"","V1","V2"
"V1","0.0","0.1"
"V2","0.0010000","0.1001699"
"V3","0.0020000","0.1003398"
"V4","0.0030000","0.1005098"
"V5","0.0040000","0.1006798"
"V6","0.0050000","0.1008499"
"V7","0.00600","0.10102"
"V8","0.0070000","0.1011902"
"V9","0.0080000","0.1013604"
"V10","0.0090000","0.1015307"
"V11","0.010000","0.101701"
"V12","0.0110000","0.1018714"
"V13","0.0120000","0.1020418"
"V14","0.0130000","0.1022123"
"V15","0.0140000","0.1023828"
"V16","0.0150000","0.1025534"
"V17","0.016000","0.102724"
"V18","0.0170000","0.1028947"
"V19","0.0180000","0.1030654"
"V20","0.0190000","0.1032362"
"V21","0.020000","0.103407"
"V22","0.0210000","0.1035779"
"V23","0.0220000","0.1037488"
"V24","0.0230000","0.1039198"
"V25","0.0240000","0.1040908"
"V26","0.0250000","0.1042619"
"V27","0.026000","0.104433"
"V28","0.0270000","0.1046041"
"V29","0.0280000","0.1047754"
"V30","0.0290000","0.1049466"
"V31","0.0300000","0.1051179"
"V32","0.0310000","0.1052893"
"V33","0.0320000","0.1054607"
"V34","0.0330000","0.1056322"
"V35","0.0340000","0.1058037"
"V36","0.0350000","0.1059752"
"V37","0.0360000","0.1061469"
"V38","0.0370000","0.1063185"
"V39","0.0380000","0.1064902"
"V40","0.039000","0.106662"
"V41","0.0400000","0.1068338"
"V42","0.0410000","0.1070057"
"V43","0.0420000","0.1071776"
"V44","0.0430000","0.1073495"
"V45","0.0440000","0.1075215"
"V46","0.0450000","0.1076936"
"V47","0.0460000","0.1078657"
"V48","0.0470000","0.1080378"
"V49","0.04800","0.10821"
"V50","0.0490000","0.1083823"
"V51","0.0500000","0.1085546"
"V52","0.0510000","0.1087269"
"V53","0.0520000","0.1088993"
"V54","0.0530000","0.1090718"
"V55","0.0540000","0.1092443"
"V56","0.0550000","0.1094168"
"V57","0.0560000","0.1095894"
"V58","0.0570000","0.1097621"
"V59","0.0580000","0.1099348"
"V60","0.0590000","0.1101075"
"V61","0.0600000","0.1102803"
"V62","0.0610000","0.1104531"
"V63","0.062000","0.110626"
"V64","0.063000","0.110799"
"V65","0.064000","0.110972"
"V66","0.065000","0.111145"
"V67","0.0660000","0.1113181"
"V68","0.0670000","0.1114912"
"V69","0.0680000","0.1116644"
"V70","0.0690000","0.1118376"
"V71","0.0700000","0.1120109"
"V72","0.0710000","0.1121843"
"V73","0.0720000","0.1123576"
"V74","0.0730000","0.1125311"
"V75","0.0740000","0.1127046"
"V76","0.0750000","0.1128781"
"V77","0.0760000","0.1130517"
"V78","0.0770000","0.1132253"
"V79","0.078000","0.113399"
"V80","0.0790000","0.1135727"
"V81","0.0800000","0.1137465"
"V82","0.0810000","0.1139203"
"V83","0.0820000","0.1140942"
"V84","0.0830000","0.1142681"
"V85","0.0840000","0.1144421"
"V86","0.0850000","0.1146161"
"V87","0.0860000","0.1147902"
"V88","0.0870000","0.1149643"
"V89","0.0880000","0.1151385"
"V90","0.0890000","0.1153127"
"V91","0.0900000","0.1154869"
"V92","0.0910000","0.1156613"
"V93","0.0920000","0.1158356"
"V94","0.09300","0.11601"
"V95","0.0940000","0.1161845"
"V96","0.095000","0.116359"
"V97","0.0960000","0.1165336"
"V98","0.0970000","0.1167082"
"V99","0.0980000","0.1168828"
"V100","0.0990000","0.1170576"
"V101","0.1000000","0.1172323"
"V102","0.1010000","0.1174071"
"V103","0.102000","0.117582"
"V104","0.1030000","0.1177569"
"V105","0.1040000","0.1179318"
"V106","0.1050000","0.1181068"
"V107","0.1060000","0.1182819"
"V108","0.107000","0.118457"
"V109","0.1080000","0.1186321"
"V110","0.1090000","0.1188073"
"V111","0.1100000","0.1189826"
"V112","0.1110000","0.1191579"
"V113","0.1120000","0.1193332"
"V114","0.1130000","0.1195086"
"V115","0.1140000","0.1196841"
"V116","0.1150000","0.1198596"
"V117","0.1160000","0.1200351"
"V118","0.1170000","0.1202107"
"V119","0.1180000","0.1203863"
"V120","0.119000","0.120562"
"V121","0.1200000","0.1207378"
"V122","0.1210000","0.1209136"
"V123","0.1220000","0.1210894"
"V124","0.1230000","0.1212653"
"V125","0.1240000","0.1214412"
"V126","0.1250000","0.1216172"
"V127","0.1260000","0.1217932"
"V128","0.1270000","0.1219693"
"V129","0.1280000","0.1221454"
"V130","0.1290000","0.1223216"
"V131","0.1300000","0.1224978"
"V132","0.1310000","0.1226741"
"V133","0.1320000","0.1228505"
"V134","0.1330000","0.1230268"
"V135","0.1340000","0.1232033"
"V136","0.1350000","0.1233797"
"V137","0.1360000","0.1235563"
"V138","0.1370000","0.1237328"
"V139","0.1380000","0.1239094"
"V140","0.1390000","0.1240861"
"V141","0.1400000","0.1242628"
"V142","0.1410000","0.1244396"
"V143","0.1420000","0.1246164"
"V144","0.1430000","0.1247933"
"V145","0.1440000","0.1249702"
"V146","0.1450000","0.1251472"
"V147","0.1460000","0.1253242"
"V148","0.1470000","0.1255013"
"V149","0.1480000","0.1256784"
"V150","0.1490000","0.1258555"
"V151","0.1500000","0.1260327"
"V152","0.15100","0.12621"
"V153","0.1520000","0.1263873"
"V154","0.1530000","0.1265647"
"V155","0.1540000","0.1267421"
"V156","0.1550000","0.1269195"
"V157","0.156000","0.127097"
"V158","0.1570000","0.1272746"
"V159","0.1580000","0.1274522"
"V160","0.1590000","0.1276298"
"V161","0.1600000","0.1278075"
"V162","0.1610000","0.1279853"
"V163","0.1620000","0.1281631"
"V164","0.1630000","0.1283409"
"V165","0.1640000","0.1285188"
"V166","0.1650000","0.1286968"
"V167","0.1660000","0.1288748"
"V168","0.1670000","0.1290528"
"V169","0.1680000","0.1292309"
"V170","0.1690000","0.1294091"
"V171","0.1700000","0.1295873"
"V172","0.1710000","0.1297655"
"V173","0.1720000","0.1299438"
"V174","0.1730000","0.1301221"
"V175","0.1740000","0.1303005"
"V176","0.175000","0.130479"
"V177","0.1760000","0.1306574"
"V178","0.177000","0.130836"
"V179","0.1780000","0.1310146"
"V180","0.1790000","0.1311932"
"V181","0.1800000","0.1313719"
"V182","0.1810000","0.1315506"
"V183","0.1820000","0.1317294"
"V184","0.1830000","0.1319082"
"V185","0.1840000","0.1320871"
"V186","0.185000","0.132266"
"V187","0.186000","0.132445"
"V188","0.187000","0.132624"
"V189","0.1880000","0.1328031"
"V190","0.1890000","0.1329823"
"V191","0.1900000","0.1331614"
"V192","0.1910000","0.1333407"
"V193","0.1920000","0.1335199"
"V194","0.1930000","0.1336993"
"V195","0.1940000","0.1338786"
"V196","0.195000","0.134058"
"V197","0.1960000","0.1342375"
"V198","0.197000","0.134417"
"V199","0.1980000","0.1345966"
"V200","0.1990000","0.1347762"
"V201","0.2000000","0.1349559"
"V202","0.2010000","0.1351356"
"V203","0.2020000","0.1353154"
"V204","0.2030000","0.1354952"
"V205","0.2040000","0.1356751"
"V206","0.205000","0.135855"
"V207","0.2060000","0.1360349"
"V208","0.207000","0.136215"
"V209","0.208000","0.136395"
"V210","0.2090000","0.1365751"
"V211","0.2100000","0.1367553"
"V212","0.2110000","0.1369355"
"V213","0.2120000","0.1371158"
"V214","0.2130000","0.1372961"
"V215","0.2140000","0.1374764"
"V216","0.2150000","0.1376568"
"V217","0.2160000","0.1378373"
"V218","0.2170000","0.1380178"
"V219","0.2180000","0.1381984"
"V220","0.219000","0.138379"
"V221","0.2200000","0.1385596"
"V222","0.2210000","0.1387403"
"V223","0.2220000","0.1389211"
"V224","0.2230000","0.1391019"
"V225","0.2240000","0.1392828"
"V226","0.2250000","0.1394637"
"V227","0.2260000","0.1396446"
"V228","0.2270000","0.1398256"
"V229","0.2280000","0.1400067"
"V230","0.2290000","0.1401878"
"V231","0.2300000","0.1403689"
"V232","0.2310000","0.1405501"
"V233","0.2320000","0.1407314"
"V234","0.2330000","0.1409127"
"V235","0.234000","0.141094"
"V236","0.2350000","0.1412754"
"V237","0.2360000","0.1414569"
"V238","0.2370000","0.1416384"
"V239","0.2380000","0.1418199"
"V240","0.2390000","0.1420015"
"V241","0.2400000","0.1421831"
"V242","0.2410000","0.1423648"
"V243","0.2420000","0.1425466"
"V244","0.2430000","0.1427284"
"V245","0.2440000","0.1429102"
"V246","0.2450000","0.1430921"
"V247","0.2460000","0.1432741"
"V248","0.2470000","0.1434561"
"V249","0.2480000","0.1436381"
"V250","0.2490000","0.1438202"
"V251","0.2500000","0.1440023"
"V252","0.2510000","0.1441845"
"V253","0.2520000","0.1443668"
"V254","0.2530000","0.1445491"
"V255","0.2540000","0.1447314"
"V256","0.2550000","0.1449138"
"V257","0.2560000","0.1450962"
"V258","0.2570000","0.1452787"
"V259","0.2580000","0.1454613"
"V260","0.2590000","0.1456439"
"V261","0.2600000","0.1458265"
"V262","0.2610000","0.1460092"
"V263","0.2620000","0.1461919"
"V264","0.2630000","0.1463747"
"V265","0.2640000","0.1465576"
"V266","0.2650000","0.1467405"
"V267","0.2660000","0.1469234"
"V268","0.2670000","0.1471064"
"V269","0.2680000","0.1472894"
"V270","0.2690000","0.1474725"
"V271","0.2700000","0.1476557"
"V272","0.2710000","0.1478389"
"V273","0.2720000","0.1480221"
"V274","0.2730000","0.1482054"
"V275","0.2740000","0.1483887"
"V276","0.2750000","0.1485721"
"V277","0.2760000","0.1487556"
"V278","0.2770000","0.1489391"
"V279","0.2780000","0.1491226"
"V280","0.2790000","0.1493062"
"V281","0.2800000","0.1494898"
"V282","0.2810000","0.1496735"
"V283","0.2820000","0.1498573"
"V284","0.2830000","0.1500411"
"V285","0.2840000","0.1502249"
"V286","0.2850000","0.1504088"
"V287","0.2860000","0.1505927"
"V288","0.2870000","0.1507767"
"V289","0.2880000","0.1509608"
"V290","0.2890000","0.1511449"
"V291","0.290000","0.151329"
"V292","0.2910000","0.1515132"
"V293","0.2920000","0.1516974"
"V294","0.2930000","0.1518817"
"V295","0.2940000","0.1520661"
"V296","0.2950000","0.1522505"
"V297","0.2960000","0.1524349"
"V298","0.2970000","0.1526194"
"V299","0.298000","0.152804"
"V300","0.2990000","0.1529886"
"V301","0.3000000","0.1531732"
"V302","0.3010000","0.1533579"
"V303","0.3020000","0.1535426"
"V304","0.3030000","0.1537274"
"V305","0.3040000","0.1539123"
"V306","0.3050000","0.1540972"
"V307","0.3060000","0.1542821"
"V308","0.3070000","0.1544671"
"V309","0.3080000","0.1546522"
"V310","0.3090000","0.1548373"
"V311","0.3100000","0.1550224"
"V312","0.3110000","0.1552076"
"V313","0.3120000","0.1553929"
"V314","0.3130000","0.1555782"
"V315","0.3140000","0.1557636"
"V316","0.315000","0.155949"
"V317","0.3160000","0.1561344"
"V318","0.3170000","0.1563199"
"V319","0.3180000","0.1565055"
"V320","0.3190000","0.1566911"
"V321","0.3200000","0.1568767"
"V322","0.3210000","0.1570625"
"V323","0.3220000","0.1572482"
"V324","0.323000","0.157434"
"V325","0.3240000","0.1576199"
"V326","0.3250000","0.1578058"
"V327","0.3260000","0.1579918"
"V328","0.3270000","0.1581778"
"V329","0.3280000","0.1583639"
"V330","0.32900","0.15855"
"V331","0.3300000","0.1587361"
"V332","0.3310000","0.1589224"
"V333","0.3320000","0.1591086"
"V334","0.3330000","0.1592949"
"V335","0.3340000","0.1594813"
"V336","0.3350000","0.1596677"
"V337","0.3360000","0.1598542"
"V338","0.3370000","0.1600407"
"V339","0.3380000","0.1602273"
"V340","0.3390000","0.1604139"
"V341","0.3400000","0.1606006"
"V342","0.3410000","0.1607874"
"V343","0.3420000","0.1609741"
"V344","0.343000","0.161161"
"V345","0.3440000","0.1613479"
"V346","0.3450000","0.1615348"
"V347","0.3460000","0.1617218"
"V348","0.3470000","0.1619088"
"V349","0.3480000","0.1620959"
"V350","0.3490000","0.1622831"
"V351","0.3500000","0.1624702"
"V352","0.3510000","0.1626575"
"V353","0.3520000","0.1628448"
"V354","0.3530000","0.1630321"
"V355","0.3540000","0.1632195"
"V356","0.355000","0.163407"
"V357","0.3560000","0.1635945"
"V358","0.357000","0.163782"
"V359","0.3580000","0.1639696"
"V360","0.3590000","0.1641573"
"V361","0.360000","0.164345"
"V362","0.3610000","0.1645328"
"V363","0.3620000","0.1647206"
"V364","0.3630000","0.1649084"
"V365","0.3640000","0.1650964"
"V366","0.3650000","0.1652843"
"V367","0.3660000","0.1654723"
"V368","0.3670000","0.1656604"
"V369","0.3680000","0.1658485"
"V370","0.3690000","0.1660367"
"V371","0.3700000","0.1662249"
"V372","0.3710000","0.1664132"
"V373","0.3720000","0.1666016"
"V374","0.3730000","0.1667899"
"V375","0.3740000","0.1669784"
"V376","0.3750000","0.1671669"
"V377","0.3760000","0.1673554"
"V378","0.377000","0.167544"
