"","V1","V2"
"V1","0.0","0.1"
"V2","0.0010000","0.1002299"
"V3","0.0020000","0.1005416"
"V4","0.0030000","0.1008828"
"V5","0.0040000","0.1012083"
"V6","0.0050000","0.1014795"
"V7","0.0060000","0.1016645"
"V8","0.0070000","0.1017385"
"V9","0.0080000","0.1016835"
"V10","0.009000","0.101488"
"V11","0.0100000","0.1011476"
"V12","0.0110000","0.1006646"
"V13","0.012000","0.100048"
"V14","0.01300000","0.09931377"
"V15","0.01400000","0.09848443"
"V16","0.01500000","0.09758938"
"V17","0.01600000","0.09666477"
"V18","0.01700000","0.09575349"
"V19","0.01800000","0.09489603"
"V20","0.01900000","0.09409728"
"V21","0.02000000","0.09336786"
"V22","0.02100000","0.09271258"
"V23","0.02200000","0.09212829"
"V24","0.02300000","0.09160389"
"V25","0.02400000","0.09112038"
"V26","0.0250000","0.0906508"
"V27","0.02600000","0.09016751"
"V28","0.02700000","0.08964995"
"V29","0.02800000","0.08908406"
"V30","0.02900000","0.08846534"
"V31","0.03000000","0.08779879"
"V32","0.03100000","0.08709894"
"V33","0.03200000","0.08638981"
"V34","0.03300000","0.08570495"
"V35","0.03400000","0.08508735"
"V36","0.0350000","0.0845895"
"V37","0.03600000","0.08427335"
"V38","0.03700000","0.08419299"
"V39","0.03800000","0.08436824"
"V40","0.03900000","0.08481553"
"V41","0.04000000","0.08553634"
"V42","0.0410000","0.0865169"
"V43","0.04200000","0.08772827"
"V44","0.04300000","0.08912631"
"V45","0.04400000","0.09065173"
"V46","0.04500000","0.09223009"
"V47","0.04600000","0.09377489"
"V48","0.04700000","0.09521925"
"V49","0.04800000","0.09649232"
"V50","0.04900000","0.09753607"
"V51","0.05000000","0.09831185"
"V52","0.05100000","0.09880033"
"V53","0.05200000","0.09900153"
"V54","0.05300000","0.09893475"
"V55","0.05400000","0.09863859"
"V56","0.0550000","0.0981709"
"V57","0.05600000","0.09760877"
"V58","0.05700000","0.09702362"
"V59","0.0580000","0.0964848"
"V60","0.05900000","0.09606814"
"V61","0.0600000","0.0958313"
"V62","0.06100000","0.09581379"
"V63","0.06200000","0.09603701"
"V64","0.06300000","0.09650428"
"V65","0.06400000","0.09720081"
"V66","0.06500000","0.09809377"
"V67","0.06600000","0.09913227"
"V68","0.0670000","0.1002629"
"V69","0.0680000","0.1014232"
"V70","0.0690000","0.1025382"
"V71","0.0700000","0.1035477"
"V72","0.0710000","0.1044066"
"V73","0.0720000","0.1050847"
"V74","0.0730000","0.1055667"
"V75","0.0740000","0.1058526"
"V76","0.0750000","0.1059568"
"V77","0.0760000","0.1059091"
"V78","0.0770000","0.1057485"
"V79","0.078000","0.105512"
"V80","0.0790000","0.1052561"
"V81","0.0800000","0.1050276"
"V82","0.0810000","0.1048605"
"V83","0.0820000","0.1047769"
"V84","0.0830000","0.1047861"
"V85","0.0840000","0.1048854"
"V86","0.0850000","0.1050594"
"V87","0.0860000","0.1052806"
"V88","0.0870000","0.1055108"
"V89","0.0880000","0.1057161"
"V90","0.0890000","0.1058441"
"V91","0.0900000","0.1058485"
"V92","0.0910000","0.1056968"
"V93","0.0920000","0.1053701"
"V94","0.0930000","0.1048633"
"V95","0.0940000","0.1041849"
"V96","0.095000","0.103357"
"V97","0.0960000","0.1024154"
"V98","0.0970000","0.1014095"
"V99","0.0980000","0.1003863"
"V100","0.09900000","0.09940277"
"V101","0.10000000","0.09852156"
"V102","0.10100000","0.09779111"
"V103","0.10200000","0.09724567"
"V104","0.10300000","0.09690535"
"V105","0.10400000","0.09677611"
"V106","0.10500000","0.09684981"
"V107","0.10600000","0.09710419"
"V108","0.10700000","0.09750289"
"V109","0.10800000","0.09800275"
"V110","0.10900000","0.09855934"
"V111","0.11000000","0.09910876"
"V112","0.11100000","0.09959831"
"V113","0.11200000","0.09998825"
"V114","0.1130000","0.1002517"
"V115","0.1140000","0.1003748"
"V116","0.1150000","0.1003564"
"V117","0.1160000","0.1002084"
"V118","0.11700000","0.09995533"
"V119","0.11800000","0.09963295"
"V120","0.11900000","0.09927539"
"V121","0.12000000","0.09894387"
"V122","0.12100000","0.09869637"
"V123","0.12200000","0.09857957"
"V124","0.12300000","0.09862891"
"V125","0.12400000","0.09886855"
"V126","0.12500000","0.09931143"
"V127","0.12600000","0.09995923"
"V128","0.1270000","0.1008024"
"V129","0.1280000","0.1018203"
"V130","0.1290000","0.1029884"
"V131","0.1300000","0.1042576"
"V132","0.1310000","0.1055682"
"V133","0.1320000","0.1068669"
"V134","0.1330000","0.1081068"
"V135","0.1340000","0.1092474"
"V136","0.1350000","0.1102547"
"V137","0.136000","0.111101"
"V138","0.137000","0.111765"
"V139","0.1380000","0.1122319"
