"","V1","V2"
"V1","0.0","0.1"
"V2","0.0010000","0.1000009"
"V3","0.0020000","0.1000022"
"V4","0.0030000","0.1000037"
"V5","0.0040000","0.1000056"
"V6","0.0050000","0.1000077"
"V7","0.0060000","0.1000102"
"V8","0.0070000","0.1000129"
"V9","0.008000","0.100016"
"V10","0.0090000","0.1000193"
"V11","0.010000","0.100023"
"V12","0.0110000","0.1000269"
"V13","0.0120000","0.1000312"
"V14","0.0130000","0.1000357"
"V15","0.0140000","0.1000406"
"V16","0.0150000","0.1000457"
"V17","0.0160000","0.1000511"
"V18","0.0170000","0.1000569"
"V19","0.0180000","0.1000629"
"V20","0.0190000","0.1000692"
"V21","0.0200000","0.1000759"
"V22","0.0210000","0.1000828"
"V23","0.02200","0.10009"
"V24","0.0230000","0.1000975"
"V25","0.0240000","0.1001054"
"V26","0.0250000","0.1001135"
"V27","0.0260000","0.1001219"
"V28","0.0270000","0.1001306"
"V29","0.0280000","0.1001396"
"V30","0.0290000","0.1001489"
"V31","0.0300000","0.1001585"
"V32","0.0310000","0.1001683"
"V33","0.0320000","0.1001785"
"V34","0.033000","0.100189"
"V35","0.0340000","0.1001998"
"V36","0.0350000","0.1002108"
"V37","0.0360000","0.1002222"
"V38","0.0370000","0.1002338"
"V39","0.0380000","0.1002458"
"V40","0.039000","0.100258"
"V41","0.0400000","0.1002705"
"V42","0.0410000","0.1002834"
"V43","0.0420000","0.1002965"
"V44","0.0430000","0.1003099"
"V45","0.0440000","0.1003236"
"V46","0.0450000","0.1003376"
"V47","0.0460000","0.1003519"
"V48","0.0470000","0.1003664"
"V49","0.0480000","0.1003813"
"V50","0.0490000","0.1003965"
"V51","0.0500000","0.1004119"
"V52","0.0510000","0.1004276"
"V53","0.0520000","0.1004437"
"V54","0.05300","0.10046"
"V55","0.0540000","0.1004766"
"V56","0.0550000","0.1004935"
"V57","0.0560000","0.1005107"
"V58","0.0570000","0.1005282"
"V59","0.058000","0.100546"
"V60","0.059000","0.100564"
"V61","0.0600000","0.1005824"
"V62","0.061000","0.100601"
"V63","0.0620000","0.1006199"
"V64","0.0630000","0.1006392"
"V65","0.0640000","0.1006587"
"V66","0.0650000","0.1006785"
"V67","0.0660000","0.1006985"
"V68","0.0670000","0.1007189"
"V69","0.0680000","0.1007396"
"V70","0.0690000","0.1007605"
"V71","0.0700000","0.1007817"
"V72","0.0710000","0.1008033"
"V73","0.0720000","0.1008251"
"V74","0.0730000","0.1008472"
"V75","0.0740000","0.1008695"
"V76","0.0750000","0.1008922"
"V77","0.0760000","0.1009152"
"V78","0.0770000","0.1009384"
"V79","0.0780000","0.1009619"
"V80","0.0790000","0.1009857"
"V81","0.0800000","0.1010098"
"V82","0.0810000","0.1010342"
"V83","0.0820000","0.1010589"
"V84","0.0830000","0.1010838"
"V85","0.0840000","0.1011091"
"V86","0.0850000","0.1011346"
"V87","0.0860000","0.1011604"
"V88","0.0870000","0.1011865"
"V89","0.0880000","0.1012129"
"V90","0.0890000","0.1012395"
"V91","0.0900000","0.1012665"
"V92","0.0910000","0.1012937"
"V93","0.0920000","0.1013212"
"V94","0.093000","0.101349"
"V95","0.0940000","0.1013771"
"V96","0.0950000","0.1014054"
"V97","0.0960000","0.1014341"
"V98","0.097000","0.101463"
"V99","0.0980000","0.1014922"
"V100","0.0990000","0.1015217"
"V101","0.1000000","0.1015515"
"V102","0.1010000","0.1015815"
"V103","0.1020000","0.1016118"
"V104","0.1030000","0.1016425"
"V105","0.1040000","0.1016734"
"V106","0.1050000","0.1017045"
"V107","0.106000","0.101736"
"V108","0.1070000","0.1017678"
"V109","0.1080000","0.1017998"
"V110","0.1090000","0.1018321"
"V111","0.1100000","0.1018647"
"V112","0.1110000","0.1018975"
"V113","0.1120000","0.1019307"
"V114","0.1130000","0.1019641"
"V115","0.1140000","0.1019978"
"V116","0.1150000","0.1020318"
"V117","0.1160000","0.1020661"
"V118","0.1170000","0.1021006"
"V119","0.1180000","0.1021354"
"V120","0.1190000","0.1021705"
"V121","0.1200000","0.1022059"
"V122","0.1210000","0.1022416"
"V123","0.1220000","0.1022775"
"V124","0.1230000","0.1023137"
"V125","0.1240000","0.1023502"
"V126","0.125000","0.102387"
"V127","0.1260000","0.1024241"
"V128","0.1270000","0.1024614"
"V129","0.128000","0.102499"
"V130","0.1290000","0.1025369"
"V131","0.1300000","0.1025751"
"V132","0.1310000","0.1026135"
"V133","0.1320000","0.1026522"
"V134","0.1330000","0.1026912"
"V135","0.1340000","0.1027305"
"V136","0.1350000","0.1027701"
"V137","0.1360000","0.1028099"
"V138","0.13700","0.10285"
"V139","0.1380000","0.1028904"
"V140","0.139000","0.102931"
"V141","0.140000","0.102972"
"V142","0.1410000","0.1030132"
"V143","0.1420000","0.1030547"
"V144","0.1430000","0.1030964"
"V145","0.1440000","0.1031384"
"V146","0.1450000","0.1031808"
"V147","0.1460000","0.1032233"
"V148","0.1470000","0.1032662"
"V149","0.1480000","0.1033094"
"V150","0.1490000","0.1033528"
"V151","0.1500000","0.1033965"
"V152","0.1510000","0.1034404"
"V153","0.1520000","0.1034846"
"V154","0.1530000","0.1035292"
"V155","0.1540000","0.1035739"
"V156","0.155000","0.103619"
"V157","0.1560000","0.1036643"
"V158","0.1570000","0.1037099"
"V159","0.1580000","0.1037558"
"V160","0.159000","0.103802"
"V161","0.1600000","0.1038484"
"V162","0.1610000","0.1038951"
"V163","0.1620000","0.1039421"
"V164","0.1630000","0.1039893"
"V165","0.1640000","0.1040369"
"V166","0.1650000","0.1040847"
"V167","0.1660000","0.1041327"
"V168","0.1670000","0.1041811"
"V169","0.1680000","0.1042297"
"V170","0.1690000","0.1042786"
"V171","0.1700000","0.1043277"
"V172","0.1710000","0.1043771"
"V173","0.1720000","0.1044268"
"V174","0.1730000","0.1044768"
"V175","0.1740000","0.1045271"
"V176","0.1750000","0.1045776"
"V177","0.1760000","0.1046284"
"V178","0.1770000","0.1046794"
"V179","0.1780000","0.1047307"
"V180","0.1790000","0.1047823"
"V181","0.1800000","0.1048342"
"V182","0.1810000","0.1048864"
"V183","0.1820000","0.1049388"
"V184","0.1830000","0.1049915"
"V185","0.1840000","0.1050444"
"V186","0.1850000","0.1050976"
"V187","0.1860000","0.1051511"
"V188","0.1870000","0.1052049"
"V189","0.1880000","0.1052589"
"V190","0.1890000","0.1053132"
"V191","0.1900000","0.1053678"
"V192","0.1910000","0.1054227"
"V193","0.1920000","0.1054778"
"V194","0.1930000","0.1055332"
"V195","0.1940000","0.1055888"
"V196","0.1950000","0.1056448"
"V197","0.1960000","0.1057009"
"V198","0.1970000","0.1057574"
"V199","0.1980000","0.1058141"
"V200","0.1990000","0.1058711"
"V201","0.2000000","0.1059284"
"V202","0.201000","0.105986"
"V203","0.2020000","0.1060438"
"V204","0.2030000","0.1061018"
"V205","0.2040000","0.1061602"
"V206","0.2050000","0.1062188"
"V207","0.2060000","0.1062777"
"V208","0.2070000","0.1063368"
"V209","0.2080000","0.1063962"
"V210","0.2090000","0.1064559"
"V211","0.2100000","0.1065159"
"V212","0.2110000","0.1065761"
"V213","0.2120000","0.1066366"
"V214","0.2130000","0.1066973"
"V215","0.2140000","0.1067584"
"V216","0.2150000","0.1068196"
"V217","0.2160000","0.1068812"
"V218","0.217000","0.106943"
"V219","0.2180000","0.1070051"
"V220","0.2190000","0.1070675"
"V221","0.2200000","0.1071301"
"V222","0.221000","0.107193"
"V223","0.2220000","0.1072562"
"V224","0.2230000","0.1073196"
"V225","0.2240000","0.1073833"
"V226","0.2250000","0.1074472"
"V227","0.2260000","0.1075115"
"V228","0.2270000","0.1075759"
"V229","0.2280000","0.1076407"
"V230","0.2290000","0.1077057"
"V231","0.230000","0.107771"
"V232","0.2310000","0.1078366"
"V233","0.2320000","0.1079024"
"V234","0.2330000","0.1079685"
"V235","0.2340000","0.1080348"
"V236","0.2350000","0.1081014"
"V237","0.2360000","0.1081683"
"V238","0.2370000","0.1082355"
"V239","0.2380000","0.1083029"
"V240","0.2390000","0.1083706"
"V241","0.2400000","0.1084385"
"V242","0.2410000","0.1085067"
"V243","0.2420000","0.1085752"
"V244","0.2430000","0.1086439"
"V245","0.2440000","0.1087129"
"V246","0.2450000","0.1087822"
"V247","0.2460000","0.1088517"
"V248","0.2470000","0.1089215"
"V249","0.2480000","0.1089916"
"V250","0.2490000","0.1090619"
"V251","0.2500000","0.1091325"
"V252","0.2510000","0.1092034"
"V253","0.2520000","0.1092745"
"V254","0.2530000","0.1093459"
"V255","0.2540000","0.1094175"
"V256","0.2550000","0.1094894"
"V257","0.2560000","0.1095616"
"V258","0.257000","0.109634"
"V259","0.2580000","0.1097067"
"V260","0.2590000","0.1097797"
"V261","0.2600000","0.1098529"
"V262","0.2610000","0.1099264"
"V263","0.2620000","0.1100002"
"V264","0.2630000","0.1100742"
"V265","0.2640000","0.1101485"
"V266","0.265000","0.110223"
"V267","0.2660000","0.1102978"
"V268","0.2670000","0.1103729"
"V269","0.2680000","0.1104483"
"V270","0.2690000","0.1105238"
"V271","0.2700000","0.1105997"
"V272","0.2710000","0.1106758"
"V273","0.2720000","0.1107522"
"V274","0.2730000","0.1108289"
"V275","0.2740000","0.1109058"
"V276","0.275000","0.110983"
"V277","0.2760000","0.1110604"
"V278","0.2770000","0.1111381"
"V279","0.2780000","0.1112161"
"V280","0.2790000","0.1112943"
"V281","0.2800000","0.1113728"
"V282","0.2810000","0.1114515"
"V283","0.2820000","0.1115305"
"V284","0.2830000","0.1116098"
"V285","0.2840000","0.1116894"
"V286","0.2850000","0.1117691"
"V287","0.2860000","0.1118492"
"V288","0.2870000","0.1119295"
"V289","0.2880000","0.1120101"
"V290","0.289000","0.112091"
"V291","0.2900000","0.1121721"
"V292","0.2910000","0.1122534"
"V293","0.2920000","0.1123351"
"V294","0.293000","0.112417"
"V295","0.2940000","0.1124991"
"V296","0.2950000","0.1125815"
"V297","0.2960000","0.1126642"
"V298","0.2970000","0.1127472"
"V299","0.2980000","0.1128304"
"V300","0.2990000","0.1129138"
"V301","0.3000000","0.1129975"
"V302","0.3010000","0.1130815"
"V303","0.3020000","0.1131658"
"V304","0.3030000","0.1132503"
"V305","0.304000","0.113335"
"V306","0.3050000","0.1134201"
"V307","0.3060000","0.1135054"
"V308","0.3070000","0.1135909"
"V309","0.3080000","0.1136767"
"V310","0.3090000","0.1137628"
"V311","0.3100000","0.1138491"
"V312","0.3110000","0.1139357"
"V313","0.3120000","0.1140226"
"V314","0.3130000","0.1141097"
