"","V1","V2"
"V1","0.0","0.1"
"V2","0.0010000","0.1001677"
"V3","0.0020000","0.1003312"
"V4","0.0030000","0.1004903"
"V5","0.0040000","0.1006453"
"V6","0.005000","0.100796"
"V7","0.0060000","0.1009426"
"V8","0.007000","0.101085"
"V9","0.0080000","0.1012233"
"V10","0.0090000","0.1013575"
"V11","0.0100000","0.1014877"
"V12","0.0110000","0.1016139"
"V13","0.0120000","0.1017362"
"V14","0.0130000","0.1018546"
"V15","0.0140000","0.1019693"
"V16","0.0150000","0.1020801"
"V17","0.0160000","0.1021873"
"V18","0.0170000","0.1022909"
"V19","0.018000","0.102391"
"V20","0.0190000","0.1024876"
"V21","0.0200000","0.1025809"
"V22","0.0210000","0.1026709"
"V23","0.0220000","0.1027577"
"V24","0.0230000","0.1028414"
"V25","0.0240000","0.1029222"
"V26","0.025","0.103"
"V27","0.0260000","0.1030751"
"V28","0.0270000","0.1031476"
"V29","0.0280000","0.1032175"
"V30","0.0290000","0.1032849"
"V31","0.0300000","0.1033501"
"V32","0.031000","0.103413"
"V33","0.0320000","0.1034739"
"V34","0.0330000","0.1035328"
"V35","0.0340000","0.1035899"
"V36","0.0350000","0.1036454"
"V37","0.0360000","0.1036993"
"V38","0.0370000","0.1037517"
"V39","0.0380000","0.1038029"
"V40","0.039000","0.103853"
"V41","0.0400000","0.1039021"
"V42","0.0410000","0.1039503"
"V43","0.0420000","0.1039978"
"V44","0.0430000","0.1040448"
"V45","0.0440000","0.1040913"
"V46","0.0450000","0.1041375"
"V47","0.0460000","0.1041836"
"V48","0.0470000","0.1042297"
"V49","0.0480000","0.1042759"
"V50","0.0490000","0.1043224"
"V51","0.0500000","0.1043693"
"V52","0.0510000","0.1044169"
"V53","0.0520000","0.1044651"
"V54","0.0530000","0.1045143"
"V55","0.0540000","0.1045645"
"V56","0.0550000","0.1046159"
"V57","0.0560000","0.1046686"
"V58","0.0570000","0.1047229"
"V59","0.0580000","0.1047787"
"V60","0.0590000","0.1048363"
"V61","0.0600000","0.1048958"
"V62","0.0610000","0.1049574"
"V63","0.0620000","0.1050211"
"V64","0.0630000","0.1050872"
"V65","0.0640000","0.1051557"
"V66","0.0650000","0.1052269"
"V67","0.0660000","0.1053009"
"V68","0.0670000","0.1053777"
"V69","0.0680000","0.1054575"
"V70","0.0690000","0.1055405"
"V71","0.0700000","0.1056268"
"V72","0.0710000","0.1057164"
"V73","0.0720000","0.1058096"
"V74","0.0730000","0.1059063"
"V75","0.0740000","0.1060068"
"V76","0.0750000","0.1061111"
"V77","0.0760000","0.1062193"
"V78","0.0770000","0.1063316"
"V79","0.078000","0.106448"
"V80","0.0790000","0.1065687"
"V81","0.0800000","0.1066937"
"V82","0.081000","0.106823"
"V83","0.0820000","0.1069569"
"V84","0.0830000","0.1070953"
"V85","0.0840000","0.1072384"
"V86","0.0850000","0.1073863"
"V87","0.0860000","0.1075389"
"V88","0.0870000","0.1076964"
"V89","0.0880000","0.1078589"
"V90","0.0890000","0.1080264"
"V91","0.0900000","0.1081989"
"V92","0.0910000","0.1083765"
"V93","0.0920000","0.1085594"
"V94","0.0930000","0.1087474"
"V95","0.0940000","0.1089406"
"V96","0.095000","0.109139"
"V97","0.0960000","0.1093428"
"V98","0.0970000","0.1095519"
"V99","0.0980000","0.1097662"
"V100","0.0990000","0.1099859"
"V101","0.100000","0.110211"
"V102","0.1010000","0.1104414"
"V103","0.1020000","0.1106771"
"V104","0.1030000","0.1109181"
"V105","0.1040000","0.1111645"
"V106","0.1050000","0.1114161"
"V107","0.1060000","0.1116731"
"V108","0.1070000","0.1119353"
"V109","0.1080000","0.1122027"
"V110","0.1090000","0.1124753"
"V111","0.1100000","0.1127531"
"V112","0.1110000","0.1130359"
"V113","0.1120000","0.1133239"
"V114","0.1130000","0.1136168"
"V115","0.1140000","0.1139146"
"V116","0.1150000","0.1142174"
"V117","0.1160000","0.1145249"
"V118","0.1170000","0.1148372"
"V119","0.1180000","0.1151541"
"V120","0.1190000","0.1154757"
"V121","0.1200000","0.1158017"
"V122","0.1210000","0.1161321"
