"","V1","V2"
"V1","0.0","0.8"
"V2","0.0010000","0.7958676"
"V3","0.0020000","0.7918649"
"V4","0.0030000","0.7880032"
"V5","0.0040000","0.7842888"
"V6","0.0050000","0.7807229"
"V7","0.0060000","0.7773011"
"V8","0.0070000","0.7740141"
"V9","0.0080000","0.7708473"
"V10","0.0090000","0.7677808"
"V11","0.0100000","0.7647897"
"V12","0.0110000","0.7618437"
"V13","0.0120000","0.7589073"
"V14","0.0130000","0.7559328"
"V15","0.0140000","0.7528617"
"V16","0.0150000","0.7496386"
"V17","0.0160000","0.7462121"
"V18","0.0170000","0.7425345"
"V19","0.0180000","0.7385656"
"V20","0.0190000","0.7342837"
"V21","0.0200000","0.7296852"
"V22","0.0210000","0.7247838"
"V23","0.0220000","0.7196108"
"V24","0.0230000","0.7142151"
"V25","0.0240000","0.7086632"
"V26","0.025000","0.703039"
"V27","0.0260000","0.6974363"
"V28","0.0270000","0.6919442"
"V29","0.0280000","0.6866606"
"V30","0.0290000","0.6816685"
"V31","0.0300000","0.6770344"
"V32","0.0310000","0.6728085"
"V33","0.0320000","0.6690246"
"V34","0.0330000","0.6657005"
"V35","0.0340000","0.6628347"
"V36","0.0350000","0.6603872"
"V37","0.0360000","0.6583056"
"V38","0.0370000","0.6565316"
"V39","0.0380000","0.6550009"
"V40","0.0390000","0.6536432"
"V41","0.0400000","0.6523822"
"V42","0.0410000","0.6511365"
"V43","0.0420000","0.6498426"
"V44","0.0430000","0.6484524"
"V45","0.0440000","0.6469277"
"V46","0.0450000","0.6452421"
"V47","0.0460000","0.6433815"
"V48","0.0470000","0.6413438"
"V49","0.0480000","0.6391388"
"V50","0.049000","0.636786"
"V51","0.0500000","0.6343057"
"V52","0.0510000","0.6317257"
"V53","0.0520000","0.6290722"
"V54","0.0530000","0.6263696"
"V55","0.0540000","0.6236398"
"V56","0.055000","0.620903"
"V57","0.0560000","0.6181772"
"V58","0.0570000","0.6154788"
"V59","0.0580000","0.6128224"
"V60","0.0590000","0.6102204"
"V61","0.0600000","0.6076892"
"V62","0.0610000","0.6052495"
"V63","0.0620000","0.6029263"
"V64","0.0630000","0.6007487"
"V65","0.0640000","0.5987502"
"V66","0.0650000","0.5969665"
"V67","0.0660000","0.5954306"
"V68","0.0670000","0.5941834"
"V69","0.068000","0.593254"
"V70","0.0690000","0.5926567"
"V71","0.0700000","0.5923917"
"V72","0.0710000","0.5924446"
