"","V1","V2","V3"
"V85","0.0840000","0.7726826","0.7726826"
"V86","0.085000","0.770362","0.770362"
"V87","0.0860000","0.7680492","0.7680492"
"V88","0.0870000","0.7657439","0.7657439"
"V89","0.0880000","0.7634463","0.7634463"
"V90","0.0890000","0.7611561","0.7611561"
"V91","0.0900000","0.7588735","0.7588735"
"V92","0.0910000","0.7565984","0.7565984"
"V93","0.0920000","0.7543306","0.7543306"
"V94","0.0930000","0.7520703","0.7520703"
"V95","0.0940000","0.7498172","0.7498172"
"V96","0.0950000","0.7475715","0.7475715"
"V97","0.0960000","0.7453331","0.7453331"
"V98","0.0970000","0.7431019","0.7431019"
"V99","0.0980000","0.7408779","0.7408779"
"V100","0.099000","0.738661","0.738661"
"V101","0.1000000","0.7364513","0.7364513"
"V102","0.1010000","0.7342486","0.7342486"
"V103","0.102000","0.732053","0.732053"
"V104","0.1030000","0.7298644","0.7298644"
"V105","0.1040000","0.7276828","0.7276828"
"V106","0.1050000","0.7255082","0.7255082"
"V107","0.1060000","0.7233404","0.7233404"
"V108","0.1070000","0.7211795","0.7211795"
"V109","0.1080000","0.7190255","0.7190255"
"V110","0.1090000","0.7168782","0.7168782"
"V111","0.1100000","0.7147378","0.7147378"
"V112","0.111000","0.712604","0.712604"
"V113","0.112000","0.710477","0.710477"
"V114","0.1130000","0.7083567","0.7083567"
"V115","0.114000","0.706243","0.706243"
"V116","0.1150000","0.7041359","0.7041359"
"V117","0.1160000","0.7020353","0.7020353"
"V118","0.1170000","0.6999413","0.6999413"
"V119","0.1180000","0.6978539","0.6978539"
"V120","0.1190000","0.6957729","0.6957729"
"V121","0.1200000","0.6936984","0.6936984"
"V122","0.1210000","0.6916302","0.6916302"
"V123","0.1220000","0.6895685","0.6895685"
"V124","0.1230000","0.6875131","0.6875131"
"V125","0.1240000","0.6854641","0.6854641"
"V126","0.1250000","0.6834214","0.6834214"
"V127","0.1260000","0.6813849","0.6813849"
"V128","0.1270000","0.6793546","0.6793546"
"V129","0.1280000","0.6773306","0.6773306"
"V130","0.1290000","0.6753128","0.6753128"
"V131","0.1300000","0.6733011","0.6733011"
"V132","0.1310000","0.6712955","0.6712955"
"V133","0.132000","0.669296","0.669296"
"V134","0.1330000","0.6673026","0.6673026"
"V135","0.1340000","0.6653153","0.6653153"
"V136","0.1350000","0.6633339","0.6633339"
"V137","0.1360000","0.6613585","0.6613585"
"V138","0.1370000","0.6593891","0.6593891"
"V139","0.1380000","0.6574256","0.6574256"
"V140","0.139000","0.655468","0.655468"
"V141","0.1400000","0.6535163","0.6535163"
"V142","0.1410000","0.6515705","0.6515705"
"V143","0.1420000","0.6496304","0.6496304"
"V144","0.1430000","0.6476962","0.6476962"
"V145","0.1440000","0.6457677","0.6457677"
"V146","0.1450000","0.6438449","0.6438449"
"V147","0.1460000","0.6419279","0.6419279"
"V148","0.1470000","0.6400166","0.6400166"
"V149","0.1480000","0.6381109","0.6381109"
"V150","0.1490000","0.6362109","0.6362109"
"V151","0.1500000","0.6343165","0.6343165"
"V152","0.1510000","0.6324277","0.6324277"
"V153","0.1520000","0.6305445","0.6305445"
"V154","0.1530000","0.6286668","0.6286668"
"V155","0.1540000","0.6267946","0.6267946"
"V156","0.1550000","0.6249279","0.6249279"
"V157","0.1560000","0.6230667","0.6230667"
"V158","0.1570000","0.6212109","0.6212109"
"V159","0.1580000","0.6193605","0.6193605"
"V160","0.1590000","0.6175156","0.6175156"
"V161","0.160000","0.615676","0.615676"
"V162","0.1610000","0.6138418","0.6138418"
"V163","0.1620000","0.6120129","0.6120129"
"V164","0.1630000","0.6101893","0.6101893"
"V165","0.164000","0.608371","0.608371"
"V166","0.165000","0.606558","0.606558"
"V167","0.1660000","0.6047502","0.6047502"
"V168","0.1670000","0.6029476","0.6029476"
"V169","0.1680000","0.6011502","0.6011502"
"V170","0.169000","0.599358","0.599358"
"V171","0.170000","0.597571","0.597571"
"V172","0.1710000","0.5957891","0.5957891"
"V173","0.1720000","0.5940123","0.5940123"
"V174","0.1730000","0.5922405","0.5922405"
"V175","0.1740000","0.5904739","0.5904739"
"V176","0.1750000","0.5887123","0.5887123"
"V177","0.1760000","0.5869557","0.5869557"
"V178","0.1770000","0.5852041","0.5852041"
"V179","0.1780000","0.5834576","0.5834576"
"V180","0.1790000","0.5817159","0.5817159"
"V181","0.1800000","0.5799793","0.5799793"
"V182","0.1810000","0.5782475","0.5782475"
"V183","0.1820000","0.5765207","0.5765207"
"V184","0.1830000","0.5747987","0.5747987"
"V185","0.1840000","0.5730816","0.5730816"
"V186","0.1850000","0.5713694","0.5713694"
"V187","0.186000","0.569662","0.569662"
"V188","0.1870000","0.5679594","0.5679594"
"V189","0.1880000","0.5662615","0.5662615"
"V190","0.1890000","0.5645685","0.5645685"
"V191","0.1900000","0.5628802","0.5628802"
"V192","0.1910000","0.5611966","0.5611966"
"V193","0.1920000","0.5595178","0.5595178"
"V194","0.1930000","0.5578436","0.5578436"
"V195","0.1940000","0.5561741","0.5561741"
"V196","0.1950000","0.5545093","0.5545093"
"V197","0.1960000","0.5528491","0.5528491"
"V198","0.1970000","0.5511935","0.5511935"
"V199","0.1980000","0.5495426","0.5495426"
"V200","0.1990000","0.5478962","0.5478962"
"V201","0.2000000","0.5462544","0.5462544"
"V202","0.2010000","0.5446171","0.5446171"
"V203","0.2020000","0.5429844","0.5429844"
"V204","0.2030000","0.5413562","0.5413562"
"V205","0.2040000","0.5397325","0.5397325"
"V206","0.2050000","0.5381132","0.5381132"
"V207","0.2060000","0.5364985","0.5364985"
"V208","0.2070000","0.5348881","0.5348881"
"V209","0.2080000","0.5332822","0.5332822"
"V210","0.2090000","0.5316808","0.5316808"
"V211","0.2100000","0.5300837","0.5300837"
"V212","0.211000","0.528491","0.528491"
"V213","0.2120000","0.5269026","0.5269026"
"V214","0.2130000","0.5253186","0.5253186"
"V215","0.214000","0.523739","0.523739"
"V216","0.2150000","0.5221636","0.5221636"
"V217","0.2160000","0.5205925","0.5205925"
"V218","0.2170000","0.5190258","0.5190258"
"V219","0.2180000","0.5174633","0.5174633"
"V220","0.219000","0.515905","0.515905"
"V221","0.220000","0.514351","0.514351"
"V222","0.2210000","0.5128012","0.5128012"
"V223","0.2220000","0.5112556","0.5112556"
"V224","0.2230000","0.5097142","0.5097142"
"V225","0.224000","0.508177","0.508177"
"V226","0.2250000","0.5066439","0.5066439"
"V227","0.226000","0.505115","0.505115"
"V228","0.2270000","0.5035902","0.5035902"
"V229","0.2280000","0.5020696","0.5020696"
"V230","0.229000","0.500553","0.500553"
"V231","0.2300000","0.4990405","0.4990405"
"V232","0.2310000","0.4975321","0.4975321"
"V233","0.2320000","0.4960277","0.4960277"
"V234","0.2330000","0.4945274","0.4945274"
"V235","0.2340000","0.4930311","0.4930311"
"V236","0.2350000","0.4915389","0.4915389"
"V237","0.2360000","0.4900506","0.4900506"
"V238","0.2370000","0.4885663","0.4885663"
"V239","0.238000","0.487086","0.487086"
"V240","0.2390000","0.4856096","0.4856096"
"V241","0.2400000","0.4841372","0.4841372"
"V242","0.2410000","0.4826688","0.4826688"
"V243","0.2420000","0.4812042","0.4812042"
"V244","0.2430000","0.4797435","0.4797435"
"V245","0.2440000","0.4782868","0.4782868"
"V246","0.2450000","0.4768339","0.4768339"
"V247","0.2460000","0.4753849","0.4753849"
"V248","0.2470000","0.4739397","0.4739397"
"V249","0.2480000","0.4724984","0.4724984"
"V250","0.2490000","0.4710609","0.4710609"
"V251","0.2500000","0.4696272","0.4696272"
"V252","0.2510000","0.4681973","0.4681973"
"V253","0.2520000","0.4667712","0.4667712"
"V254","0.2530000","0.4653489","0.4653489"
"V255","0.2540000","0.4639303","0.4639303"
"V256","0.2550000","0.4625155","0.4625155"
"V257","0.2560000","0.4611044","0.4611044"
"V258","0.257000","0.459697","0.459697"
"V259","0.2580000","0.4582934","0.4582934"
"V260","0.2590000","0.4568934","0.4568934"
"V261","0.2600000","0.4554972","0.4554972"
"V262","0.2610000","0.4541046","0.4541046"
"V263","0.2620000","0.4527157","0.4527157"
"V264","0.2630000","0.4513304","0.4513304"
"V265","0.2640000","0.4499488","0.4499488"
"V266","0.2650000","0.4485708","0.4485708"
"V267","0.2660000","0.4471964","0.4471964"
"V268","0.2670000","0.4458256","0.4458256"
"V269","0.2680000","0.4444584","0.4444584"
"V270","0.2690000","0.4430948","0.4430948"
"V271","0.2700000","0.4417348","0.4417348"
"V272","0.2710000","0.4403783","0.4403783"
"V273","0.2720000","0.4390254","0.4390254"
"V274","0.273000","0.437676","0.437676"
"V275","0.2740000","0.4363301","0.4363301"
"V276","0.2750000","0.4349877","0.4349877"
"V277","0.2760000","0.4336489","0.4336489"
"V278","0.2770000","0.4323135","0.4323135"
"V279","0.2780000","0.4309816","0.4309816"
"V280","0.2790000","0.4296532","0.4296532"
"V281","0.2800000","0.4283282","0.4283282"
"V282","0.2810000","0.4270067","0.4270067"
"V283","0.2820000","0.4256886","0.4256886"
"V284","0.2830000","0.4243739","0.4243739"
"V285","0.2840000","0.4230627","0.4230627"
"V286","0.2850000","0.4217549","0.4217549"
"V287","0.2860000","0.4204504","0.4204504"
"V288","0.2870000","0.4191494","0.4191494"
"V289","0.2880000","0.4178517","0.4178517"
"V290","0.2890000","0.4165573","0.4165573"
"V291","0.2900000","0.4152664","0.4152664"
"V292","0.2910000","0.4139787","0.4139787"
"V293","0.2920000","0.4126944","0.4126944"
"V294","0.2930000","0.4114135","0.4114135"
"V295","0.2940000","0.4101358","0.4101358"
"V296","0.2950000","0.4088615","0.4088615"
"V297","0.2960000","0.4075904","0.4075904"
"V298","0.2970000","0.4063226","0.4063226"
"V299","0.2980000","0.4050581","0.4050581"
"V300","0.2990000","0.4037969","0.4037969"
"V301","0.3000000","0.4025389","0.4025389"
"V302","0.3010000","0.4012841","0.4012841"
"V303","0.3020000","0.4000326","0.4000326"
"V304","0.3030000","0.3987844","0.3987844"
"V305","0.3040000","0.3975393","0.3975393"
"V306","0.3050000","0.3962974","0.3962974"
"V307","0.3060000","0.3950588","0.3950588"
"V308","0.3070000","0.3938233","0.3938233"
"V309","0.308000","0.392591","0.392591"
"V310","0.3090000","0.3913619","0.3913619"
"V311","0.3100000","0.3901359","0.3901359"
"V312","0.3110000","0.3889131","0.3889131"
"V313","0.3120000","0.3876935","0.3876935"
"V314","0.3130000","0.3864769","0.3864769"
"V315","0.3140000","0.3852635","0.3852635"
"V316","0.3150000","0.3840532","0.3840532"
"V317","0.3160000","0.3828461","0.3828461"
"V318","0.317000","0.381642","0.381642"
"V319","0.318000","0.380441","0.380441"
"V320","0.3190000","0.3792431","0.3792431"
"V321","0.3200000","0.3780482","0.3780482"
"V322","0.3210000","0.3768565","0.3768565"
"V323","0.3220000","0.3756678","0.3756678"
"V324","0.3230000","0.3744821","0.3744821"
"V325","0.3240000","0.3732995","0.3732995"
"V326","0.3250000","0.3721199","0.3721199"
"V327","0.3260000","0.3709433","0.3709433"
"V328","0.3270000","0.3697697","0.3697697"
"V329","0.3280000","0.3685992","0.3685992"
"V330","0.3290000","0.3674316","0.3674316"
"V331","0.3300000","0.3662671","0.3662671"
"V332","0.3310000","0.3651055","0.3651055"
"V333","0.3320000","0.3639469","0.3639469"
"V334","0.3330000","0.3627912","0.3627912"
"V335","0.3340000","0.3616385","0.3616385"
"V336","0.3350000","0.3604888","0.3604888"
"V337","0.336000","0.359342","0.359342"
"V338","0.3370000","0.3581981","0.3581981"
"V339","0.3380000","0.3570572","0.3570572"
"V340","0.3390000","0.3559192","0.3559192"
"V341","0.3400000","0.3547841","0.3547841"
"V342","0.3410000","0.3536519","0.3536519"
"V343","0.3420000","0.3525226","0.3525226"
"V344","0.3430000","0.3513962","0.3513962"
"V345","0.3440000","0.3502727","0.3502727"
"V346","0.345000","0.349152","0.349152"
"V347","0.3460000","0.3480342","0.3480342"
"V348","0.3470000","0.3469193","0.3469193"
"V349","0.3480000","0.3458072","0.3458072"
"V350","0.3490000","0.3446979","0.3446979"
"V351","0.3500000","0.3435915","0.3435915"
"V352","0.3510000","0.3424879","0.3424879"
"V353","0.3520000","0.3413872","0.3413872"
"V354","0.3530000","0.3402892","0.3402892"
"V355","0.3540000","0.3391941","0.3391941"
"V356","0.3550000","0.3381018","0.3381018"
"V357","0.3560000","0.3370122","0.3370122"
"V358","0.3570000","0.3359255","0.3359255"
"V359","0.3580000","0.3348415","0.3348415"
"V360","0.3590000","0.3337603","0.3337603"
"V361","0.3600000","0.3326818","0.3326818"
"V362","0.3610000","0.3316062","0.3316062"
"V363","0.3620000","0.3305332","0.3305332"
"V364","0.363000","0.329463","0.329463"
"V365","0.3640000","0.3283956","0.3283956"
"V366","0.3650000","0.3273309","0.3273309"
"V367","0.3660000","0.3262689","0.3262689"
"V368","0.3670000","0.3252096","0.3252096"
"V369","0.368000","0.324153","0.324153"
"V370","0.3690000","0.3230992","0.3230992"
"V371","0.370000","0.322048","0.322048"
"V372","0.3710000","0.3209995","0.3209995"
"V373","0.3720000","0.3199537","0.3199537"
"V374","0.3730000","0.3189106","0.3189106"
"V375","0.3740000","0.3178702","0.3178702"
"V376","0.3750000","0.3168324","0.3168324"
"V377","0.3760000","0.3157973","0.3157973"
"V378","0.3770000","0.3147649","0.3147649"
"V379","0.378000","0.313735","0.313735"
"V380","0.3790000","0.3127079","0.3127079"
"V381","0.3800000","0.3116833","0.3116833"
"V382","0.3810000","0.3106614","0.3106614"
"V383","0.3820000","0.3096421","0.3096421"
"V384","0.3830000","0.3086255","0.3086255"
"V385","0.3840000","0.3076114","0.3076114"
"V386","0.3850","0.3066","0.3066"
"V387","0.3860000","0.3055911","0.3055911"
"V388","0.3870000","0.3045848","0.3045848"
"V389","0.3880000","0.3035812","0.3035812"
"V390","0.3890000","0.3025801","0.3025801"
"V391","0.3900000","0.3015816","0.3015816"
"V392","0.3910000","0.3005856","0.3005856"
"V393","0.3920000","0.2995922","0.2995922"
"V394","0.3930000","0.2986014","0.2986014"
"V395","0.3940000","0.2976131","0.2976131"
"V396","0.3950000","0.2966274","0.2966274"
"V397","0.3960000","0.2956442","0.2956442"
"V398","0.3970000","0.2946635","0.2946635"
"V399","0.3980000","0.2936854","0.2936854"
"V400","0.3990000","0.2927098","0.2927098"
"V401","0.4000000","0.2917367","0.2917367"
"V402","0.4010000","0.2907662","0.2907662"
"V403","0.4020000","0.2897981","0.2897981"
"V404","0.4030000","0.2888325","0.2888325"
"V405","0.4040000","0.2878695","0.2878695"
"V406","0.4050000","0.2869089","0.2869089"
"V407","0.4060000","0.2859508","0.2859508"
"V408","0.4070000","0.2849952","0.2849952"
"V409","0.4080000","0.2840421","0.2840421"
"V410","0.4090000","0.2830914","0.2830914"
"V411","0.4100000","0.2821432","0.2821432"
"V412","0.4110000","0.2811975","0.2811975"
"V413","0.4120000","0.2802542","0.2802542"
"V414","0.4130000","0.2793133","0.2793133"
"V415","0.4140000","0.2783749","0.2783749"
"V416","0.415000","0.277439","0.277439"
"V417","0.4160000","0.2765055","0.2765055"
"V418","0.4170000","0.2755744","0.2755744"
"V419","0.4180000","0.2746457","0.2746457"
"V420","0.4190000","0.2737195","0.2737195"
"V421","0.4200000","0.2727956","0.2727956"
"V422","0.4210000","0.2718742","0.2718742"
"V423","0.4220000","0.2709552","0.2709552"
"V424","0.4230000","0.2700386","0.2700386"
"V425","0.4240000","0.2691243","0.2691243"
"V426","0.4250000","0.2682125","0.2682125"
"V427","0.4260000","0.2673031","0.2673031"
"V428","0.427000","0.266396","0.266396"
"V429","0.4280000","0.2654913","0.2654913"
"V430","0.429000","0.264589","0.264589"
"V431","0.430000","0.263689","0.263689"
"V432","0.4310000","0.2627914","0.2627914"
"V433","0.4320000","0.2618962","0.2618962"
"V434","0.4330000","0.2610033","0.2610033"
"V435","0.4340000","0.2601127","0.2601127"
"V436","0.4350000","0.2592246","0.2592246"
"V437","0.4360000","0.2583387","0.2583387"
"V438","0.4370000","0.2574552","0.2574552"
"V439","0.438000","0.256574","0.256574"
"V440","0.4390000","0.2556951","0.2556951"
"V441","0.4400000","0.2548185","0.2548185"
"V442","0.4410000","0.2539443","0.2539443"
"V443","0.4420000","0.2530724","0.2530724"
"V444","0.4430000","0.2522028","0.2522028"
"V445","0.4440000","0.2513355","0.2513355"
"V446","0.4450000","0.2504704","0.2504704"
"V447","0.4460000","0.2496077","0.2496077"
"V448","0.4470000","0.2487473","0.2487473"
"V449","0.4480000","0.2478892","0.2478892"
"V450","0.4490000","0.2470333","0.2470333"
"V451","0.4500000","0.2461797","0.2461797"
"V452","0.4510000","0.2453284","0.2453284"
"V453","0.4520000","0.2444793","0.2444793"
"V454","0.4530000","0.2436326","0.2436326"
"V455","0.454000","0.242788","0.242788"
"V456","0.4550000","0.2419458","0.2419458"
"V457","0.4560000","0.2411058","0.2411058"
"V458","0.457000","0.240268","0.240268"
"V459","0.4580000","0.2394325","0.2394325"
"V460","0.4590000","0.2385992","0.2385992"
"V461","0.4600000","0.2377682","0.2377682"
"V462","0.4610000","0.2369393","0.2369393"
"V463","0.4620000","0.2361128","0.2361128"
"V464","0.4630000","0.2352884","0.2352884"
"V465","0.4640000","0.2344663","0.2344663"
"V466","0.4650000","0.2336463","0.2336463"
"V467","0.4660000","0.2328286","0.2328286"
"V468","0.4670000","0.2320131","0.2320131"
"V469","0.4680000","0.2311998","0.2311998"
"V470","0.4690000","0.2303887","0.2303887"
"V471","0.4700000","0.2295798","0.2295798"
"V472","0.4710000","0.2287731","0.2287731"
"V473","0.4720000","0.2279686","0.2279686"
"V474","0.4730000","0.2271663","0.2271663"
"V475","0.4740000","0.2263662","0.2263662"
"V476","0.4750000","0.2255682","0.2255682"
"V477","0.4760000","0.2247724","0.2247724"
"V478","0.4770000","0.2239788","0.2239788"
"V479","0.4780000","0.2231874","0.2231874"
"V480","0.4790000","0.2223981","0.2223981"
"V481","0.480000","0.221611","0.221611"
"V482","0.481000","0.220826","0.220826"
"V483","0.4820000","0.2200432","0.2200432"
"V484","0.4830000","0.2192625","0.2192625"
"V485","0.484000","0.218484","0.218484"
"V486","0.4850000","0.2177077","0.2177077"
"V487","0.4860000","0.2169334","0.2169334"
"V488","0.4870000","0.2161613","0.2161613"
"V489","0.4880000","0.2153914","0.2153914"
"V490","0.4890000","0.2146236","0.2146236"
"V491","0.4900000","0.2138579","0.2138579"
"V492","0.4910000","0.2130943","0.2130943"
"V493","0.4920000","0.2123329","0.2123329"
"V494","0.4930000","0.2115735","0.2115735"
"V495","0.4940000","0.2108163","0.2108163"
"V496","0.4950000","0.2100612","0.2100612"
"V497","0.4960000","0.2093082","0.2093082"
"V498","0.4970000","0.2085573","0.2085573"
"V499","0.4980000","0.2078086","0.2078086"
"V500","0.4990000","0.2070619","0.2070619"
"V501","0.5000000","0.2063173","0.2063173"
"V502","0.5010000","0.2055748","0.2055748"
"V503","0.5020000","0.2048344","0.2048344"
"V504","0.5030000","0.2040961","0.2040961"
"V505","0.5040000","0.2033598","0.2033598"
"V506","0.5050000","0.2026257","0.2026257"
"V507","0.5060000","0.2018936","0.2018936"
"V508","0.5070000","0.2011636","0.2011636"
"V509","0.5080000","0.2004357","0.2004357"
"V510","0.5090000","0.1997098","0.1997098"
"V511","0.510000","0.198986","0.198986"
"V512","0.5110000","0.1982643","0.1982643"
"V513","0.5120000","0.1975446","0.1975446"
"V514","0.513000","0.196827","0.196827"
"V515","0.5140000","0.1961114","0.1961114"
"V516","0.5150000","0.1953979","0.1953979"
"V517","0.5160000","0.1946865","0.1946865"
"V518","0.5170000","0.1939771","0.1939771"
"V519","0.5180000","0.1932697","0.1932697"
"V520","0.5190000","0.1925643","0.1925643"
"V521","0.5200000","0.1918611","0.1918611"
"V522","0.5210000","0.1911598","0.1911598"
"V523","0.5220000","0.1904606","0.1904606"
"V524","0.5230000","0.1897634","0.1897634"
"V525","0.5240000","0.1890682","0.1890682"
"V526","0.5250000","0.1883751","0.1883751"
"V527","0.5260000","0.1876839","0.1876839"
"V528","0.5270000","0.1869948","0.1869948"
"V529","0.5280000","0.1863078","0.1863078"
"V530","0.5290000","0.1856227","0.1856227"
"V531","0.5300000","0.1849396","0.1849396"
"V532","0.5310000","0.1842586","0.1842586"
"V533","0.5320000","0.1835795","0.1835795"
"V534","0.5330000","0.1829025","0.1829025"
"V535","0.5340000","0.1822275","0.1822275"
"V536","0.5350000","0.1815545","0.1815545"
"V537","0.5360000","0.1808834","0.1808834"
"V538","0.5370000","0.1802144","0.1802144"
"V539","0.5380000","0.1795473","0.1795473"
"V540","0.5390000","0.1788823","0.1788823"
"V541","0.5400000","0.1782192","0.1782192"
"V542","0.5410000","0.1775581","0.1775581"
"V543","0.542000","0.176899","0.176899"
"V544","0.5430000","0.1762419","0.1762419"
"V545","0.5440000","0.1755868","0.1755868"
"V546","0.5450000","0.1749336","0.1749336"
"V547","0.5460000","0.1742824","0.1742824"
"V548","0.5470000","0.1736332","0.1736332"
"V549","0.5480000","0.1729859","0.1729859"
"V550","0.5490000","0.1723407","0.1723407"
"V551","0.5500000","0.1716974","0.1716974"
"V552","0.551000","0.171056","0.171056"
"V553","0.5520000","0.1704166","0.1704166"
"V554","0.5530000","0.1697792","0.1697792"
"V555","0.5540000","0.1691437","0.1691437"
"V556","0.5550000","0.1685102","0.1685102"
"V557","0.5560000","0.1678786","0.1678786"
"V558","0.557000","0.167249","0.167249"
"V559","0.5580000","0.1666213","0.1666213"
"V560","0.5590000","0.1659956","0.1659956"
"V561","0.5600000","0.1653719","0.1653719"
"V562","0.56100","0.16475","0.16475"
"V563","0.5620000","0.1641301","0.1641301"
"V564","0.5630000","0.1635122","0.1635122"
"V565","0.5640000","0.1628962","0.1628962"
"V566","0.5650000","0.1622821","0.1622821"
"V567","0.5660000","0.1616699","0.1616699"
"V568","0.5670000","0.1610597","0.1610597"
"V569","0.5680000","0.1604514","0.1604514"
"V570","0.5690000","0.1598451","0.1598451"
"V571","0.5700000","0.1592406","0.1592406"
"V572","0.5710000","0.1586381","0.1586381"
"V573","0.5720000","0.1580375","0.1580375"
"V574","0.5730000","0.1574389","0.1574389"
"V575","0.5740000","0.1568421","0.1568421"
"V576","0.5750000","0.1562473","0.1562473"
"V577","0.5760000","0.1556543","0.1556543"
"V578","0.5770000","0.1550633","0.1550633"
"V579","0.5780000","0.1544742","0.1544742"
"V580","0.5790000","0.1538871","0.1538871"
"V581","0.5800000","0.1533018","0.1533018"
"V582","0.5810000","0.1527184","0.1527184"
"V583","0.5820000","0.1521369","0.1521369"
"V584","0.5830000","0.1515574","0.1515574"
"V585","0.5840000","0.1509797","0.1509797"
"V586","0.5850000","0.1504039","0.1504039"
"V587","0.5860000","0.1498301","0.1498301"
"V588","0.5870000","0.1492581","0.1492581"
"V589","0.588000","0.148688","0.148688"
"V590","0.5890000","0.1481199","0.1481199"
"V591","0.5900000","0.1475536","0.1475536"
"V592","0.5910000","0.1469892","0.1469892"
"V593","0.5920000","0.1464267","0.1464267"
"V594","0.5930000","0.1458661","0.1458661"
"V595","0.5940000","0.1453073","0.1453073"
"V596","0.5950000","0.1447505","0.1447505"
"V597","0.5960000","0.1441955","0.1441955"
"V598","0.5970000","0.1436424","0.1436424"
"V599","0.5980000","0.1430912","0.1430912"
"V600","0.5990000","0.1425419","0.1425419"
"V601","0.6000000","0.1419945","0.1419945"
"V602","0.6010000","0.1414489","0.1414489"
"V603","0.6020000","0.1409052","0.1409052"
"V604","0.6030000","0.1403634","0.1403634"
"V605","0.6040000","0.1398235","0.1398235"
"V606","0.6050000","0.1392854","0.1392854"
"V607","0.6060000","0.1387492","0.1387492"
"V608","0.6070000","0.1382149","0.1382149"
"V609","0.6080000","0.1376824","0.1376824"
"V610","0.6090000","0.1371518","0.1371518"
"V611","0.6100000","0.1366231","0.1366231"
"V612","0.6110000","0.1360963","0.1360963"
"V613","0.6120000","0.1355713","0.1355713"
"V614","0.6130000","0.1350481","0.1350481"
"V615","0.6140000","0.1345269","0.1345269"
