"","V1","V2","V3"
"V84","0.0830000","0.7760431","0.7757422"
"V85","0.0840000","0.7737302","0.7734669"
"V86","0.0850000","0.7714246","0.7712014"
"V87","0.0860000","0.7691260","0.7689458"
"V88","0.0870000","0.7668343","0.7667001"
"V89","0.0880000","0.7645497","0.7644643"
"V90","0.0890000","0.7622718","0.7622383"
"V91","0.0900000","0.7600008","0.7600222"
"V92","0.0910000","0.7577365","0.7578159"
"V93","0.0920000","0.7554789","0.7556194"
"V94","0.0930000","0.7532280","0.7534326"
"V95","0.0940000","0.7509836","0.7512556"
"V96","0.0950000","0.7487456","0.7490884"
"V97","0.0960000","0.7465142","0.7469308"
"V98","0.0970000","0.7442891","0.7447829"
"V99","0.0980000","0.7420703","0.7426446"
"V100","0.0990000","0.7398578","0.7405160"
"V101","0.1000000","0.7376514","0.7383969"
"V102","0.1010000","0.7354513","0.7362874"
"V103","0.1020000","0.7332573","0.7341874"
"V104","0.1030000","0.7310693","0.7320968"
"V105","0.1040000","0.7288873","0.7300157"
"V106","0.1050000","0.7267113","0.7279439"
"V107","0.1060000","0.7245411","0.7258815"
"V108","0.1070000","0.7223769","0.7238283"
"V109","0.1080000","0.7202184","0.7217844"
"V110","0.1090000","0.7180658","0.7197497"
"V111","0.1100000","0.7159188","0.7177241"
"V112","0.1110000","0.7137776","0.7157076"
"V113","0.1120000","0.7116420","0.7137001"
"V114","0.1130000","0.7095120","0.7117016"
"V115","0.1140000","0.7073876","0.7097119"
"V116","0.1150000","0.7052687","0.7077311"
"V117","0.1160000","0.7031553","0.7057590"
"V118","0.1170000","0.7010474","0.7037957"
"V119","0.1180000","0.6989449","0.7018410"
"V120","0.1190000","0.6968479","0.6998948"
"V121","0.1200000","0.6947561","0.6979572"
"V122","0.1210000","0.6926698","0.6960279"
"V123","0.1220000","0.6905887","0.6941070"
"V124","0.1230000","0.6885130","0.6921943"
"V125","0.1240000","0.6864424","0.6902898"
"V126","0.1250000","0.6843772","0.6883935"
"V127","0.1260000","0.6823171","0.6865052"
"V128","0.1270000","0.6802622","0.6846249"
"V129","0.1280000","0.6782124","0.6827524"
"V130","0.1290000","0.6761678","0.6808877"
"V131","0.1300000","0.6741284","0.6790308"
"V132","0.1310000","0.6720940","0.6771813"
"V133","0.1320000","0.6700648","0.6753394"
"V134","0.1330000","0.6680406","0.6735048"
"V135","0.1340000","0.6660216","0.6716776"
"V136","0.1350000","0.6640076","0.6698575"
"V137","0.1360000","0.6619986","0.6680445"
"V138","0.1370000","0.6599948","0.6662384"
"V139","0.1380000","0.6579959","0.6644393"
"V140","0.1390000","0.6560021","0.6626470"
"V141","0.1400000","0.6540133","0.6608613"
"V142","0.1410000","0.6520295","0.6590823"
"V143","0.1420000","0.6500508","0.6573097"
"V144","0.1430000","0.6480770","0.6555436"
"V145","0.1440000","0.6461083","0.6537837"
"V146","0.1450000","0.6441446","0.6520301"
"V147","0.1460000","0.6421858","0.6502826"
"V148","0.1470000","0.6402321","0.6485411"
"V149","0.1480000","0.6382833","0.6468055"
"V150","0.1490000","0.6363395","0.6450758"
"V151","0.1500000","0.6344007","0.6433518"
"V152","0.1510000","0.6324670","0.6416335"
"V153","0.1520000","0.6305382","0.6399207"
"V154","0.1530000","0.6286144","0.6382133"
"V155","0.1540000","0.6266956","0.6365113"
"V156","0.1550000","0.6247818","0.6348146"
"V157","0.156000","0.622873","0.633123"
"V158","0.1570000","0.6209692","0.6314366"
"V159","0.1580000","0.6190704","0.6297551"
"V160","0.1590000","0.6171766","0.6280785"
"V161","0.1600000","0.6152879","0.6264067"
"V162","0.1610000","0.6134042","0.6247397"
"V163","0.1620000","0.6115255","0.6230772"
"V164","0.1630000","0.6096519","0.6214193"
"V165","0.1640000","0.6077834","0.6197658"
"V166","0.1650000","0.6059199","0.6181167"
"V167","0.1660000","0.6040616","0.6164718"
"V168","0.1670000","0.6022083","0.6148311"
"V169","0.1680000","0.6003601","0.6131945"
"V170","0.1690000","0.5985170","0.6115618"
"V171","0.1700000","0.5966791","0.6099331"
"V172","0.1710000","0.5948463","0.6083081"
"V173","0.1720000","0.5930186","0.6066870"
"V174","0.1730000","0.5911961","0.6050695"
"V175","0.1740000","0.5893787","0.6034558"
"V176","0.1750000","0.5875665","0.6018456"
"V177","0.1760000","0.5857595","0.6002390"
"V178","0.1770000","0.5839576","0.5986359"
"V179","0.1780000","0.5821609","0.5970361"
"V180","0.1790000","0.5803694","0.5954397"
"V181","0.1800000","0.5785831","0.5938467"
"V182","0.1810000","0.5768021","0.5922568"
"V183","0.1820000","0.5750262","0.5906702"
"V184","0.1830000","0.5732556","0.5890868"
"V185","0.1840000","0.5714902","0.5875064"
"V186","0.1850000","0.5697300","0.5859292"
"V187","0.1860000","0.5679751","0.5843550"
"V188","0.1870000","0.5662254","0.5827838"
"V189","0.1880000","0.5644809","0.5812156"
"V190","0.1890000","0.5627418","0.5796504"
"V191","0.1900000","0.5610078","0.5780881"
"V192","0.1910000","0.5592791","0.5765288"
"V193","0.1920000","0.5575557","0.5749723"
"V194","0.1930000","0.5558375","0.5734188"
"V195","0.1940000","0.5541246","0.5718681"
"V196","0.1950000","0.5524169","0.5703204"
"V197","0.1960000","0.5507145","0.5687755"
"V198","0.1970000","0.5490173","0.5672335"
"V199","0.1980000","0.5473253","0.5656943"
"V200","0.1990000","0.5456386","0.5641581"
"V201","0.2000000","0.5439571","0.5626247"
"V202","0.2010000","0.5422809","0.5610942"
"V203","0.2020000","0.5406098","0.5595667"
"V204","0.2030000","0.5389440","0.5580421"
"V205","0.2040000","0.5372834","0.5565204"
"V206","0.2050000","0.5356280","0.5550018"
"V207","0.2060000","0.5339778","0.5534861"
"V208","0.2070000","0.5323328","0.5519734"
"V209","0.2080000","0.5306929","0.5504639"
"V210","0.2090000","0.5290582","0.5489574"
"V211","0.2100000","0.5274286","0.5474541"
"V212","0.2110000","0.5258042","0.5459539"
"V213","0.2120000","0.5241849","0.5444570"
"V214","0.2130000","0.5225708","0.5429633"
"V215","0.2140000","0.5209617","0.5414729"
"V216","0.2150000","0.5193577","0.5399858"
"V217","0.2160000","0.5177588","0.5385020"
"V218","0.2170000","0.5161650","0.5370217"
"V219","0.2180000","0.5145762","0.5355448"
"V220","0.2190000","0.5129924","0.5340715"
"V221","0.2200000","0.5114136","0.5326019"
"V222","0.2210000","0.5098397","0.5311360"
"V223","0.2220000","0.5082708","0.5296740"
"V224","0.2230000","0.5067067","0.5282158"
"V225","0.2240000","0.5051476","0.5267616"
"V226","0.2250000","0.5035933","0.5253114"
"V227","0.2260000","0.5020438","0.5238654"
"V228","0.2270000","0.5004992","0.5224235"
"V229","0.2280000","0.4989593","0.5209860"
"V230","0.2290000","0.4974242","0.5195528"
"V231","0.2300000","0.4958938","0.5181240"
"V232","0.2310000","0.4943680","0.5166997"
"V233","0.2320000","0.4928470","0.5152801"
"V234","0.2330000","0.4913306","0.5138651"
"V235","0.2340000","0.4898187","0.5124549"
"V236","0.2350000","0.4883115","0.5110494"
"V237","0.2360000","0.4868088","0.5096489"
"V238","0.2370000","0.4853106","0.5082534"
"V239","0.2380000","0.4838170","0.5068629"
"V240","0.2390000","0.4823277","0.5054776"
"V241","0.2400000","0.4808429","0.5040975"
"V242","0.2410000","0.4793625","0.5027226"
"V243","0.2420000","0.4778865","0.5013531"
"V244","0.2430000","0.4764147","0.4999891"
"V245","0.2440000","0.4749473","0.4986306"
"V246","0.2450000","0.4734842","0.4972777"
"V247","0.2460000","0.4720252","0.4959305"
"V248","0.2470000","0.4705705","0.4945890"
"V249","0.2480000","0.4691199","0.4932534"
"V250","0.2490000","0.4676735","0.4919236"
"V251","0.2500000","0.4662311","0.4905999"
"V252","0.2510000","0.4647928","0.4892822"
"V253","0.2520000","0.4633585","0.4879707"
"V254","0.2530000","0.4619282","0.4866653"
"V255","0.2540000","0.4605019","0.4853663"
"V256","0.2550000","0.4590795","0.4840736"
"V257","0.2560000","0.4576609","0.4827874"
"V258","0.2570000","0.4562462","0.4815077"
"V259","0.2580000","0.4548353","0.4802346"
"V260","0.2590000","0.4534282","0.4789682"
"V261","0.2600000","0.4520248","0.4777085"
"V262","0.2610000","0.4506250","0.4764556"
"V263","0.2620000","0.4492289","0.4752097"
"V264","0.2630000","0.4478365","0.4739707"
"V265","0.2640000","0.4464476","0.4727388"
"V266","0.2650000","0.4450622","0.4715140"
"V267","0.2660000","0.4436804","0.4702962"
"V268","0.2670000","0.4423022","0.4690854"
"V269","0.2680000","0.4409273","0.4678818"
"V270","0.2690000","0.4395560","0.4666853"
"V271","0.2700000","0.4381880","0.4654961"
"V272","0.2710000","0.4368235","0.4643141"
"V273","0.2720000","0.4354622","0.4631393"
"V274","0.2730000","0.4341043","0.4619719"
"V275","0.2740000","0.4327497","0.4608118"
"V276","0.2750000","0.4313983","0.4596590"
"V277","0.2760000","0.4300502","0.4585135"
"V278","0.2770000","0.4287053","0.4573754"
"V279","0.2780000","0.4273636","0.4562447"
"V280","0.2790000","0.4260250","0.4551213"
"V281","0.2800000","0.4246896","0.4540053"
"V282","0.2810000","0.4233573","0.4528966"
"V283","0.2820000","0.4220281","0.4517952"
"V284","0.2830000","0.4207020","0.4507012"
"V285","0.2840000","0.4193790","0.4496145"
"V286","0.285000","0.418059","0.448535"
"V287","0.2860000","0.4167421","0.4474627"
"V288","0.2870000","0.4154281","0.4463977"
"V289","0.2880000","0.4141172","0.4453398"
"V290","0.2890000","0.4128093","0.4442890"
"V291","0.2900000","0.4115043","0.4432453"
"V292","0.2910000","0.4102024","0.4422087"
"V293","0.2920000","0.4089034","0.4411790"
"V294","0.2930000","0.4076074","0.4401562"
"V295","0.2940000","0.4063143","0.4391402"
"V296","0.2950000","0.4050242","0.4381310"
"V297","0.2960000","0.4037370","0.4371286"
"V298","0.2970000","0.4024528","0.4361327"
"V299","0.2980000","0.4011715","0.4351434"
"V300","0.2990000","0.3998932","0.4341605"
"V301","0.3000000","0.3986178","0.4331841"
"V302","0.3010000","0.3973453","0.4322139"
"V303","0.3020000","0.3960758","0.4312498"
"V304","0.3030000","0.3948092","0.4302919"
"V305","0.3040000","0.3935456","0.4293399"
"V306","0.3050000","0.3922850","0.4283938"
"V307","0.3060000","0.3910273","0.4274535"
"V308","0.3070000","0.3897726","0.4265188"
"V309","0.3080000","0.3885209","0.4255896"
"V310","0.3090000","0.3872721","0.4246657"
"V311","0.3100000","0.3860264","0.4237472"
"V312","0.3110000","0.3847837","0.4228337"
"V313","0.3120000","0.3835440","0.4219252"
"V314","0.3130000","0.3823074","0.4210216"
"V315","0.3140000","0.3810738","0.4201229"
"V316","0.3150000","0.3798433","0.4192288"
"V317","0.3160000","0.3786158","0.4183393"
"V318","0.3170000","0.3773914","0.4174541"
"V319","0.3180000","0.3761702","0.4165731"
"V320","0.3190000","0.3749521","0.4156960"
"V321","0.3200000","0.3737373","0.4148227"
"V322","0.3210000","0.3725256","0.4139530"
"V323","0.3220000","0.3713173","0.4130867"
"V324","0.3230000","0.3701122","0.4122237"
"V325","0.3240000","0.3689104","0.4113636"
"V326","0.3250000","0.3677120","0.4105065"
"V327","0.326000","0.366517","0.409652"
"V328","0.3270000","0.3653254","0.4088000"
"V329","0.3280000","0.3641372","0.4079504"
"V330","0.3290000","0.3629526","0.4071028"
"V331","0.3300000","0.3617714","0.4062572"
"V332","0.3310000","0.3605938","0.4054134"
"V333","0.3320000","0.3594198","0.4045712"
"V334","0.3330000","0.3582493","0.4037303"
"V335","0.3340000","0.3570826","0.4028907"
"V336","0.3350000","0.3559195","0.4020521"
"V337","0.3360000","0.3547601","0.4012144"
"V338","0.3370000","0.3536045","0.4003774"
"V339","0.3380000","0.3524527","0.3995408"
"V340","0.3390000","0.3513047","0.3987046"
"V341","0.3400000","0.3501606","0.3978685"
"V342","0.3410000","0.3490203","0.3970324"
"V343","0.342000","0.347884","0.396196"
"V344","0.3430000","0.3467517","0.3953593"
"V345","0.3440000","0.3456234","0.3945220"
"V346","0.3450000","0.3444991","0.3936839"
"V347","0.3460000","0.3433788","0.3928448"
"V348","0.3470000","0.3422627","0.3920047"
"V349","0.3480000","0.3411508","0.3911633"
"V350","0.3490000","0.3400430","0.3903204"
"V351","0.3500000","0.3389395","0.3894759"
"V352","0.3510000","0.3378402","0.3886295"
"V353","0.3520000","0.3367453","0.3877812"
"V354","0.3530000","0.3356546","0.3869306"
"V355","0.3540000","0.3345684","0.3860777"
"V356","0.3550000","0.3334866","0.3852223"
"V357","0.3560000","0.3324092","0.3843642"
"V358","0.3570000","0.3313364","0.3835032"
"V359","0.3580000","0.3302681","0.3826392"
"V360","0.3590000","0.3292044","0.3817719"
"V361","0.3600000","0.3281453","0.3809013"
"V362","0.3610000","0.3270908","0.3800270"
"V363","0.3620000","0.3260411","0.3791491"
"V364","0.3630000","0.3249961","0.3782671"
"V365","0.3640000","0.3239559","0.3773811"
"V366","0.3650000","0.3229206","0.3764909"
"V367","0.3660000","0.3218901","0.3755962"
"V368","0.3670000","0.3208645","0.3746968"
"V369","0.3680000","0.3198439","0.3737928"
"V370","0.3690000","0.3188281","0.3728840"
"V371","0.3700000","0.3178173","0.3719704"
"V372","0.3710000","0.3168115","0.3710519"
"V373","0.3720000","0.3158106","0.3701282"
"V374","0.3730000","0.3148148","0.3691994"
"V375","0.3740000","0.3138241","0.3682652"
"V376","0.3750000","0.3128384","0.3673256"
"V377","0.3760000","0.3118578","0.3663805"
"V378","0.3770000","0.3108824","0.3654298"
"V379","0.3780000","0.3099121","0.3644734"
"V380","0.3790000","0.3089470","0.3635111"
"V381","0.380000","0.307987","0.362543"
"V382","0.3810000","0.3070323","0.3615690"
"V383","0.3820000","0.3060827","0.3605890"
"V384","0.3830000","0.3051384","0.3596028"
"V385","0.3840000","0.3041993","0.3586106"
"V386","0.3850000","0.3032655","0.3576121"
"V387","0.3860000","0.3023369","0.3566075"
"V388","0.3870000","0.3014135","0.3555966"
"V389","0.3880000","0.3004953","0.3545794"
"V390","0.3890000","0.2995825","0.3535558"
"V391","0.3900000","0.2986748","0.3525260"
"V392","0.3910000","0.2977724","0.3514897"
"V393","0.3920000","0.2968752","0.3504472"
"V394","0.3930000","0.2959832","0.3493982"
"V395","0.3940000","0.2950964","0.3483429"
"V396","0.3950000","0.2942148","0.3472812"
"V397","0.3960000","0.2933383","0.3462131"
"V398","0.3970000","0.2924671","0.3451387"
"V399","0.398000","0.291601","0.344058"
"V400","0.399000","0.290740","0.342971"
"V401","0.4000000","0.2898840","0.3418778"
"V402","0.4010000","0.2890332","0.3407784"
"V403","0.4020000","0.2881874","0.3396728"
"V404","0.4030000","0.2873466","0.3385611"
"V405","0.4040000","0.2865109","0.3374433"
"V406","0.4050000","0.2856800","0.3363196"
"V407","0.4060000","0.2848541","0.3351899"
"V408","0.4070000","0.2840331","0.3340544"
"V409","0.4080000","0.2832169","0.3329131"
"V410","0.4090000","0.2824056","0.3317661"
"V411","0.4100000","0.2815990","0.3306135"
"V412","0.4110000","0.2807971","0.3294555"
"V413","0.4120000","0.2799999","0.3282920"
"V414","0.4130000","0.2792073","0.3271232"
"V415","0.4140000","0.2784194","0.3259493"
"V416","0.4150000","0.2776359","0.3247702"
"V417","0.4160000","0.2768570","0.3235863"
"V418","0.4170000","0.2760824","0.3223975"
"V419","0.4180000","0.2753122","0.3212040"
"V420","0.4190000","0.2745464","0.3200060"
"V421","0.4200000","0.2737848","0.3188036"
"V422","0.4210000","0.2730274","0.3175966"
"V423","0.4220000","0.2722743","0.3163854"
"V424","0.4230000","0.2715252","0.3151699"
"V425","0.4240000","0.2707801","0.3139506"
"V426","0.4250000","0.2700390","0.3127275"
"V427","0.4260000","0.2693017","0.3115009"
"V428","0.4270000","0.2685681","0.3102709"
"V429","0.4280000","0.2678382","0.3090378"
"V430","0.4290000","0.2671119","0.3078017"
"V431","0.4300000","0.2663891","0.3065628"
"V432","0.4310000","0.2656697","0.3053214"
"V433","0.4320000","0.2649536","0.3040776"
"V434","0.4330000","0.2642407","0.3028317"
"V435","0.4340000","0.2635310","0.3015838"
"V436","0.4350000","0.2628243","0.3003341"
"V437","0.4360000","0.2621206","0.2990828"
"V438","0.4370000","0.2614198","0.2978301"
"V439","0.4380000","0.2607217","0.2965762"
"V440","0.4390000","0.2600263","0.2953214"
"V441","0.4400000","0.2593335","0.2940657"
"V442","0.4410000","0.2586432","0.2928094"
"V443","0.4420000","0.2579553","0.2915527"
"V444","0.4430000","0.2572697","0.2902958"
"V445","0.4440000","0.2565863","0.2890389"
"V446","0.4450000","0.2559050","0.2877821"
"V447","0.4460000","0.2552258","0.2865257"
"V448","0.4470000","0.2545484","0.2852698"
"V449","0.4480000","0.2538729","0.2840147"
"V450","0.4490000","0.2531991","0.2827605"
"V451","0.4500000","0.2525269","0.2815075"
"V452","0.4510000","0.2518563","0.2802558"
"V453","0.4520000","0.2511871","0.2790057"
"V454","0.4530000","0.2505192","0.2777572"
"V455","0.4540000","0.2498525","0.2765107"
"V456","0.4550000","0.2491869","0.2752662"
"V457","0.4560000","0.2485224","0.2740241"
"V458","0.4570000","0.2478588","0.2727844"
"V459","0.4580000","0.2471960","0.2715474"
"V460","0.4590000","0.2465339","0.2703133"
"V461","0.4600000","0.2458723","0.2690822"
"V462","0.4610000","0.2452113","0.2678544"
"V463","0.4620000","0.2445507","0.2666301"
"V464","0.4630000","0.2438904","0.2654093"
"V465","0.4640000","0.2432302","0.2641924"
"V466","0.4650000","0.2425702","0.2629796"
"V467","0.4660000","0.2419100","0.2617709"
"V468","0.4670000","0.2412498","0.2605666"
"V469","0.4680000","0.2405893","0.2593669"
"V470","0.4690000","0.2399284","0.2581720"
"V471","0.4700000","0.2392670","0.2569821"
"V472","0.4710000","0.2386051","0.2557973"
"V473","0.4720000","0.2379424","0.2546178"
"V474","0.4730000","0.2372790","0.2534439"
"V475","0.4740000","0.2366146","0.2522758"
"V476","0.4750000","0.2359492","0.2511135"
"V477","0.4760000","0.2352827","0.2499573"
"V478","0.4770000","0.2346149","0.2488074"
"V479","0.4780000","0.2339457","0.2476640"
"V480","0.4790000","0.2332752","0.2465272"
"V481","0.4800000","0.2326032","0.2453968"
"V482","0.4810000","0.2319296","0.2442732"
"V483","0.4820000","0.2312544","0.2431564"
"V484","0.4830000","0.2305775","0.2420465"
"V485","0.4840000","0.2298988","0.2409436"
"V486","0.4850000","0.2292181","0.2398479"
"V487","0.4860000","0.2285354","0.2387595"
"V488","0.4870000","0.2278506","0.2376785"
"V489","0.4880000","0.2271636","0.2366050"
"V490","0.4890000","0.2264744","0.2355390"
"V491","0.4900000","0.2257828","0.2344807"
"V492","0.4910000","0.2250888","0.2334302"
"V493","0.4920000","0.2243923","0.2323875"
"V494","0.4930000","0.2236932","0.2313526"
"V495","0.4940000","0.2229914","0.2303258"
"V496","0.4950000","0.2222870","0.2293069"
"V497","0.4960000","0.2215797","0.2282962"
"V498","0.4970000","0.2208697","0.2272935"
"V499","0.4980000","0.2201568","0.2262991"
"V500","0.4990000","0.2194409","0.2253128"
"V501","0.5000000","0.2187220","0.2243348"
"V502","0.5010000","0.2180000","0.2233651"
"V503","0.5020000","0.2172750","0.2224037"
"V504","0.5030000","0.2165468","0.2214506"
"V505","0.5040000","0.2158155","0.2205058"
"V506","0.5050000","0.2150809","0.2195694"
"V507","0.5060000","0.2143431","0.2186413"
"V508","0.5070000","0.2136019","0.2177216"
"V509","0.5080000","0.2128575","0.2168102"
"V510","0.5090000","0.2121097","0.2159072"
"V511","0.5100000","0.2113585","0.2150124"
"V512","0.5110000","0.2106039","0.2141260"
"V513","0.5120000","0.2098458","0.2132478"
"V514","0.5130000","0.2090844","0.2123778"
"V515","0.5140000","0.2083194","0.2115160"
"V516","0.5150000","0.2075510","0.2106623"
"V517","0.5160000","0.2067791","0.2098168"
"V518","0.5170000","0.2060038","0.2089792"
"V519","0.5180000","0.2052249","0.2081497"
"V520","0.5190000","0.2044425","0.2073281"
"V521","0.5200000","0.2036566","0.2065143"
"V522","0.5210000","0.2028672","0.2057083"
"V523","0.5220000","0.2020744","0.2049100"
"V524","0.5230000","0.2012780","0.2041193"
"V525","0.5240000","0.2004781","0.2033362"
"V526","0.5250000","0.1996748","0.2025605"
"V527","0.5260000","0.1988681","0.2017921"
"V528","0.5270000","0.1980579","0.2010309"
"V529","0.5280000","0.1972443","0.2002768"
"V530","0.5290000","0.1964273","0.1995298"
"V531","0.5300000","0.1956069","0.1987896"
"V532","0.5310000","0.1947833","0.1980562"
"V533","0.5320000","0.1939563","0.1973294"
"V534","0.5330000","0.1931260","0.1966092"
"V535","0.5340000","0.1922924","0.1958957"
"V536","0.5350000","0.1914556","0.1951887"
"V537","0.5360000","0.1906156","0.1944879"
"V538","0.5370000","0.1897726","0.1937933"
"V539","0.5380000","0.1889265","0.1931047"
"V540","0.5390000","0.1880774","0.1924219"
"V541","0.5400000","0.1872254","0.1917448"
"V542","0.5410000","0.1863706","0.1910730"
"V543","0.5420000","0.1855131","0.1904066"
"V544","0.5430000","0.1846528","0.1897454"
"V545","0.5440000","0.1837899","0.1890891"
"V546","0.5450000","0.1829245","0.1884375"
"V547","0.5460000","0.1820566","0.1877907"
"V548","0.5470000","0.1811864","0.1871483"
"V549","0.5480000","0.1803139","0.1865102"
"V550","0.5490000","0.1794391","0.1858763"
"V551","0.5500000","0.1785622","0.1852464"
"V552","0.5510000","0.1776832","0.1846203"
"V553","0.5520000","0.1768023","0.1839980"
"V554","0.5530000","0.1759196","0.1833791"
"V555","0.5540000","0.1750350","0.1827636"
"V556","0.5550000","0.1741488","0.1821514"
"V557","0.5560000","0.1732609","0.1815422"
"V558","0.5570000","0.1723716","0.1809360"
"V559","0.5580000","0.1714809","0.1803325"
"V560","0.5590000","0.1705888","0.1797317"
"V561","0.5600000","0.1696956","0.1791334"
"V562","0.5610000","0.1688012","0.1785374"
"V563","0.5620000","0.1679059","0.1779435"
"V564","0.5630000","0.1670097","0.1773518"
"V565","0.5640000","0.1661126","0.1767619"
"V566","0.5650000","0.1652150","0.1761738"
"V567","0.5660000","0.1643167","0.1755873"
"V568","0.5670000","0.1634180","0.1750023"
"V569","0.5680000","0.1625189","0.1744187"
"V570","0.5690000","0.1616196","0.1738363"
"V571","0.5700000","0.1607202","0.1732549"
"V572","0.5710000","0.1598208","0.1726745"
"V573","0.5720000","0.1589215","0.1720950"
"V574","0.5730000","0.1580224","0.1715161"
"V575","0.5740000","0.1571237","0.1709377"
"V576","0.5750000","0.1562255","0.1703598"
"V577","0.5760000","0.1553279","0.1697821"
"V578","0.5770000","0.1544310","0.1692046"
"V579","0.5780000","0.1535350","0.1686272"
"V580","0.5790000","0.1526400","0.1680496"
"V581","0.5800000","0.1517461","0.1674719"
"V582","0.5810000","0.1508535","0.1668938"
"V583","0.5820000","0.1499622","0.1663153"
"V584","0.5830000","0.1490725","0.1657362"
"V585","0.5840000","0.1481844","0.1651564"
"V586","0.5850000","0.1472981","0.1645757"
"V587","0.5860000","0.1464137","0.1639942"
"V588","0.5870000","0.1455314","0.1634116"
"V589","0.5880000","0.1446514","0.1628279"
"V590","0.5890000","0.1437737","0.1622428"
"V591","0.5900000","0.1428985","0.1616564"
"V592","0.5910000","0.1420259","0.1610685"
"V593","0.5920000","0.1411561","0.1604790"
"V594","0.5930000","0.1402893","0.1598878"
"V595","0.5940000","0.1394254","0.1592949"
"V596","0.5950000","0.1385645","0.1587003"
"V597","0.5960000","0.1377068","0.1581040"
"V598","0.5970000","0.1368524","0.1575059"
"V599","0.5980000","0.1360015","0.1569059"
"V600","0.5990000","0.1351542","0.1563041"
"V601","0.6000000","0.1343106","0.1557003"
"V602","0.6010000","0.1334709","0.1550946"
"V603","0.6020000","0.1326352","0.1544869"
"V604","0.6030000","0.1318036","0.1538772"
"V605","0.6040000","0.1309762","0.1532655"
"V606","0.6050000","0.1301532","0.1526518"
"V607","0.6060000","0.1293347","0.1520360"
"V608","0.6070000","0.1285208","0.1514182"
"V609","0.6080000","0.1277117","0.1507983"
