"","V1","V2"
"V1","0","1"
"V2","0.001000","1.002692"
"V3","0.002000","1.007681"
"V4","0.003000","1.014724"
"V5","0.004000","1.023438"
"V6","0.00500","1.03333"
"V7","0.00600","1.04384"
"V8","0.007000","1.054382"
"V9","0.008000","1.064394"
"V10","0.009000","1.073378"
"V11","0.010000","1.080941"
"V12","0.011000","1.086828"
"V13","0.012000","1.090938"
"V14","0.013000","1.093333"
"V15","0.014000","1.094234"
"V16","0.015000","1.094003"
"V17","0.016000","1.093115"
"V18","0.017000","1.092122"
"V19","0.018000","1.091615"
"V20","0.019000","1.092176"
"V21","0.020000","1.094342"
"V22","0.021000","1.098562"
"V23","0.022000","1.105174"
"V24","0.023000","1.114377"
"V25","0.024000","1.126226"
"V26","0.025000","1.140628"
"V27","0.026000","1.157353"
"V28","0.027000","1.176052"
"V29","0.028000","1.196282"
"V30","0.029000","1.217536"
"V31","0.030000","1.239273"
"V32","0.031000","1.260951"
"V33","0.032000","1.282052"
"V34","0.033000","1.302108"
"V35","0.034000","1.320721"
"V36","0.035000","1.337567"
"V37","0.03600","1.35241"
"V38","0.037000","1.365095"
"V39","0.038000","1.375546"
"V40","0.039000","1.383754"
"V41","0.04000","1.38977"
"V42","0.04100","1.39369"
"V43","0.042000","1.395644"
"V44","0.04300","1.39579"
"V45","0.044000","1.394305"
"V46","0.045000","1.391378"
"V47","0.046000","1.387215"
"V48","0.04700","1.38203"
"V49","0.048000","1.376053"
"V50","0.049000","1.369528"
"V51","0.050000","1.362712"
"V52","0.051000","1.355875"
"V53","0.052000","1.349295"
"V54","0.053000","1.343255"
"V55","0.054000","1.338028"
"V56","0.055000","1.333876"
"V57","0.056000","1.331029"
"V58","0.057000","1.329681"
"V59","0.058000","1.329976"
"V60","0.059000","1.332001"
"V61","0.060000","1.335778"
"V62","0.061000","1.341267"
"V63","0.062000","1.348362"
"V64","0.063000","1.356903"
"V65","0.06400","1.36668"
"V66","0.06500","1.37745"
"V67","0.066000","1.388947"
"V68","0.067000","1.400901"
"V69","0.068000","1.413048"
"V70","0.069000","1.425144"
"V71","0.070000","1.436974"
"V72","0.071000","1.448358"
"V73","0.072000","1.459156"
"V74","0.073000","1.469264"
"V75","0.074000","1.478613"
"V76","0.075000","1.487163"
"V77","0.076000","1.494899"
"V78","0.077000","1.501821"
"V79","0.078000","1.507941"
"V80","0.079000","1.513284"
"V81","0.08000","1.51788"
"V82","0.081000","1.521774"
"V83","0.082000","1.525025"
"V84","0.083000","1.527715"
"V85","0.084000","1.529954"
"V86","0.085000","1.531886"
"V87","0.086000","1.533691"
"V88","0.087000","1.535585"
"V89","0.088000","1.537817"
"V90","0.089000","1.540654"
"V91","0.09000","1.54437"
"V92","0.091000","1.549223"
"V93","0.092000","1.555433"
"V94","0.09300","1.56316"
"V95","0.094000","1.572474"
"V96","0.095000","1.583341"
"V97","0.096000","1.595603"
"V98","0.097000","1.608974"
"V99","0.098000","1.623043"
"V100","0.099000","1.637285"
"V101","0.100000","1.651088"
"V102","0.101000","1.663788"
"V103","0.102000","1.674708"
"V104","0.103000","1.683209"
"V105","0.104000","1.688741"
"V106","0.10500","1.69089"
"V107","0.106000","1.689417"
"V108","0.107000","1.684296"
"V109","0.108000","1.675729"
"V110","0.10900","1.66415"
"V111","0.110000","1.650211"
"V112","0.111000","1.634752"
"V113","0.112000","1.618751"
"V114","0.113000","1.603269"
"V115","0.114000","1.589378"
"V116","0.115000","1.578089"
"V117","0.116000","1.570284"
"V118","0.117000","1.566646"
"V119","0.118000","1.567613"
"V120","0.119000","1.573339"
"V121","0.120000","1.583682"
"V122","0.121000","1.598203"
"V123","0.122000","1.616201"
"V124","0.123000","1.636755"
"V125","0.124000","1.658789"
"V126","0.125000","1.681149"
"V127","0.126000","1.702681"
"V128","0.127000","1.722313"
"V129","0.128000","1.739131"
"V130","0.129000","1.752436"
"V131","0.130000","1.761792"
"V132","0.131000","1.767047"
"V133","0.132000","1.768332"
"V134","0.133000","1.766042"
"V135","0.134000","1.760786"
"V136","0.135000","1.753333"
"V137","0.136000","1.744538"
"V138","0.137000","1.735261"
"V139","0.1380","1.7263"
"V140","0.139000","1.718311"
"V141","0.140000","1.711767"
"V142","0.14100","1.70691"
"V143","0.142000","1.703747"
"V144","0.143000","1.702053"
"V145","0.144000","1.701407"
"V146","0.145000","1.701237"
"V147","0.146000","1.700891"
"V148","0.147000","1.699707"
"V149","0.148000","1.697092"
"V150","0.14900","1.69259"
"V151","0.150000","1.685947"
"V152","0.151000","1.677144"
"V153","0.152000","1.666426"
"V154","0.153000","1.654292"
"V155","0.154000","1.641469"
"V156","0.155000","1.628858"
"V157","0.156000","1.617466"
"V158","0.157000","1.608322"
"V159","0.158000","1.602386"
"V160","0.159000","1.600459"
"V161","0.160000","1.603109"
"V162","0.161000","1.610599"
"V163","0.162000","1.622853"
"V164","0.163000","1.639437"
"V165","0.164000","1.659572"
"V166","0.165000","1.682174"
"V167","0.166000","1.705922"
"V168","0.167000","1.729341"
"V169","0.168000","1.750908"
"V170","0.169000","1.769155"
"V171","0.170000","1.782776"
"V172","0.171000","1.790725"
"V173","0.172000","1.792291"
"V174","0.173000","1.787155"
"V175","0.174000","1.775414"
"V176","0.17500","1.75758"
"V177","0.176000","1.734541"
"V178","0.177000","1.707507"
"V179","0.178000","1.677916"
"V180","0.17900","1.64734"
"V181","0.180000","1.617372"
"V182","0.181000","1.589516"
"V183","0.182000","1.565084"
"V184","0.183000","1.545109"
"V185","0.184000","1.530278"
"V186","0.185000","1.520896"
"V187","0.186000","1.516869"
"V188","0.187000","1.517727"
"V189","0.188000","1.522663"
"V190","0.189000","1.530607"
"V191","0.190000","1.540305"
"V192","0.191000","1.550418"
"V193","0.192000","1.559617"
"V194","0.193000","1.566678"
"V195","0.194000","1.570568"
"V196","0.195000","1.570507"
"V197","0.196000","1.566014"
"V198","0.197000","1.556934"
"V199","0.198000","1.543428"
"V200","0.199000","1.525957"
"V201","0.200000","1.505233"
"V202","0.20100","1.48216"
"V203","0.202000","1.457768"
"V204","0.203000","1.433137"
"V205","0.204000","1.409323"
"V206","0.205000","1.387297"
"V207","0.206000","1.367887"
"V208","0.207000","1.351737"
"V209","0.208000","1.339285"
"V210","0.209000","1.330754"
"V211","0.210000","1.326158"
"V212","0.211000","1.325323"
"V213","0.21200","1.32792"
"V214","0.213000","1.333501"
"V215","0.214000","1.341543"
"V216","0.215000","1.351483"
"V217","0.21600","1.36276"
"V218","0.217000","1.374843"
"V219","0.218000","1.387253"
"V220","0.219000","1.399577"
"V221","0.220000","1.411473"
"V222","0.221000","1.422667"
"V223","0.222000","1.432946"
"V224","0.223000","1.442144"
"V225","0.224000","1.450132"
"V226","0.225000","1.456802"
"V227","0.226000","1.462064"
"V228","0.227000","1.465833"
"V229","0.228000","1.468034"
"V230","0.229000","1.468606"
"V231","0.230000","1.467508"
"V232","0.231000","1.464733"
"V233","0.232000","1.460322"
"V234","0.233000","1.454375"
"V235","0.234000","1.447061"
"V236","0.235000","1.438629"
"V237","0.236000","1.429402"
"V238","0.237000","1.419777"
"V239","0.238000","1.410212"
"V240","0.239000","1.401208"
"V241","0.240000","1.393287"
"V242","0.241000","1.386966"
"V243","0.242000","1.382726"
"V244","0.243000","1.380991"
"V245","0.244000","1.382095"
"V246","0.245000","1.386267"
"V247","0.246000","1.393613"
"V248","0.247000","1.404106"
"V249","0.248000","1.417591"
"V250","0.249000","1.433782"
"V251","0.250000","1.452284"
"V252","0.251000","1.472606"
"V253","0.252000","1.494187"
"V254","0.253000","1.516418"
"V255","0.254000","1.538676"
"V256","0.255000","1.560342"
"V257","0.25600","1.58083"
"V258","0.257000","1.599608"
"V259","0.258000","1.616215"
"V260","0.259000","1.630275"
"V261","0.260000","1.641504"
"V262","0.261000","1.649716"
"V263","0.262000","1.654828"
"V264","0.26300","1.65685"
"V265","0.264000","1.655892"
"V266","0.26500","1.65215"
"V267","0.266000","1.645901"
"V268","0.267000","1.637498"
"V269","0.268000","1.627357"
"V270","0.269000","1.615949"
"V271","0.270000","1.603787"
"V272","0.271000","1.591414"
"V273","0.27200","1.57939"
"V274","0.27300","1.56827"
"V275","0.274000","1.558592"
"V276","0.275000","1.550858"
"V277","0.276000","1.545511"
"V278","0.277000","1.542918"
"V279","0.278000","1.543355"
"V280","0.279000","1.546991"
"V281","0.28000","1.55388"
"V282","0.281000","1.563951"
"V283","0.282000","1.577017"
"V284","0.283000","1.592774"
"V285","0.284000","1.610822"
"V286","0.285000","1.630681"
"V287","0.286000","1.651815"
"V288","0.287000","1.673664"
"V289","0.288000","1.695672"
"V290","0.289000","1.717315"
"V291","0.290000","1.738136"
"V292","0.29100","1.75776"
"V293","0.292000","1.775918"
"V294","0.293000","1.792457"
"V295","0.294000","1.807341"
"V296","0.295000","1.820645"
"V297","0.296000","1.832546"
"V298","0.297000","1.843299"
"V299","0.298000","1.853215"
"V300","0.299000","1.862631"
"V301","0.300000","1.871884"
"V302","0.301000","1.881284"
"V303","0.302000","1.891088"
"V304","0.303000","1.901482"
"V305","0.304000","1.912572"
"V306","0.305000","1.924377"
"V307","0.306000","1.936832"
"V308","0.3070","1.9498"
"V309","0.308000","1.963083"
"V310","0.309000","1.976443"
"V311","0.310000","1.989625"
"V312","0.311000","2.002376"
"V313","0.312000","2.014463"
"V314","0.313000","2.025695"
"V315","0.314000","2.035926"
"V316","0.315000","2.045065"
"V317","0.316000","2.053078"
"V318","0.317000","2.059979"
"V319","0.318000","2.065819"
"V320","0.319000","2.070679"
"V321","0.320000","2.074651"
"V322","0.321000","2.077826"
"V323","0.32200","2.08028"
"V324","0.32300","2.08207"
"V325","0.324000","2.083222"
"V326","0.325000","2.083739"
"V327","0.326000","2.083599"
"V328","0.327000","2.082769"
"V329","0.328000","2.081211"
"V330","0.3290","2.0789"
"V331","0.330000","2.075832"
"V332","0.331000","2.072041"
"V333","0.332000","2.067599"
"V334","0.333000","2.062626"
"V335","0.334000","2.057284"
"V336","0.335000","2.051772"
"V337","0.336000","2.046313"
"V338","0.337000","2.041138"
"V339","0.338000","2.036471"
"V340","0.339000","2.032507"
"V341","0.340000","2.029396"
"V342","0.341000","2.027233"
"V343","0.342000","2.026044"
"V344","0.343000","2.025789"
"V345","0.344000","2.026361"
"V346","0.345000","2.027603"
"V347","0.34600","2.02932"
"V348","0.347000","2.031303"
"V349","0.348000","2.033354"
"V350","0.349000","2.035309"
"V351","0.350000","2.037061"
"V352","0.35100","2.03858"
"V353","0.352000","2.039921"
"V354","0.353000","2.041227"
"V355","0.354000","2.042727"
"V356","0.355000","2.044719"
"V357","0.356000","2.047544"
"V358","0.357000","2.051562"
"V359","0.358000","2.057114"
"V360","0.359000","2.064487"
"V361","0.360000","2.073885"
"V362","0.361000","2.085391"
"V363","0.362000","2.098958"
"V364","0.363000","2.114385"
"V365","0.364000","2.131327"
"V366","0.3650","2.1493"
"V367","0.36600","2.16771"
"V368","0.367000","2.185879"
"V369","0.368000","2.203092"
"V370","0.36900","2.21864"
"V371","0.370000","2.231866"
"V372","0.371000","2.242212"
"V373","0.372000","2.249251"
"V374","0.373000","2.252726"
"V375","0.37400","2.25256"
"V376","0.375000","2.248867"
"V377","0.376000","2.241939"
"V378","0.377000","2.232232"
"V379","0.378000","2.220334"
"V380","0.379000","2.206925"
"V381","0.380000","2.192733"
"V382","0.381000","2.178492"
"V383","0.382000","2.164897"
"V384","0.383000","2.152569"
"V385","0.384000","2.142023"
"V386","0.385000","2.133648"
"V387","0.386000","2.127701"
"V388","0.387000","2.124309"
"V389","0.388000","2.123479"
"V390","0.389000","2.125121"
"V391","0.390000","2.129072"
"V392","0.391000","2.135122"
"V393","0.392000","2.143046"
"V394","0.393000","2.152625"
"V395","0.394000","2.163666"
"V396","0.395000","2.176013"
"V397","0.396000","2.189549"
"V398","0.397000","2.204191"
"V399","0.39800","2.21988"
"V400","0.399000","2.236565"
"V401","0.400000","2.254178"
"V402","0.401000","2.272622"
"V403","0.402000","2.291751"
"V404","0.403000","2.311359"
"V405","0.404000","2.331178"
"V406","0.405000","2.350887"
"V407","0.40600","2.37012"
"V408","0.407000","2.388496"
"V409","0.408000","2.405644"
"V410","0.409000","2.421236"
"V411","0.410000","2.435024"
"V412","0.411000","2.446869"
"V413","0.412000","2.456765"
"V414","0.413000","2.464852"
"V415","0.414000","2.471423"
"V416","0.41500","2.47691"
"V417","0.416000","2.481859"
