"","V1","V2"
"V1","0","0"
"V2","0.001000000","0.001936457"
"V3","0.002000000","0.003745972"
"V4","0.003000000","0.005428856"
"V5","0.004000000","0.006985496"
"V6","0.00500000","0.00841636"
"V7","0.006000000","0.009721992"
"V8","0.00700000","0.01090302"
"V9","0.00800000","0.01196013"
"V10","0.00900000","0.01289412"
"V11","0.01000000","0.01370583"
"V12","0.0110000","0.0143962"
"V13","0.01200000","0.01496622"
"V14","0.01300000","0.01541699"
"V15","0.01400000","0.01574964"
"V16","0.01500000","0.01596542"
"V17","0.01600000","0.01606562"
"V18","0.01700000","0.01605161"
"V19","0.01800000","0.01592482"
"V20","0.01900000","0.01568678"
"V21","0.02000000","0.01533905"
"V22","0.02100000","0.01488329"
"V23","0.0220000","0.0143212"
"V24","0.02300000","0.01365457"
"V25","0.02400000","0.01288523"
"V26","0.02500000","0.01201509"
"V27","0.02600000","0.01104611"
"V28","0.027000000","0.009980314"
"V29","0.028000000","0.008819786"
"V30","0.029000000","0.007566666"
"V31","0.030000000","0.006223148"
"V32","0.031000000","0.004791483"
"V33","0.032000000","0.003273972"
"V34","0.033000000","0.001672968"
"V35"," 3.40e-02","-9.13e-06"
"V36"," 0.035000000","-0.001769864"
"V37"," 0.036000000","-0.003606745"
"V38"," 0.03700000","-0.00551723"
"V39"," 0.038000000","-0.007498736"
"V40"," 0.03900000","-0.00954864"
"V41"," 0.04000000","-0.01166428"
"V42"," 0.04100000","-0.01384295"
"V43"," 0.04200000","-0.01608192"
"V44"," 0.04300000","-0.01837841"
"V45"," 0.04400000","-0.02072963"
"V46"," 0.04500000","-0.02313275"
"V47"," 0.0460000","-0.0255849"
"V48"," 0.0470000","-0.0280832"
"V49"," 0.04800000","-0.03062473"
"V50"," 0.04900000","-0.03320657"
"V51"," 0.05000000","-0.03582577"
"V52"," 0.05100000","-0.03847934"
"V53"," 0.05200000","-0.04116431"
"V54"," 0.05300000","-0.04387767"
"V55"," 0.05400000","-0.04661641"
"V56"," 0.0550000","-0.0493775"
"V57"," 0.05600000","-0.05215791"
"V58"," 0.05700000","-0.05495459"
"V59"," 0.0580000","-0.0577645"
"V60"," 0.0590000","-0.0605846"
"V61"," 0.06000000","-0.06341183"
"V62"," 0.06100000","-0.06624315"
"V63"," 0.06200000","-0.06907551"
"V64"," 0.06300000","-0.07190587"
"V65"," 0.0640000","-0.0747312"
"V66"," 0.06500000","-0.07754849"
"V67"," 0.0660000","-0.0803547"
"V68"," 0.06700000","-0.08314686"
"V69"," 0.06800000","-0.08592196"
"V70"," 0.06900000","-0.08867704"
"V71"," 0.07000000","-0.09140916"
"V72"," 0.07100000","-0.09411538"
"V73"," 0.07200000","-0.09679279"
"V74"," 0.07300000","-0.09943851"
"V75"," 0.0740000","-0.1020497"
"V76"," 0.0750000","-0.1046235"
"V77"," 0.0760000","-0.1071571"
"V78"," 0.0770000","-0.1096477"
"V79"," 0.0780000","-0.1120926"
"V80"," 0.0790000","-0.1144892"
"V81"," 0.0800000","-0.1168346"
"V82"," 0.0810000","-0.1191264"
"V83"," 0.0820000","-0.1213618"
"V84"," 0.0830000","-0.1235384"
"V85"," 0.0840000","-0.1256535"
"V86"," 0.0850000","-0.1277049"
"V87"," 0.0860000","-0.1296899"
"V88"," 0.0870000","-0.1316063"
"V89"," 0.0880000","-0.1334517"
"V90"," 0.0890000","-0.1352237"
"V91"," 0.0900000","-0.1369203"
"V92"," 0.0910000","-0.1385391"
"V93"," 0.092000","-0.140078"
"V94"," 0.093000","-0.141535"
"V95"," 0.094000","-0.142908"
"V96"," 0.0950000","-0.1441951"
"V97"," 0.0960000","-0.1453943"
"V98"," 0.0970000","-0.1465037"
"V99"," 0.0980000","-0.1475215"
"V100"," 0.0990000","-0.1484461"
"V101"," 0.1000000","-0.1492756"
"V102"," 0.1010000","-0.1500085"
"V103"," 0.1020000","-0.1506431"
"V104"," 0.1030000","-0.1511781"
"V105"," 0.1040000","-0.1516118"
"V106"," 0.105000","-0.151943"
"V107"," 0.1060000","-0.1521702"
"V108"," 0.1070000","-0.1522923"
"V109"," 0.108000","-0.152308"
"V110"," 0.1090000","-0.1522162"
"V111"," 0.1100000","-0.1520158"
"V112"," 0.1110000","-0.1517058"
"V113"," 0.1120000","-0.1512852"
"V114"," 0.1130000","-0.1507532"
"V115"," 0.1140000","-0.1501089"
"V116"," 0.1150000","-0.1493517"
"V117"," 0.1160000","-0.1484806"
"V118"," 0.1170000","-0.1474953"
"V119"," 0.118000","-0.146395"
"V120"," 0.1190000","-0.1451793"
"V121"," 0.1200000","-0.1438478"
"V122"," 0.1210000","-0.1424001"
"V123"," 0.1220000","-0.1408358"
"V124"," 0.1230000","-0.1391547"
"V125"," 0.1240000","-0.1373567"
"V126"," 0.1250000","-0.1354416"
"V127"," 0.1260000","-0.1334093"
"V128"," 0.1270000","-0.1312598"
"V129"," 0.1280000","-0.1289933"
"V130"," 0.1290000","-0.1266098"
"V131"," 0.1300000","-0.1241094"
"V132"," 0.1310000","-0.1214925"
"V133"," 0.1320000","-0.1187594"
"V134"," 0.1330000","-0.1159103"
"V135"," 0.1340000","-0.1129456"
"V136"," 0.135000","-0.109866"
"V137"," 0.1360000","-0.1066718"
"V138"," 0.1370000","-0.1033636"
"V139"," 0.13800000","-0.09994205"
"V140"," 0.13900000","-0.09640786"
"V141"," 0.14000000","-0.09276174"
"V142"," 0.14100000","-0.08900445"
"V143"," 0.14200000","-0.08513682"
"V144"," 0.14300000","-0.08115973"
"V145"," 0.14400000","-0.07707409"
"V146"," 0.14500000","-0.07288088"
"V147"," 0.14600000","-0.06858111"
"V148"," 0.14700000","-0.06417581"
"V149"," 0.14800000","-0.05966611"
"V150"," 0.14900000","-0.05505313"
"V151"," 0.15000000","-0.05033804"
"V152"," 0.15100000","-0.04552207"
"V153"," 0.15200000","-0.04060647"
"V154"," 0.15300000","-0.03559253"
"V155"," 0.15400000","-0.03048157"
"V156"," 0.15500000","-0.02527496"
"V157"," 0.15600000","-0.01997407"
"V158"," 0.15700000","-0.01458034"
"V159"," 0.158000000","-0.009095207"
"V160"," 0.159000000","-0.003520162"
"V161","0.160000000","0.002143294"
"V162","0.161000000","0.007893627"
"V163","0.16200000","0.01372928"
"V164","0.16300000","0.01964868"
"V165","0.16400000","0.02565021"
"V166","0.16500000","0.03173227"
"V167","0.1660000","0.0378932"
"V168","0.16700000","0.04413135"
"V169","0.16800000","0.05044504"
"V170","0.16900000","0.05683258"
"V171","0.17000000","0.06329228"
"V172","0.17100000","0.06982241"
"V173","0.17200000","0.07642125"
"V174","0.17300000","0.08308705"
"V175","0.17400000","0.08981808"
"V176","0.17500000","0.09661258"
"V177","0.1760000","0.1034688"
"V178","0.1770000","0.1103849"
"V179","0.1780000","0.1173593"
"V180","0.17900","0.12439"
"V181","0.1800000","0.1314754"
"V182","0.1810000","0.1386137"
"V183","0.182000","0.145803"
"V184","0.1830000","0.1530417"
"V185","0.1840000","0.1603279"
"V186","0.18500","0.16766"
"V187","0.1860000","0.1750361"
"V188","0.1870000","0.1824545"
"V189","0.1880000","0.1899135"
"V190","0.1890000","0.1974113"
"V191","0.1900000","0.2049463"
"V192","0.1910000","0.2125166"
"V193","0.1920000","0.2201206"
"V194","0.1930000","0.2277567"
"V195","0.1940000","0.2354231"
"V196","0.1950000","0.2431182"
"V197","0.1960000","0.2508403"
"V198","0.1970000","0.2585879"
"V199","0.1980000","0.2663593"
"V200","0.1990000","0.2741528"
"V201","0.200000","0.281967"
"V202","0.2010000","0.2898003"
"V203","0.2020000","0.2976511"
"V204","0.2030000","0.3055179"
"V205","0.2040000","0.3133993"
"V206","0.2050000","0.3212937"
"V207","0.2060000","0.3291996"
"V208","0.2070000","0.3371158"
"V209","0.2080000","0.3450406"
"V210","0.2090000","0.3529729"
"V211","0.2100000","0.3609111"
"V212","0.2110000","0.3688539"
"V213","0.2120000","0.3768001"
"V214","0.2130000","0.3847483"
"V215","0.2140000","0.3926973"
"V216","0.2150000","0.4006458"
"V217","0.2160000","0.4085926"
"V218","0.2170000","0.4165365"
"V219","0.2180000","0.4244763"
"V220","0.2190000","0.4324109"
"V221","0.2200000","0.4403392"
"V222","0.22100","0.44826"
"V223","0.2220000","0.4561724"
"V224","0.2230000","0.4640752"
"V225","0.2240000","0.4719674"
"V226","0.2250000","0.4798481"
"V227","0.2260000","0.4877163"
"V228","0.227000","0.495571"
"V229","0.2280000","0.5034113"
"V230","0.2290000","0.5112363"
"V231","0.2300000","0.5190451"
"V232","0.231000","0.526837"
"V233","0.232000","0.534611"
"V234","0.2330000","0.5423664"
"V235","0.2340000","0.5501024"
"V236","0.2350000","0.5578183"
"V237","0.2360000","0.5655132"
"V238","0.2370000","0.5731865"
"V239","0.2380000","0.5808376"
"V240","0.2390000","0.5884657"
"V241","0.2400000","0.5960702"
"V242","0.2410000","0.6036504"
"V243","0.2420000","0.6112058"
"V244","0.2430000","0.6187358"
"V245","0.2440000","0.6262398"
"V246","0.2450000","0.6337172"
"V247","0.2460000","0.6411676"
"V248","0.2470000","0.6485903"
"V249","0.248000","0.655985"
"V250","0.2490000","0.6633511"
"V251","0.2500000","0.6706881"
"V252","0.2510000","0.6779956"
"V253","0.2520000","0.6852732"
"V254","0.2530000","0.6925204"
"V255","0.2540000","0.6997369"
"V256","0.2550000","0.7069222"
"V257","0.2560000","0.7140759"
"V258","0.2570000","0.7211976"
"V259","0.2580000","0.7282871"
"V260","0.2590000","0.7353438"
"V261","0.2600000","0.7423676"
"V262","0.261000","0.749358"
"V263","0.2620000","0.7563147"
"V264","0.2630000","0.7632374"
"V265","0.2640000","0.7701258"
"V266","0.2650000","0.7769796"
"V267","0.2660000","0.7837984"
"V268","0.267000","0.790582"
"V269","0.26800","0.79733"
"V270","0.2690000","0.8040422"
"V271","0.2700000","0.8107183"
"V272","0.271000","0.817358"
"V273","0.272000","0.823961"
"V274","0.2730000","0.8305271"
"V275","0.2740000","0.8370558"
"V276","0.2750000","0.8435471"
"V277","0.2760000","0.8500005"
"V278","0.2770000","0.8564159"
"V279","0.2780000","0.8627929"
"V280","0.2790000","0.8691312"
"V281","0.2800000","0.8754306"
"V282","0.2810000","0.8816907"
"V283","0.2820000","0.8879113"
"V284","0.2830000","0.8940921"
"V285","0.2840000","0.9002328"
"V286","0.2850000","0.9063331"
"V287","0.2860000","0.9123926"
"V288","0.2870000","0.9184111"
"V289","0.2880000","0.9243883"
"V290","0.2890000","0.9303238"
"V291","0.2900000","0.9362173"
"V292","0.2910000","0.9420685"
"V293","0.2920000","0.9478771"
"V294","0.2930000","0.9536426"
"V295","0.2940000","0.9593648"
"V296","0.2950000","0.9650433"
"V297","0.2960000","0.9706778"
"V298","0.2970000","0.9762678"
"V299","0.298000","0.981813"
"V300","0.2990000","0.9873131"
"V301","0.3000000","0.9927676"
"V302","0.3010000","0.9981761"
"V303","0.302000","1.003538"
"V304","0.303000","1.008854"
"V305","0.304000","1.014122"
"V306","0.305000","1.019343"
"V307","0.306000","1.024515"
"V308","0.30700","1.02964"
"V309","0.308000","1.034715"
"V310","0.309000","1.039741"
"V311","0.310000","1.044718"
"V312","0.311000","1.049644"
"V313","0.312000","1.054519"
"V314","0.313000","1.059344"
"V315","0.314000","1.064117"
"V316","0.315000","1.068837"
"V317","0.316000","1.073506"
"V318","0.317000","1.078121"
"V319","0.318000","1.082683"
"V320","0.319000","1.087191"
"V321","0.320000","1.091644"
"V322","0.321000","1.096043"
"V323","0.322000","1.100386"
"V324","0.323000","1.104674"
"V325","0.324000","1.108905"
"V326","0.325000","1.113079"
"V327","0.326000","1.117197"
"V328","0.327000","1.121256"
"V329","0.328000","1.125257"
"V330","0.3290","1.1292"
"V331","0.330000","1.133083"
"V332","0.331000","1.136907"
"V333","0.332000","1.140671"
"V334","0.333000","1.144374"
"V335","0.334000","1.148016"
"V336","0.335000","1.151597"
"V337","0.336000","1.155117"
"V338","0.337000","1.158574"
"V339","0.338000","1.161968"
"V340","0.339000","1.165299"
"V341","0.340000","1.168567"
"V342","0.341000","1.171772"
"V343","0.342000","1.174912"
"V344","0.343000","1.177987"
"V345","0.344000","1.180998"
"V346","0.345000","1.183944"
"V347","0.346000","1.186824"
"V348","0.347000","1.189639"
"V349","0.348000","1.192388"
"V350","0.34900","1.19507"
"V351","0.350000","1.197686"
"V352","0.351000","1.200235"
"V353","0.352000","1.202718"
"V354","0.353000","1.205133"
"V355","0.354000","1.207481"
"V356","0.355000","1.209762"
"V357","0.356000","1.211975"
"V358","0.357000","1.214121"
"V359","0.358000","1.216199"
"V360","0.359000","1.218209"
"V361","0.360000","1.220152"
"V362","0.361000","1.222027"
"V363","0.362000","1.223834"
"V364","0.363000","1.225574"
"V365","0.364000","1.227246"
"V366","0.365000","1.228851"
"V367","0.366000","1.230389"
"V368","0.36700","1.23186"
"V369","0.368000","1.233263"
"V370","0.369000","1.234601"
"V371","0.370000","1.235871"
"V372","0.371000","1.237076"
"V373","0.372000","1.238215"
"V374","0.373000","1.239289"
"V375","0.374000","1.240297"
"V376","0.375000","1.241241"
"V377","0.376000","1.242121"
"V378","0.377000","1.242938"
"V379","0.378000","1.243691"
"V380","0.379000","1.244381"
"V381","0.38000","1.24501"
"V382","0.381000","1.245577"
"V383","0.382000","1.246083"
"V384","0.383000","1.246529"
"V385","0.384000","1.246916"
"V386","0.385000","1.247244"
"V387","0.386000","1.247515"
"V388","0.387000","1.247728"
"V389","0.388000","1.247885"
"V390","0.389000","1.247987"
"V391","0.390000","1.248034"
"V392","0.391000","1.248028"
"V393","0.39200","1.24797"
"V394","0.39300","1.24786"
"V395","0.3940","1.2477"
"V396","0.39500","1.24749"
"V397","0.396000","1.247232"
"V398","0.397000","1.246927"
"V399","0.398000","1.246576"
"V400","0.39900","1.24618"
"V401","0.400000","1.245741"
"V402","0.401000","1.245259"
"V403","0.402000","1.244736"
"V404","0.403000","1.244174"
"V405","0.404000","1.243573"
"V406","0.405000","1.242936"
"V407","0.406000","1.242262"
"V408","0.407000","1.241555"
"V409","0.408000","1.240815"
"V410","0.409000","1.240043"
"V411","0.410000","1.239242"
"V412","0.411000","1.238413"
"V413","0.412000","1.237556"
"V414","0.413000","1.236675"
"V415","0.41400","1.23577"
"V416","0.415000","1.234843"
"V417","0.416000","1.233895"
"V418","0.417000","1.232928"
"V419","0.418000","1.231945"
"V420","0.419000","1.230946"
"V421","0.420000","1.229933"
"V422","0.421000","1.228907"
"V423","0.422000","1.227872"
"V424","0.423000","1.226827"
"V425","0.424000","1.225775"
"V426","0.425000","1.224718"
"V427","0.426000","1.223658"
"V428","0.427000","1.222595"
"V429","0.428000","1.221532"
"V430","0.429000","1.220471"
"V431","0.430000","1.219413"
"V432","0.43100","1.21836"
