"","V1","V2","V3"
"V122","0.1210000","0.8096732","0.7772145"
"V123","0.1220000","0.8127205","0.7791481"
"V124","0.1230000","0.8227390","0.7921838"
"V125","0.1240000","0.8270549","0.7872501"
"V126","0.1250000","0.8287049","0.7865301"
"V127","0.1260000","0.8341311","0.7822629"
"V128","0.1270000","0.8350938","0.7790097"
"V129","0.1280000","0.8444405","0.7735490"
"V130","0.1290000","0.8412629","0.7682665"
"V131","0.1300000","0.8386132","0.7682639"
"V132","0.1310000","0.8269961","0.7815807"
"V133","0.1320000","0.8187594","0.7765205"
"V134","0.1330000","0.8080668","0.7872397"
"V135","0.1340000","0.8129278","0.8077905"
"V136","0.1350000","0.8186061","0.8048430"
"V137","0.1360000","0.8152297","0.7884576"
"V138","0.1370000","0.8041182","0.7949635"
"V139","0.1380000","0.7908256","0.7986635"
"V140","0.1390000","0.7846771","0.8098270"
"V141","0.1400000","0.7918691","0.8049658"
"V142","0.1410000","0.8107889","0.8021075"
"V143","0.1420000","0.8113347","0.7952381"
"V144","0.1430000","0.8103127","0.7851681"
"V145","0.1440000","0.8250311","0.7884865"
"V146","0.1450000","0.8156141","0.7948495"
"V147","0.1460000","0.8206122","0.7878869"
"V148","0.1470000","0.8238681","0.7794525"
"V149","0.1480000","0.8304439","0.7736840"
"V150","0.1490000","0.8397806","0.7804989"
"V151","0.1500000","0.8319917","0.7954218"
"V152","0.1510000","0.8317295","0.7937511"
"V153","0.1520000","0.8329104","0.7864719"
"V154","0.1530000","0.8262815","0.7896243"
"V155","0.1540000","0.8329757","0.7940015"
"V156","0.1550000","0.8199729","0.7975971"
"V157","0.1560000","0.8149468","0.7936974"
"V158","0.1570000","0.8188897","0.7808968"
"V159","0.1580000","0.8227453","0.7852294"
"V160","0.1590000","0.8140540","0.7789795"
"V161","0.1600000","0.8146964","0.7752642"
"V162","0.1610000","0.8014358","0.7700494"
"V163","0.1620000","0.8193557","0.7796987"
"V164","0.1630000","0.8267974","0.7863292"
"V165","0.1640000","0.8145242","0.7848348"
"V166","0.1650000","0.8015750","0.7856139"
"V167","0.1660000","0.7980418","0.7775528"
"V168","0.1670000","0.7968661","0.7731313"
"V169","0.1680000","0.7999138","0.7847759"
"V170","0.1690000","0.8089892","0.7900498"
"V171","0.1700000","0.8136976","0.7956789"
"V172","0.1710000","0.8266231","0.8020387"
"V173","0.1720000","0.8355969","0.7962529"
"V174","0.1730000","0.8404106","0.7887125"
"V175","0.1740000","0.8346571","0.7711951"
"V176","0.1750000","0.8369884","0.7792733"
"V177","0.1760000","0.8364473","0.7819241"
"V178","0.1770000","0.8456003","0.7825128"
"V179","0.1780000","0.8538841","0.7770199"
"V180","0.1790000","0.8488591","0.7856621"
"V181","0.1800000","0.8399194","0.7771773"
"V182","0.1810000","0.8413505","0.7735443"
"V183","0.1820000","0.8402134","0.7842640"
"V184","0.1830000","0.8401245","0.7903749"
"V185","0.1840000","0.8430829","0.8040891"
"V186","0.1850000","0.8576155","0.8072869"
"V187","0.1860000","0.8617263","0.8182657"
"V188","0.1870000","0.8619124","0.8096351"
"V189","0.1880000","0.8523111","0.8013428"
"V190","0.1890000","0.8466581","0.8068769"
"V191","0.1900000","0.8509567","0.8017662"
"V192","0.1910000","0.8537090","0.8115579"
"V193","0.1920000","0.8522383","0.8252757"
"V194","0.1930000","0.8582316","0.8302171"
"V195","0.1940000","0.8494496","0.8303781"
"V196","0.1950000","0.8431706","0.8282991"
"V197","0.1960000","0.8536486","0.8384415"
"V198","0.1970000","0.8563001","0.8338449"
"V199","0.1980000","0.8371557","0.8203946"
"V200","0.1990000","0.8307006","0.8234311"
"V201","0.2000000","0.8342384","0.8305154"
"V202","0.2010000","0.8373669","0.8282004"
"V203","0.2020000","0.8345888","0.8178961"
"V204","0.2030000","0.8366703","0.8149409"
"V205","0.2040000","0.8374968","0.8223249"
"V206","0.2050000","0.8477351","0.8118270"
"V207","0.2060000","0.8503715","0.8051263"
"V208","0.2070000","0.8428957","0.7928501"
"V209","0.2080000","0.8469883","0.7816588"
"V210","0.2090000","0.8458982","0.7704221"
"V211","0.2100000","0.8406941","0.7738682"
"V212","0.2110000","0.8484072","0.7846524"
"V213","0.2120000","0.8589338","0.7888911"
"V214","0.2130000","0.8611643","0.7929860"
"V215","0.2140000","0.8457330","0.7978528"
"V216","0.2150000","0.8419754","0.7914314"
"V217","0.2160000","0.8250466","0.7754829"
"V218","0.2170000","0.8246764","0.7904718"
"V219","0.2180000","0.8257081","0.7847841"
"V220","0.2190000","0.8062031","0.7889930"
"V221","0.2200000","0.8079738","0.7873570"
"V222","0.2210000","0.8005156","0.7939854"
"V223","0.2220000","0.8008155","0.7904044"
"V224","0.2230000","0.8021212","0.7930531"
"V225","0.2240000","0.7886747","0.7914609"
"V226","0.2250000","0.7898803","0.7990533"
"V227","0.2260000","0.7952011","0.7935132"
"V228","0.2270000","0.8006420","0.7862237"
"V229","0.2280000","0.7810387","0.7893989"
"V230","0.2290000","0.7780740","0.7825787"
"V231","0.2300000","0.7918861","0.7842959"
"V232","0.2310000","0.7878617","0.7761677"
"V233","0.2320000","0.7767822","0.7729572"
"V234","0.2330000","0.7713346","0.7644503"
"V235","0.2340000","0.7793086","0.7487413"
"V236","0.2350000","0.8029070","0.7442574"
"V237","0.2360000","0.8074622","0.7391562"
"V238","0.2370000","0.7964392","0.7473133"
"V239","0.2380000","0.7863180","0.7387555"
"V240","0.2390000","0.7861288","0.7417819"
"V241","0.2400000","0.8002287","0.7458490"
"V242","0.2410000","0.7882145","0.7517729"
"V243","0.2420000","0.7890950","0.7577747"
"V244","0.2430000","0.7922906","0.7600907"
"V245","0.2440000","0.7998040","0.7700837"
"V246","0.2450000","0.7968152","0.7579348"
"V247","0.2460000","0.7903054","0.7667205"
"V248","0.2470000","0.7889986","0.7789893"
"V249","0.2480000","0.7838814","0.7740833"
"V250","0.2490000","0.7834441","0.7680946"
"V251","0.2500000","0.7812220","0.7532629"
"V252","0.2510000","0.7703455","0.7464147"
"V253","0.2520000","0.7725120","0.7527377"
"V254","0.2530000","0.7820288","0.7583628"
"V255","0.2540000","0.7815432","0.7579526"
"V256","0.2550000","0.7856503","0.7691978"
"V257","0.2560000","0.7897423","0.7636569"
"V258","0.2570000","0.7642633","0.7502200"
"V259","0.2580000","0.7523557","0.7455013"
"V260","0.2590000","0.7568719","0.7508935"
"V261","0.2600000","0.7592276","0.7445647"
"V262","0.2610000","0.7540540","0.7376102"
"V263","0.2620000","0.7411509","0.7434676"
"V264","0.2630000","0.7501734","0.7483191"
"V265","0.2640000","0.7581409","0.7553745"
"V266","0.2650000","0.7545866","0.7509353"
"V267","0.2660000","0.7623623","0.7499648"
"V268","0.2670000","0.7729392","0.7537503"
"V269","0.2680000","0.7688938","0.7688221"
"V270","0.2690000","0.7658518","0.7796901"
"V271","0.2700000","0.7654921","0.7803749"
"V272","0.2710000","0.7592166","0.7713084"
"V273","0.2720000","0.7739457","0.7863896"
"V274","0.2730000","0.7754632","0.7757405"
"V275","0.2740000","0.7690350","0.7807341"
"V276","0.2750000","0.7720327","0.7842769"
"V277","0.2760000","0.7658508","0.7667563"
"V278","0.2770000","0.7710454","0.7546926"
"V279","0.2780000","0.7568766","0.7398490"
"V280","0.2790000","0.7392197","0.7367912"
"V281","0.2800000","0.7431351","0.7437057"
"V282","0.2810000","0.7385729","0.7459641"
"V283","0.2820000","0.7283637","0.7379074"
"V284","0.2830000","0.7384268","0.7481313"
"V285","0.2840000","0.7576302","0.7457242"
"V286","0.2850000","0.7629702","0.7399027"
"V287","0.2860000","0.7605893","0.7408730"
"V288","0.2870000","0.7662203","0.7411005"
"V289","0.2880000","0.7695126","0.7438851"
"V290","0.2890000","0.7591116","0.7533547"
"V291","0.2900000","0.7531896","0.7385188"
"V292","0.2910000","0.7523829","0.7483989"
"V293","0.2920000","0.7575258","0.7466468"
"V294","0.2930000","0.7547222","0.7415999"
"V295","0.294000","0.738792","0.738372"
"V296","0.2950000","0.7418489","0.7323854"
"V297","0.2960000","0.7521423","0.7363679"
"V298","0.2970000","0.7353724","0.7400905"
"V299","0.2980000","0.7301097","0.7398123"
"V300","0.2990000","0.7174261","0.7484179"
"V301","0.3000000","0.7141387","0.7475211"
"V302","0.3010000","0.7092875","0.7446507"
"V303","0.3020000","0.7084035","0.7495464"
"V304","0.3030000","0.7113551","0.7402559"
"V305","0.3040000","0.7171114","0.7380148"
"V306","0.3050000","0.7239425","0.7360223"
"V307","0.3060000","0.7276723","0.7265091"
"V308","0.3070000","0.7343083","0.7264253"
"V309","0.3080000","0.7272827","0.7475023"
"V310","0.3090000","0.7130339","0.7423023"
"V311","0.3100000","0.7075546","0.7437296"
"V312","0.3110000","0.7028772","0.7348391"
"V313","0.3120000","0.7017398","0.7323055"
"V314","0.3130000","0.7159068","0.7259744"
"V315","0.3140000","0.7115398","0.7339977"
"V316","0.3150000","0.6933990","0.7379424"
"V317","0.3160000","0.6632798","0.7279327"
"V318","0.3170000","0.6703821","0.7172124"
"V319","0.3180000","0.6893907","0.7141626"
"V320","0.3190000","0.6946654","0.7064006"
"V321","0.3200000","0.6987373","0.7020612"
"V322","0.3210000","0.6943310","0.6995008"
"V323","0.3220000","0.6964890","0.6899753"
"V324","0.3230000","0.6957727","0.7047360"
"V325","0.3240000","0.7029909","0.7017200"
"V326","0.3250000","0.6866217","0.7121328"
"V327","0.3260000","0.6772494","0.7190953"
"V328","0.3270000","0.6797840","0.7228628"
"V329","0.3280000","0.6761194","0.7280829"
"V330","0.3290000","0.6756849","0.7268553"
"V331","0.3300000","0.6767898","0.7224608"
"V332","0.3310000","0.6671931","0.7198789"
"V333","0.3320000","0.6597135","0.7132328"
"V334","0.3330000","0.6516728","0.7239592"
"V335","0.3340000","0.6578359","0.7448294"
"V336","0.3350000","0.6524465","0.7639984"
"V337","0.3360000","0.6657543","0.7751899"
"V338","0.3370000","0.6561398","0.7794718"
"V339","0.3380000","0.6458089","0.8023156"
"V340","0.3390000","0.6353053","0.7944184"
"V341","0.3400000","0.6364837","0.7882611"
"V342","0.3410000","0.6407265","0.7976724"
"V343","0.3420000","0.6563165","0.7966909"
"V344","0.3430000","0.6551224","0.8000518"
"V345","0.3440000","0.6538637","0.8019099"
"V346","0.3450000","0.6699002","0.7999407"
"V347","0.3460000","0.6670338","0.7912205"
"V348","0.3470000","0.6666950","0.7872739"
"V349","0.3480000","0.6646689","0.7832311"
"V350","0.3490000","0.6636124","0.7891180"
"V351","0.3500000","0.6735767","0.7800989"
"V352","0.3510000","0.6816357","0.7798137"
"V353","0.3520000","0.6740958","0.7940072"
"V354","0.3530000","0.6792139","0.7832605"
"V355","0.3540000","0.6852315","0.7687836"
"V356","0.3550000","0.6966686","0.7638385"
"V357","0.3560000","0.6929257","0.7655471"
"V358","0.3570000","0.6832012","0.7675976"
"V359","0.3580000","0.6702019","0.7637421"
"V360","0.3590000","0.6620363","0.7572038"
"V361","0.3600000","0.6470205","0.7518538"
"V362","0.3610000","0.6563895","0.7500100"
"V363","0.3620000","0.6597534","0.7624310"
"V364","0.3630000","0.6593810","0.7577945"
"V365","0.3640000","0.6536110","0.7593075"
"V366","0.3650000","0.6608165","0.7697447"
"V367","0.3660000","0.6741902","0.7688743"
"V368","0.3670000","0.6905573","0.7553694"
"V369","0.3680000","0.7005437","0.7532623"
"V370","0.3690000","0.7024704","0.7607322"
"V371","0.370000","0.698380","0.766557"
"V372","0.3710000","0.7023829","0.7653539"
"V373","0.3720000","0.6886855","0.7641343"
"V374","0.3730000","0.6833277","0.7560155"
"V375","0.3740000","0.6809548","0.7440654"
"V376","0.3750000","0.6798927","0.7505090"
"V377","0.3760000","0.6783132","0.7512236"
"V378","0.3770000","0.6875405","0.7553065"
"V379","0.3780000","0.6835559","0.7613195"
"V380","0.3790000","0.6795031","0.7476596"
"V381","0.3800000","0.6717894","0.7424404"
"V382","0.3810000","0.6654227","0.7362923"
"V383","0.3820000","0.6720605","0.7174405"
"V384","0.3830000","0.6663974","0.7144752"
"V385","0.3840000","0.6729860","0.7212536"
"V386","0.3850000","0.6738381","0.7342258"
"V387","0.3860000","0.6542566","0.7367474"
"V388","0.3870000","0.6360894","0.7480255"
"V389","0.3880000","0.6220365","0.7482177"
"V390","0.3890000","0.6120702","0.7531713"
"V391","0.3900000","0.6179184","0.7539827"
"V392","0.3910000","0.6167984","0.7549110"
"V393","0.3920000","0.6175128","0.7576048"
"V394","0.3930000","0.6207818","0.7496837"
"V395","0.3940000","0.6269687","0.7443316"
"V396","0.3950000","0.6302063","0.7529277"
"V397","0.3960000","0.6370479","0.7503634"
"V398","0.3970000","0.6399949","0.7412653"
"V399","0.3980000","0.6501177","0.7400178"
"V400","0.3990000","0.6468142","0.7347748"
"V401","0.4000000","0.6680638","0.7232373"
"V402","0.401000","0.677690","0.721383"
"V403","0.4020000","0.6654485","0.7318127"
"V404","0.4030000","0.6708053","0.7291804"
"V405","0.4040000","0.6700449","0.7297376"
"V406","0.4050000","0.6718579","0.7337152"
"V407","0.4060000","0.6866355","0.7194337"
"V408","0.4070000","0.6818383","0.7214768"
"V409","0.4080000","0.6879402","0.7372978"
"V410","0.4090000","0.6799647","0.7148061"
"V411","0.4100000","0.6819060","0.7094505"
"V412","0.4110000","0.6746848","0.7162263"
"V413","0.4120000","0.6623509","0.7189344"
"V414","0.4130000","0.6681537","0.7158542"
"V415","0.4140000","0.6708676","0.6995399"
"V416","0.4150000","0.6748411","0.6831244"
"V417","0.4160000","0.6768191","0.6719488"
"V418","0.417000","0.675434","0.657337"
"V419","0.4180000","0.6727238","0.6447107"
"V420","0.4190000","0.6810121","0.6401390"
"V421","0.4200000","0.6786774","0.6494306"
"V422","0.4210000","0.6775215","0.6483160"
"V423","0.4220000","0.6871748","0.6414470"
"V424","0.4230000","0.7012545","0.6251528"
"V425","0.4240000","0.7207233","0.6259097"
"V426","0.4250000","0.7246437","0.6294814"
"V427","0.4260000","0.7216209","0.6318758"
"V428","0.4270000","0.7174928","0.6325173"
"V429","0.4280000","0.7348132","0.6340470"
"V430","0.4290000","0.7272070","0.6437618"
"V431","0.4300000","0.7124844","0.6520679"
"V432","0.4310000","0.7038570","0.6492484"
"V433","0.4320000","0.6993153","0.6514534"
"V434","0.4330000","0.6890383","0.6287676"
"V435","0.4340000","0.6798593","0.6227679"
"V436","0.4350000","0.7017599","0.6277598"
"V437","0.4360000","0.7003633","0.6412936"
"V438","0.4370000","0.7027577","0.6338607"
"V439","0.4380000","0.6978474","0.6259689"
"V440","0.4390000","0.6908009","0.6141216"
"V441","0.4400000","0.7017949","0.6033086"
"V442","0.4410000","0.6974340","0.6072921"
"V443","0.4420000","0.7027882","0.6142722"
"V444","0.4430000","0.7031948","0.6258509"
"V445","0.4440000","0.7114583","0.6299722"
"V446","0.4450000","0.7147032","0.6255721"
"V447","0.4460000","0.7205067","0.6164299"
"V448","0.4470000","0.7222206","0.6110669"
"V449","0.4480000","0.7289661","0.6108580"
"V450","0.4490000","0.7413844","0.6098524"
"V451","0.4500000","0.7390076","0.6213529"
"V452","0.4510000","0.7233447","0.6309343"
"V453","0.4520000","0.7308149","0.6503655"
"V454","0.4530000","0.7237499","0.6471343"
"V455","0.4540000","0.7299451","0.6250780"
"V456","0.4550000","0.7228741","0.6243237"
"V457","0.4560000","0.7197564","0.6178028"
"V458","0.4570000","0.7246281","0.6280233"
"V459","0.4580000","0.7315140","0.6097847"
"V460","0.4590000","0.7437312","0.6000674"
"V461","0.4600000","0.7407109","0.5974392"
"V462","0.4610000","0.7334739","0.6080155"
"V463","0.4620000","0.7372335","0.5927647"
"V464","0.4630000","0.7344707","0.5749911"
"V465","0.4640000","0.7279498","0.5704896"
"V466","0.4650000","0.7318500","0.5741388"
"V467","0.4660000","0.7313565","0.5744137"
"V468","0.4670000","0.7412681","0.5784891"
"V469","0.4680000","0.7433023","0.5671722"
"V470","0.4690000","0.7310698","0.5631948"
"V471","0.4700000","0.7334038","0.5701940"
"V472","0.4710000","0.7241603","0.5695434"
"V473","0.4720000","0.7177120","0.5649444"
"V474","0.4730000","0.7221258","0.5541412"
"V475","0.4740000","0.7280017","0.5496567"
"V476","0.4750000","0.7330617","0.5567006"
"V477","0.4760000","0.7361875","0.5653163"
"V478","0.4770000","0.7395462","0.5596807"
"V479","0.4780000","0.7241854","0.5790501"
"V480","0.4790000","0.6995506","0.5905504"
"V481","0.4800000","0.6916029","0.5853786"
"V482","0.4810000","0.6793747","0.5844058"
"V483","0.4820000","0.6784452","0.5700271"
"V484","0.4830000","0.6777601","0.5623818"
"V485","0.4840000","0.6670596","0.5766097"
"V486","0.4850000","0.6735501","0.5738886"
"V487","0.4860000","0.6916794","0.5553242"
"V488","0.4870000","0.6819331","0.5499202"
"V489","0.4880000","0.6678426","0.5521349"
"V490","0.4890000","0.6745942","0.5463577"
"V491","0.4900000","0.6712146","0.5389423"
"V492","0.4910000","0.6687647","0.5431777"
"V493","0.4920000","0.6518852","0.5360009"
"V494","0.4930000","0.6485861","0.5352924"
"V495","0.494000","0.657135","0.534010"
"V496","0.4950000","0.6701840","0.5350703"
"V497","0.4960000","0.6598906","0.5522239"
"V498","0.4970000","0.6535579","0.5594460"
"V499","0.4980000","0.6529673","0.5511301"
"V500","0.4990000","0.6431900","0.5401488"
"V501","0.5000000","0.6362084","0.5444342"
"V502","0.5010000","0.6448521","0.5483781"
"V503","0.5020000","0.6548972","0.5566005"
"V504","0.5030000","0.6423221","0.5615855"
"V505","0.5040000","0.6274011","0.5695657"
"V506","0.5050000","0.6298676","0.5742113"
"V507","0.5060000","0.6312316","0.5623425"
"V508","0.5070000","0.6298019","0.5738564"
"V509","0.5080000","0.6237791","0.5896389"
"V510","0.5090000","0.6156096","0.5995579"
"V511","0.5100000","0.6128384","0.6098423"
"V512","0.5110000","0.6127429","0.6166460"
"V513","0.5120000","0.6258059","0.6276952"
"V514","0.5130000","0.6193951","0.6360753"
"V515","0.5140000","0.6027783","0.6433410"
"V516","0.5150000","0.5947876","0.6400097"
"V517","0.516000","0.590072","0.643516"
"V518","0.5170000","0.6042696","0.6426121"
"V519","0.5180000","0.5923288","0.6567892"
"V520","0.5190000","0.5916355","0.6467038"
"V521","0.5200000","0.5997062","0.6476174"
"V522","0.5210000","0.5976745","0.6606996"
"V523","0.5220000","0.5904234","0.6750272"
"V524","0.5230000","0.5951788","0.6782875"
"V525","0.5240000","0.5886604","0.6930410"
"V526","0.5250000","0.5727259","0.7038918"
"V527","0.5260000","0.5733723","0.7066870"
"V528","0.5270000","0.5661767","0.7072024"
"V529","0.5280000","0.5731995","0.7074441"
"V530","0.5290000","0.5672442","0.7053014"
"V531","0.5300000","0.5618045","0.7049953"
"V532","0.5310000","0.5728045","0.7058388"
"V533","0.5320000","0.5798377","0.6984909"
"V534","0.5330000","0.5735187","0.7045233"
"V535","0.5340000","0.5768822","0.7109296"
"V536","0.5350000","0.5799032","0.6988266"
"V537","0.5360000","0.5783353","0.6877308"
"V538","0.5370000","0.5877010","0.6783975"
"V539","0.5380000","0.5852285","0.6746861"
"V540","0.5390000","0.5679492","0.6509143"
"V541","0.5400000","0.5690176","0.6429282"
"V542","0.5410000","0.5624102","0.6497931"
"V543","0.5420000","0.5537237","0.6493890"
"V544","0.5430000","0.5643341","0.6380770"
"V545","0.5440000","0.5689277","0.6326298"
"V546","0.5450000","0.5673997","0.6226275"
"V547","0.5460000","0.5733873","0.6230398"
"V548","0.5470000","0.5744282","0.6184764"
"V549","0.5480000","0.5917726","0.6119695"
"V550","0.5490000","0.6037314","0.6130085"
"V551","0.5500000","0.5799995","0.6083581"
"V552","0.5510000","0.5804809","0.6039269"
"V553","0.5520000","0.5806247","0.5930002"
"V554","0.5530000","0.5740618","0.5878551"
"V555","0.5540000","0.5752148","0.5955547"
"V556","0.5550000","0.5647607","0.6102073"
"V557","0.5560000","0.5615483","0.6252037"
"V558","0.5570000","0.5786697","0.6241970"
"V559","0.5580000","0.5645859","0.6119681"
"V560","0.5590000","0.5552811","0.6115939"
"V561","0.5600000","0.5563955","0.5995235"
"V562","0.5610000","0.5477318","0.6117879"
"V563","0.5620000","0.5451233","0.5997514"
"V564","0.5630000","0.5299949","0.5869213"
"V565","0.5640000","0.5325244","0.5834088"
"V566","0.5650000","0.5224722","0.5907937"
"V567","0.5660000","0.5169942","0.6138950"
"V568","0.5670000","0.5329115","0.6088505"
"V569","0.5680000","0.5367301","0.6239122"
"V570","0.5690000","0.5422964","0.6331229"
"V571","0.5700000","0.5397979","0.6306701"
"V572","0.5710000","0.5293567","0.6350625"
"V573","0.5720000","0.5170813","0.6450746"
"V574","0.5730000","0.5259124","0.6354182"
"V575","0.5740000","0.5194219","0.6219668"
"V576","0.5750000","0.5146278","0.6083068"
"V577","0.5760000","0.5129818","0.5993656"
"V578","0.5770000","0.5050343","0.6117625"
"V579","0.5780000","0.4957992","0.6096054"
"V580","0.5790000","0.4875148","0.6070623"
"V581","0.5800000","0.4873348","0.5922095"
"V582","0.5810000","0.4751305","0.6014378"
"V583","0.5820000","0.4788591","0.6122943"
"V584","0.5830000","0.4742423","0.6051056"
"V585","0.5840000","0.4580596","0.6075603"
"V586","0.5850000","0.4429827","0.6329706"
"V587","0.5860000","0.4329550","0.6528856"
"V588","0.5870000","0.4256094","0.6472685"
"V589","0.5880000","0.4305377","0.6560555"
"V590","0.5890000","0.4433526","0.6619389"
"V591","0.5900000","0.4425084","0.6762250"
"V592","0.5910000","0.4394566","0.6817920"
"V593","0.5920000","0.4436055","0.6856877"
"V594","0.5930000","0.4570794","0.6852834"
"V595","0.5940000","0.4570700","0.6730182"
"V596","0.5950000","0.4615031","0.6571721"
"V597","0.5960000","0.4460062","0.6578192"
"V598","0.5970000","0.4260760","0.6581362"
"V599","0.5980000","0.4354556","0.6688719"
"V600","0.5990000","0.4425594","0.6838480"
"V601","0.6000000","0.4481385","0.7063740"
"V602","0.6010000","0.4441146","0.7157512"
"V603","0.6020000","0.4418740","0.7234647"
"V604","0.6030000","0.4337191","0.7091348"
"V605","0.6040000","0.4470716","0.7083921"
"V606","0.6050000","0.4367801","0.7074014"
"V607","0.6060000","0.4328635","0.7070049"
"V608","0.6070000","0.4383929","0.6927455"
"V609","0.6080000","0.4379313","0.6932374"
