"","V1","V2","V3"
"V248"," 0.2470000","-1.0290230","-0.9302094"
"V249"," 0.2480000","-1.0287677","-0.9303853"
"V250"," 0.2490000","-1.0285078","-0.9305546"
"V251"," 0.250000","-1.028243","-0.930717"
"V252"," 0.2510000","-1.0279742","-0.9308725"
"V253"," 0.2520000","-1.0277007","-0.9310208"
"V254"," 0.2530000","-1.0274228","-0.9311616"
"V255"," 0.2540000","-1.0271405","-0.9312949"
"V256"," 0.2550000","-1.0268539","-0.9314205"
"V257"," 0.2560000","-1.0265630","-0.9315381"
"V258"," 0.2570000","-1.0262678","-0.9316477"
"V259"," 0.2580000","-1.0259686","-0.9317492"
"V260"," 0.2590000","-1.0256652","-0.9318423"
"V261"," 0.2600000","-1.0253578","-0.9319271"
"V262"," 0.2610000","-1.0250465","-0.9320033"
"V263"," 0.2620000","-1.0247313","-0.9320709"
"V264"," 0.2630000","-1.0244124","-0.9321298"
"V265"," 0.26400","-1.02409","-0.93218"
"V266"," 0.2650000","-1.0237634","-0.9322213"
"V267"," 0.2660000","-1.0234336","-0.9322537"
"V268"," 0.2670000","-1.0231003","-0.9322772"
"V269"," 0.2680000","-1.0227637","-0.9322918"
"V270"," 0.2690000","-1.0224239","-0.9322974"
"V271"," 0.270000","-1.022081","-0.932294"
"V272"," 0.2710000","-1.0217349","-0.9322816"
"V273"," 0.2720000","-1.0213859","-0.9322602"
"V274"," 0.2730000","-1.0210342","-0.9322298"
"V275"," 0.2740000","-1.0206797","-0.9321906"
"V276"," 0.2750000","-1.0203227","-0.9321424"
"V277"," 0.2760000","-1.0199632","-0.9320853"
"V278"," 0.2770000","-1.0196013","-0.9320195"
"V279"," 0.278000","-1.019237","-0.931945"
"V280"," 0.2790000","-1.0188712","-0.9318618"
"V281"," 0.2800000","-1.0185031","-0.9317701"
"V282"," 0.2810000","-1.0181333","-0.9316699"
"V283"," 0.2820000","-1.0177617","-0.9315613"
"V284"," 0.2830000","-1.0173885","-0.9314444"
"V285"," 0.2840000","-1.0170139","-0.9313195"
"V286"," 0.2850000","-1.0166380","-0.9311865"
"V287"," 0.2860000","-1.0162610","-0.9310459"
"V288"," 0.2870000","-1.0158831","-0.9308976"
"V289"," 0.2880000","-1.0155042","-0.9307419"
"V290"," 0.289000","-1.015125","-0.930579"
"V291"," 0.2900000","-1.0147447","-0.9304091"
"V292"," 0.2910000","-1.0143644","-0.9302323"
"V293"," 0.292000","-1.013984","-0.930049"
"V294"," 0.2930000","-1.0136030","-0.9298592"
"V295"," 0.2940000","-1.0132224","-0.9296633"
"V296"," 0.2950000","-1.0128420","-0.9294614"
"V297"," 0.2960000","-1.0124620","-0.9292537"
"V298"," 0.2970000","-1.0120825","-0.9290406"
"V299"," 0.2980000","-1.0117037","-0.9288222"
"V300"," 0.2990000","-1.0113258","-0.9285988"
"V301"," 0.3000000","-1.0109488","-0.9283706"
"V302"," 0.3010000","-1.0105730","-0.9281379"
"V303"," 0.3020000","-1.0101985","-0.9279009"
"V304"," 0.303000","-1.009825","-0.927660"
"V305"," 0.3040000","-1.0094539","-0.9274153"
"V306"," 0.3050000","-1.0090841","-0.9271673"
"V307"," 0.3060000","-1.0087163","-0.9269161"
"V308"," 0.307000","-1.008351","-0.926662"
"V309"," 0.3080000","-1.0079870","-0.9264053"
"V310"," 0.3090000","-1.0076258","-0.9261464"
"V311"," 0.3100000","-1.0072672","-0.9258856"
"V312"," 0.3110000","-1.0069112","-0.9256231"
"V313"," 0.3120000","-1.0065581","-0.9253592"
"V314"," 0.3130000","-1.0062079","-0.9250944"
"V315"," 0.3140000","-1.0058610","-0.9248288"
"V316"," 0.3150000","-1.0055173","-0.9245629"
"V317"," 0.316000","-1.005177","-0.924297"
"V318"," 0.3170000","-1.0048404","-0.9240315"
"V319"," 0.3180000","-1.0045075","-0.9237666"
"V320"," 0.3190000","-1.0041786","-0.9235027"
"V321"," 0.3200000","-1.0038537","-0.9232403"
"V322"," 0.3210000","-1.0035331","-0.9229794"
"V323"," 0.3220000","-1.0032168","-0.9227204"
"V324"," 0.3230000","-1.0029049","-0.9224636"
"V325"," 0.3240000","-1.0025977","-0.9222093"
"V326"," 0.3250000","-1.0022953","-0.9219579"
"V327"," 0.3260000","-1.0019977","-0.9217098"
"V328"," 0.3270000","-1.0017052","-0.9214653"
"V329"," 0.3280000","-1.0014180","-0.9212247"
"V330"," 0.3290000","-1.0011360","-0.9209884"
"V331"," 0.3300000","-1.0008595","-0.9207568"
"V332"," 0.331000","-1.000589","-0.920530"
"V333"," 0.3320000","-1.0003234","-0.9203085"
"V334"," 0.3330000","-1.0000641","-0.9200926"
"V335"," 0.3340000","-0.9998107","-0.9198826"
"V336"," 0.3350000","-0.9995635","-0.9196787"
"V337"," 0.3360000","-0.9993225","-0.9194814"
"V338"," 0.3370000","-0.9990879","-0.9192908"
"V339"," 0.3380000","-0.9988597","-0.9191073"
"V340"," 0.3390000","-0.9986382","-0.9189311"
"V341"," 0.3400000","-0.9984234","-0.9187626"
"V342"," 0.3410000","-0.9982154","-0.9186020"
"V343"," 0.3420000","-0.9980144","-0.9184496"
"V344"," 0.3430000","-0.9978204","-0.9183056"
"V345"," 0.3440000","-0.9976336","-0.9181703"
"V346"," 0.3450000","-0.9974541","-0.9180440"
"V347"," 0.3460000","-0.9972820","-0.9179269"
"V348"," 0.3470000","-0.9971174","-0.9178192"
"V349"," 0.3480000","-0.9969604","-0.9177213"
"V350"," 0.3490000","-0.9968111","-0.9176333"
"V351"," 0.3500000","-0.9966696","-0.9175554"
"V352"," 0.3510000","-0.9965361","-0.9174879"
"V353"," 0.3520000","-0.9964105","-0.9174311"
"V354"," 0.353000","-0.996293","-0.917385"
"V355"," 0.3540000","-0.9961837","-0.9173500"
"V356"," 0.3550000","-0.9960827","-0.9173262"
"V357"," 0.3560000","-0.9959901","-0.9173139"
"V358"," 0.3570000","-0.9959059","-0.9173131"
"V359"," 0.3580000","-0.9958303","-0.9173242"
"V360"," 0.3590000","-0.9957633","-0.9173474"
"V361"," 0.3600000","-0.9957050","-0.9173827"
"V362"," 0.3610000","-0.9956556","-0.9174303"
"V363"," 0.3620000","-0.9956150","-0.9174905"
"V364"," 0.3630000","-0.9955834","-0.9175634"
"V365"," 0.3640000","-0.9955608","-0.9176492"
"V366"," 0.3650000","-0.9955472","-0.9177478"
"V367"," 0.3660000","-0.9955429","-0.9178593"
"V368"," 0.3670000","-0.9955477","-0.9179839"
"V369"," 0.3680000","-0.9955618","-0.9181217"
"V370"," 0.3690000","-0.9955852","-0.9182726"
"V371"," 0.370000","-0.995618","-0.918437"
"V372"," 0.3710000","-0.9956602","-0.9186146"
"V373"," 0.3720000","-0.9957119","-0.9188058"
"V374"," 0.3730000","-0.9957731","-0.9190104"
"V375"," 0.3740000","-0.9958439","-0.9192285"
"V376"," 0.3750000","-0.9959243","-0.9194602"
"V377"," 0.3760000","-0.9960144","-0.9197054"
"V378"," 0.3770000","-0.9961141","-0.9199641"
"V379"," 0.3780000","-0.9962236","-0.9202364"
"V380"," 0.3790000","-0.9963427","-0.9205222"
"V381"," 0.3800000","-0.9964717","-0.9208214"
"V382"," 0.3810000","-0.9966104","-0.9211340"
"V383"," 0.3820000","-0.9967588","-0.9214600"
"V384"," 0.3830000","-0.9969171","-0.9217992"
"V385"," 0.3840000","-0.9970852","-0.9221516"
"V386"," 0.3850000","-0.9972631","-0.9225171"
"V387"," 0.3860000","-0.9974508","-0.9228956"
"V388"," 0.3870000","-0.9976483","-0.9232869"
"V389"," 0.3880000","-0.9978556","-0.9236910"
"V390"," 0.3890000","-0.9980727","-0.9241076"
"V391"," 0.3900000","-0.9982996","-0.9245367"
"V392"," 0.3910000","-0.9985363","-0.9249781"
"V393"," 0.3920000","-0.9987827","-0.9254315"
"V394"," 0.3930000","-0.9990388","-0.9258969"
"V395"," 0.3940000","-0.9993046","-0.9263739"
"V396"," 0.3950000","-0.9995801","-0.9268625"
"V397"," 0.3960000","-0.9998652","-0.9273623"
"V398"," 0.3970000","-1.0001599","-0.9278731"
"V399"," 0.3980000","-1.0004642","-0.9283948"
"V400"," 0.3990000","-1.0007780","-0.9289269"
"V401"," 0.4000000","-1.0011012","-0.9294694"
"V402"," 0.4010000","-1.0014339","-0.9300218"
"V403"," 0.402000","-1.001776","-0.930584"
"V404"," 0.4030000","-1.0021273","-0.9311555"
"V405"," 0.4040000","-1.0024880","-0.9317362"
