"","V1","V2","V3"
"V615","0.6140000","0.2771565","1.0264443"
"V616","0.6150000","0.2784313","1.0225016"
"V617","0.6160000","0.2796951","1.0185928"
"V618","0.6170000","0.2809474","1.0147178"
"V619","0.6180000","0.2821876","1.0108764"
"V620","0.6190000","0.2834149","1.0070685"
"V621","0.620000","0.284629","1.003294"
"V622","0.621000","0.285829","0.999552"
"V623","0.6220000","0.2870145","0.9958429"
"V624","0.6230000","0.2881848","0.9921663"
"V625","0.6240000","0.2893396","0.9885223"
"V626","0.6250000","0.2904783","0.9849103"
"V627","0.6260000","0.2916005","0.9813300"
"V628","0.6270000","0.2927055","0.9777807"
"V629","0.6280000","0.2937929","0.9742619"
"V630","0.6290000","0.2948622","0.9707729"
"V631","0.6300000","0.2959129","0.9673133"
"V632","0.6310000","0.2969445","0.9638824"
"V633","0.6320000","0.2979565","0.9604795"
"V634","0.6330000","0.2989485","0.9571040"
"V635","0.6340000","0.2999201","0.9537552"
"V636","0.6350000","0.3008707","0.9504325"
"V637","0.6360000","0.3018001","0.9471352"
"V638","0.6370000","0.3027077","0.9438625"
"V639","0.6380000","0.3035932","0.9406138"
"V640","0.6390000","0.3044562","0.9373882"
"V641","0.6400000","0.3052963","0.9341851"
"V642","0.6410000","0.3061132","0.9310037"
"V643","0.6420000","0.3069066","0.9278432"
"V644","0.6430000","0.3076760","0.9247028"
"V645","0.6440000","0.3084211","0.9215816"
"V646","0.6450000","0.3091417","0.9184790"
"V647","0.6460000","0.3098375","0.9153939"
"V648","0.6470000","0.3105081","0.9123256"
"V649","0.6480000","0.3111533","0.9092733"
"V650","0.6490000","0.3117727","0.9062359"
"V651","0.6500000","0.3123663","0.9032126"
"V652","0.6510000","0.3129336","0.9002026"
"V653","0.6520000","0.3134745","0.8972049"
"V654","0.6530000","0.3139888","0.8942184"
"V655","0.6540000","0.3144762","0.8912424"
"V656","0.6550000","0.3149365","0.8882758"
"V657","0.6560000","0.3153696","0.8853176"
"V658","0.6570000","0.3157753","0.8823669"
"V659","0.6580000","0.3161534","0.8794226"
"V660","0.6590000","0.3165037","0.8764837"
"V661","0.6600000","0.3168262","0.8735492"
"V662","0.6610000","0.3171207","0.8706180"
"V663","0.6620000","0.3173871","0.8676890"
"V664","0.6630000","0.3176252","0.8647613"
"V665","0.6640000","0.3178351","0.8618336"
"V666","0.6650000","0.3180165","0.8589049"
"V667","0.6660000","0.3181694","0.8559742"
"V668","0.6670000","0.3182938","0.8530401"
"V669","0.6680000","0.3183895","0.8501017"
"V670","0.6690000","0.3184567","0.8471578"
"V671","0.6700000","0.3184951","0.8442086"
"V672","0.6710000","0.3185047","0.8412529"
"V673","0.6720000","0.3184856","0.8382898"
"V674","0.6730000","0.3184378","0.8353182"
"V675","0.6740000","0.3183612","0.8323372"
"V676","0.6750000","0.3182560","0.8293457"
"V677","0.6760000","0.3181222","0.8263428"
"V678","0.6770000","0.3179597","0.8233278"
"V679","0.6780000","0.3177687","0.8202996"
"V680","0.6790000","0.3175492","0.8172574"
"V681","0.6800000","0.3173013","0.8142006"
"V682","0.6810000","0.3170250","0.8111283"
"V683","0.6820000","0.3167205","0.8080397"
"V684","0.6830000","0.3163878","0.8049343"
"V685","0.6840000","0.3160270","0.8018114"
"V686","0.6850000","0.3156382","0.7986702"
"V687","0.6860000","0.3152215","0.7955104"
"V688","0.6870000","0.3147771","0.7923312"
"V689","0.6880000","0.3143050","0.7891322"
"V690","0.6890000","0.3138055","0.7859128"
"V691","0.6900000","0.3132785","0.7826727"
"V692","0.6910000","0.3127244","0.7794114"
"V693","0.6920000","0.3121431","0.7761286"
"V694","0.6930000","0.3115349","0.7728238"
"V695","0.6940000","0.3109000","0.7694967"
"V696","0.6950000","0.3102385","0.7661471"
"V697","0.6960000","0.3095506","0.7627747"
"V698","0.6970000","0.3088365","0.7593792"
"V699","0.6980000","0.3080963","0.7559606"
"V700","0.6990000","0.3073303","0.7525185"
"V701","0.7000000","0.3065387","0.7490530"
"V702","0.7010000","0.3057217","0.7455638"
"V703","0.7020000","0.3048794","0.7420510"
"V704","0.7030000","0.3040123","0.7385145"
"V705","0.7040000","0.3031203","0.7349544"
"V706","0.7050000","0.3022039","0.7313705"
"V707","0.7060000","0.3012633","0.7277631"
"V708","0.7070000","0.3002986","0.7241322"
"V709","0.7080000","0.2993102","0.7204780"
"V710","0.7090000","0.2982984","0.7168005"
"V711","0.7100000","0.2972633","0.7131000"
"V712","0.7110000","0.2962054","0.7093768"
"V713","0.7120000","0.2951247","0.7056309"
"V714","0.7130000","0.2940216","0.7018624"
"V715","0.7140000","0.2928963","0.6980718"
"V716","0.7150000","0.2917491","0.6942598"
"V717","0.7160000","0.2905803","0.6904269"
"V718","0.7170000","0.2893902","0.6865738"
"V719","0.7180000","0.2881790","0.6827012"
"V720","0.7190000","0.2869471","0.6788097"
"V721","0.7200000","0.2856949","0.6749000"
"V722","0.7210000","0.2844225","0.6709728"
"V723","0.7220000","0.2831303","0.6670288"
"V724","0.7230000","0.2818186","0.6630688"
"V725","0.7240000","0.2804877","0.6590935"
"V726","0.7250000","0.2791380","0.6551036"
"V727","0.7260000","0.2777697","0.6511000"
"V728","0.7270000","0.2763832","0.6470834"
"V729","0.7280000","0.2749787","0.6430547"
"V730","0.7290000","0.2735567","0.6390146"
"V731","0.7300000","0.2721174","0.6349641"
"V732","0.7310000","0.2706611","0.6309039"
"V733","0.7320000","0.2691883","0.6268349"
"V734","0.7330000","0.2676991","0.6227580"
"V735","0.7340000","0.2661940","0.6186742"
"V736","0.7350000","0.2646733","0.6145842"
"V737","0.7360000","0.2631372","0.6104891"
"V738","0.7370000","0.2615863","0.6063898"
"V739","0.7380000","0.2600207","0.6022873"
"V740","0.7390000","0.2584409","0.5981825"
"V741","0.7400000","0.2568471","0.5940763"
"V742","0.7410000","0.2552398","0.5899699"
"V743","0.7420000","0.2536193","0.5858642"
"V744","0.7430000","0.2519859","0.5817602"
"V745","0.7440000","0.2503399","0.5776589"
"V746","0.7450000","0.2486818","0.5735615"
"V747","0.7460000","0.2470119","0.5694690"
"V748","0.7470000","0.2453305","0.5653825"
"V749","0.7480000","0.2436380","0.5613031"
"V750","0.7490000","0.2419348","0.5572318"
"V751","0.7500000","0.2402212","0.5531698"
"V752","0.7510000","0.2384976","0.5491182"
"V753","0.7520000","0.2367644","0.5450782"
"V754","0.7530000","0.2350219","0.5410509"
"V755","0.7540000","0.2332705","0.5370375"
"V756","0.7550000","0.2315105","0.5330392"
"V757","0.7560000","0.2297424","0.5290571"
"V758","0.7570000","0.2279666","0.5250926"
"V759","0.7580000","0.2261833","0.5211467"
"V760","0.7590000","0.2243929","0.5172204"
"V761","0.7600000","0.2225958","0.5133140"
"V762","0.7610000","0.2207924","0.5094284"
"V763","0.7620000","0.2189829","0.5055648"
"V764","0.7630000","0.2171678","0.5017241"
"V765","0.7640000","0.2153474","0.4979074"
"V766","0.7650000","0.2135221","0.4941157"
"V767","0.7660000","0.2116922","0.4903499"
"V768","0.7670000","0.2098582","0.4866110"
"V769","0.7680000","0.2080204","0.4828998"
"V770","0.7690000","0.2061791","0.4792173"
"V771","0.7700000","0.2043347","0.4755643"
"V772","0.7710000","0.2024875","0.4719416"
"V773","0.772000","0.200638","0.468350"
"V774","0.7730000","0.1987864","0.4647903"
"V775","0.7740000","0.1969332","0.4612632"
"V776","0.7750000","0.1950786","0.4577694"
"V777","0.7760000","0.1932230","0.4543096"
"V778","0.7770000","0.1913667","0.4508845"
"V779","0.7780000","0.1895102","0.4474946"
"V780","0.7790000","0.1876537","0.4441407"
"V781","0.7800000","0.1857976","0.4408231"
"V782","0.7810000","0.1839422","0.4375426"
"V783","0.7820000","0.1820879","0.4342996"
"V784","0.7830000","0.1802350","0.4310946"
"V785","0.7840000","0.1783838","0.4279281"
"V786","0.7850000","0.1765347","0.4248004"
"V787","0.7860000","0.1746880","0.4217121"
"V788","0.7870000","0.1728441","0.4186635"
"V789","0.7880000","0.1710032","0.4156549"
"V790","0.7890000","0.1691656","0.4126867"
"V791","0.7900000","0.1673318","0.4097592"
"V792","0.7910000","0.1655020","0.4068726"
"V793","0.7920000","0.1636766","0.4040273"
"V794","0.7930000","0.1618558","0.4012233"
"V795","0.794000","0.160040","0.398461"
"V796","0.7950000","0.1582295","0.3957405"
"V797","0.7960000","0.1564247","0.3930619"
"V798","0.7970000","0.1546257","0.3904253"
"V799","0.7980000","0.1528330","0.3878309"
"V800","0.7990000","0.1510469","0.3852787"
"V801","0.8000000","0.1492676","0.3827687"
"V802","0.8010000","0.1474954","0.3803010"
"V803","0.8020000","0.1457307","0.3778754"
"V804","0.8030000","0.1439737","0.3754920"
"V805","0.8040000","0.1422247","0.3731504"
"V806","0.8050000","0.1404841","0.3708505"
"V807","0.8060000","0.1387520","0.3685921"
"V808","0.8070000","0.1370288","0.3663747"
"V809","0.8080000","0.1353149","0.3641982"
"V810","0.8090000","0.1336104","0.3620623"
"V811","0.8100000","0.1319156","0.3599665"
"V812","0.8110000","0.1302309","0.3579105"
"V813","0.8120000","0.1285564","0.3558939"
"V814","0.8130000","0.1268926","0.3539162"
"V815","0.8140000","0.1252396","0.3519770"
"V816","0.8150000","0.1235978","0.3500758"
"V817","0.8160000","0.1219673","0.3482120"
"V818","0.8170000","0.1203485","0.3463853"
"V819","0.8180000","0.1187417","0.3445948"
"V820","0.8190000","0.1171470","0.3428402"
"V821","0.8200000","0.1155648","0.3411207"
"V822","0.8210000","0.1139952","0.3394358"
"V823","0.8220000","0.1124387","0.3377847"
"V824","0.8230000","0.1108953","0.3361668"
"V825","0.8240000","0.1093654","0.3345813"
"V826","0.8250000","0.1078492","0.3330276"
"V827","0.8260000","0.1063469","0.3315047"
"V828","0.8270000","0.1048589","0.3300120"
"V829","0.8280000","0.1033852","0.3285486"
"V830","0.8290000","0.1019262","0.3271137"
"V831","0.8300000","0.1004821","0.3257065"
"V832","0.83100000","0.09905312","0.32432593"
"V833","0.83200000","0.09763948","0.32297120"
"V834","0.83300000","0.09624141","0.32164135"
"V835","0.83400000","0.09485913","0.32033542"
"V836","0.83500000","0.09349286","0.31905243"
"V837","0.83600000","0.09214281","0.31779137"
"V838","0.83700000","0.09080921","0.31655121"
"V839","0.83800000","0.08949224","0.31533091"
"V840","0.83900000","0.08819214","0.31412938"
"V841","0.84000000","0.08690909","0.31294554"
"V842","0.84100000","0.08564329","0.31177826"
"V843","0.84200000","0.08439495","0.31062641"
"V844","0.84300000","0.08316426","0.30948882"
"V845","0.84400000","0.08195141","0.30836432"
"V846","0.84500000","0.08075658","0.30725171"
"V847","0.84600000","0.07957996","0.30614975"
"V848","0.84700000","0.07842174","0.30505722"
"V849","0.84800000","0.07728208","0.30397283"
"V850","0.8490000","0.0761611","0.3028957"
"V851","0.85000000","0.07505884","0.30182530"
"V852","0.85100000","0.07397548","0.30076026"
"V853","0.85200000","0.07291118","0.29969925"
"V854","0.85300000","0.07186611","0.29864095"
"V855","0.85400000","0.07084041","0.29758406"
"V856","0.85500000","0.06983421","0.29652729"
"V857","0.85600000","0.06884765","0.29546938"
"V858","0.85700000","0.06788084","0.29440911"
"V859","0.85800000","0.06693387","0.29334523"
"V860","0.85900000","0.06600685","0.29227658"
"V861","0.86000000","0.06509985","0.29120195"
"V862","0.86100000","0.06421295","0.29012021"
"V863","0.86200000","0.06334619","0.28903022"
"V864","0.86300000","0.06249964","0.28793086"
"V865","0.86400000","0.06167331","0.28682106"
"V866","0.86500000","0.06086725","0.28569973"
"V867","0.86600000","0.06008147","0.28456583"
"V868","0.86700000","0.05931596","0.28341833"
"V869","0.86800000","0.05857072","0.28225624"
"V870","0.86900000","0.05784574","0.28107857"
"V871","0.87000000","0.05714097","0.27988435"
"V872","0.87100000","0.05645639","0.27867265"
"V873","0.87200000","0.05579194","0.27744255"
"V874","0.87300000","0.05514755","0.27619316"
"V875","0.87400000","0.05452315","0.27492360"
"V876","0.87500000","0.05391867","0.27363302"
"V877","0.87600000","0.05333399","0.27232060"
"V878","0.87700000","0.05276902","0.27098552"
"V879","0.87800000","0.05222364","0.26962700"
"V880","0.87900000","0.05169771","0.26824428"
"V881","0.8800000","0.0511911","0.2668366"
"V882","0.88100000","0.05070367","0.26540331"
"V883","0.88200000","0.05023523","0.26394364"
"V884","0.88300000","0.04978563","0.26245695"
"V885","0.88400000","0.04935468","0.26094259"
"V886","0.88500000","0.04894219","0.25939993"
"V887","0.88600000","0.04854795","0.25782837"
"V888","0.88700000","0.04817174","0.25622734"
"V889","0.88800000","0.04781333","0.25459626"
"V890","0.8890000","0.0474725","0.2529346"
"V891","0.89000000","0.04714899","0.25124190"
"V892","0.89100000","0.04684255","0.24951765"
"V893","0.89200000","0.04655294","0.24776182"
"V894","0.89300000","0.04627982","0.24597425"
"V895","0.89400000","0.04602283","0.24415479"
"V896","0.8950000","0.0457816","0.2423033"
"V897","0.89600000","0.04555573","0.24041977"
"V898","0.89700000","0.04534485","0.23850408"
"V899","0.89800000","0.04514854","0.23655627"
"V900","0.89900000","0.04496639","0.23457637"
"V901","0.9000000","0.0447980","0.2325645"
"V902","0.90100000","0.04464293","0.23052068"
"V903","0.90200000","0.04450074","0.22844516"
"V904","0.90300000","0.04437099","0.22633812"
"V905","0.90400000","0.04425323","0.22419979"
"V906","0.9050000","0.0441470","0.2220304"
"V907","0.90600000","0.04405182","0.21983040"
"V908","0.90700000","0.04396721","0.21760001"
"V909","0.9080000","0.0438927","0.2153397"
"V910","0.90900000","0.04382778","0.21304981"
"V911","0.91000000","0.04377195","0.21073090"
"V912","0.9110000","0.0437247","0.2083834"
"V913","0.9120000","0.0436855","0.2060080"
"V914","0.91300000","0.04365384","0.20360508"
"V915","0.91400000","0.04362916","0.20117539"
"V916","0.91500000","0.04361092","0.19871955"
"V917","0.91600000","0.04359858","0.19623825"
"V918","0.91700000","0.04359157","0.19373222"
"V919","0.91800000","0.04358932","0.19120222"
"V920","0.91900000","0.04359126","0.18864906"
"V921","0.92000000","0.04359679","0.18607358"
"V922","0.92100000","0.04360533","0.18347663"
"V923","0.92200000","0.04361627","0.18085913"
"V924","0.92300000","0.04362901","0.17822202"
"V925","0.92400000","0.04364293","0.17556627"
"V926","0.92500000","0.04365741","0.17289288"
"V927","0.92600000","0.04367182","0.17020291"
"V928","0.92700000","0.04368552","0.16749743"
"V929","0.92800000","0.04369787","0.16477754"
"V930","0.92900000","0.04370821","0.16204438"
"V931","0.93000000","0.04371588","0.15929911"
"V932","0.93100000","0.04372023","0.15654296"
"V933","0.93200000","0.04372057","0.15377713"
"V934","0.93300000","0.04371623","0.15100290"
"V935","0.93400000","0.04370653","0.14822155"
"V936","0.93500000","0.04369076","0.14543441"
"V937","0.93600000","0.04366825","0.14264282"
"V938","0.93700000","0.04363828","0.13984813"
"V939","0.93800000","0.04360043","0.13705088"
"V940","0.93900000","0.04355416","0.13425207"
"V941","0.94000000","0.04349878","0.13145314"
"V942","0.94100000","0.04343362","0.12865550"
"V943","0.94200000","0.04335799","0.12586058"
"V944","0.94300000","0.04327125","0.12306975"
"V945","0.94400000","0.04317273","0.12028437"
"V946","0.94500000","0.04306178","0.11750581"
"V947","0.94600000","0.04293776","0.11473539"
"V948","0.94700000","0.04280004","0.11197443"
"V949","0.94800000","0.04264799","0.10922420"
"V950","0.94900000","0.04248098","0.10648599"
"V951","0.95000000","0.04229841","0.10376104"
"V952","0.95100000","0.04209966","0.10105058"
"V953","0.95200000","0.04188414","0.09835583"
"V954","0.95300000","0.04165125","0.09567796"
"V955","0.95400000","0.04140039","0.09301814"
"V956","0.95500000","0.04113100","0.09037751"
"V957","0.95600000","0.04084248","0.08775719"
"V958","0.95700000","0.04053427","0.08515826"
"V959","0.95800000","0.04020580","0.08258181"
"V960","0.95900000","0.03985652","0.08002886"
"V961","0.96000000","0.03948586","0.07750044"
"V962","0.96100000","0.03909328","0.07499753"
"V963","0.96200000","0.03867823","0.07252109"
"V964","0.96300000","0.03824016","0.07007204"
"V965","0.96400000","0.03777854","0.06765130"
"V966","0.96500000","0.03729283","0.06525971"
"V967","0.96600000","0.03678250","0.06289811"
"V968","0.96700000","0.03624702","0.06056730"
"V969","0.96800000","0.03568585","0.05826802"
"V970","0.96900000","0.03509848","0.05600100"
"V971","0.97000000","0.03448437","0.05376691"
"V972","0.97100000","0.03384300","0.05156637"
"V973","0.97200000","0.03317383","0.04939996"
"V974","0.97300000","0.03247634","0.04726820"
"V975","0.97400000","0.03174999","0.04517155"
"V976","0.97500000","0.03099423","0.04311043"
"V977","0.97600000","0.03020852","0.04108515"
"V978","0.97700000","0.02939231","0.03909599"
"V979","0.97800000","0.02854501","0.03714312"
"V980","0.97900000","0.02766606","0.03522660"
"V981","0.98000000","0.02675486","0.03334644"
"V982","0.98100000","0.02581077","0.03150246"
"V983","0.98200000","0.02483323","0.02969406"
"V984","0.98300000","0.02382159","0.02792054"
"V985","0.98400000","0.02277515","0.02618119"
"V986","0.98500000","0.02169318","0.02447509"
"V987","0.98600000","0.02057487","0.02280105"
"V988","0.98700000","0.01941934","0.02115762"
"V989","0.98800000","0.01822561","0.01954299"
"V990","0.98900000","0.01699260","0.01795492"
"V991","0.99000000","0.01571904","0.01639063"
"V992","0.99100000","0.01440347","0.01484667"
"V993","0.99200000","0.01304415","0.01331870"
"V994","0.99300000","0.01163894","0.01180113"
"V995","0.99400000","0.01018514","0.01028668"
"V996","0.995000000","0.008679174","0.008765461"
"V997","0.996000000","0.007116113","0.007223520"
"V998","0.997000000","0.005488594","0.005639752"
"V999","0.998000000","0.003784409","0.003978824"
"V1000","0.999000000","0.001979202","0.002169867"
"V1001","1","0","0"
