"","V1","V2","V3"
"V326","0.325000","3.076723","3.249706"
"V327","0.326000","3.084909","3.235029"
"V328","0.327000","3.094288","3.218227"
"V329","0.328000","3.104804","3.200039"
"V330","0.329000","3.116274","3.181321"
"V331","0.330000","3.128352","3.162919"
"V332","0.331000","3.140578","3.145670"
"V333","0.332000","3.152475","3.130248"
"V334","0.333000","3.163553","3.117162"
"V335","0.334000","3.173306","3.106756"
"V336","0.335000","3.181251","3.099201"
"V337","0.336000","3.187041","3.094375"
"V338","0.337000","3.190433","3.091939"
"V339","0.338000","3.191330","3.091435"
"V340","0.339000","3.189779","3.092283"
"V341","0.340000","3.185975","3.093787"
"V342","0.341000","3.180243","3.095180"
"V343","0.342000","3.173040","3.095774"
"V344","0.343000","3.164943","3.094931"
"V345","0.344000","3.156559","3.092170"
"V346","0.345000","3.148521","3.087173"
"V347","0.346000","3.141490","3.079783"
"V348","0.347000","3.136132","3.070001"
"V349","0.348000","3.133024","3.058031"
"V350","0.349000","3.132682","3.044261"
"V351","0.350000","3.135500","3.029145"
"V352","0.351000","3.141749","3.013204"
"V353","0.352000","3.151574","2.997024"
"V354","0.353000","3.164998","2.981231"
"V355","0.354000","3.181888","2.966364"
"V356","0.355000","3.201968","2.952901"
"V357","0.356000","3.224862","2.941209"
"V358","0.35700","3.25010","2.93154"
"V359","0.358000","3.277116","2.924028"
"V360","0.359000","3.305264","2.918699"
"V361","0.360000","3.333881","2.915469"
"V362","0.361000","3.362268","2.914146"
"V363","0.362000","3.389773","2.914500"
"V364","0.363000","3.415793","2.916274"
"V365","0.364000","3.439781","2.919179"
"V366","0.365000","3.461249","2.922901"
"V367","0.366000","3.479834","2.927170"
"V368","0.367000","3.495286","2.931741"
"V369","0.368000","3.507469","2.936407"
"V370","0.369000","3.516362","2.941002"
"V371","0.370000","3.522057","2.945396"
"V372","0.371000","3.524754","2.949501"
"V373","0.372000","3.524732","2.953255"
"V374","0.373000","3.522362","2.956621"
"V375","0.374000","3.518036","2.959576"
"V376","0.375000","3.512155","2.962105"
"V377","0.376000","3.505133","2.964204"
"V378","0.377000","3.497389","2.965876"
"V379","0.378000","3.489289","2.967134"
"V380","0.379000","3.481143","2.967998"
"V381","0.380000","3.473214","2.968511"
"V382","0.381000","3.465706","2.968741"
"V383","0.382000","3.458770","2.968782"
"V384","0.383000","3.452504","2.968751"
"V385","0.384000","3.446983","2.968792"
"V386","0.385000","3.442249","2.969088"
"V387","0.386000","3.438357","2.969818"
"V388","0.387000","3.435383","2.971159"
"V389","0.388000","3.433426","2.973284"
"V390","0.389000","3.432601","2.976357"
"V391","0.390000","3.433060","2.980496"
"V392","0.391000","3.435007","2.985775"
"V393","0.392000","3.438636","2.992209"
"V394","0.393000","3.444117","2.999747"
"V395","0.394000","3.451603","3.008273"
"V396","0.395000","3.461222","3.017610"
"V397","0.396000","3.473014","3.027525"
"V398","0.397000","3.486926","3.037714"
"V399","0.398000","3.502808","3.047858"
"V400","0.399000","3.520408","3.057639"
"V401","0.400000","3.539374","3.066735"
"V402","0.401000","3.559257","3.074824"
"V403","0.402000","3.579554","3.081636"
"V404","0.403000","3.599676","3.086960"
"V405","0.404000","3.619059","3.090646"
"V406","0.405000","3.637190","3.092605"
"V407","0.406000","3.653609","3.092813"
"V408","0.407000","3.667911","3.091310"
"V409","0.408000","3.679825","3.088176"
"V410","0.409000","3.689254","3.083543"
"V411","0.410000","3.696235","3.077556"
"V412","0.411000","3.700938","3.070368"
"V413","0.412000","3.703670","3.062136"
"V414","0.413000","3.704865","3.053024"
"V415","0.414000","3.705003","3.043186"
"V416","0.415000","3.704636","3.032752"
"V417","0.416000","3.704261","3.021853"
"V418","0.417000","3.704275","3.010625"
"V419","0.418000","3.704981","2.999203"
"V420","0.419000","3.706582","2.987731"
"V421","0.420000","3.709125","2.976374"
"V422","0.421000","3.712432","2.965335"
"V423","0.422000","3.716205","2.954851"
"V424","0.423000","3.720043","2.945190"
"V425","0.424000","3.723442","2.936653"
"V426","0.425000","3.725799","2.929573"
"V427","0.426000","3.726533","2.924279"
"V428","0.427000","3.725081","2.921118"
"V429","0.428000","3.720998","2.920381"
"V430","0.429000","3.714000","2.922281"
"V431","0.430000","3.703964","2.926955"
"V432","0.431000","3.690929","2.934457"
"V433","0.432000","3.675107","2.944727"
"V434","0.433000","3.656975","2.957543"
"V435","0.434000","3.637113","2.972579"
"V436","0.435000","3.616167","2.989406"
"V437","0.436000","3.594849","3.007497"
"V438","0.437000","3.573934","3.026227"
"V439","0.438000","3.554126","3.044944"
"V440","0.439000","3.536015","3.062958"
"V441","0.440000","3.520042","3.079624"
"V442","0.441000","3.506462","3.094383"
"V443","0.442000","3.495347","3.106765"
"V444","0.443000","3.486583","3.116386"
"V445","0.444000","3.479910","3.122996"
"V446","0.445000","3.474853","3.126533"
"V447","0.446000","3.470883","3.127065"
"V448","0.447000","3.467479","3.124782"
"V449","0.448000","3.464128","3.119998"
"V450","0.449000","3.460324","3.113151"
"V451","0.450000","3.455673","3.104739"
"V452","0.451000","3.449986","3.095320"
"V453","0.452000","3.443233","3.085453"
"V454","0.453000","3.435551","3.075662"
"V455","0.454000","3.427249","3.066433"
"V456","0.455000","3.418803","3.058217"
"V457","0.456000","3.410768","3.051398"
"V458","0.457000","3.403807","3.046250"
"V459","0.458000","3.398545","3.042985"
"V460","0.459000","3.395489","3.041746"
"V461","0.460000","3.395031","3.042612"
"V462","0.461000","3.397447","3.045600"
"V463","0.462000","3.402829","3.050687"
"V464","0.463000","3.410974","3.057828"
"V465","0.464000","3.421501","3.066965"
"V466","0.465000","3.433874","3.078027"
"V467","0.466000","3.447405","3.090936"
"V468","0.467000","3.461252","3.105606"
"V469","0.468000","3.474538","3.121930"
"V470","0.469000","3.486380","3.139785"
"V471","0.470000","3.495974","3.159010"
"V472","0.471000","3.502685","3.179397"
"V473","0.472000","3.506040","3.200689"
"V474","0.473000","3.505735","3.222583"
"V475","0.474000","3.501660","3.244739"
"V476","0.475000","3.494006","3.266748"
"V477","0.476000","3.483135","3.288188"
"V478","0.477000","3.469539","3.308649"
"V479","0.478000","3.453842","3.327735"
"V480","0.479000","3.436795","3.345066"
"V481","0.480000","3.419177","3.360316"
"V482","0.481000","3.401734","3.373256"
"V483","0.482000","3.385149","3.383754"
"V484","0.483000","3.369976","3.391792"
"V485","0.484000","3.356646","3.397472"
"V486","0.485000","3.345461","3.401013"
"V487","0.486000","3.336597","3.402727"
"V488","0.487000","3.330045","3.403055"
"V489","0.488000","3.325698","3.402488"
"V490","0.489000","3.323387","3.401516"
"V491","0.490000","3.322878","3.400626"
"V492","0.491000","3.323873","3.400303"
"V493","0.492000","3.326061","3.400970"
"V494","0.493000","3.329167","3.402926"
"V495","0.494000","3.332933","3.406362"
"V496","0.495000","3.337126","3.411349"
"V497","0.496000","3.341543","3.417836"
"V498","0.497000","3.346006","3.425650"
"V499","0.498000","3.350343","3.434536"
"V500","0.499000","3.354375","3.444141"
"V501","0.500000","3.357901","3.454085"
"V502","0.501000","3.360690","3.464028"
"V503","0.502000","3.362480","3.473667"
"V504","0.503000","3.362976","3.482735"
"V505","0.504000","3.361883","3.491051"
"V506","0.505000","3.358878","3.498594"
"V507","0.506000","3.353680","3.505454"
"V508","0.507000","3.346108","3.511820"
"V509","0.508000","3.336078","3.517986"
"V510","0.509000","3.323605","3.524343"
"V511","0.510000","3.308832","3.531325"
"V512","0.511000","3.292128","3.539388"
"V513","0.512000","3.274009","3.548951"
"V514","0.513000","3.255119","3.560327"
"V515","0.514000","3.236229","3.573723"
"V516","0.515000","3.218237","3.589242"
"V517","0.516000","3.202069","3.606855"
"V518","0.517000","3.188670","3.626316"
"V519","0.518000","3.178895","3.647247"
"V520","0.519000","3.173408","3.669169"
"V521","0.520000","3.172679","3.691499"
"V522","0.521000","3.176986","3.713557"
"V523","0.522000","3.186366","3.734641"
"V524","0.523000","3.200476","3.754067"
"V525","0.524000","3.218727","3.771221"
"V526","0.525000","3.240330","3.785625"
"V527","0.526000","3.264295","3.796937"
"V528","0.527000","3.289435","3.804951"
"V529","0.528000","3.314505","3.809608"
"V530","0.529000","3.338248","3.811073"
"V531","0.530000","3.359503","3.809641"
"V532","0.531000","3.377333","3.805687"
"V533","0.532000","3.391027","3.799670"
"V534","0.533000","3.400100","3.792134"
"V535","0.534000","3.404337","3.783627"
"V536","0.535000","3.403953","3.774650"
"V537","0.536000","3.399429","3.765643"
"V538","0.537000","3.391464","3.756939"
"V539","0.538000","3.380976","3.748770"
"V540","0.539000","3.369096","3.741259"
"V541","0.540000","3.357031","3.734441"
"V542","0.541000","3.345990","3.728211"
"V543","0.542000","3.337111","3.722410"
"V544","0.543000","3.331335","3.716870"
"V545","0.544000","3.329410","3.711421"
"V546","0.545000","3.331890","3.705884"
"V547","0.546000","3.339097","3.700131"
"V548","0.547000","3.351011","3.694151"
"V549","0.548000","3.367393","3.688021"
"V550","0.549000","3.387834","3.681917"
"V551","0.550000","3.411753","3.676114"
"V552","0.551000","3.438399","3.670984"
"V553","0.552000","3.466952","3.666947"
"V554","0.553000","3.496582","3.664484"
"V555","0.554000","3.526487","3.664056"
"V556","0.555000","3.555972","3.666042"
"V557","0.556000","3.584445","3.670741"
"V558","0.557000","3.611419","3.678369"
"V559","0.558000","3.636531","3.689019"
"V560","0.559000","3.659606","3.702580"
"V561","0.560000","3.680579","3.718801"
"V562","0.561000","3.699471","3.737300"
"V563","0.562000","3.716385","3.757565"
"V564","0.563000","3.731511","3.778954"
"V565","0.564000","3.745069","3.800772"
"V566","0.565000","3.757277","3.822268"
"V567","0.56600","3.76835","3.84272"
"V568","0.567000","3.778479","3.861496"
"V569","0.568000","3.787828","3.878057"
"V570","0.569000","3.796542","3.891954"
"V571","0.570000","3.804741","3.902872"
"V572","0.571000","3.812524","3.910701"
"V573","0.572000","3.819981","3.915475"
"V574","0.573000","3.827196","3.917359"
"V575","0.574000","3.834253","3.916652"
"V576","0.575000","3.841230","3.913784"
"V577","0.576000","3.848200","3.909255"
"V578","0.577000","3.855235","3.903628"
"V579","0.578000","3.862388","3.897473"
"V580","0.579000","3.869674","3.891311"
"V581","0.580000","3.877072","3.885618"
"V582","0.581000","3.884526","3.880828"
"V583","0.582000","3.891937","3.877290"
"V584","0.583000","3.899124","3.875226"
"V585","0.584000","3.905872","3.874775"
"V586","0.585000","3.911944","3.875998"
"V587","0.586000","3.917084","3.878883"
"V588","0.587000","3.921016","3.883342"
"V589","0.588000","3.923494","3.889246"
"V590","0.589000","3.924327","3.896449"
"V591","0.590000","3.923403","3.904794"
"V592","0.591000","3.920721","3.914138"
"V593","0.592000","3.916391","3.924349"
"V594","0.593000","3.910633","3.935307"
"V595","0.594000","3.903767","3.946908"
"V596","0.595000","3.896266","3.959071"
"V597","0.596000","3.888655","3.971727"
"V598","0.597000","3.881477","3.984807"
"V599","0.598000","3.875287","3.998247"
"V600","0.599000","3.870654","4.011984"
"V601","0.600000","3.868078","4.025957"
"V602","0.601000","3.867944","4.040088"
"V603","0.602000","3.870511","4.054302"
"V604","0.603000","3.875874","4.068524"
"V605","0.604000","3.883963","4.082686"
"V606","0.605000","3.894550","4.096719"
"V607","0.606000","3.907265","4.110568"
"V608","0.607000","3.921541","4.124204"
"V609","0.608000","3.936741","4.137616"
"V610","0.609000","3.952199","4.150808"
"V611","0.610000","3.967221","4.163800"
"V612","0.611000","3.981091","4.176625"
"V613","0.612000","3.993166","4.189309"
"V614","0.613000","4.002925","4.201871"
"V615","0.614000","4.009974","4.214291"
"V616","0.615000","4.014073","4.226491"
"V617","0.616000","4.015131","4.238342"
"V618","0.617000","4.013211","4.249659"
"V619","0.618000","4.008497","4.260200"
"V620","0.619000","4.001326","4.269633"
"V621","0.620000","3.992094","4.277599"
"V622","0.62100","3.98122","4.28374"
"V623","0.622000","3.969147","4.287698"
"V624","0.623000","3.956339","4.289115"
"V625","0.624000","3.943216","4.287713"
"V626","0.625000","3.930124","4.283299"
"V627","0.626000","3.917346","4.275809"
"V628","0.627000","3.905098","4.265335"
"V629","0.628000","3.893522","4.252117"
"V630","0.629000","3.882694","4.236548"
"V631","0.630000","3.872647","4.219155"
"V632","0.631000","3.863366","4.200664"
"V633","0.632000","3.854827","4.181858"
"V634","0.633000","3.847016","4.163539"
"V635","0.634000","3.839926","4.146529"
"V636","0.635000","3.833555","4.131664"
"V637","0.636000","3.827927","4.119657"
"V638","0.637000","3.823105","4.111080"
"V639","0.638000","3.819154","4.106317"
"V640","0.639000","3.816135","4.105526"
"V641","0.640000","3.814103","4.108649"
"V642","0.641000","3.813108","4.115411"
"V643","0.642000","3.813162","4.125343"
"V644","0.643000","3.814224","4.137715"
"V645","0.644000","3.816214","4.151725"
"V646","0.645000","3.819005","4.166541"
"V647","0.646000","3.822430","4.181297"
"V648","0.647000","3.826277","4.195106"
"V649","0.648000","3.830327","4.207228"
"V650","0.649000","3.834335","4.217094"
"V651","0.650000","3.838089","4.224351"
"V652","0.651000","3.841412","4.228892"
"V653","0.652000","3.844167","4.230858"
"V654","0.653000","3.846259","4.230625"
"V655","0.654000","3.847650","4.228773"
"V656","0.655000","3.848387","4.226147"
"V657","0.656000","3.848542","4.223629"
"V658","0.657000","3.848219","4.222096"
"V659","0.658000","3.847544","4.222420"
"V660","0.659000","3.846666","4.225456"
"V661","0.660000","3.845710","4.231839"
"V662","0.661000","3.844768","4.241969"
"V663","0.662000","3.843895","4.255986"
"V664","0.663000","3.843106","4.273744"
"V665","0.664000","3.842376","4.294819"
"V666","0.665000","3.841644","4.318516"
"V667","0.666000","3.840840","4.343937"
"V668","0.667000","3.839872","4.369926"
"V669","0.668000","3.838690","4.395322"
"V670","0.669000","3.837296","4.418995"
"V671","0.670000","3.835740","4.439853"
"V672","0.671000","3.834123","4.456852"
"V673","0.672000","3.832632","4.469226"
"V674","0.673000","3.831551","4.476477"
"V675","0.674000","3.831199","4.478396"
"V676","0.675000","3.831923","4.475071"
"V677","0.676000","3.834094","4.466890"
"V678","0.677000","3.838103","4.454518"
"V679","0.678000","3.844268","4.438820"
"V680","0.679000","3.852849","4.420899"
"V681","0.680000","3.863980","4.401849"
"V682","0.681000","3.877658","4.382730"
"V683","0.682000","3.893744","4.364566"
"V684","0.683000","3.911968","4.348323"
"V685","0.684000","3.931904","4.334704"
"V686","0.685000","3.952962","4.324168"
"V687","0.686000","3.974512","4.316938"
"V688","0.687000","3.995888","4.312992"
"V689","0.688000","4.016390","4.312062"
"V690","0.689000","4.035308","4.313660"
"V691","0.690000","4.052058","4.317159"
"V692","0.691000","4.066158","4.321778"
"V693","0.692000","4.077305","4.326765"
"V694","0.693000","4.085384","4.331417"
"V695","0.694000","4.090463","4.335080"
"V696","0.695000","4.092787","4.337167"
"V697","0.696000","4.092793","4.337309"
"V698","0.697000","4.091106","4.335326"
"V699","0.698000","4.088386","4.331203"
