"","V1","V2","V3"
"V156","0.155000","3.683623","2.953141"
"V157","0.156000","3.689014","2.956310"
"V158","0.157000","3.694423","2.959487"
"V159","0.158000","3.699849","2.962670"
"V160","0.159000","3.705291","2.965856"
"V161","0.160000","3.710751","2.969041"
"V162","0.161000","3.716228","2.972222"
"V163","0.162000","3.721723","2.975396"
"V164","0.163000","3.727235","2.978560"
"V165","0.164000","3.732765","2.981710"
"V166","0.165000","3.738312","2.984843"
"V167","0.166000","3.743876","2.987958"
"V168","0.167000","3.749459","2.991050"
"V169","0.168000","3.755059","2.994117"
"V170","0.169000","3.760677","2.997154"
"V171","0.170000","3.766312","3.000159"
"V172","0.171000","3.771965","3.003129"
"V173","0.172000","3.777636","3.006061"
"V174","0.173000","3.783324","3.008951"
"V175","0.174000","3.789030","3.011797"
"V176","0.175000","3.794753","3.014596"
"V177","0.176000","3.800494","3.017345"
"V178","0.177000","3.806252","3.020040"
"V179","0.178000","3.812027","3.022680"
"V180","0.179000","3.817819","3.025260"
"V181","0.180000","3.823627","3.027780"
"V182","0.181000","3.829452","3.030235"
"V183","0.182000","3.835293","3.032623"
"V184","0.183000","3.841151","3.034942"
"V185","0.184000","3.847024","3.037189"
"V186","0.185000","3.852913","3.039361"
"V187","0.186000","3.858816","3.041457"
"V188","0.187000","3.864735","3.043472"
"V189","0.188000","3.870669","3.045406"
"V190","0.189000","3.876617","3.047256"
"V191","0.190000","3.882578","3.049019"
"V192","0.191000","3.888554","3.050693"
"V193","0.192000","3.894542","3.052276"
"V194","0.193000","3.900543","3.053765"
"V195","0.194000","3.906556","3.055160"
"V196","0.195000","3.912582","3.056457"
"V197","0.196000","3.918618","3.057655"
"V198","0.197000","3.924666","3.058753"
"V199","0.198000","3.930723","3.059749"
"V200","0.19900","3.93679","3.06064"
"V201","0.200000","3.942867","3.061426"
"V202","0.201000","3.948951","3.062105"
"V203","0.202000","3.955044","3.062676"
"V204","0.203000","3.961144","3.063136"
"V205","0.204000","3.967250","3.063486"
"V206","0.205000","3.973362","3.063724"
"V207","0.206000","3.979479","3.063848"
"V208","0.207000","3.985601","3.063859"
"V209","0.208000","3.991726","3.063755"
"V210","0.209000","3.997854","3.063536"
"V211","0.210000","4.003984","3.063200"
"V212","0.211000","4.010115","3.062748"
"V213","0.212000","4.016247","3.062179"
"V214","0.213000","4.022378","3.061492"
"V215","0.214000","4.028509","3.060688"
"V216","0.215000","4.034637","3.059766"
"V217","0.216000","4.040762","3.058726"
"V218","0.217000","4.046883","3.057568"
"V219","0.218000","4.053000","3.056293"
"V220","0.21900","4.05911","3.05490"
"V221","0.220000","4.065214","3.053390"
"V222","0.221000","4.071311","3.051763"
"V223","0.222000","4.077398","3.050020"
"V224","0.223000","4.083476","3.048161"
"V225","0.224000","4.089543","3.046188"
"V226","0.225000","4.095598","3.044100"
"V227","0.226000","4.101640","3.041899"
"V228","0.227000","4.107668","3.039585"
"V229","0.228000","4.113682","3.037160"
"V230","0.229000","4.119679","3.034625"
"V231","0.230000","4.125660","3.031981"
"V232","0.231000","4.131622","3.029230"
"V233","0.232000","4.137566","3.026373"
"V234","0.233000","4.143488","3.023413"
"V235","0.234000","4.149389","3.020350"
"V236","0.235000","4.155267","3.017187"
"V237","0.236000","4.161122","3.013925"
"V238","0.237000","4.166951","3.010567"
"V239","0.238000","4.172755","3.007114"
"V240","0.239000","4.178531","3.003568"
"V241","0.240000","4.184279","2.999932"
"V242","0.241000","4.189998","2.996208"
"V243","0.242000","4.195686","2.992398"
"V244","0.243000","4.201343","2.988505"
"V245","0.244000","4.206967","2.984530"
"V246","0.245000","4.212557","2.980477"
"V247","0.246000","4.218113","2.976349"
"V248","0.247000","4.223633","2.972147"
"V249","0.248000","4.229116","2.967874"
"V250","0.249000","4.234562","2.963534"
"V251","0.250000","4.239968","2.959130"
"V252","0.251000","4.245334","2.954664"
"V253","0.252000","4.250660","2.950139"
"V254","0.253000","4.255943","2.945558"
"V255","0.254000","4.261183","2.940926"
"V256","0.255000","4.266379","2.936244"
"V257","0.256000","4.271530","2.931517"
"V258","0.257000","4.276635","2.926747"
"V259","0.258000","4.281693","2.921939"
"V260","0.259000","4.286703","2.917095"
"V261","0.260000","4.291663","2.912220"
"V262","0.261000","4.296574","2.907316"
"V263","0.262000","4.301434","2.902387"
"V264","0.263000","4.306243","2.897436"
"V265","0.264000","4.310999","2.892467"
"V266","0.265000","4.315702","2.887484"
"V267","0.266000","4.320351","2.882490"
"V268","0.267000","4.324945","2.877490"
"V269","0.268000","4.329484","2.872487"
"V270","0.269000","4.333966","2.867484"
"V271","0.270000","4.338391","2.862486"
"V272","0.271000","4.342758","2.857497"
"V273","0.272000","4.347067","2.852519"
"V274","0.273000","4.351317","2.847557"
"V275","0.274000","4.355508","2.842615"
"V276","0.275000","4.359638","2.837695"
"V277","0.276000","4.363708","2.832802"
"V278","0.277000","4.367716","2.827940"
"V279","0.278000","4.371663","2.823112"
"V280","0.279000","4.375548","2.818321"
"V281","0.280000","4.379370","2.813571"
"V282","0.281000","4.383129","2.808867"
"V283","0.282000","4.386825","2.804211"
"V284","0.283000","4.390457","2.799608"
"V285","0.284000","4.394025","2.795060"
"V286","0.285000","4.397529","2.790571"
"V287","0.286000","4.400968","2.786146"
"V288","0.287000","4.404342","2.781787"
"V289","0.288000","4.407652","2.777499"
"V290","0.289000","4.410896","2.773284"
"V291","0.290000","4.414074","2.769146"
"V292","0.291000","4.417188","2.765090"
"V293","0.292000","4.420235","2.761117"
"V294","0.293000","4.423217","2.757232"
"V295","0.294000","4.426133","2.753438"
"V296","0.295000","4.428984","2.749736"
"V297","0.296000","4.431769","2.746131"
"V298","0.297000","4.434488","2.742627"
"V299","0.298000","4.437142","2.739225"
"V300","0.299000","4.439731","2.735930"
"V301","0.300000","4.442254","2.732743"
"V302","0.301000","4.444713","2.729668"
"V303","0.302000","4.447106","2.726709"
"V304","0.303000","4.449435","2.723866"
"V305","0.304000","4.451700","2.721144"
"V306","0.305000","4.453901","2.718544"
"V307","0.306000","4.456038","2.716070"
"V308","0.307000","4.458112","2.713723"
"V309","0.308000","4.460123","2.711506"
"V310","0.309000","4.462071","2.709422"
"V311","0.310000","4.463958","2.707471"
"V312","0.311000","4.465782","2.705658"
"V313","0.312000","4.467545","2.703982"
"V314","0.313000","4.469248","2.702448"
"V315","0.314000","4.470890","2.701055"
"V316","0.315000","4.472472","2.699807"
"V317","0.316000","4.473996","2.698705"
"V318","0.317000","4.475461","2.697751"
"V319","0.318000","4.476868","2.696945"
"V320","0.319000","4.478217","2.696290"
"V321","0.320000","4.479511","2.695788"
"V322","0.321000","4.480748","2.695439"
"V323","0.322000","4.481930","2.695244"
"V324","0.323000","4.483058","2.695206"
"V325","0.324000","4.484132","2.695325"
"V326","0.325000","4.485153","2.695601"
"V327","0.326000","4.486122","2.696037"
"V328","0.327000","4.487040","2.696633"
"V329","0.328000","4.487908","2.697390"
"V330","0.329000","4.488725","2.698307"
"V331","0.330000","4.489494","2.699387"
"V332","0.331000","4.490215","2.700628"
"V333","0.332000","4.490889","2.702033"
"V334","0.333000","4.491516","2.703599"
"V335","0.334000","4.492099","2.705329"
"V336","0.335000","4.492638","2.707222"
"V337","0.336000","4.493133","2.709277"
"V338","0.337000","4.493586","2.711496"
"V339","0.338000","4.493998","2.713878"
"V340","0.339000","4.494370","2.716422"
"V341","0.340000","4.494703","2.719128"
"V342","0.341000","4.494997","2.721996"
"V343","0.342000","4.495253","2.725026"
"V344","0.343000","4.495474","2.728216"
"V345","0.344000","4.495659","2.731567"
"V346","0.345000","4.495810","2.735077"
"V347","0.346000","4.495927","2.738747"
"V348","0.347000","4.496012","2.742573"
"V349","0.348000","4.496066","2.746557"
"V350","0.349000","4.496089","2.750697"
"V351","0.350000","4.496084","2.754992"
"V352","0.351000","4.496050","2.759441"
"V353","0.352000","4.495988","2.764041"
"V354","0.353000","4.495901","2.768793"
"V355","0.354000","4.495789","2.773695"
"V356","0.355000","4.495652","2.778745"
"V357","0.356000","4.495492","2.783941"
"V358","0.357000","4.495311","2.789283"
"V359","0.358000","4.495108","2.794767"
"V360","0.359000","4.494886","2.800394"
"V361","0.360000","4.494645","2.806159"
"V362","0.361000","4.494386","2.812063"
"V363","0.362000","4.494111","2.818102"
"V364","0.363000","4.493820","2.824275"
"V365","0.364000","4.493514","2.830580"
"V366","0.365000","4.493194","2.837016"
"V367","0.366000","4.492861","2.843578"
"V368","0.367000","4.492516","2.850267"
"V369","0.368000","4.492160","2.857078"
"V370","0.369000","4.491794","2.864009"
"V371","0.370000","4.491419","2.871059"
"V372","0.371000","4.491036","2.878225"
"V373","0.372000","4.490646","2.885504"
"V374","0.373000","4.490249","2.892893"
"V375","0.374000","4.489846","2.900391"
"V376","0.375000","4.489439","2.907995"
"V377","0.376000","4.489028","2.915701"
"V378","0.377000","4.488614","2.923508"
"V379","0.378000","4.488197","2.931413"
"V380","0.379000","4.487779","2.939413"
"V381","0.380000","4.487359","2.947505"
"V382","0.381000","4.486940","2.955687"
"V383","0.382000","4.486521","2.963955"
"V384","0.383000","4.486102","2.972308"
"V385","0.384000","4.485686","2.980742"
"V386","0.385000","4.485272","2.989255"
"V387","0.386000","4.484860","2.997842"
"V388","0.387000","4.484452","3.006503"
"V389","0.388000","4.484049","3.015233"
"V390","0.389000","4.483649","3.024029"
"V391","0.390000","4.483255","3.032890"
"V392","0.391000","4.482866","3.041810"
"V393","0.392000","4.482484","3.050789"
"V394","0.393000","4.482107","3.059821"
"V395","0.394000","4.481738","3.068905"
"V396","0.395000","4.481376","3.078037"
"V397","0.396000","4.481021","3.087214"
"V398","0.397000","4.480675","3.096434"
"V399","0.398000","4.480336","3.105693"
"V400","0.399000","4.480007","3.114988"
"V401","0.400000","4.479685","3.124317"
"V402","0.401000","4.479373","3.133676"
"V403","0.402000","4.479069","3.143062"
"V404","0.403000","4.478775","3.152472"
"V405","0.404000","4.478489","3.161903"
"V406","0.405000","4.478213","3.171352"
"V407","0.406000","4.477947","3.180816"
"V408","0.407000","4.477690","3.190292"
"V409","0.408000","4.477442","3.199776"
"V410","0.409000","4.477203","3.209267"
"V411","0.410000","4.476974","3.218762"
"V412","0.411000","4.476753","3.228256"
"V413","0.412000","4.476542","3.237748"
"V414","0.413000","4.476340","3.247235"
"V415","0.414000","4.476147","3.256714"
"V416","0.415000","4.475963","3.266182"
"V417","0.416000","4.475787","3.275637"
"V418","0.417000","4.475619","3.285076"
"V419","0.418000","4.475459","3.294496"
"V420","0.419000","4.475307","3.303894"
"V421","0.420000","4.475162","3.313269"
"V422","0.421000","4.475024","3.322616"
"V423","0.422000","4.474893","3.331935"
"V424","0.423000","4.474769","3.341222"
"V425","0.424000","4.474650","3.350475"
"V426","0.425000","4.474537","3.359692"
"V427","0.426000","4.474429","3.368869"
"V428","0.427000","4.474326","3.378005"
"V429","0.428000","4.474227","3.387097"
"V430","0.429000","4.474131","3.396142"
"V431","0.430000","4.474039","3.405140"
"V432","0.431000","4.473949","3.414086"
"V433","0.432000","4.473861","3.422980"
"V434","0.433000","4.473774","3.431818"
"V435","0.434000","4.473689","3.440600"
"V436","0.435000","4.473604","3.449323"
"V437","0.436000","4.473519","3.457985"
"V438","0.437000","4.473433","3.466584"
"V439","0.438000","4.473345","3.475119"
"V440","0.439000","4.473255","3.483587"
"V441","0.440000","4.473163","3.491987"
"V442","0.441000","4.473066","3.500318"
"V443","0.442000","4.472965","3.508577"
"V444","0.443000","4.472859","3.516762"
"V445","0.444000","4.472748","3.524873"
"V446","0.445000","4.472630","3.532909"
"V447","0.446000","4.472505","3.540866"
"V448","0.447000","4.472373","3.548745"
"V449","0.448000","4.472232","3.556543"
"V450","0.449000","4.472083","3.564260"
"V451","0.450000","4.471923","3.571894"
"V452","0.451000","4.471753","3.579444"
"V453","0.452000","4.471573","3.586909"
"V454","0.453000","4.471380","3.594288"
"V455","0.454000","4.471175","3.601579"
"V456","0.455000","4.470958","3.608783"
"V457","0.456000","4.470726","3.615898"
"V458","0.457000","4.470480","3.622923"
"V459","0.458000","4.470219","3.629857"
"V460","0.459000","4.469943","3.636700"
"V461","0.460000","4.469650","3.643451"
"V462","0.461000","4.469340","3.650109"
"V463","0.462000","4.469012","3.656673"
"V464","0.463000","4.468666","3.663144"
"V465","0.464000","4.468301","3.669521"
"V466","0.465000","4.467917","3.675802"
"V467","0.466000","4.467512","3.681989"
"V468","0.467000","4.467086","3.688080"
"V469","0.468000","4.466638","3.694075"
"V470","0.469000","4.466169","3.699974"
"V471","0.470000","4.465678","3.705776"
"V472","0.471000","4.465163","3.711482"
"V473","0.472000","4.464625","3.717091"
"V474","0.473000","4.464062","3.722603"
"V475","0.474000","4.463476","3.728019"
"V476","0.475000","4.462864","3.733339"
"V477","0.476000","4.462227","3.738561"
"V478","0.477000","4.461563","3.743688"
"V479","0.478000","4.460874","3.748718"
"V480","0.479000","4.460158","3.753652"
"V481","0.480000","4.459415","3.758490"
"V482","0.481000","4.458644","3.763233"
"V483","0.482000","4.457846","3.767880"
"V484","0.483000","4.457020","3.772433"
"V485","0.484000","4.456165","3.776890"
"V486","0.485000","4.455282","3.781254"
"V487","0.486000","4.454370","3.785523"
"V488","0.487000","4.453430","3.789699"
"V489","0.488000","4.452460","3.793782"
"V490","0.489000","4.451461","3.797772"
"V491","0.490000","4.450433","3.801670"
"V492","0.491000","4.449376","3.805477"
"V493","0.492000","4.448289","3.809193"
"V494","0.493000","4.447172","3.812819"
"V495","0.494000","4.446026","3.816356"
"V496","0.495000","4.444850","3.819803"
"V497","0.496000","4.443644","3.823162"
"V498","0.497000","4.442409","3.826434"
"V499","0.498000","4.441145","3.829620"
"V500","0.499000","4.439851","3.832720"
"V501","0.500000","4.438528","3.835734"
"V502","0.501000","4.437175","3.838665"
"V503","0.502000","4.435794","3.841513"
"V504","0.503000","4.434384","3.844278"
"V505","0.504000","4.432945","3.846961"
"V506","0.505000","4.431478","3.849564"
"V507","0.506000","4.429982","3.852086"
"V508","0.507000","4.428459","3.854530"
"V509","0.508000","4.426909","3.856896"
"V510","0.509000","4.425332","3.859185"
"V511","0.510000","4.423728","3.861397"
"V512","0.511000","4.422098","3.863535"
"V513","0.512000","4.420442","3.865598"
"V514","0.513000","4.418761","3.867589"
"V515","0.514000","4.417056","3.869507"
"V516","0.515000","4.415326","3.871354"
"V517","0.516000","4.413572","3.873131"
"V518","0.517000","4.411795","3.874839"
"V519","0.518000","4.409996","3.876478"
"V520","0.519000","4.408175","3.878051"
"V521","0.520000","4.406332","3.879557"
"V522","0.521000","4.404469","3.880998"
"V523","0.522000","4.402586","3.882375"
"V524","0.523000","4.400683","3.883688"
"V525","0.524000","4.398762","3.884939"
"V526","0.525000","4.396823","3.886129"
"V527","0.526000","4.394867","3.887259"
"V528","0.527000","4.392895","3.888329"
"V529","0.528000","4.390907","3.889341"
"V530","0.529000","4.388904","3.890296"
"V531","0.530000","4.386888","3.891195"
"V532","0.531000","4.384859","3.892039"
"V533","0.532000","4.382818","3.892828"
"V534","0.533000","4.380765","3.893564"
"V535","0.534000","4.378703","3.894248"
"V536","0.535000","4.376631","3.894881"
"V537","0.536000","4.374551","3.895464"
"V538","0.537000","4.372464","3.895997"
"V539","0.538000","4.370371","3.896483"
"V540","0.539000","4.368272","3.896921"
"V541","0.540000","4.366169","3.897314"
"V542","0.541000","4.364063","3.897661"
"V543","0.542000","4.361954","3.897963"
"V544","0.543000","4.359845","3.898223"
"V545","0.544000","4.357735","3.898439"
"V546","0.545000","4.355626","3.898615"
"V547","0.54600","4.35352","3.89875"
"V548","0.547000","4.351416","3.898845"
"V549","0.548000","4.349317","3.898901"
"V550","0.549000","4.347224","3.898920"
"V551","0.550000","4.345137","3.898901"
"V552","0.551000","4.343058","3.898847"
"V553","0.552000","4.340987","3.898757"
"V554","0.553000","4.338927","3.898633"
"V555","0.554000","4.336877","3.898476"
"V556","0.555000","4.334840","3.898286"
"V557","0.556000","4.332815","3.898064"
"V558","0.557000","4.330805","3.897811"
"V559","0.558000","4.328810","3.897528"
"V560","0.559000","4.326832","3.897216"
"V561","0.560000","4.324870","3.896876"
"V562","0.561000","4.322928","3.896508"
"V563","0.562000","4.321005","3.896113"
"V564","0.563000","4.319103","3.895692"
"V565","0.564000","4.317222","3.895246"
"V566","0.565000","4.315364","3.894775"
"V567","0.566000","4.313530","3.894281"
"V568","0.567000","4.311721","3.893763"
"V569","0.568000","4.309938","3.893224"
"V570","0.569000","4.308182","3.892663"
"V571","0.570000","4.306454","3.892081"
"V572","0.571000","4.304755","3.891479"
"V573","0.572000","4.303086","3.890858"
"V574","0.573000","4.301448","3.890219"
"V575","0.574000","4.299843","3.889562"
"V576","0.575000","4.298270","3.888887"
"V577","0.576000","4.296732","3.888196"
"V578","0.577000","4.295227","3.887490"
"V579","0.578000","4.293759","3.886768"
"V580","0.579000","4.292326","3.886032"
"V581","0.580000","4.290931","3.885283"
"V582","0.581000","4.289575","3.884520"
"V583","0.582000","4.288257","3.883745"
"V584","0.583000","4.286978","3.882958"
"V585","0.584000","4.285741","3.882160"
"V586","0.585000","4.284544","3.881352"
"V587","0.586000","4.283390","3.880534"
"V588","0.587000","4.282277","3.879706"
"V589","0.588000","4.281208","3.878871"
"V590","0.589000","4.280183","3.878027"
"V591","0.590000","4.279202","3.877176"
"V592","0.591000","4.278266","3.876319"
"V593","0.592000","4.277376","3.875456"
"V594","0.593000","4.276531","3.874587"
"V595","0.594000","4.275733","3.873714"
"V596","0.595000","4.274982","3.872837"
"V597","0.596000","4.274278","3.871957"
"V598","0.597000","4.273621","3.871074"
"V599","0.598000","4.273013","3.870189"
"V600","0.599000","4.272453","3.869303"
"V601","0.600000","4.271941","3.868415"
"V602","0.601000","4.271479","3.867528"
"V603","0.602000","4.271065","3.866641"
"V604","0.603000","4.270701","3.865755"
"V605","0.604000","4.270387","3.864871"
"V606","0.605000","4.270122","3.863989"
"V607","0.606000","4.269907","3.863110"
"V608","0.607000","4.269743","3.862235"
"V609","0.608000","4.269628","3.861364"
"V610","0.609000","4.269563","3.860498"
"V611","0.610000","4.269549","3.859637"
"V612","0.611000","4.269585","3.858783"
"V613","0.612000","4.269671","3.857935"
"V614","0.613000","4.269806","3.857095"
"V615","0.614000","4.269992","3.856264"
"V616","0.615000","4.270228","3.855441"
"V617","0.616000","4.270513","3.854628"
"V618","0.617000","4.270847","3.853825"
"V619","0.618000","4.271230","3.853033"
"V620","0.619000","4.271662","3.852252"
"V621","0.620000","4.272143","3.851484"
"V622","0.621000","4.272672","3.850729"
"V623","0.622000","4.273248","3.849988"
"V624","0.623000","4.273872","3.849261"
"V625","0.624000","4.274543","3.848550"
"V626","0.625000","4.275261","3.847854"
"V627","0.626000","4.276025","3.847176"
"V628","0.627000","4.276835","3.846514"
"V629","0.628000","4.277690","3.845871"
"V630","0.629000","4.278591","3.845247"
"V631","0.630000","4.279535","3.844643"
"V632","0.631000","4.280523","3.844059"
"V633","0.632000","4.281555","3.843496"
"V634","0.633000","4.282629","3.842956"
"V635","0.634000","4.283746","3.842438"
"V636","0.635000","4.284904","3.841944"
"V637","0.636000","4.286102","3.841475"
"V638","0.637000","4.287341","3.841031"
"V639","0.638000","4.288620","3.840612"
"V640","0.639000","4.289937","3.840221"
"V641","0.640000","4.291292","3.839858"
"V642","0.641000","4.292685","3.839523"
"V643","0.642000","4.294114","3.839217"
"V644","0.643000","4.295579","3.838942"
"V645","0.644000","4.297078","3.838698"
"V646","0.645000","4.298612","3.838486"
"V647","0.646000","4.300179","3.838306"
"V648","0.647000","4.301779","3.838161"
"V649","0.648000","4.303410","3.838049"
"V650","0.649000","4.305073","3.837973"
"V651","0.650000","4.306765","3.837933"
"V652","0.651000","4.308487","3.837929"
"V653","0.652000","4.310237","3.837964"
"V654","0.653000","4.312014","3.838037"
"V655","0.654000","4.313818","3.838150"
"V656","0.655000","4.315648","3.838304"
"V657","0.656000","4.317502","3.838499"
"V658","0.657000","4.319381","3.838736"
"V659","0.658000","4.321282","3.839016"
"V660","0.659000","4.323205","3.839341"
"V661","0.660000","4.325149","3.839709"
"V662","0.661000","4.327114","3.840124"
"V663","0.662000","4.329098","3.840584"
"V664","0.663000","4.331100","3.841092"
"V665","0.664000","4.333120","3.841647"
"V666","0.665000","4.335157","3.842252"
"V667","0.666000","4.337210","3.842905"
"V668","0.667000","4.339278","3.843608"
"V669","0.668000","4.341360","3.844363"
"V670","0.669000","4.343455","3.845169"
"V671","0.670000","4.345562","3.846027"
"V672","0.671000","4.347681","3.846938"
"V673","0.672000","4.349811","3.847903"
"V674","0.673000","4.351951","3.848922"
"V675","0.674000","4.354099","3.849995"
"V676","0.675000","4.356256","3.851125"
"V677","0.676000","4.358420","3.852311"
"V678","0.677000","4.360590","3.853554"
"V679","0.678000","4.362766","3.854854"
"V680","0.679000","4.364946","3.856212"
"V681","0.680000","4.367131","3.857629"
"V682","0.681000","4.369318","3.859106"
"V683","0.682000","4.371508","3.860642"
"V684","0.683000","4.373699","3.862238"
"V685","0.684000","4.375891","3.863895"
"V686","0.685000","4.378084","3.865613"
"V687","0.686000","4.380275","3.867392"
"V688","0.687000","4.382466","3.869233"
"V689","0.688000","4.384654","3.871136"
"V690","0.689000","4.386840","3.873102"
"V691","0.690000","4.389022","3.875131"
"V692","0.691000","4.391200","3.877223"
"V693","0.692000","4.393373","3.879378"
"V694","0.693000","4.395541","3.881597"
"V695","0.694000","4.397702","3.883879"
"V696","0.695000","4.399858","3.886226"
"V697","0.696000","4.402006","3.888636"
"V698","0.697000","4.404146","3.891111"
"V699","0.698000","4.406278","3.893650"
