"","V1","V2","V3"
"V135"," 0.134000","-1.020404","-1.048709"
"V136"," 0.135000","-1.021400","-1.045105"
"V137"," 0.136000","-1.035818","-1.044580"
"V138"," 0.137000","-1.038024","-1.055544"
"V139"," 0.138000","-1.043695","-1.045814"
"V140"," 0.139000","-1.047379","-1.055082"
"V141"," 0.140000","-1.044386","-1.049556"
"V142"," 0.141000","-1.042235","-1.044001"
"V143"," 0.142000","-1.035578","-1.052921"
"V144"," 0.143000","-1.031909","-1.039405"
"V145"," 0.144000","-1.015419","-1.021458"
"V146"," 0.145000","-1.004139","-1.012084"
"V147"," 0.146000","-1.020997","-1.012370"
"V148"," 0.147000","-1.017222","-1.013263"
"V149"," 0.148000","-1.025498","-1.016887"
"V150"," 0.149000","-1.013571","-1.018885"
"V151"," 0.150000","-1.003810","-1.017851"
"V152"," 0.151000","-0.996500","-1.017655"
"V153"," 0.152000","-1.003553","-1.026698"
"V154"," 0.153000","-1.006016","-1.033199"
"V155"," 0.154000","-0.991711","-1.027638"
"V156"," 0.1550000","-0.9922361","-1.0248628"
"V157"," 0.156000","-0.993704","-1.037732"
"V158"," 0.1570000","-0.9849607","-1.0263714"
"V159"," 0.1580000","-0.9766406","-1.0241955"
"V160"," 0.1590000","-0.9717384","-1.0242793"
"V161"," 0.160000","-0.973665","-1.022316"
"V162"," 0.1610000","-0.9755954","-1.0258837"
"V163"," 0.1620000","-0.9757345","-1.0199493"
"V164"," 0.1630000","-0.9805724","-1.0110530"
"V165"," 0.1640000","-0.9734682","-1.0215541"
"V166"," 0.1650000","-0.9639294","-1.0130364"
"V167"," 0.166000","-0.954899","-1.023965"
"V168"," 0.1670000","-0.9590058","-1.0294622"
"V169"," 0.1680000","-0.9588379","-1.0213011"
"V170"," 0.1690000","-0.9514279","-1.0139380"
"V171"," 0.170000","-0.937873","-1.008452"
"V172"," 0.1710000","-0.9334361","-1.0140629"
"V173"," 0.1720000","-0.9270401","-1.0212657"
"V174"," 0.1730000","-0.9242223","-1.0097364"
"V175"," 0.174000","-0.919203","-1.003875"
"V176"," 0.1750000","-0.9268329","-1.0037660"
"V177"," 0.1760000","-0.9223581","-1.0123146"
"V178"," 0.1770000","-0.9239879","-1.0027348"
"V179"," 0.1780000","-0.9283820","-0.9994384"
"V180"," 0.1790000","-0.9387506","-1.0000733"
"V181"," 0.1800000","-0.9383999","-1.0080821"
"V182"," 0.1810000","-0.9463491","-1.0135164"
"V183"," 0.1820000","-0.9346979","-1.0021597"
"V184"," 0.1830000","-0.9205463","-1.0085879"
"V185"," 0.184000","-0.930888","-1.005924"
"V186"," 0.1850000","-0.9324931","-1.0012855"
"V187"," 0.1860000","-0.9369658","-0.9924004"
"V188"," 0.1870000","-0.9436219","-0.9843350"
"V189"," 0.1880000","-0.9463032","-0.9835845"
"V190"," 0.1890000","-0.9358320","-0.9885637"
"V191"," 0.1900000","-0.9372510","-0.9978051"
"V192"," 0.1910000","-0.9392442","-1.0020608"
"V193"," 0.192000","-0.945177","-1.016856"
"V194"," 0.1930000","-0.9403664","-1.0145258"
"V195"," 0.194000","-0.936130","-1.004452"
"V196"," 0.1950000","-0.9251712","-0.9911251"
"V197"," 0.1960000","-0.9203488","-0.9914557"
"V198"," 0.1970000","-0.9107178","-0.9876881"
"V199"," 0.1980000","-0.9070082","-0.9825416"
"V200"," 0.1990000","-0.9145983","-0.9924382"
"V201"," 0.2000000","-0.9114366","-0.9973020"
"V202"," 0.2010000","-0.9086100","-0.9800209"
"V203"," 0.2020000","-0.9047309","-0.9647972"
"V204"," 0.2030000","-0.9030641","-0.9642750"
"V205"," 0.2040000","-0.9052633","-0.9667708"
"V206"," 0.2050000","-0.9095635","-0.9597908"
"V207"," 0.2060000","-0.9055829","-0.9446109"
"V208"," 0.2070000","-0.9041915","-0.9372521"
"V209"," 0.2080000","-0.8825236","-0.9253332"
"V210"," 0.2090000","-0.8724639","-0.9196254"
"V211"," 0.2100000","-0.8736673","-0.9246653"
"V212"," 0.2110000","-0.8721886","-0.9374690"
"V213"," 0.2120000","-0.8752050","-0.9440677"
"V214"," 0.2130000","-0.8677598","-0.9504324"
"V215"," 0.2140000","-0.8568568","-0.9525984"
"V216"," 0.2150000","-0.8722252","-0.9454765"
"V217"," 0.2160000","-0.8714444","-0.9497772"
"V218"," 0.2170000","-0.8613770","-0.9389051"
"V219"," 0.2180000","-0.8627460","-0.9265922"
"V220"," 0.2190000","-0.8684509","-0.9177989"
"V221"," 0.2200000","-0.8767069","-0.9178521"
"V222"," 0.2210000","-0.8709435","-0.9096140"
"V223"," 0.2220000","-0.8640271","-0.9075619"
"V224"," 0.2230000","-0.8620636","-0.9064278"
"V225"," 0.2240000","-0.8669978","-0.9086378"
"V226"," 0.2250000","-0.8505265","-0.9149309"
"V227"," 0.2260000","-0.8457495","-0.9119339"
"V228"," 0.2270000","-0.8429245","-0.8971084"
"V229"," 0.2280000","-0.8521002","-0.9100138"
"V230"," 0.2290000","-0.8676646","-0.9412740"
"V231"," 0.2300000","-0.8690323","-0.9290029"
"V232"," 0.2310000","-0.8703856","-0.9093140"
"V233"," 0.2320000","-0.8671532","-0.8983584"
"V234"," 0.2330000","-0.8723696","-0.8879610"
"V235"," 0.2340000","-0.8631749","-0.8808116"
"V236"," 0.2350000","-0.8544218","-0.8867146"
"V237"," 0.2360000","-0.8613536","-0.8969306"
"V238"," 0.2370000","-0.8706293","-0.8952899"
"V239"," 0.2380000","-0.8733741","-0.9072264"
"V240"," 0.2390000","-0.8685833","-0.9088919"
"V241"," 0.2400000","-0.8773665","-0.9178014"
"V242"," 0.2410000","-0.8917090","-0.9160542"
"V243"," 0.2420000","-0.9154100","-0.9201638"
"V244"," 0.2430000","-0.9154614","-0.9110054"
"V245"," 0.2440000","-0.9238593","-0.8958412"
"V246"," 0.2450000","-0.9302404","-0.8785308"
"V247"," 0.2460000","-0.9214617","-0.8724630"
"V248"," 0.2470000","-0.9241912","-0.8769146"
"V249"," 0.2480000","-0.9229124","-0.8931440"
"V250"," 0.2490000","-0.9410269","-0.9028862"
"V251"," 0.2500000","-0.9404812","-0.9063556"
"V252"," 0.2510000","-0.9391096","-0.8916082"
"V253"," 0.2520000","-0.9386460","-0.8790885"
"V254"," 0.2530000","-0.9412605","-0.8803122"
"V255"," 0.2540000","-0.9371956","-0.8842816"
"V256"," 0.2550000","-0.9383379","-0.8904198"
"V257"," 0.2560000","-0.9309126","-0.9001208"
"V258"," 0.2570000","-0.9279053","-0.9053261"
"V259"," 0.2580000","-0.9312861","-0.8990993"
"V260"," 0.2590000","-0.9312548","-0.9040651"
"V261"," 0.2600000","-0.9243442","-0.8921644"
"V262"," 0.2610000","-0.9275107","-0.8852434"
"V263"," 0.2620000","-0.9260964","-0.8840803"
"V264"," 0.2630000","-0.9419013","-0.8815036"
"V265"," 0.2640000","-0.9360222","-0.8843658"
"V266"," 0.2650000","-0.9465502","-0.8935886"
"V267"," 0.2660000","-0.9562341","-0.9068305"
"V268"," 0.2670000","-0.9511836","-0.9142702"
"V269"," 0.2680000","-0.9422054","-0.9071277"
"V270"," 0.2690000","-0.9553371","-0.9183199"
"V271"," 0.2700000","-0.9585546","-0.9143146"
"V272"," 0.2710000","-0.9652006","-0.9207024"
"V273"," 0.2720000","-0.9511977","-0.9252155"
"V274"," 0.2730000","-0.9552888","-0.9296789"
"V275"," 0.2740000","-0.9548540","-0.9396119"
"V276"," 0.2750000","-0.9533311","-0.9305647"
"V277"," 0.2760000","-0.9693186","-0.9264291"
"V278"," 0.2770000","-0.9842523","-0.9150972"
"V279"," 0.278000","-0.990156","-0.912463"
"V280"," 0.2790000","-0.9905700","-0.9083082"
"V281"," 0.2800000","-0.9938162","-0.9037768"
"V282"," 0.281000","-1.014299","-0.904358"
"V283"," 0.2820000","-1.0211455","-0.9051668"
"V284"," 0.2830000","-1.0234573","-0.9050781"
"V285"," 0.2840000","-1.0196658","-0.9032066"
"V286"," 0.2850000","-1.0178921","-0.8941484"
"V287"," 0.2860000","-1.0305655","-0.8986565"
"V288"," 0.2870000","-1.0476039","-0.9085336"
"V289"," 0.2880000","-1.0493216","-0.9111473"
"V290"," 0.2890000","-1.0509428","-0.9141257"
"V291"," 0.2900000","-1.0562863","-0.9075093"
"V292"," 0.291000","-1.071588","-0.910540"
"V293"," 0.2920000","-1.0772047","-0.9019278"
"V294"," 0.2930000","-1.0729609","-0.9023098"
"V295"," 0.2940000","-1.0670102","-0.9018982"
"V296"," 0.2950000","-1.0872371","-0.8969251"
"V297"," 0.2960000","-1.0909394","-0.9017564"
"V298"," 0.2970000","-1.0884789","-0.9188719"
"V299"," 0.2980000","-1.0860747","-0.9175621"
"V300"," 0.2990000","-1.0886990","-0.9159075"
"V301"," 0.3000000","-1.0848681","-0.9062184"
"V302"," 0.301000","-1.100612","-0.899372"
"V303"," 0.302000","-1.090809","-0.901802"
"V304"," 0.3030000","-1.0848013","-0.9072365"
"V305"," 0.3040000","-1.0808229","-0.9003626"
"V306"," 0.3050000","-1.0767155","-0.8963626"
"V307"," 0.3060000","-1.0811905","-0.9083375"
"V308"," 0.3070000","-1.0903171","-0.9158965"
"V309"," 0.3080000","-1.1043537","-0.9098054"
"V310"," 0.3090000","-1.1006997","-0.9268852"
"V311"," 0.3100000","-1.0898572","-0.9242314"
"V312"," 0.3110000","-1.0982007","-0.9261261"
"V313"," 0.3120000","-1.1143758","-0.9303135"
"V314"," 0.3130000","-1.1118215","-0.9208638"
"V315"," 0.3140000","-1.1050049","-0.9215763"
"V316"," 0.3150000","-1.1071397","-0.9186901"
"V317"," 0.3160000","-1.1069593","-0.9208053"
"V318"," 0.3170000","-1.0951596","-0.9352743"
"V319"," 0.3180000","-1.1054568","-0.9522137"
"V320"," 0.3190000","-1.0944472","-0.9602951"
"V321"," 0.3200000","-1.0803049","-0.9495075"
"V322"," 0.3210000","-1.0678960","-0.9429503"
"V323"," 0.3220000","-1.0542230","-0.9347683"
"V324"," 0.3230000","-1.0526420","-0.9270804"
"V325"," 0.324000","-1.038200","-0.944815"
"V326"," 0.3250000","-1.0315983","-0.9585572"
"V327"," 0.3260000","-1.0455608","-0.9441569"
"V328"," 0.3270000","-1.0648057","-0.9538056"
"V329"," 0.3280000","-1.0766359","-0.9532149"
"V330"," 0.3290000","-1.0954442","-0.9520242"
"V331"," 0.3300000","-1.0954215","-0.9526776"
"V332"," 0.3310000","-1.0802558","-0.9431533"
"V333"," 0.3320000","-1.0871855","-0.9564799"
"V334"," 0.3330000","-1.0781819","-0.9735623"
"V335"," 0.334000","-1.077257","-0.982697"
"V336"," 0.3350000","-1.0813191","-0.9824759"
"V337"," 0.336000","-1.083734","-0.980299"
"V338"," 0.3370000","-1.0853624","-0.9844396"
"V339"," 0.3380000","-1.0750203","-0.9828248"
"V340"," 0.3390000","-1.0746560","-0.9711232"
"V341"," 0.3400000","-1.0767131","-0.9746087"
"V342"," 0.3410000","-1.0878394","-0.9768574"
"V343"," 0.3420000","-1.0884502","-0.9806775"
"V344"," 0.3430000","-1.0880720","-0.9824835"
"V345"," 0.3440000","-1.0854836","-0.9736316"
"V346"," 0.345000","-1.082646","-0.990759"
"V347"," 0.346000","-1.100519","-0.990218"
"V348"," 0.3470000","-1.0982538","-0.9881107"
"V349"," 0.348000","-1.098368","-0.994502"
"V350"," 0.3490000","-1.1009247","-0.9775903"
"V351"," 0.3500000","-1.0996169","-0.9760839"
"V352"," 0.3510000","-1.0984761","-0.9792311"
"V353"," 0.3520000","-1.0942369","-0.9788077"
"V354"," 0.3530000","-1.0938516","-0.9910128"
"V355"," 0.3540000","-1.1089660","-0.9934248"
"V356"," 0.3550000","-1.1187301","-0.9952159"
"V357"," 0.356000","-1.119699","-0.980346"
"V358"," 0.3570000","-1.1182267","-0.9865603"
"V359"," 0.3580000","-1.1161634","-0.9919648"
"V360"," 0.3590000","-1.1291612","-0.9966622"
"V361"," 0.3600000","-1.1209829","-0.9726043"
"V362"," 0.3610000","-1.1190660","-0.9564618"
"V363"," 0.362000","-1.111681","-0.942292"
"V364"," 0.3630000","-1.0948324","-0.9443862"
"V365"," 0.3640000","-1.0831297","-0.9398695"
"V366"," 0.3650000","-1.0796124","-0.9514582"
"V367"," 0.3660000","-1.0884207","-0.9665168"
"V368"," 0.3670000","-1.0855913","-0.9588734"
"V369"," 0.3680000","-1.0902671","-0.9872081"
"V370"," 0.3690000","-1.0953849","-0.9830691"
"V371"," 0.370000","-1.101880","-0.975852"
"V372"," 0.3710000","-1.1002389","-0.9719625"
"V373"," 0.3720000","-1.1028789","-0.9745361"
"V374"," 0.3730000","-1.1075160","-0.9790422"
"V375"," 0.3740000","-1.1014161","-0.9739617"
"V376"," 0.3750000","-1.1030389","-0.9734529"
"V377"," 0.3760000","-1.0950164","-0.9673318"
"V378"," 0.3770000","-1.0931990","-0.9702035"
"V379"," 0.3780000","-1.0865168","-0.9636542"
"V380"," 0.3790000","-1.0778284","-0.9540218"
"V381"," 0.380000","-1.069691","-0.953723"
"V382"," 0.3810000","-1.0699487","-0.9415925"
"V383"," 0.3820000","-1.0733921","-0.9327596"
"V384"," 0.38300","-1.07373","-0.93154"
"V385"," 0.384000","-1.073271","-0.926408"
"V386"," 0.3850000","-1.0698031","-0.9317443"
"V387"," 0.3860000","-1.0788599","-0.9444813"
"V388"," 0.3870000","-1.0725615","-0.9610425"
"V389"," 0.3880000","-1.0568342","-0.9748721"
"V390"," 0.3890000","-1.0610250","-0.9815217"
"V391"," 0.3900000","-1.0579268","-0.9859783"
"V392"," 0.3910000","-1.0605134","-0.9740845"
"V393"," 0.3920000","-1.0589878","-0.9775559"
"V394"," 0.3930000","-1.0619338","-0.9784967"
"V395"," 0.3940000","-1.0658842","-0.9773996"
"V396"," 0.3950000","-1.0865231","-0.9685785"
"V397"," 0.3960000","-1.0946827","-0.9728844"
"V398"," 0.3970000","-1.0950907","-0.9738656"
"V399"," 0.3980000","-1.0990388","-0.9888029"
"V400"," 0.399000","-1.093535","-0.981269"
"V401"," 0.4000000","-1.0878300","-0.9638793"
"V402"," 0.401000","-1.076874","-0.966046"
"V403"," 0.4020000","-1.0781032","-0.9646037"
"V404"," 0.4030000","-1.0765193","-0.9578241"
"V405"," 0.4040000","-1.0931129","-0.9674135"
"V406"," 0.4050000","-1.1017185","-0.9600968"
"V407"," 0.4060000","-1.0965804","-0.9550505"
"V408"," 0.4070000","-1.0924814","-0.9563086"
"V409"," 0.4080000","-1.0988783","-0.9416053"
"V410"," 0.4090000","-1.1131577","-0.9433373"
"V411"," 0.4100000","-1.1182167","-0.9400512"
"V412"," 0.4110000","-1.1278461","-0.9451024"
"V413"," 0.4120000","-1.1325331","-0.9419573"
"V414"," 0.4130000","-1.1177495","-0.9410587"
"V415"," 0.4140000","-1.1128992","-0.9447707"
"V416"," 0.4150000","-1.1020709","-0.9540828"
"V417"," 0.4160000","-1.1092613","-0.9611511"
"V418"," 0.4170000","-1.1287040","-0.9633387"
"V419"," 0.4180000","-1.1430850","-0.9649107"
"V420"," 0.4190000","-1.1373358","-0.9567112"
"V421"," 0.4200000","-1.1417506","-0.9603164"
"V422"," 0.4210000","-1.1501712","-0.9589031"
"V423"," 0.4220000","-1.1514048","-0.9644862"
"V424"," 0.423000","-1.166668","-0.973727"
"V425"," 0.4240000","-1.1698100","-0.9784125"
"V426"," 0.4250000","-1.1683369","-0.9825309"
"V427"," 0.4260000","-1.1599052","-0.9734875"
"V428"," 0.4270000","-1.1467830","-0.9693831"
"V429"," 0.4280000","-1.1375827","-0.9595346"
"V430"," 0.4290000","-1.1432091","-0.9518857"
"V431"," 0.4300000","-1.1482495","-0.9436811"
"V432"," 0.4310000","-1.1519940","-0.9398352"
"V433"," 0.4320000","-1.1621188","-0.9528645"
"V434"," 0.4330000","-1.1692595","-0.9645676"
"V435"," 0.434000","-1.163736","-0.968692"
"V436"," 0.4350000","-1.1563984","-0.9715269"
"V437"," 0.4360000","-1.1402524","-0.9755273"
"V438"," 0.4370000","-1.1344133","-0.9738233"
"V439"," 0.4380000","-1.1450470","-0.9810976"
"V440"," 0.4390000","-1.1449224","-0.9852922"
"V441"," 0.4400000","-1.1176279","-0.9702334"
"V442"," 0.4410000","-1.0998355","-0.9552974"
"V443"," 0.442000","-1.094806","-0.947974"
"V444"," 0.4430000","-1.0823598","-0.9332465"
"V445"," 0.4440000","-1.0746727","-0.9385391"
"V446"," 0.445000","-1.085218","-0.930738"
"V447"," 0.4460000","-1.0886706","-0.9350394"
"V448"," 0.4470000","-1.0874955","-0.9324079"
"V449"," 0.4480000","-1.0901377","-0.9359175"
"V450"," 0.4490000","-1.0908334","-0.9479688"
"V451"," 0.4500000","-1.0945826","-0.9458273"
"V452"," 0.451000","-1.103134","-0.943027"
"V453"," 0.4520000","-1.0867087","-0.9307597"
"V454"," 0.4530000","-1.0743203","-0.9328891"
"V455"," 0.4540000","-1.0782844","-0.9311546"
"V456"," 0.4550000","-1.0696198","-0.9315465"
"V457"," 0.4560000","-1.0467537","-0.9249529"
"V458"," 0.4570000","-1.0517667","-0.9076629"
"V459"," 0.458000","-1.071793","-0.919785"
"V460"," 0.4590000","-1.0965638","-0.9408614"
"V461"," 0.4600000","-1.1070766","-0.9349437"
"V462"," 0.461000","-1.121857","-0.943211"
"V463"," 0.4620000","-1.1378603","-0.9444545"
"V464"," 0.4630000","-1.1360446","-0.9570056"
"V465"," 0.464000","-1.142673","-0.979645"
"V466"," 0.4650000","-1.1262140","-0.9788687"
"V467"," 0.4660000","-1.1131643","-0.9831607"
"V468"," 0.4670000","-1.1049323","-0.9846979"
"V469"," 0.4680000","-1.0964428","-0.9820468"
"V470"," 0.4690000","-1.1074811","-0.9849931"
"V471"," 0.4700000","-1.1188297","-0.9968806"
"V472"," 0.4710000","-1.1213088","-0.9697839"
"V473"," 0.4720000","-1.1251010","-0.9587241"
"V474"," 0.473000","-1.141385","-0.956326"
"V475"," 0.4740000","-1.1397368","-0.9663864"
"V476"," 0.4750000","-1.1383047","-0.9677372"
"V477"," 0.4760000","-1.1354643","-0.9671988"
"V478"," 0.4770000","-1.1438117","-0.9633807"
"V479"," 0.4780000","-1.1421552","-0.9564132"
"V480"," 0.479000","-1.148668","-0.967456"
"V481"," 0.4800000","-1.1484713","-0.9653451"
"V482"," 0.4810000","-1.1358970","-0.9490708"
"V483"," 0.4820000","-1.1479067","-0.9598971"
"V484"," 0.483000","-1.135490","-0.953252"
"V485"," 0.484000","-1.124715","-0.951996"
"V486"," 0.4850000","-1.1331968","-0.9573035"
"V487"," 0.4860000","-1.1296996","-0.9573494"
"V488"," 0.4870000","-1.1481287","-0.9496611"
"V489"," 0.4880000","-1.1535038","-0.9408648"
"V490"," 0.489000","-1.154832","-0.940172"
"V491"," 0.4900000","-1.1397134","-0.9358222"
"V492"," 0.4910000","-1.1462474","-0.9366213"
"V493"," 0.4920000","-1.1530106","-0.9389149"
"V494"," 0.4930000","-1.1654453","-0.9335277"
"V495"," 0.4940000","-1.1646499","-0.9266552"
"V496"," 0.4950000","-1.1761465","-0.9226652"
"V497"," 0.4960000","-1.1878337","-0.9297658"
"V498"," 0.4970000","-1.1891499","-0.9292771"
"V499"," 0.4980000","-1.1679848","-0.9243524"
"V500"," 0.4990000","-1.1783393","-0.9205076"
"V501"," 0.5000000","-1.1879805","-0.9220566"
"V502"," 0.5010000","-1.1791294","-0.9295688"
"V503"," 0.5020000","-1.1841757","-0.9351064"
"V504"," 0.5030000","-1.1929702","-0.9501675"
"V505"," 0.5040000","-1.2154333","-0.9570597"
"V506"," 0.5050000","-1.2376222","-0.9513361"
"V507"," 0.5060000","-1.2267879","-0.9379781"
"V508"," 0.5070000","-1.2026716","-0.9378055"
"V509"," 0.5080000","-1.2010697","-0.9344156"
"V510"," 0.5090000","-1.2118926","-0.9376596"
"V511"," 0.5100000","-1.2013610","-0.9330276"
"V512"," 0.511000","-1.209163","-0.930763"
"V513"," 0.512000","-1.203146","-0.915421"
"V514"," 0.5130000","-1.2115794","-0.9100817"
"V515"," 0.5140000","-1.2097736","-0.9125128"
"V516"," 0.5150000","-1.2141076","-0.9072883"
"V517"," 0.516000","-1.224780","-0.908995"
"V518"," 0.5170000","-1.2306670","-0.9097366"
"V519"," 0.5180000","-1.2419401","-0.9021934"
"V520"," 0.519000","-1.256803","-0.900741"
"V521"," 0.5200000","-1.2675829","-0.8991234"
"V522"," 0.5210000","-1.2851955","-0.9120873"
"V523"," 0.5220000","-1.2930565","-0.9233873"
"V524"," 0.5230000","-1.3084079","-0.9186245"
"V525"," 0.5240000","-1.3188374","-0.9341728"
"V526"," 0.5250000","-1.3313886","-0.9470328"
"V527"," 0.5260000","-1.3241215","-0.9397198"
"V528"," 0.5270000","-1.3246106","-0.9487989"
"V529"," 0.5280000","-1.3374712","-0.9479767"
"V530"," 0.5290000","-1.3352809","-0.9396609"
