"","V1","V2","V3"
"V124","0.123000","3.312738","3.039180"
"V125","0.124000","3.303718","3.040402"
"V126","0.125000","3.324036","3.011222"
"V127","0.126000","3.338943","2.961283"
"V128","0.127000","3.340403","2.952156"
"V129","0.128000","3.337974","2.955876"
"V130","0.129000","3.366483","2.965332"
"V131","0.130000","3.380243","3.017182"
"V132","0.131000","3.332956","3.051894"
"V133","0.132000","3.353563","3.051395"
"V134","0.133000","3.367513","3.101755"
"V135","0.134000","3.409129","3.113392"
"V136","0.135000","3.392454","3.129865"
"V137","0.136000","3.372751","3.115688"
"V138","0.137000","3.358949","3.087950"
"V139","0.138000","3.346167","3.092355"
"V140","0.139000","3.309136","3.069879"
"V141","0.140000","3.325660","3.026218"
"V142","0.141000","3.290230","3.009109"
"V143","0.142000","3.295266","3.025732"
"V144","0.143000","3.337051","3.020742"
"V145","0.144000","3.345742","3.055240"
"V146","0.145000","3.386707","3.027233"
"V147","0.146000","3.384294","3.000288"
"V148","0.147000","3.376394","3.007414"
"V149","0.148000","3.321139","2.987894"
"V150","0.149000","3.258886","2.977977"
"V151","0.150000","3.306980","2.995774"
"V152","0.151000","3.308314","2.997721"
"V153","0.152000","3.354557","2.993759"
"V154","0.153000","3.385010","2.990207"
"V155","0.154000","3.393127","3.050190"
"V156","0.155000","3.420478","3.088309"
"V157","0.156000","3.487876","3.094616"
"V158","0.157000","3.484778","3.127463"
"V159","0.158000","3.478988","3.084385"
"V160","0.159000","3.487204","3.051534"
"V161","0.160000","3.490402","3.047547"
"V162","0.161000","3.469754","3.052058"
"V163","0.162000","3.449152","3.061754"
"V164","0.163000","3.466547","3.100807"
"V165","0.164000","3.466265","3.099823"
"V166","0.165000","3.490384","3.134387"
"V167","0.166000","3.483860","3.153086"
"V168","0.167000","3.438959","3.137631"
"V169","0.168000","3.422031","3.138765"
"V170","0.169000","3.403287","3.118329"
"V171","0.170000","3.423453","3.146993"
"V172","0.171000","3.417244","3.154080"
"V173","0.172000","3.437342","3.175446"
"V174","0.173000","3.437029","3.245991"
"V175","0.174000","3.454811","3.273617"
"V176","0.175000","3.473986","3.277093"
"V177","0.176000","3.464755","3.343349"
"V178","0.177000","3.483876","3.352486"
"V179","0.178000","3.506089","3.363767"
"V180","0.179000","3.502920","3.374599"
"V181","0.180000","3.440560","3.374989"
"V182","0.181000","3.423869","3.339060"
"V183","0.182000","3.427888","3.307499"
"V184","0.183000","3.459643","3.269311"
"V185","0.184000","3.457412","3.269761"
"V186","0.185000","3.460443","3.240553"
"V187","0.186000","3.506423","3.204730"
"V188","0.187000","3.492376","3.210654"
"V189","0.188000","3.470145","3.201243"
"V190","0.189000","3.486049","3.170792"
"V191","0.190000","3.505457","3.197765"
"V192","0.191000","3.504658","3.224187"
"V193","0.192000","3.528773","3.239594"
"V194","0.193000","3.517531","3.258702"
"V195","0.194000","3.488694","3.243102"
"V196","0.195000","3.480704","3.272715"
"V197","0.196000","3.503344","3.237767"
"V198","0.197000","3.526621","3.267232"
"V199","0.198000","3.509943","3.292518"
"V200","0.199000","3.489539","3.321135"
"V201","0.200000","3.498949","3.335205"
"V202","0.201000","3.476358","3.359415"
"V203","0.202000","3.472821","3.371562"
"V204","0.203000","3.492559","3.358359"
"V205","0.204000","3.512724","3.394631"
"V206","0.205000","3.478277","3.412393"
"V207","0.206000","3.462148","3.455176"
"V208","0.207000","3.526625","3.483698"
"V209","0.208000","3.528563","3.477089"
"V210","0.209000","3.538046","3.481473"
"V211","0.210000","3.524960","3.492952"
"V212","0.211000","3.514764","3.512651"
"V213","0.212000","3.498723","3.541535"
"V214","0.213000","3.519782","3.581175"
"V215","0.214000","3.520508","3.583390"
"V216","0.215000","3.467002","3.601083"
"V217","0.216000","3.456854","3.618341"
"V218","0.217000","3.452249","3.617200"
"V219","0.218000","3.456980","3.613383"
"V220","0.219000","3.473635","3.648310"
"V221","0.220000","3.462060","3.701379"
"V222","0.221000","3.460665","3.686492"
"V223","0.222000","3.479196","3.669341"
"V224","0.223000","3.495088","3.666028"
"V225","0.224000","3.512975","3.692094"
"V226","0.225000","3.506256","3.688026"
"V227","0.226000","3.438374","3.716811"
"V228","0.227000","3.408468","3.758156"
"V229","0.228000","3.407574","3.739312"
"V230","0.229000","3.390387","3.768472"
"V231","0.230000","3.381905","3.764614"
"V232","0.231000","3.375511","3.740874"
"V233","0.232000","3.436662","3.705552"
"V234","0.233000","3.444609","3.675138"
"V235","0.234000","3.451872","3.704765"
"V236","0.235000","3.462448","3.764906"
"V237","0.236000","3.485547","3.770809"
"V238","0.237000","3.516691","3.803937"
"V239","0.238000","3.506489","3.797103"
"V240","0.239000","3.504659","3.765224"
"V241","0.240000","3.503071","3.825359"
"V242","0.241000","3.504073","3.885332"
"V243","0.242000","3.540892","3.917379"
"V244","0.243000","3.583456","3.939878"
"V245","0.244000","3.637459","3.974887"
"V246","0.245000","3.668584","4.003152"
"V247","0.246000","3.652386","3.980260"
"V248","0.247000","3.605255","3.977904"
"V249","0.248000","3.609741","4.004265"
"V250","0.249000","3.625483","4.037696"
"V251","0.250000","3.639526","4.029899"
"V252","0.251000","3.620124","4.005744"
"V253","0.252000","3.643473","4.030166"
"V254","0.253000","3.641600","3.992546"
"V255","0.254000","3.687841","4.000634"
"V256","0.255000","3.704348","4.017782"
"V257","0.25600","3.65045","3.99124"
"V258","0.257000","3.656990","3.997133"
"V259","0.258000","3.660221","3.966739"
"V260","0.259000","3.671246","3.959991"
"V261","0.260000","3.709459","3.993540"
"V262","0.261000","3.731200","4.055129"
"V263","0.262000","3.745972","4.078711"
"V264","0.263000","3.752331","4.065318"
"V265","0.264000","3.790498","4.060554"
"V266","0.265000","3.751865","4.095151"
"V267","0.266000","3.743238","4.128044"
"V268","0.267000","3.709498","4.102937"
"V269","0.268000","3.684066","4.082839"
"V270","0.269000","3.687297","4.079442"
"V271","0.270000","3.669954","4.061585"
"V272","0.271000","3.663167","4.052971"
"V273","0.272000","3.701127","4.071193"
"V274","0.273000","3.682355","4.084516"
"V275","0.274000","3.696545","4.041029"
"V276","0.275000","3.734214","4.044394"
"V277","0.276000","3.749381","4.050220"
"V278","0.277000","3.731196","4.010672"
"V279","0.278000","3.701781","4.012452"
"V280","0.27900","3.70527","4.00336"
"V281","0.280000","3.715977","3.993774"
"V282","0.281000","3.714340","4.036144"
"V283","0.282000","3.715331","4.005272"
"V284","0.283000","3.702728","4.000110"
"V285","0.284000","3.707524","3.968611"
"V286","0.285000","3.746898","3.982938"
"V287","0.286000","3.755652","3.969896"
"V288","0.287000","3.719568","3.918804"
"V289","0.288000","3.710822","3.933609"
"V290","0.289000","3.774696","3.982092"
"V291","0.290000","3.799031","4.009308"
"V292","0.291000","3.850586","4.008702"
"V293","0.292000","3.831964","3.997220"
"V294","0.293000","3.800089","4.007317"
"V295","0.294000","3.809964","3.995357"
"V296","0.295000","3.813337","4.034780"
"V297","0.296000","3.821369","4.068944"
"V298","0.297000","3.818025","4.045486"
"V299","0.298000","3.824532","4.026556"
"V300","0.299000","3.875418","4.048199"
"V301","0.300000","3.867432","4.027573"
"V302","0.301000","3.836192","3.992817"
"V303","0.302000","3.843481","4.008666"
"V304","0.303000","3.819833","4.036087"
"V305","0.304000","3.808796","4.046301"
"V306","0.305000","3.790171","4.049464"
"V307","0.306000","3.801779","4.042558"
"V308","0.307000","3.790138","4.006574"
"V309","0.308000","3.755506","3.991502"
"V310","0.309000","3.751717","4.004136"
"V311","0.310000","3.764237","3.998218"
"V312","0.311000","3.729717","3.978835"
"V313","0.312000","3.745936","3.978654"
"V314","0.313000","3.754624","4.031811"
"V315","0.314000","3.754954","4.055222"
"V316","0.315000","3.783030","4.046171"
"V317","0.316000","3.793551","4.059923"
"V318","0.317000","3.790710","4.054676"
"V319","0.318000","3.810215","4.076607"
"V320","0.319000","3.826231","4.075008"
"V321","0.320000","3.819898","4.105472"
"V322","0.321000","3.789388","4.108061"
"V323","0.322000","3.783783","4.126092"
"V324","0.323000","3.794293","4.156370"
"V325","0.324000","3.800662","4.125575"
"V326","0.325000","3.777784","4.134124"
"V327","0.326000","3.773166","4.168672"
"V328","0.327000","3.774378","4.192982"
"V329","0.328000","3.804631","4.209339"
"V330","0.329000","3.800721","4.198845"
"V331","0.330000","3.783899","4.222412"
"V332","0.331000","3.793985","4.207070"
"V333","0.332000","3.803777","4.157334"
"V334","0.333000","3.818059","4.147690"
"V335","0.334000","3.839171","4.177075"
"V336","0.335000","3.882053","4.223007"
"V337","0.336000","3.899551","4.214309"
"V338","0.337000","3.845633","4.212243"
"V339","0.338000","3.873943","4.228835"
"V340","0.339000","3.922765","4.205877"
"V341","0.340000","3.924843","4.188760"
"V342","0.341000","3.927983","4.177080"
"V343","0.342000","3.907948","4.204978"
"V344","0.343000","3.901203","4.199163"
"V345","0.344000","3.850187","4.202629"
"V346","0.345000","3.816719","4.233600"
"V347","0.346000","3.798483","4.248221"
"V348","0.347000","3.826534","4.272102"
"V349","0.348000","3.869688","4.295851"
"V350","0.349000","3.861900","4.294018"
"V351","0.350000","3.866263","4.272488"
"V352","0.351000","3.876987","4.279316"
"V353","0.352000","3.889872","4.294125"
"V354","0.353000","3.894488","4.288453"
"V355","0.354000","3.937009","4.285843"
"V356","0.355000","3.952475","4.288300"
"V357","0.356000","3.926250","4.267641"
"V358","0.357000","3.916864","4.276138"
"V359","0.358000","3.896157","4.243156"
"V360","0.359000","3.894156","4.190750"
"V361","0.360000","3.881586","4.190419"
"V362","0.361000","3.833481","4.171515"
"V363","0.362000","3.809768","4.184574"
"V364","0.363000","3.852234","4.176257"
"V365","0.364000","3.853794","4.198662"
"V366","0.365000","3.816232","4.201646"
"V367","0.366000","3.786540","4.181221"
"V368","0.36700","3.77508","4.21381"
"V369","0.368000","3.748774","4.173161"
"V370","0.369000","3.764875","4.157934"
"V371","0.370000","3.811507","4.143878"
"V372","0.371000","3.841544","4.190729"
"V373","0.372000","3.869777","4.182755"
"V374","0.373000","3.914572","4.192794"
"V375","0.374000","3.969111","4.187180"
"V376","0.375000","3.915728","4.187600"
"V377","0.376000","3.901573","4.186428"
"V378","0.377000","3.878417","4.179062"
"V379","0.378000","3.830100","4.159918"
"V380","0.379000","3.845852","4.172869"
"V381","0.380000","3.883938","4.173819"
"V382","0.381000","3.896369","4.199411"
"V383","0.382000","3.929671","4.197554"
"V384","0.383000","3.920897","4.183116"
"V385","0.384000","3.900409","4.217670"
"V386","0.385000","3.884281","4.235165"
"V387","0.386000","3.912833","4.250257"
"V388","0.387000","3.917963","4.224282"
"V389","0.388000","3.875774","4.201402"
"V390","0.389000","3.866153","4.183958"
"V391","0.390000","3.876429","4.188060"
"V392","0.391000","3.887689","4.221952"
"V393","0.392000","3.893322","4.217748"
"V394","0.393000","3.838788","4.198227"
"V395","0.394000","3.778100","4.172773"
"V396","0.395000","3.759673","4.152621"
"V397","0.396000","3.764511","4.147596"
"V398","0.397000","3.797564","4.149464"
"V399","0.398000","3.788894","4.161228"
"V400","0.399000","3.806337","4.181421"
"V401","0.400000","3.826629","4.194995"
"V402","0.401000","3.846128","4.204896"
"V403","0.402000","3.816148","4.224193"
"V404","0.403000","3.825130","4.230448"
"V405","0.404000","3.785164","4.216987"
"V406","0.405000","3.776609","4.192626"
"V407","0.406000","3.773818","4.194583"
"V408","0.407000","3.761526","4.172812"
"V409","0.408000","3.730651","4.142181"
"V410","0.409000","3.733456","4.144593"
"V411","0.410000","3.743016","4.143568"
"V412","0.411000","3.783373","4.128545"
"V413","0.412000","3.821355","4.088614"
"V414","0.413000","3.864927","4.090160"
"V415","0.414000","3.833429","4.108998"
"V416","0.415000","3.857357","4.123564"
"V417","0.416000","3.869350","4.076792"
"V418","0.417000","3.900428","4.096006"
"V419","0.418000","3.935227","4.065450"
"V420","0.419000","3.940406","4.065061"
"V421","0.420000","3.963147","4.137113"
"V422","0.421000","3.928796","4.137150"
"V423","0.422000","3.876303","4.152282"
"V424","0.423000","3.877154","4.214430"
"V425","0.424000","3.877698","4.224614"
"V426","0.425000","3.889915","4.277859"
"V427","0.426000","3.908069","4.273994"
"V428","0.427000","3.890727","4.290628"
"V429","0.428000","3.848884","4.324354"
"V430","0.429000","3.854987","4.353647"
"V431","0.430000","3.820358","4.364162"
"V432","0.431000","3.818856","4.359456"
"V433","0.432000","3.801453","4.371721"
"V434","0.433000","3.845542","4.392170"
"V435","0.434000","3.868613","4.394189"
"V436","0.435000","3.860127","4.363908"
"V437","0.436000","3.858143","4.379609"
"V438","0.437000","3.864343","4.385532"
"V439","0.438000","3.864560","4.437593"
"V440","0.439000","3.853100","4.504223"
"V441","0.440000","3.852678","4.511947"
"V442","0.441000","3.779851","4.519665"
"V443","0.442000","3.773197","4.517572"
"V444","0.443000","3.813037","4.502271"
"V445","0.444000","3.776738","4.451008"
"V446","0.445000","3.738426","4.432505"
"V447","0.446000","3.732629","4.459309"
"V448","0.447000","3.691783","4.435822"
"V449","0.448000","3.692267","4.439293"
"V450","0.449000","3.714841","4.470287"
"V451","0.450000","3.759384","4.506338"
"V452","0.451000","3.796596","4.512185"
"V453","0.452000","3.791915","4.479762"
"V454","0.453000","3.767975","4.454137"
"V455","0.454000","3.762716","4.479948"
"V456","0.455000","3.749236","4.447685"
"V457","0.456000","3.740634","4.435929"
"V458","0.457000","3.722427","4.419832"
"V459","0.458000","3.695466","4.451480"
"V460","0.459000","3.702835","4.466519"
"V461","0.460000","3.688274","4.477549"
"V462","0.461000","3.702199","4.487277"
"V463","0.462000","3.697573","4.506490"
"V464","0.463000","3.697888","4.509056"
"V465","0.464000","3.700952","4.496046"
"V466","0.465000","3.730098","4.455480"
"V467","0.466000","3.724676","4.507184"
"V468","0.467000","3.751871","4.492926"
"V469","0.468000","3.752868","4.479088"
"V470","0.469000","3.779926","4.449945"
"V471","0.470000","3.799515","4.454489"
"V472","0.471000","3.803479","4.470671"
"V473","0.472000","3.785956","4.434208"
"V474","0.473000","3.784819","4.456372"
"V475","0.474000","3.749673","4.495846"
"V476","0.475000","3.740555","4.491445"
"V477","0.476000","3.734194","4.537531"
"V478","0.477000","3.714535","4.502848"
"V479","0.478000","3.665685","4.493178"
"V480","0.479000","3.651475","4.464594"
"V481","0.480000","3.627518","4.481988"
"V482","0.481000","3.640635","4.511226"
"V483","0.482000","3.665765","4.544529"
"V484","0.483000","3.683837","4.593346"
"V485","0.484000","3.672198","4.590113"
"V486","0.485000","3.707030","4.583079"
"V487","0.486000","3.669756","4.654526"
"V488","0.487000","3.653482","4.667181"
"V489","0.488000","3.638519","4.687955"
"V490","0.489000","3.592631","4.705125"
"V491","0.490000","3.549212","4.688609"
"V492","0.491000","3.527036","4.713778"
"V493","0.492000","3.534280","4.722732"
"V494","0.493000","3.564364","4.775192"
"V495","0.494000","3.554911","4.747473"
"V496","0.495000","3.596276","4.688571"
"V497","0.496000","3.610778","4.639048"
"V498","0.497000","3.628246","4.614952"
"V499","0.498000","3.640459","4.601078"
"V500","0.499000","3.680857","4.580853"
"V501","0.500000","3.705458","4.604734"
"V502","0.501000","3.731114","4.646461"
"V503","0.502000","3.740826","4.611712"
"V504","0.503000","3.726476","4.571344"
"V505","0.504000","3.728733","4.576457"
"V506","0.505000","3.736675","4.559190"
"V507","0.506000","3.758601","4.532178"
"V508","0.507000","3.771001","4.561246"
"V509","0.508000","3.777034","4.561851"
"V510","0.509000","3.855537","4.572935"
"V511","0.510000","3.825936","4.560658"
"V512","0.511000","3.791218","4.552777"
"V513","0.512000","3.796559","4.520273"
"V514","0.513000","3.768244","4.508907"
"V515","0.514000","3.747119","4.482344"
"V516","0.515000","3.706983","4.413532"
"V517","0.516000","3.722670","4.339288"
"V518","0.517000","3.732709","4.346179"
"V519","0.518000","3.727691","4.343513"
"V520","0.519000","3.794316","4.338130"
"V521","0.520000","3.807359","4.358222"
"V522","0.521000","3.773745","4.328611"
"V523","0.522000","3.831789","4.375389"
"V524","0.523000","3.839158","4.408382"
"V525","0.524000","3.837645","4.401382"
"V526","0.525000","3.854682","4.418515"
"V527","0.526000","3.897171","4.427691"
"V528","0.527000","3.868093","4.422047"
"V529","0.528000","3.904359","4.407046"
"V530","0.529000","3.874670","4.385504"
"V531","0.530000","3.835069","4.383816"
"V532","0.531000","3.867744","4.377260"
"V533","0.532000","3.904488","4.379436"
"V534","0.533000","3.886470","4.388588"
"V535","0.534000","3.874235","4.342343"
"V536","0.535000","3.832170","4.320904"
"V537","0.536000","3.790495","4.329824"
"V538","0.537000","3.814140","4.354743"
"V539","0.538000","3.821722","4.333166"
"V540","0.539000","3.877018","4.313892"
"V541","0.540000","3.868086","4.291516"
"V542","0.541000","3.850334","4.248308"
"V543","0.542000","3.890631","4.255553"
"V544","0.543000","3.887103","4.204047"
"V545","0.544000","3.879902","4.186294"
"V546","0.545000","3.848558","4.183156"
"V547","0.546000","3.802937","4.204582"
"V548","0.547000","3.819740","4.265357"
"V549","0.548000","3.837891","4.302031"
"V550","0.549000","3.794077","4.316405"
"V551","0.550000","3.776841","4.359002"
"V552","0.551000","3.780000","4.350901"
"V553","0.552000","3.792669","4.376863"
"V554","0.553000","3.819823","4.351111"
"V555","0.554000","3.841611","4.313419"
"V556","0.555000","3.808489","4.344047"
"V557","0.556000","3.813358","4.274611"
"V558","0.557000","3.794870","4.216036"
"V559","0.558000","3.788492","4.148774"
"V560","0.559000","3.806460","4.172919"
"V561","0.560000","3.819653","4.185223"
"V562","0.561000","3.798820","4.217029"
"V563","0.562000","3.839772","4.227343"
"V564","0.563000","3.918713","4.238254"
"V565","0.564000","3.939275","4.213089"
"V566","0.565000","3.936733","4.172316"
"V567","0.566000","3.956132","4.211283"
"V568","0.567000","3.976593","4.216640"
"V569","0.568000","4.007459","4.234066"
"V570","0.569000","4.008908","4.238153"
"V571","0.570000","4.029935","4.222955"
"V572","0.571000","4.081540","4.271803"
"V573","0.572000","4.097591","4.275440"
"V574","0.573000","4.098076","4.279362"
"V575","0.574000","4.071039","4.250403"
"V576","0.575000","4.081874","4.200422"
"V577","0.576000","4.072495","4.190261"
"V578","0.577000","4.059663","4.200782"
"V579","0.578000","4.081016","4.173945"
"V580","0.579000","4.094673","4.169655"
"V581","0.580000","4.131413","4.166625"
"V582","0.581000","4.125250","4.140424"
"V583","0.582000","4.158631","4.099948"
"V584","0.583000","4.152738","4.116785"
"V585","0.584000","4.174592","4.142012"
"V586","0.585000","4.201857","4.171972"
"V587","0.586000","4.170186","4.174122"
"V588","0.587000","4.156619","4.205297"
"V589","0.588000","4.116562","4.227905"
"V590","0.589000","4.150869","4.216535"
"V591","0.590000","4.164093","4.164980"
"V592","0.591000","4.192721","4.158850"
"V593","0.592000","4.145340","4.191154"
"V594","0.593000","4.163329","4.197516"
"V595","0.594000","4.169060","4.218641"
"V596","0.595000","4.163612","4.191957"
"V597","0.596000","4.180735","4.166454"
"V598","0.597000","4.161163","4.183777"
"V599","0.598000","4.233507","4.230072"
"V600","0.599000","4.295856","4.254775"
"V601","0.600000","4.320411","4.214070"
"V602","0.601000","4.331670","4.205315"
"V603","0.602000","4.390443","4.185081"
"V604","0.603000","4.463989","4.185872"
"V605","0.604000","4.486769","4.213112"
"V606","0.605000","4.516730","4.265011"
"V607","0.606000","4.527190","4.230679"
"V608","0.607000","4.582383","4.222645"
"V609","0.608000","4.541176","4.216879"
"V610","0.609000","4.513775","4.260900"
"V611","0.610000","4.534190","4.334049"
"V612","0.611000","4.506120","4.305682"
"V613","0.612000","4.485118","4.287335"
"V614","0.613000","4.494481","4.325154"
"V615","0.614000","4.461487","4.323906"
"V616","0.615000","4.486705","4.304447"
"V617","0.616000","4.539570","4.333838"
"V618","0.617000","4.621818","4.330777"
"V619","0.618000","4.655422","4.326855"
"V620","0.619000","4.640025","4.351118"
"V621","0.620000","4.645386","4.296797"
"V622","0.621000","4.602489","4.285201"
"V623","0.622000","4.665872","4.308855"
"V624","0.623000","4.676870","4.271765"
"V625","0.624000","4.754370","4.264385"
"V626","0.625000","4.770069","4.257871"
"V627","0.626000","4.845958","4.261724"
"V628","0.627000","4.845916","4.250650"
"V629","0.628000","4.819172","4.279656"
"V630","0.629000","4.845166","4.231409"
"V631","0.630000","4.833131","4.218956"
"V632","0.631000","4.849848","4.191544"
"V633","0.632000","4.847287","4.177544"
"V634","0.633000","4.823824","4.143857"
"V635","0.634000","4.804916","4.155553"
"V636","0.635000","4.798129","4.141349"
"V637","0.636000","4.766588","4.124335"
"V638","0.637000","4.758735","4.163223"
"V639","0.638000","4.745794","4.207004"
"V640","0.639000","4.749498","4.249690"
"V641","0.640000","4.758530","4.262593"
"V642","0.641000","4.759777","4.246687"
"V643","0.642000","4.727245","4.217114"
"V644","0.643000","4.732823","4.240776"
"V645","0.644000","4.776069","4.254073"
"V646","0.645000","4.789886","4.234105"
"V647","0.646000","4.840561","4.204371"
"V648","0.647000","4.817086","4.184107"
"V649","0.648000","4.792745","4.171238"
"V650","0.649000","4.716989","4.223129"
"V651","0.650000","4.699895","4.249947"
"V652","0.651000","4.693312","4.291949"
"V653","0.652000","4.704501","4.311452"
"V654","0.653000","4.764175","4.300377"
"V655","0.654000","4.793566","4.291655"
"V656","0.655000","4.827237","4.322280"
"V657","0.656000","4.893869","4.349248"
"V658","0.657000","4.927745","4.377285"
"V659","0.658000","4.901474","4.396473"
"V660","0.659000","4.879563","4.344535"
"V661","0.660000","4.833618","4.310807"
"V662","0.66100","4.84945","4.30689"
"V663","0.662000","4.861830","4.256305"
"V664","0.663000","4.886381","4.245326"
"V665","0.664000","4.898868","4.275894"
"V666","0.665000","4.917438","4.302182"
"V667","0.666000","4.941196","4.286920"
"V668","0.667000","4.957413","4.310474"
"V669","0.668000","4.933393","4.282443"
"V670","0.669000","4.927181","4.280847"
"V671","0.670000","4.937169","4.262860"
"V672","0.671000","4.958493","4.259716"
"V673","0.672000","4.988635","4.277096"
"V674","0.673000","5.066510","4.286978"
"V675","0.674000","5.101742","4.271443"
"V676","0.675000","5.146982","4.285233"
"V677","0.676000","5.144433","4.272753"
"V678","0.677000","5.133387","4.270709"
"V679","0.678000","5.107261","4.282171"
"V680","0.679000","5.080307","4.324376"
"V681","0.680000","5.097496","4.325684"
"V682","0.681000","5.041447","4.290541"
"V683","0.682000","5.066492","4.307135"
"V684","0.683000","5.125921","4.327257"
"V685","0.684000","5.126632","4.363026"
"V686","0.68500","5.13777","4.35604"
"V687","0.686000","5.157721","4.354803"
"V688","0.687000","5.153902","4.345897"
"V689","0.688000","5.110923","4.366499"
"V690","0.689000","5.078470","4.412819"
"V691","0.690000","5.133143","4.436603"
"V692","0.691000","5.105285","4.454859"
"V693","0.692000","5.034552","4.449645"
"V694","0.693000","5.034434","4.442004"
"V695","0.694000","5.004705","4.423297"
"V696","0.695000","4.958930","4.437161"
"V697","0.696000","4.947344","4.499045"
"V698","0.697000","4.918779","4.503098"
"V699","0.698000","4.916580","4.486374"
