"","V1","V2","V3"
"V66","0.0650000","0.8015732","1.0084866"
"V67","0.0660000","0.8004756","1.0144724"
"V68","0.0670000","0.7999884","1.0206398"
"V69","0.0680000","0.8001227","1.0267378"
"V70","0.0690000","0.8008584","1.0325049"
"V71","0.0700000","0.8021445","1.0376715"
"V72","0.0710000","0.8039019","1.0420307"
"V73","0.0720000","0.8059881","1.0454374"
"V74","0.0730000","0.8082536","1.0478007"
"V75","0.0740000","0.8105545","1.0490936"
"V76","0.075000","0.812752","1.049353"
"V77","0.076000","0.814713","1.048679"
"V78","0.077000","0.816310","1.047237"
"V79","0.0780000","0.8174434","1.0452185"
"V80","0.0790000","0.8180905","1.0428659"
"V81","0.0800000","0.8182693","1.0404422"
"V82","0.0810000","0.8180348","1.0381788"
"V83","0.0820000","0.8174791","1.0362755"
"V84","0.0830000","0.8167307","1.0349003"
"V85","0.0840000","0.8159552","1.0341895"
"V86","0.0850000","0.8153436","1.0342461"
"V87","0.0860000","0.8150567","1.0350899"
"V88","0.0870000","0.8152609","1.0366537"
"V89","0.0880000","0.8160763","1.0388394"
"V90","0.0890000","0.8175684","1.0415215"
"V91","0.0900000","0.8197483","1.0445467"
"V92","0.0910000","0.8225729","1.0477343"
"V93","0.0920000","0.8259445","1.0508758"
"V94","0.0930000","0.8297287","1.0537757"
"V95","0.0940000","0.8337059","1.0562866"
"V96","0.0950000","0.8376197","1.0582835"
"V97","0.0960000","0.8412287","1.0596858"
"V98","0.0970000","0.8443059","1.0604577"
"V99","0.0980000","0.8466388","1.0606081"
"V100","0.0990000","0.8480299","1.0601902"
"V101","0.1000000","0.8483014","1.0592952"
"V102","0.1010000","0.8473673","1.0580307"
"V103","0.1020000","0.8452256","1.0565499"
"V104","0.1030000","0.8419216","1.0549913"
"V105","0.104000","0.837548","1.053471"
"V106","0.105000","0.832245","1.052082"
"V107","0.106000","0.826200","1.050896"
"V108","0.1070000","0.8196476","1.0499619"
"V109","0.108000","0.812822","1.049297"
"V110","0.1090000","0.8059426","1.0488421"
"V111","0.1100000","0.7992182","1.0485043"
"V112","0.1110000","0.7928133","1.0481817"
"V113","0.1120000","0.7868477","1.0477625"
"V114","0.1130000","0.7813975","1.0471247"
"V115","0.1140000","0.7764942","1.0461363"
"V116","0.1150000","0.7721294","1.0446607"
"V117","0.1160000","0.7682618","1.0426114"
"V118","0.1170000","0.7647891","1.0399391"
"V119","0.118000","0.761612","1.036628"
"V120","0.1190000","0.7586421","1.0326974"
"V121","0.1200000","0.7558023","1.0282050"
"V122","0.1210000","0.7530265","1.0232435"
"V123","0.122000","0.750260","1.017942"
"V124","0.1230000","0.7474655","1.0124484"
"V125","0.1240000","0.7446683","1.0069129"
"V126","0.1250000","0.7419255","1.0014998"
"V127","0.1260000","0.7393010","0.9963476"
"V128","0.1270000","0.7368657","0.9915682"
"V129","0.1280000","0.7346970","0.9872471"
"V130","0.1290000","0.7328794","0.9834435"
"V131","0.1300000","0.7315029","0.9801912"
"V132","0.1310000","0.7306279","0.9774947"
"V133","0.1320000","0.7302783","0.9753033"
"V134","0.1330000","0.7304573","0.9735562"
"V135","0.1340000","0.7311445","0.9721927"
"V136","0.1350000","0.7322962","0.9711519"
"V137","0.1360000","0.7338455","0.9703729"
"V138","0.1370000","0.7357018","0.9697950"
"V139","0.1380000","0.7377602","0.9693618"
"V140","0.1390000","0.7399231","0.9690592"
"V141","0.1400000","0.7420884","0.9688996"
"V142","0.1410000","0.7441654","0.9689010"
"V143","0.1420000","0.7460760","0.9690876"
"V144","0.1430000","0.7477547","0.9694892"
"V145","0.1440000","0.7491483","0.9701415"
"V146","0.1450000","0.7502161","0.9710858"
"V147","0.1460000","0.7509240","0.9723412"
"V148","0.1470000","0.7512445","0.9738880"
"V149","0.1480000","0.7511508","0.9756814"
"V150","0.1490000","0.7506139","0.9776473"
"V151","0.1500000","0.7496027","0.9796826"
"V152","0.1510000","0.7480835","0.9816546"
"V153","0.1520000","0.7460206","0.9834018"
"V154","0.1530000","0.7433793","0.9847413"
"V155","0.1540000","0.7401391","0.9855095"
"V156","0.1550000","0.7362795","0.9855262"
"V157","0.1560000","0.7318083","0.9846529"
"V158","0.1570000","0.7267653","0.9828017"
"V159","0.1580000","0.7212225","0.9799348"
"V160","0.1590000","0.7152838","0.9760648"
"V161","0.1600000","0.7090853","0.9712545"
"V162","0.1610000","0.7027815","0.9656074"
"V163","0.1620000","0.6965801","0.9593151"
"V164","0.1630000","0.6907184","0.9526225"
"V165","0.1640000","0.6854095","0.9457710"
"V166","0.1650000","0.6808429","0.9389979"
"V167","0.1660000","0.6771838","0.9325364"
"V168","0.1670000","0.6745732","0.9266157"
"V169","0.1680000","0.6731274","0.9214581"
"V170","0.1690000","0.6728866","0.9172095"
"V171","0.1700000","0.6737860","0.9139311"
"V172","0.1710000","0.6757133","0.9116285"
"V173","0.1720000","0.6785133","0.9102475"
"V174","0.1730000","0.6819878","0.9096749"
"V175","0.1740000","0.6858961","0.9097380"
"V176","0.1750000","0.6899544","0.9102047"
"V177","0.1760000","0.6938658","0.9108115"
"V178","0.1770000","0.6973882","0.9113068"
"V179","0.1780000","0.7002879","0.9114142"
"V180","0.1790000","0.7024018","0.9109130"
"V181","0.1800000","0.7036404","0.9096416"
"V182","0.1810000","0.7039875","0.9074973"
"V183","0.1820000","0.7035006","0.9044364"
"V184","0.1830000","0.7023098","0.9004739"
"V185","0.1840000","0.7005843","0.8956792"
"V186","0.1850000","0.6986026","0.8902446"
"V187","0.1860000","0.6966677","0.8844059"
"V188","0.1870000","0.6950535","0.8784051"
"V189","0.1880000","0.6940041","0.8724896"
"V190","0.1890000","0.6937345","0.8669132"
"V191","0.1900000","0.6944304","0.8619351"
"V192","0.1910000","0.6962445","0.8578128"
"V193","0.1920000","0.6992191","0.8547162"
"V194","0.1930000","0.7032786","0.8527490"
"V195","0.1940000","0.7083019","0.8519609"
"V196","0.1950000","0.7141261","0.8523425"
"V197","0.196000","0.720546","0.853826"
"V198","0.1970000","0.7273147","0.8562847"
"V199","0.1980000","0.7341434","0.8595335"
"V200","0.1990000","0.7407450","0.8633608"
"V201","0.2000000","0.7468985","0.8675432"
"V202","0.2010000","0.7524064","0.8718385"
"V203","0.2020000","0.7571286","0.8760367"
"V204","0.2030000","0.7609827","0.8799609"
"V205","0.2040000","0.7639439","0.8834668"
"V206","0.2050000","0.7660448","0.8864430"
"V207","0.2060000","0.7673725","0.8888100"
"V208","0.2070000","0.7680273","0.8905297"
"V209","0.2080000","0.7681598","0.8916325"
"V210","0.2090000","0.7679112","0.8921644"
"V211","0.2100000","0.7673949","0.8921780"
"V212","0.2110000","0.7666967","0.8917317"
"V213","0.2120000","0.7658747","0.8908905"
"V214","0.2130000","0.7649592","0.8897255"
"V215","0.2140000","0.7639587","0.8883086"
"V216","0.2150000","0.7628318","0.8866728"
"V217","0.2160000","0.7614886","0.8848299"
"V218","0.2170000","0.7598586","0.8827860"
"V219","0.2180000","0.7578933","0.8805424"
"V220","0.2190000","0.7555659","0.8780948"
"V221","0.2200000","0.7528716","0.8754341"
"V222","0.2210000","0.7498272","0.8725456"
"V223","0.2220000","0.7464847","0.8694260"
"V224","0.2230000","0.7430060","0.8661044"
"V225","0.2240000","0.7395874","0.8626247"
"V226","0.2250000","0.7364282","0.8590448"
"V227","0.2260000","0.7337314","0.8554365"
"V228","0.2270000","0.7317029","0.8518859"
"V229","0.2280000","0.7305520","0.8484928"
"V230","0.2290000","0.7304826","0.8453668"
"V231","0.2300000","0.7315990","0.8425944"
"V232","0.2310000","0.7339242","0.8402565"
"V233","0.2320000","0.7374137","0.8384055"
"V234","0.2330000","0.7419517","0.8370615"
"V235","0.2340000","0.7473508","0.8362117"
"V236","0.2350000","0.7533520","0.8358109"
"V237","0.2360000","0.7596254","0.8357814"
"V238","0.2370000","0.7658230","0.8360275"
"V239","0.2380000","0.7715925","0.8364193"
"V240","0.2390000","0.7765727","0.8368066"
"V241","0.2400000","0.7804831","0.8370600"
"V242","0.2410000","0.7831247","0.8370706"
"V243","0.2420000","0.7843797","0.8367505"
"V244","0.2430000","0.7842113","0.8360322"
"V245","0.2440000","0.7826609","0.8348691"
"V246","0.2450000","0.7798535","0.8332568"
"V247","0.2460000","0.7760873","0.8312659"
"V248","0.2470000","0.7716879","0.8289873"
"V249","0.2480000","0.7669768","0.8265240"
"V250","0.2490000","0.7622718","0.8239909"
"V251","0.2500000","0.7578867","0.8215149"
"V252","0.2510000","0.7541312","0.8192350"
"V253","0.2520000","0.7512893","0.8172894"
"V254","0.2530000","0.7494866","0.8157560"
"V255","0.2540000","0.7487484","0.8146810"
"V256","0.2550000","0.7490281","0.8140733"
"V257","0.2560000","0.7502061","0.8139031"
"V258","0.2570000","0.7520893","0.8141021"
"V259","0.2580000","0.7544117","0.8145633"
"V260","0.2590000","0.7568351","0.8151417"
"V261","0.2600000","0.7590389","0.8156941"
"V262","0.2610000","0.7607136","0.8160615"
"V263","0.2620000","0.7615822","0.8160958"
"V264","0.2630000","0.7614524","0.8156909"
"V265","0.2640000","0.7602168","0.8147824"
"V266","0.2650000","0.7578528","0.8133480"
"V267","0.2660000","0.7544222","0.8114073"
"V268","0.2670000","0.7500607","0.8090175"
"V269","0.2680000","0.7449773","0.8062911"
"V270","0.2690000","0.7395040","0.8034211"
"V271","0.2700000","0.7339596","0.8006028"
"V272","0.2710000","0.7286368","0.7980272"
"V273","0.2720000","0.7238018","0.7958805"
"V274","0.2730000","0.7196948","0.7943447"
"V275","0.2740000","0.7165296","0.7935974"
"V276","0.2750000","0.7144628","0.7937807"
"V277","0.2760000","0.7134898","0.7949373"
"V278","0.2770000","0.7135265","0.7970579"
"V279","0.2780000","0.7144399","0.8000806"
"V280","0.2790000","0.7160478","0.8038912"
"V281","0.2800000","0.7181187","0.8083227"
"V282","0.2810000","0.7203724","0.8131561"
"V283","0.2820000","0.7224857","0.8181247"
"V284","0.2830000","0.7241962","0.8229806"
"V285","0.2840000","0.7252751","0.8274523"
"V286","0.2850000","0.7255489","0.8312993"
"V287","0.2860000","0.7249184","0.8343321"
"V288","0.2870000","0.7233590","0.8364124"
"V289","0.2880000","0.7209202","0.8374528"
"V290","0.2890000","0.7177259","0.8374172"
"V291","0.2900000","0.7139518","0.8363147"
"V292","0.2910000","0.7098219","0.8342369"
"V293","0.2920000","0.7056221","0.8313466"
"V294","0.2930000","0.7016073","0.8278143"
"V295","0.2940000","0.6979987","0.8238168"
"V296","0.2950000","0.6949835","0.8195374"
"V297","0.2960000","0.6927154","0.8151655"
"V298","0.2970000","0.6913141","0.8108963"
"V299","0.2980000","0.6908324","0.8068778"
"V300","0.2990000","0.6912015","0.8031870"
"V301","0.3000000","0.6923067","0.7998626"
"V302","0.3010000","0.6940012","0.7969011"
"V303","0.3020000","0.6961058","0.7942564"
"V304","0.3030000","0.6984098","0.7918400"
"V305","0.3040000","0.7006701","0.7895213"
"V306","0.3050000","0.7026281","0.7871404"
"V307","0.3060000","0.7040850","0.7845507"
"V308","0.3070000","0.7048592","0.7815856"
"V309","0.3080000","0.7048176","0.7781103"
"V310","0.3090000","0.7038801","0.7740275"
"V311","0.3100000","0.7020197","0.7692773"
"V312","0.3110000","0.6992623","0.7638366"
"V313","0.3120000","0.6956865","0.7577198"
"V314","0.3130000","0.6914038","0.7509747"
"V315","0.3140000","0.6865824","0.7437250"
"V316","0.3150000","0.6814189","0.7361281"
"V317","0.3160000","0.6761051","0.7283448"
"V318","0.3170000","0.6708275","0.7205401"
"V319","0.3180000","0.6657679","0.7128826"
"V320","0.3190000","0.6611028","0.7055447"
"V321","0.3200000","0.6570010","0.6986986"
"V322","0.3210000","0.6535843","0.6924619"
"V323","0.3220000","0.6509387","0.6869091"
"V324","0.3230000","0.6491212","0.6820799"
"V325","0.3240000","0.6481576","0.6779755"
"V326","0.3250000","0.6480428","0.6745585"
"V327","0.3260000","0.6487405","0.6717534"
"V328","0.3270000","0.6501834","0.6694461"
"V329","0.3280000","0.6522837","0.6675054"
"V330","0.3290000","0.6549325","0.6657859"
"V331","0.3300000","0.6579984","0.6641256"
"V332","0.3310000","0.6613507","0.6623872"
"V333","0.3320000","0.6648588","0.6604577"
"V334","0.3330000","0.6683929","0.6582491"
"V335","0.3340000","0.6718238","0.6556979"
"V336","0.3350000","0.6750239","0.6527651"
"V337","0.3360000","0.6778898","0.6494552"
"V338","0.3370000","0.6803372","0.6458389"
"V339","0.3380000","0.6823013","0.6420093"
"V340","0.3390000","0.6837410","0.6380756"
"V341","0.3400000","0.6846384","0.6341630"
"V342","0.3410000","0.6849991","0.6304129"
"V343","0.3420000","0.6848519","0.6269824"
"V344","0.3430000","0.6842430","0.6240294"
"V345","0.3440000","0.6832369","0.6216714"
"V346","0.3450000","0.6819217","0.6200134"
"V347","0.3460000","0.6803804","0.6191232"
"V348","0.3470000","0.6786901","0.6190306"
"V349","0.3480000","0.6769222","0.6197270"
"V350","0.3490000","0.6751423","0.6211656"
"V351","0.3500000","0.6734099","0.6232621"
"V352","0.3510000","0.6717666","0.6259127"
"V353","0.3520000","0.6702167","0.6289585"
"V354","0.3530000","0.6687520","0.6322303"
"V355","0.3540000","0.6673557","0.6355707"
"V356","0.3550000","0.6660023","0.6388343"
"V357","0.3560000","0.6646580","0.6418872"
"V358","0.3570000","0.6632806","0.6446074"
"V359","0.3580000","0.6618238","0.6468898"
"V360","0.3590000","0.6602634","0.6486953"
"V361","0.3600000","0.6585863","0.6500370"
"V362","0.3610000","0.6567943","0.6509585"
"V363","0.3620000","0.6549045","0.6515336"
"V364","0.3630000","0.6529499","0.6518666"
"V365","0.3640000","0.6509790","0.6520917"
"V366","0.3650000","0.6490560","0.6523735"
"V367","0.3660000","0.6472426","0.6528633"
"V368","0.3670000","0.6456072","0.6537022"
"V369","0.3680000","0.6442105","0.6550121"
"V370","0.3690000","0.6430888","0.6568660"
"V371","0.3700000","0.6422542","0.6592881"
"V372","0.3710000","0.6416947","0.6622538"
"V373","0.3720000","0.6413740","0.6656903"
"V374","0.3730000","0.6412345","0.6694815"
"V375","0.3740000","0.6411924","0.6734656"
"V376","0.3750000","0.6411200","0.6773997"
"V377","0.3760000","0.6408932","0.6810435"
"V378","0.3770000","0.6403974","0.6841689"
"V379","0.3780000","0.6395272","0.6865598"
"V380","0.3790000","0.6381860","0.6880121"
"V381","0.3800000","0.6362866","0.6883337"
"V382","0.3810000","0.6337639","0.6873754"
"V383","0.3820000","0.6306151","0.6850968"
"V384","0.3830000","0.6268700","0.6815186"
"V385","0.3840000","0.6225805","0.6767220"
"V386","0.3850000","0.6178208","0.6708495"
"V387","0.3860000","0.6126874","0.6641041"
"V388","0.3870000","0.6072990","0.6567495"
"V389","0.3880000","0.6017930","0.6491024"
"V390","0.3890000","0.5962837","0.6414611"
"V391","0.3900000","0.5908751","0.6341596"
"V392","0.3910000","0.5856498","0.6274925"
"V393","0.3920000","0.5806624","0.6216952"
"V394","0.3930000","0.5759399","0.6169438"
"V395","0.3940000","0.5714816","0.6133553"
"V396","0.3950000","0.5672591","0.6109877"
"V397","0.3960000","0.5632288","0.6098426"
"V398","0.3970000","0.5593289","0.6098068"
"V399","0.3980000","0.5554820","0.6106891"
"V400","0.3990000","0.5516305","0.6122799"
"V401","0.4000000","0.5477363","0.6143519"
"V402","0.4010000","0.5437813","0.6166597"
"V403","0.4020000","0.5397670","0.6189399"
"V404","0.4030000","0.5357139","0.6209146"
"V405","0.4040000","0.5316688","0.6223690"
"V406","0.4050000","0.5277385","0.6231528"
"V407","0.4060000","0.5240339","0.6231634"
"V408","0.4070000","0.5206587","0.6223560"
"V409","0.4080000","0.5177094","0.6207428"
"V410","0.4090000","0.5152755","0.6183936"
"V411","0.4100000","0.5134392","0.6154349"
"V412","0.4110000","0.5122672","0.6120312"
"V413","0.4120000","0.5117583","0.6083550"
"V414","0.4130000","0.5118673","0.6046110"
"V415","0.4140000","0.5125250","0.6009763"
"V416","0.4150000","0.5136385","0.5975979"
"V417","0.4160000","0.5150907","0.5945926"
"V418","0.4170000","0.5167410","0.5920474"
"V419","0.4180000","0.5184260","0.5900195"
"V420","0.4190000","0.5200044","0.5885293"
"V421","0.4200000","0.5213531","0.5875223"
"V422","0.421000","0.522375","0.586925"
"V423","0.4220000","0.5230130","0.5866586"
"V424","0.4230000","0.5232501","0.5866392"
"V425","0.4240000","0.5231092","0.5867785"
"V426","0.4250000","0.5226533","0.5869828"
"V427","0.4260000","0.5219740","0.5871606"
"V428","0.4270000","0.5211866","0.5872718"
"V429","0.4280000","0.5204451","0.5873074"
"V430","0.4290000","0.5198779","0.5872732"
"V431","0.4300000","0.5195846","0.5871890"
"V432","0.4310000","0.5196363","0.5870895"
"V433","0.4320000","0.5200753","0.5870234"
"V434","0.4330000","0.5209155","0.5870539"
"V435","0.4340000","0.5221321","0.5872315"
"V436","0.4350000","0.5236079","0.5875794"
"V437","0.4360000","0.5251981","0.5881064"
"V438","0.4370000","0.5267507","0.5888009"
"V439","0.4380000","0.5281069","0.5896314"
"V440","0.4390000","0.5291013","0.5905463"
"V441","0.4400000","0.5295615","0.5914743"
"V442","0.4410000","0.5293182","0.5923308"
"V443","0.4420000","0.5282745","0.5930443"
"V444","0.4430000","0.5263816","0.5935364"
"V445","0.4440000","0.5236365","0.5937587"
"V446","0.4450000","0.5200850","0.5936959"
"V447","0.4460000","0.5158210","0.5933662"
"V448","0.447000","0.510987","0.592821"
"V449","0.4480000","0.5057737","0.5921450"
"V450","0.4490000","0.5003805","0.5914400"
"V451","0.4500000","0.4950229","0.5908687"
"V452","0.4510000","0.4899153","0.5906058"
"V453","0.4520000","0.4852364","0.5908019"
"V454","0.4530000","0.4811295","0.5915828"
"V455","0.4540000","0.4777026","0.5930501"
"V456","0.4550000","0.4750279","0.5952811"
"V457","0.4560000","0.4731445","0.5983260"
"V458","0.4570000","0.4720432","0.6021508"
"V459","0.4580000","0.4716554","0.6066353"
"V460","0.4590000","0.4719038","0.6116249"
"V461","0.4600000","0.4727058","0.6169327"
"V462","0.4610000","0.4739741","0.6223394"
"V463","0.4620000","0.4756165","0.6275941"
"V464","0.4630000","0.4775356","0.6324132"
"V465","0.4640000","0.4796429","0.6365357"
"V466","0.4650000","0.4818974","0.6397479"
"V467","0.4660000","0.4842707","0.6418703"
"V468","0.4670000","0.4867359","0.6427967"
"V469","0.4680000","0.4892669","0.6424943"
"V470","0.4690000","0.4918389","0.6410032"
"V471","0.4700000","0.4944282","0.6384366"
"V472","0.4710000","0.4970108","0.6349732"
"V473","0.4720000","0.4995269","0.6308372"
"V474","0.4730000","0.5018727","0.6263522"
"V475","0.4740000","0.5039307","0.6218341"
"V476","0.4750000","0.5055712","0.6175745"
"V477","0.4760000","0.5066526","0.6138415"
"V478","0.4770000","0.5070210","0.6108793"
"V479","0.4780000","0.5065104","0.6089085"
"V480","0.4790000","0.5049739","0.6080983"
"V481","0.4800000","0.5023118","0.6084861"
"V482","0.4810000","0.4984565","0.6100400"
"V483","0.4820000","0.4934012","0.6126757"
"V484","0.4830000","0.4872009","0.6162566"
"V485","0.4840000","0.4799711","0.6205936"
"V486","0.4850000","0.4718886","0.6254454"
"V487","0.4860000","0.4631842","0.6305277"
"V488","0.4870000","0.4541152","0.6355934"
"V489","0.4880000","0.4450196","0.6403934"
"V490","0.4890000","0.4362169","0.6447204"
"V491","0.4900000","0.4279908","0.6484217"
"V492","0.4910000","0.4205897","0.6513996"
"V493","0.4920000","0.4142264","0.6536110"
"V494","0.4930000","0.4090788","0.6550675"
"V495","0.4940000","0.4052717","0.6558206"
"V496","0.4950000","0.4027984","0.6559908"
"V497","0.4960000","0.4015789","0.6557414"
"V498","0.4970000","0.4014905","0.6552280"
"V499","0.4980000","0.4023677","0.6545980"
"V500","0.4990000","0.4040028","0.6539907"
"V501","0.5000000","0.4061458","0.6535373"
"V502","0.5010000","0.4085103","0.6533593"
"V503","0.5020000","0.4108583","0.6535249"
"V504","0.5030000","0.4129748","0.6540362"
"V505","0.5040000","0.4146885","0.6548708"
"V506","0.5050000","0.4158852","0.6559836"
"V507","0.5060000","0.4165076","0.6573073"
"V508","0.5070000","0.4165550","0.6587519"
"V509","0.5080000","0.4160838","0.6602051"
"V510","0.5090000","0.4151856","0.6615523"
"V511","0.5100000","0.4139920","0.6627138"
"V512","0.5110000","0.4126676","0.6636215"
"V513","0.5120000","0.4113519","0.6642358"
"V514","0.5130000","0.4101589","0.6645461"
"V515","0.5140000","0.4091770","0.6645702"
"V516","0.5150000","0.4084691","0.6643548"
"V517","0.5160000","0.4080734","0.6639724"
"V518","0.5170000","0.4079809","0.6634989"
"V519","0.5180000","0.4081047","0.6630362"
"V520","0.5190000","0.4083470","0.6626734"
"V521","0.5200000","0.4086089","0.6624781"
"V522","0.5210000","0.4087905","0.6624959"
"V523","0.5220000","0.4087905","0.6627509"
"V524","0.5230000","0.4085065","0.6632454"
"V525","0.5240000","0.4078513","0.6639618"
"V526","0.5250000","0.4068140","0.6648351"
"V527","0.5260000","0.4054225","0.6657710"
"V528","0.5270000","0.4037304","0.6666765"
"V529","0.5280000","0.4018169","0.6674598"
"V530","0.5290000","0.3997867","0.6680306"
"V531","0.5300000","0.3977701","0.6682998"
"V532","0.5310000","0.3959199","0.6681810"
"V533","0.532000","0.394355","0.667623"
"V534","0.5330000","0.3931739","0.6666176"
"V535","0.5340000","0.3924402","0.6651795"
"V536","0.5350000","0.3921717","0.6633469"
"V537","0.5360000","0.3923407","0.6611819"
"V538","0.5370000","0.3928736","0.6587697"
"V539","0.5380000","0.3936515","0.6562192"
"V540","0.5390000","0.3945284","0.6536476"
"V541","0.5400000","0.3953277","0.6511598"
"V542","0.5410000","0.3958425","0.6488613"
"V543","0.5420000","0.3958979","0.6468320"
"V544","0.5430000","0.3953516","0.6451248"
"V545","0.5440000","0.3940942","0.6437663"
"V546","0.5450000","0.3920489","0.6427565"
"V547","0.5460000","0.3891710","0.6420703"
"V548","0.5470000","0.3854752","0.6416614"
"V549","0.5480000","0.3810694","0.6414384"
"V550","0.5490000","0.3760870","0.6413068"
"V551","0.5500000","0.3706771","0.6411785"
"V552","0.5510000","0.3650049","0.6409709"
"V553","0.5520000","0.3592512","0.6406077"
"V554","0.5530000","0.3536124","0.6400188"
"V555","0.5540000","0.3482805","0.6391476"
"V556","0.5550000","0.3433839","0.6379880"
"V557","0.556000","0.339024","0.636561"
"V558","0.5570000","0.3352716","0.6349046"
"V559","0.5580000","0.3321668","0.6330728"
"V560","0.5590000","0.3297187","0.6311362"
"V561","0.5600000","0.3279058","0.6291817"
"V562","0.5610000","0.3266778","0.6273106"
"V563","0.5620000","0.3259941","0.6256048"
"V564","0.5630000","0.3258154","0.6241392"
"V565","0.5640000","0.3261172","0.6229681"
"V566","0.5650000","0.3268988","0.6221178"
"V567","0.5660000","0.3281823","0.6215866"
"V568","0.5670000","0.3300133","0.6213448"
"V569","0.5680000","0.3324604","0.6213345"
"V570","0.5690000","0.3355992","0.6214785"
"V571","0.5700000","0.3395101","0.6216679"
"V572","0.5710000","0.3442790","0.6217671"
"V573","0.5720000","0.3499474","0.6216521"
"V574","0.5730000","0.3565119","0.6212106"
"V575","0.5740000","0.3639243","0.6203425"
"V576","0.5750000","0.3720913","0.6189598"
"V577","0.5760000","0.3808777","0.6169872"
"V578","0.5770000","0.3901016","0.6143934"
"V579","0.5780000","0.3994787","0.6112023"
"V580","0.5790000","0.4087173","0.6074649"
"V581","0.5800000","0.4175361","0.6032591"
"V582","0.5810000","0.4256646","0.5986888"
"V583","0.5820000","0.4328428","0.5938842"
"V584","0.5830000","0.4388213","0.5890017"
"V585","0.5840000","0.4433909","0.5842032"
"V586","0.5850000","0.4464728","0.5796362"
"V587","0.5860000","0.4480642","0.5754479"
"V588","0.5870000","0.4482343","0.5717503"
"V589","0.5880000","0.4471249","0.5686197"
"V590","0.5890000","0.4449497","0.5660966"
"V591","0.5900000","0.4419944","0.5641862"
"V592","0.5910000","0.4386095","0.5628596"
"V593","0.5920000","0.4351196","0.5620523"
"V594","0.5930000","0.4318809","0.5616334"
"V595","0.5940000","0.4292018","0.5614607"
"V596","0.5950000","0.4273155","0.5613909"
"V597","0.5960000","0.4263805","0.5612791"
"V598","0.5970000","0.4264806","0.5609796"
"V599","0.5980000","0.4276251","0.5603453"
"V600","0.5990000","0.4297588","0.5592455"
"V601","0.6000000","0.4326988","0.5576096"
"V602","0.6010000","0.4361753","0.5553979"
"V603","0.6020000","0.4399149","0.5526075"
"V604","0.6030000","0.4436414","0.5492729"
"V605","0.6040000","0.4470759","0.5454654"
"V606","0.6050000","0.4499368","0.5412932"
"V607","0.6060000","0.4519451","0.5368975"
"V608","0.6070000","0.4529221","0.5324194"
"V609","0.6080000","0.4527925","0.5280307"
"V610","0.6090000","0.4515452","0.5238865"
