"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101"
"TiempoC",0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1
"",0.2,0.188834367643416,0.189929773692241,0.194863034178177,0.190973739858982,0.194469474234825,0.185018660982409,0.180895920931913,0.177952592729558,0.173865004980279,0.184692755397313,0.186314502128754,0.182061933801146,0.184248122496113,0.193489086905126,0.197307072551942,0.196535293378248,0.20453166793683,0.207646562650801,0.207686152573638,0.212379387507193,0.211282949430944,0.208199430157346,0.213149098162317,0.213679130329586,0.21747755925798,0.215365543762904,0.220450839745099,0.219771840056528,0.219435986332268,0.224365832328497,0.218079416070954,0.213318439212932,0.209377170492073,0.202528896509306,0.207210088852263,0.19657912809033,0.20399338287579,0.210162497152427,0.204742265191264,0.203467143510189,0.214086300241426,0.216554269613405,0.210837945178536,0.212161894680825,0.207864533916155,0.20130414902524,0.183317364725649,0.184190806318718,0.185384461416281,0.184302136262953,0.196252960871509,0.202565377481189,0.21058601680589,0.218952739237277,0.224718085294715,0.222040480513546,0.229367883376247,0.23589262554466,0.243905348376042,0.244610029328179,0.235244175678718,0.237771651115198,0.245558965319792,0.249068483583169,0.25377299986682,0.255407355635196,0.261775244268828,0.26131502424224,0.263082599488887,0.262367300523984,0.268913601373882,0.276346242665144,0.273246859532517,0.274086189947983,0.264116585798884,0.256893876899525,0.267475977472719,0.263349824956109,0.273172766720048,0.275922596183792,0.275216799309714,0.27339384193874,0.273456329777393,0.271712188880446,0.272662004653174,0.270902780325262,0.274105891712457,0.266998346637395,0.267569897736659,0.271686667091089,0.27592311880383,0.268565411022395,0.273458111021767,0.275349739515091,0.279906468564863,0.28639194640794,0.293690103161099,0.289852274499026,0.291718950251532,0.3
"",0.2,0.199604998713641,0.209383782256455,0.211028525665394,0.214471946516881,0.216450986812997,0.220332701705982,0.220587626030248,0.231057348004123,0.224217562728959,0.215890086718885,0.213094998816208,0.219024027705117,0.223678430587135,0.222591363465052,0.217472625923303,0.221817536888276,0.222212012281235,0.227367245558225,0.221440198637053,0.218752466855002,0.214367687149321,0.219772931194002,0.224831149648636,0.230614401401656,0.237952033960466,0.239906785422959,0.226968205952126,0.22275689036056,0.214230012022108,0.217285405727556,0.218284321385898,0.220547159194562,0.222597034997227,0.222646687115369,0.227377812823253,0.23545517763351,0.235817415371402,0.232229804405959,0.23489308147327,0.235604464292298,0.239720120639745,0.236798176903115,0.235569461399287,0.237602890450261,0.237254389145612,0.236138656137044,0.237835328459932,0.226767737363718,0.215901663959569,0.218073113605044,0.225751981283691,0.225136699600032,0.23106796222195,0.230425397848003,0.236068825282845,0.234385589041508,0.239388101227064,0.237242047765546,0.235494341716747,0.233820023777998,0.236788182681512,0.243447662796821,0.243690086455981,0.249483485270363,0.251129692265549,0.260056778391555,0.266036325098344,0.272172069788725,0.270945162502789,0.278881575484641,0.276875809387952,0.275922862229259,0.26527830761366,0.263539652263596,0.265272296566068,0.264482315410302,0.270949368433418,0.283810725971191,0.273296460190795,0.27608291961101,0.281983976385566,0.271708252789127,0.265895142546894,0.268707105442715,0.268336804284781,0.26787963347766,0.270122573955579,0.270960269482057,0.27299616372226,0.274909698866363,0.280365598981785,0.289465573929981,0.294645203485516,0.290522658856598,0.285405158126131,0.28638816517911,0.285666838403776,0.288286555352434,0.292586624555312,0.3
"",0.2,0.208066421645425,0.20787750574376,0.217065968487056,0.222978665768366,0.231039309075691,0.236224210012828,0.230612574176285,0.232877174383758,0.228876699762145,0.227416917258155,0.224159416594248,0.235990323557078,0.244247288441908,0.253562444608549,0.25507804359259,0.260575545153951,0.262570594931181,0.261811306730889,0.256967460142317,0.265173452011923,0.262281319173696,0.265284327756212,0.261966802936199,0.254539396746803,0.246462951415702,0.240544742874735,0.238566981811903,0.244229164191305,0.240013304216657,0.242145883474484,0.244012016173889,0.245230940674559,0.253207536901385,0.268893646599984,0.281371983764894,0.283001773311475,0.274724118505137,0.276950118534692,0.271196975797306,0.274313014769322,0.283483718053943,0.288869566394617,0.296601592991764,0.307246073135394,0.310326504024629,0.299926124720118,0.29353243840281,0.291191242408596,0.29395607107949,0.287393188023699,0.291454340223059,0.301448768734491,0.307136393097242,0.303939491870777,0.304843285623278,0.309699825318964,0.31797025908466,0.317379335675311,0.320163502329928,0.324599400661391,0.331233583710722,0.334274845962592,0.341844436388415,0.34130165804322,0.34316567868234,0.350385707492599,0.346194799529367,0.348683147045368,0.347389679895356,0.334864077317976,0.339353132151365,0.341045707882004,0.336170011106209,0.331871786213793,0.326993176202464,0.325565178259158,0.320972402554112,0.312745071361289,0.309317145915511,0.310141952504213,0.319916283181609,0.320030245258285,0.328390624669619,0.332472397034303,0.336567081473118,0.339852107195737,0.335725304668165,0.324320400832305,0.313454608070409,0.310330104174187,0.308476956496064,0.312542331018729,0.308758106335408,0.31203397474603,0.314406469643584,0.304045335703684,0.297250890721142,0.294724545126907,0.298998170158609,0.3
"",0.2,0.206670159200251,0.208443476342464,0.202514231685854,0.198004384421553,0.193096263239599,0.191828880900509,0.182737028284539,0.177468649999495,0.181071432824855,0.189924308004165,0.187852462459742,0.184290927565987,0.188119410428642,0.185066461333184,0.189060914709582,0.195991275896605,0.197729148133191,0.195680141361699,0.20482860297319,0.206132989562299,0.208067363533976,0.214081852582208,0.212752061785781,0.214193647874293,0.217419980653415,0.222289747428939,0.222982584935351,0.214606729040899,0.219820568761891,0.226553667797266,0.223298358753102,0.222254706324257,0.220040337734258,0.227115724296623,0.225962426070415,0.227200014298619,0.226559729668901,0.223402348209703,0.232900190323807,0.24107157623151,0.250340143285426,0.248680796956143,0.252940701728999,0.252610949773725,0.249953650726554,0.248751408385658,0.24934188536944,0.256992405673131,0.266919721316062,0.267903312096938,0.272498802527233,0.27560004522316,0.267710266161776,0.26090136201698,0.263657627950045,0.259270556849422,0.247526961426469,0.246590412952762,0.248265511448885,0.245617906011313,0.244323877836787,0.239357142424458,0.238847988430807,0.251516350146692,0.249725253584951,0.249367477571361,0.2544789421032,0.24949731536062,0.255837852207243,0.25545884815842,0.256145485084536,0.253860138419064,0.25085862739143,0.244685830599577,0.245417670997016,0.245791071162768,0.250255558617715,0.25530847018911,0.261672638865809,0.273377750429518,0.290572048820167,0.292056435912781,0.296297896189244,0.304771958589331,0.320714771940673,0.315040928947768,0.309831445043787,0.31348467881361,0.311367824553192,0.30862711566464,0.30536209716699,0.299106042209841,0.305628693999327,0.304654896372003,0.294471863742959,0.306157316865676,0.293464708125164,0.288563310753824,0.292938124925747,0.3
"",0.2,0.19183903432919,0.188214488332932,0.185170831401914,0.188874485035447,0.196685336307897,0.192723794623414,0.19201218086278,0.193480947698796,0.193292290691847,0.204225759108384,0.198213254058614,0.197127454464587,0.195848239552777,0.196389715624748,0.197243803956358,0.210638926168597,0.208459570893467,0.218172476772496,0.222627899147396,0.227117644815404,0.232803042891402,0.238683318036801,0.240671933311292,0.24466534450562,0.246145302310636,0.251572319576849,0.244299792157487,0.238687165474831,0.230961514922125,0.231034366171572,0.233233110321728,0.233025874356404,0.230040823770021,0.239328945102284,0.239783384639007,0.23608299706832,0.246701800989927,0.247730951473939,0.252698512241013,0.256621277740257,0.256183361330522,0.261658968985994,0.270534199307835,0.272137340200868,0.265398317130415,0.264553382492406,0.261801358365062,0.265944590083467,0.26802019198497,0.269161577362525,0.265625069039033,0.263912083179945,0.2706039254537,0.274358071873695,0.282334753917977,0.276439688123524,0.278488571804106,0.282350089106296,0.285649704317307,0.296410820044267,0.296646002208493,0.303845488650747,0.307690189877007,0.305489169227779,0.3020224657878,0.296039236074564,0.301325951370329,0.299676397605559,0.29153492633643,0.28803060547157,0.29138828944431,0.303167976909922,0.300350727338733,0.290715820555218,0.294040908862289,0.291205727507829,0.287910898621152,0.298827687351638,0.292331385888136,0.285553700321823,0.281005593200149,0.28758690193983,0.285605275834801,0.290798745910258,0.301063237193809,0.295453737015953,0.28830352590118,0.294654655658805,0.296480419852659,0.309535588481394,0.306551543474144,0.310886444909609,0.316611945202446,0.306655192948934,0.304859432056179,0.306697908500608,0.299755399591037,0.296815321633788,0.298599268528762,0.3
"",0.2,0.189013761256944,0.186910984170435,0.190751127128772,0.199366875545746,0.206786996726306,0.203498484307658,0.203597759942142,0.211274152655035,0.213443065019718,0.217208624019173,0.220569856774951,0.218274036618009,0.223958490857316,0.225880348040644,0.218232788929186,0.210948319273755,0.22402434721242,0.236049988378569,0.240064367297862,0.245319735762596,0.245104919717008,0.239589236560126,0.234683560153576,0.229707774800541,0.224189031235446,0.234258769184362,0.238826007454766,0.244473889081447,0.250737967067551,0.259768002933056,0.24961680419152,0.237588962265917,0.23241313151167,0.227903291428824,0.218012490148417,0.218946837767554,0.212551448873917,0.209727007316375,0.209114507943216,0.205834067608796,0.192137078272098,0.192422475453343,0.192105700379479,0.193851994271737,0.200844796303944,0.213587938347529,0.231359412751155,0.234777771493361,0.237758703323352,0.241161453476059,0.243478224712313,0.253144877262932,0.25490241691577,0.249008444265904,0.247429436098764,0.244177445299367,0.259123517911864,0.262687161839307,0.262025273841687,0.260776872776616,0.262446356627832,0.254490313772683,0.250575634290569,0.258160367852001,0.267968705336541,0.26398654727174,0.262304013702176,0.259995082300594,0.260324678579417,0.253964873250686,0.257332067634793,0.25929310358191,0.263214838807234,0.253271208279721,0.248844251937928,0.251349117460052,0.249588006692146,0.248393687880904,0.251820661025945,0.257494665948679,0.259397287310342,0.262843052841575,0.261031974069746,0.258693238650983,0.262048801355748,0.263968000192948,0.27041860686901,0.274264659977731,0.290070823098062,0.292117011366365,0.292824426985263,0.29558775178764,0.293148314301802,0.303475159189683,0.297503246008301,0.295880671909893,0.298112502639995,0.297021454725405,0.297366417677087,0.3
"",0.2,0.203426391872962,0.19978728363391,0.203037462612165,0.209653558636622,0.21430129593489,0.213218402341475,0.216689161792558,0.218142620185816,0.224505583703796,0.230818974334697,0.228457409617794,0.230832223883586,0.226399968267654,0.235571555051706,0.233434150169513,0.230779046140708,0.22228887539561,0.225539241474634,0.229831189112152,0.225967403120115,0.225710929005358,0.23484943999883,0.231927304960372,0.238876874874307,0.239097771804295,0.239069075138984,0.244574941469086,0.257710733054676,0.262736047245398,0.258205678970649,0.262811726385451,0.268193456581851,0.271967174972737,0.274168637302902,0.285221174279063,0.295051392641046,0.302943372040604,0.313654709452991,0.316000077294077,0.317369356337196,0.321841536070423,0.320254017866253,0.314174054568355,0.310454891941273,0.312867380043211,0.315725386527608,0.315256997702395,0.319226028385257,0.313906858005739,0.313028909277681,0.3146001060112,0.315257717331301,0.316804672315287,0.326769410661969,0.323668172872698,0.330484706128392,0.34160062709935,0.346423884287642,0.35160279008459,0.349791847434206,0.3403708395984,0.338914594184671,0.345286353876529,0.347469104942267,0.353348130727784,0.344410862784171,0.335376161199437,0.334579302854633,0.337697698329631,0.338942721404105,0.336298942849591,0.337093322264936,0.332468286071269,0.331853136191303,0.324448787175584,0.315928597154442,0.320338679779904,0.306281889150774,0.297942147311355,0.298668955068139,0.299608918825096,0.309009958923085,0.311691610956332,0.313572589123603,0.313683714476557,0.315235184845565,0.306252847292865,0.303031860242199,0.294627492973955,0.290182589598134,0.285896291869068,0.285450990174906,0.287157126282435,0.282661486323831,0.285743932337136,0.291760838538632,0.297861881085878,0.297570541460805,0.303393759915892,0.3
"",0.2,0.201396968710523,0.206688409186619,0.208800082368182,0.211674790746751,0.211587966385097,0.215796428993175,0.223099942430669,0.217577701230409,0.209708945602157,0.20913361011453,0.219851300704753,0.224130655807137,0.227353486622741,0.238262163587757,0.24193853119827,0.2416224135153,0.232032410600272,0.229825063965863,0.232579302473502,0.230137428831768,0.232545296953257,0.234915687986008,0.230334865767299,0.229235864865295,0.224968374723442,0.230356474516744,0.221774582322058,0.219797983238495,0.221506933985907,0.216904323960191,0.204694589151405,0.207305501944629,0.216256434081271,0.219236975786645,0.227966889350981,0.227514394135672,0.211607227877188,0.218929667815437,0.232463643177179,0.231354827841395,0.237424574499026,0.243214691090678,0.244885679289207,0.257011593357297,0.263741267960957,0.271816801011122,0.274102599540215,0.268217944979947,0.264538373527074,0.259170232510801,0.261136182529167,0.257667035181368,0.256793024772587,0.260438486816961,0.264104633011848,0.267670840165707,0.261251971497447,0.257177184733269,0.254798213606801,0.262694177876867,0.257251251211518,0.263913495763211,0.267997329602704,0.257224060063574,0.263266776192671,0.262981081279112,0.260193615067006,0.259202842177904,0.255413676285433,0.250996078791036,0.251580353640402,0.253512238764684,0.250806775744365,0.243199385608463,0.238022492990677,0.248061606163375,0.247443630035803,0.246571895415285,0.250204834848956,0.251128341524529,0.256253122253916,0.250156642130714,0.251056881762091,0.252397350498982,0.261863721195721,0.278639883354476,0.278049856478852,0.283586860854462,0.283440893108686,0.278831297146626,0.27548211695222,0.275465939160088,0.277118510185417,0.280348625787243,0.28704684582756,0.291882730515854,0.291681542191449,0.291758586351422,0.296732601335803,0.3
"",0.2,0.218051195960175,0.214318273025818,0.208516006698842,0.21267011777872,0.208979363819276,0.219440135493287,0.228127366813867,0.21905719866641,0.223293950880004,0.231482276505768,0.241986243783891,0.241633576809158,0.239954578199413,0.249174754997616,0.251528347608934,0.259558157742941,0.259946983169176,0.260228181091778,0.266325714329094,0.268541065138197,0.271901832090063,0.277889887856975,0.270067442401249,0.264967650019218,0.258220677869543,0.252689015734109,0.250347656023893,0.252597718610492,0.242866673607875,0.236759915360803,0.23659381985847,0.233360935887558,0.241506823202627,0.231594951986749,0.226805861778736,0.242998810185717,0.249637107884528,0.251361041102424,0.252147620234716,0.26652094180333,0.274442127894849,0.283755820755268,0.274825708859468,0.279213619261587,0.279554205546624,0.272546666204928,0.271146505905639,0.271081516655313,0.275125611819051,0.27284619616638,0.27745237048538,0.283453504193029,0.291081487033753,0.287246371324437,0.282712630407196,0.27629475034263,0.276403829073123,0.281567959109798,0.277059386558285,0.270222071902584,0.265418453443959,0.264626415030523,0.270856646500126,0.27783914648757,0.274015259088632,0.273977011416927,0.276861168666272,0.278026332056425,0.278113735043857,0.27612367313599,0.276278805710624,0.277850028394916,0.275578847740622,0.27605747884575,0.285669917575777,0.289978436158896,0.288759045435629,0.293455343518123,0.287063191193977,0.280828455065526,0.290011436332524,0.292252155127772,0.290896816828214,0.287749793057048,0.293773826926946,0.294419088175572,0.291145290128526,0.295910298746298,0.294127181873419,0.304110338720159,0.300721531407816,0.302431530052894,0.307178898270576,0.29846058296165,0.293949742039418,0.29848912956452,0.30056735145141,0.302754017428245,0.301310251486111,0.3
