"","V1","V2"
"V1","0","0"
"V2"," 0.001000000","-0.000285684"
"V3"," 0.002000000","-0.001106379"
"V4"," 0.00300000","-0.00235647"
"V5"," 0.004000000","-0.003869818"
"V6"," 0.005000000","-0.005432936"
"V7"," 0.006000000","-0.006802017"
"V8"," 0.007000000","-0.007722555"
"V9"," 0.008000000","-0.007950111"
"V10"," 0.009000000","-0.007270658"
"V11"," 0.010000000","-0.005518958"
"V12"," 0.011000000","-0.002593539"
"V13","0.012000000","0.001532919"
"V14","0.013000000","0.006808679"
"V15","0.01400000","0.01310401"
"V16","0.01500000","0.02021826"
"V17","0.01600000","0.02789255"
"V18","0.01700000","0.03582721"
"V19","0.01800000","0.04370278"
"V20","0.01900000","0.05120295"
"V21","0.02000000","0.05803785"
"V22","0.02100000","0.06396567"
"V23","0.02200000","0.06881103"
"V24","0.02300000","0.07247849"
"V25","0.02400000","0.07495996"
"V26","0.02500000","0.07633534"
"V27","0.02600000","0.07676596"
"V28","0.02700000","0.07648135"
"V29","0.02800000","0.07575995"
"V30","0.02900000","0.07490548"
"V31","0.03000000","0.07422036"
"V32","0.03100000","0.07397868"
"V33","0.03200000","0.07440065"
"V34","0.03300000","0.07563092"
"V35","0.03400000","0.07772266"
"V36","0.03500000","0.08062897"
"V37","0.03600000","0.08420269"
"V38","0.03700000","0.08820505"
"V39","0.03800000","0.09232272"
"V40","0.03900000","0.09619234"
"V41","0.04000000","0.09943078"
"V42","0.041000","0.101669"
"V43","0.0420000","0.1025864"
"V44","0.0430000","0.1019442"
"V45","0.04400000","0.09961275"
"V46","0.04500000","0.09559266"
"V47","0.04600000","0.09002638"
"V48","0.04700000","0.08319896"
"V49","0.04800000","0.07552781"
"V50","0.04900000","0.06754152"
"V51","0.05000000","0.05984891"
"V52","0.0510000","0.0531005"
"V53","0.05200000","0.04794479"
"V54","0.05300000","0.04498285"
"V55","0.05400000","0.04472427"
"V56","0.05500000","0.04754816"
"V57","0.05600000","0.05367202"
"V58","0.05700000","0.06313116"
"V59","0.0580000","0.0757704"
"V60","0.05900000","0.09124878"
"V61","0.0600000","0.1090574"
"V62","0.0610000","0.1285486"
"V63","0.0620000","0.1489757"
"V64","0.0630000","0.1695385"
"V65","0.0640000","0.1894329"
"V66","0.0650000","0.2079005"
"V67","0.0660000","0.2242735"
"V68","0.0670000","0.2380137"
"V69","0.0680000","0.2487404"
"V70","0.0690000","0.2562472"
"V71","0.070000","0.260506"
"V72","0.0710000","0.2616579"
"V73","0.0720000","0.2599928"
"V74","0.0730000","0.2559191"
"V75","0.0740000","0.2499266"
"V76","0.0750000","0.2425457"
"V77","0.076000","0.234306"
"V78","0.0770000","0.2256982"
"V79","0.0780000","0.2171422"
"V80","0.0790000","0.2089633"
"V81","0.0800000","0.2013782"
"V82","0.0810000","0.1944924"
"V83","0.0820000","0.1883067"
"V84","0.0830000","0.1827338"
"V85","0.0840000","0.1776211"
"V86","0.0850000","0.1727782"
"V87","0.0860000","0.1680058"
"V88","0.0870000","0.1631229"
"V89","0.0880000","0.1579902"
"V90","0.0890000","0.1525262"
"V91","0.0900000","0.1467165"
"V92","0.0910000","0.1406134"
"V93","0.0920000","0.1343275"
"V94","0.0930000","0.1280119"
"V95","0.0940000","0.1218414"
"V96","0.0950000","0.1159874"
"V97","0.096000","0.110594"
"V98","0.0970000","0.1057552"
"V99","0.098000","0.101498"
"V100","0.09900000","0.09777188"
"V101","0.10000000","0.09444734"
"V102","0.10100000","0.09132277"
"V103","0.10200000","0.08814018"
"V104","0.10300000","0.08460802"
"V105","0.10400000","0.08042924"
"V106","0.10500000","0.07533183"
"V107","0.10600000","0.06909891"
"V108","0.10700000","0.06159536"
"V109","0.10800000","0.05278819"
"V110","0.10900000","0.04275828"
"V111","0.11000000","0.03170227"
"V112","0.11100000","0.01992363"
"V113","0.112000000","0.007813629"
"V114"," 0.113000000","-0.004176544"
"V115"," 0.11400000","-0.01557027"
"V116"," 0.11500000","-0.02590359"
"V117"," 0.11600000","-0.03476357"
"V118"," 0.11700000","-0.04182353"
"V119"," 0.11800000","-0.04687176"
"V120"," 0.11900000","-0.04983112"
"V121"," 0.12000000","-0.05076751"
"V122"," 0.1210000","-0.0498862"
"V123"," 0.12200000","-0.04751628"
"V124"," 0.12300000","-0.04408423"
"V125"," 0.12400000","-0.04007904"
"V126"," 0.12500000","-0.03601179"
"V127"," 0.12600000","-0.03237327"
"V128"," 0.12700000","-0.02959349"
"V129"," 0.12800000","-0.02800673"
"V130"," 0.12900000","-0.02782537"
"V131"," 0.1300000","-0.0291249"
"V132"," 0.13100000","-0.03184162"
"V133"," 0.13200000","-0.03578327"
"V134"," 0.13300000","-0.04065176"
"V135"," 0.13400000","-0.04607588"
"V136"," 0.1350000","-0.0516511"
"V137"," 0.13600000","-0.05698276"
"V138"," 0.13700000","-0.06172858"
"V139"," 0.13800000","-0.06563657"
"V140"," 0.13900000","-0.06857452"
"V141"," 0.14000000","-0.07054824"
"V142"," 0.14100000","-0.07170672"
