"","V1","V2"
"V1","0","0"
"V2","0.001000000","0.001830199"
"V3","0.002000000","0.003317385"
"V4","0.003000000","0.004452789"
"V5","0.004000000","0.005227193"
"V6","0.005000000","0.005638616"
"V7","0.006000000","0.005701391"
"V8","0.007000000","0.005455166"
"V9","0.008000000","0.004972316"
"V10","0.009000000","0.004362302"
"V11","0.010000000","0.003771829"
"V12","0.011000000","0.003380081"
"V13","0.012000000","0.003388855"
"V14","0.013000000","0.004008028"
"V15","0.014000000","0.005437416"
"V16","0.015000000","0.007846564"
"V17","0.01600000","0.01135443"
"V18","0.01700000","0.01601112"
"V19","0.01800000","0.02178382"
"V20","0.01900000","0.02854876"
"V21","0.0200000","0.0360908"
"V22","0.02100000","0.04411129"
"V23","0.02200000","0.05224436"
"V24","0.02300000","0.06008083"
"V25","0.0240000","0.0671983"
"V26","0.02500000","0.07319502"
"V27","0.02600000","0.07772496"
"V28","0.02700000","0.08053102"
"V29","0.0280000","0.0814732"
"V30","0.02900000","0.08054912"
"V31","0.03000000","0.07790459"
"V32","0.03100000","0.07383261"
"V33","0.03200000","0.06876044"
"V34","0.03300000","0.06322498"
"V35","0.03400000","0.05783805"
"V36","0.03500000","0.05324392"
"V37","0.03600000","0.05007222"
"V38","0.03700000","0.04888983"
"V39","0.03800000","0.05015571"
"V40","0.03900000","0.05418218"
"V41","0.04000000","0.06110613"
"V42","0.04100000","0.07087254"
"V43","0.04200000","0.08323195"
"V44","0.04300000","0.09775239"
"V45","0.0440000","0.1138449"
"V46","0.0450000","0.1308008"
"V47","0.0460000","0.1478387"
"V48","0.0470000","0.1641558"
"V49","0.0480000","0.1789818"
"V50","0.0490000","0.1916294"
"V51","0.0500000","0.2015386"
"V52","0.0510000","0.2083109"
"V53","0.0520000","0.2117313"
"V54","0.0530000","0.2117759"
"V55","0.0540000","0.2086059"
"V56","0.0550000","0.2025474"
"V57","0.0560000","0.1940611"
"V58","0.0570000","0.1837021"
"V59","0.0580000","0.1720757"
"V60","0.0590000","0.1597916"
"V61","0.0600000","0.1474208"
"V62","0.061000","0.135459"
"V63","0.0620000","0.1242992"
"V64","0.0630000","0.1142143"
"V65","0.0640000","0.1053532"
"V66","0.0650000","0.0977475"
"V67","0.06600000","0.09132943"
"V68","0.06700000","0.08595771"
"V69","0.06800000","0.08144916"
"V70","0.06900000","0.07761229"
"V71","0.07000000","0.07427954"
"V72","0.07100000","0.07133501"
"V73","0.07200000","0.06873473"
"V74","0.07300000","0.06651767"
"V75","0.07400000","0.06480634"
"V76","0.07500000","0.06379694"
"V77","0.07600000","0.06374016"
"V78","0.07700000","0.06491445"
"V79","0.07800000","0.06759446"
"V80","0.07900000","0.07201787"
"V81","0.08000000","0.07835376"
"V82","0.08100000","0.08667595"
"V83","0.08200000","0.09694392"
"V84","0.0830000","0.1089935"
"V85","0.0840000","0.1225383"
"V86","0.0850000","0.1371826"
"V87","0.0860000","0.1524446"
"V88","0.0870000","0.1677873"
"V89","0.0880000","0.1826567"
"V90","0.0890000","0.1965219"
"V91","0.0900000","0.2089149"
"V92","0.0910000","0.2194661"
"V93","0.0920000","0.2279332"
"V94","0.0930000","0.2342201"
"V95","0.0940000","0.2383843"
"V96","0.0950000","0.2406328"
"V97","0.0960000","0.2413057"
"V98","0.0970000","0.2408496"
"V99","0.0980000","0.2397823"
"V100","0.0990000","0.2386526"
"V101","0.100000","0.237997"
"V102","0.1010000","0.2382983"
"V103","0.1020000","0.2399481"
"V104","0.1030000","0.2432173"
"V105","0.1040000","0.2482355"
"V106","0.1050000","0.2549818"
"V107","0.1060000","0.2632874"
"V108","0.1070000","0.2728484"
"V109","0.1080000","0.2832497"
"V110","0.1090000","0.2939954"
"V111","0.1100000","0.3045454"
"V112","0.1110000","0.3143535"
"V113","0.1120000","0.3229054"
"V114","0.1130000","0.3297526"
"V115","0.1140000","0.3345412"
"V116","0.115000","0.337032"
"V117","0.1160000","0.3371129"
"V118","0.1170000","0.3348017"
"V119","0.1180000","0.3302399"
"V120","0.119000","0.323679"
"V121","0.1200000","0.3154614"
"V122","0.1210000","0.3059959"
"V123","0.1220000","0.2957322"
"V124","0.1230000","0.2851345"
"V125","0.1240000","0.2746576"
"V126","0.1250000","0.2647258"
"V127","0.1260000","0.2557165"
"V128","0.1270000","0.2479486"
"V129","0.1280000","0.2416755"
"V130","0.1290000","0.2370832"
"V131","0.1300000","0.2342915"
"V132","0.131000","0.233359"
"V133","0.1320000","0.2342889"
"V134","0.1330000","0.2370359"
"V135","0.134000","0.241513"
"V136","0.1350000","0.2475979"
"V137","0.1360000","0.2551372"
"V138","0.137000","0.263951"
"V139","0.1380000","0.2738353"
"V140","0.139000","0.284565"
"V141","0.1400000","0.2958963"
"V142","0.1410000","0.3075707"
"V143","0.1420000","0.3193197"
"V144","0.1430000","0.3308713"
"V145","0.1440000","0.3419583"
"V146","0.1450000","0.3523278"
"V147","0.1460000","0.3617519"
"V148","0.1470000","0.3700384"
"V149","0.1480000","0.3770406"
"V150","0.1490000","0.3826652"
"V151","0.1500000","0.3868774"
"V152","0.1510000","0.3897022"
"V153","0.152000","0.391222"
"V154","0.1530000","0.3915686"
"V155","0.1540000","0.3909126"
"V156","0.1550000","0.3894482"
"V157","0.1560000","0.3873761"
"V158","0.1570000","0.3848857"
"V159","0.1580000","0.3821375"
"V160","0.1590000","0.3792484"
"V161","0.1600000","0.3762805"
"V162","0.161000","0.373235"
"V163","0.162000","0.370053"
"V164","0.1630000","0.3666211"
"V165","0.1640000","0.3627846"
"V166","0.1650000","0.3583648"
"V167","0.1660000","0.3531806"
"V168","0.1670000","0.3470721"
"V169","0.1680000","0.3399235"
"V170","0.1690000","0.3316842"
"V171","0.1700000","0.3223847"
"V172","0.1710000","0.3121467"
"V173","0.1720000","0.3011848"
"V174","0.1730000","0.2898009"
"V175","0.1740000","0.2783689"
"V176","0.1750000","0.2673132"
"V177","0.1760000","0.2570803"
"V178","0.177000","0.248107"
"V179","0.1780000","0.2407872"
"V180","0.1790000","0.2354402"
"V181","0.1800000","0.2322836"
"V182","0.1810000","0.2314124"
"V183","0.1820000","0.2327876"
"V184","0.1830000","0.2362344"
"V185","0.1840000","0.2414511"
"V186","0.1850000","0.2480287"
"V187","0.1860000","0.2554789"
"V188","0.1870000","0.2632691"
"V189","0.1880000","0.2708613"
"V190","0.1890000","0.2777529"
"V191","0.1900000","0.2835139"
"V192","0.1910000","0.2878202"
"V193","0.192000","0.290477"
"V194","0.1930000","0.2914338"
"V195","0.1940000","0.2907868"
"V196","0.1950000","0.2887695"
"V197","0.1960000","0.2857327"
"V198","0.1970000","0.2821144"
"V199","0.1980000","0.2784035"
"V200","0.1990000","0.2750981"
"V201","0.200000","0.272665"
"V202","0.2010","0.2715"
"V203","0.2020000","0.2718964"
"V204","0.2030000","0.2740205"
"V205","0.204000","0.277899"
"V206","0.2050000","0.2834179"
"V207","0.2060000","0.2903333"
"V208","0.2070000","0.2982933"
"V209","0.2080000","0.3068687"
"V210","0.2090000","0.3155899"
"V211","0.2100000","0.3239878"
"V212","0.2110000","0.3316327"
"V213","0.2120000","0.3381714"
"V214","0.2130000","0.3433551"
"V215","0.2140000","0.3470601"
"V216","0.2150000","0.3492952"
"V217","0.2160000","0.3501989"
"V218","0.2170000","0.3500241"
"V219","0.2180000","0.3491129"
"V220","0.2190000","0.3478632"
"V221","0.2200000","0.3466907"
"V222","0.2210000","0.3459884"
"V223","0.222000","0.346089"
"V224","0.2230000","0.3472315"
"V225","0.2240000","0.3495373"
"V226","0.2250000","0.3529954"
"V227","0.2260000","0.3574606"
"V228","0.2270000","0.3626637"
"V229","0.2280000","0.3682333"
"V230","0.2290000","0.3737271"
"V231","0.2300000","0.3786714"
"V232","0.2310000","0.3826045"
"V233","0.2320000","0.3851199"
"V234","0.2330000","0.3859081"
"V235","0.2340000","0.3847898"
"V236","0.2350000","0.3817412"
"V237","0.2360000","0.3769065"
"V238","0.2370000","0.3705973"
"V239","0.2380000","0.3632789"
"V240","0.2390000","0.3555432"
"V241","0.2400000","0.3480712"
"V242","0.2410000","0.3415866"
"V243","0.2420000","0.3368049"
"V244","0.2430000","0.3343808"
"V245","0.2440000","0.3348577"
"V246","0.2450000","0.3386249"
"V247","0.2460000","0.3458824"
"V248","0.2470000","0.3566194"
"V249","0.2480000","0.3706058"
"V250","0.2490000","0.3873987"
