timestamp,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17,value18,value19,value20,value21,value22,value23,value24,value25,value26,value27,value28,value29,value30,value31,value32,value33,value34,value35,value36,value37,value38,value39,value40,value41,value42,value43,value44,value45,value46,value47,value48,value49,value50,value51,value52,value53,value54,value55,value56,value57,value58,value59,value60,value61,value62,value63,value64,value65,value66,value67,value68,value69,value70,value71,value72,value73,value74,value75,value76,value77,value78,value79,value80,value81,value82,value83,value84,value85,value86,value87,value88,value89,value90,value91,value92,value93,value94,value95,value96,value97,value98,value99,value100,value101,value102,value103,value104,value105,value106,value107,value108,value109,value110,value111,value112,value113,value114,value115,value116,value117,value118,value119,value120,value121,value122,value123,value124,value125,value126
0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001,-0.5001500300055023,-3.3330436804682384e-7,-6.66605043338548e-7,-9.999025834884148e-7,-1.3332061458649235e-6,-1.6665377118202188e-6,-1.99993621841707e-6,-2.3334615670159088e-6,-2.6671984782861627e-6,-3.001260163469883e-6,-3.3357917820580454e-6,-3.975436598991552e-13,6.177710613051871e-13,2.6801932966377455e-12,-3.128836795432813e-13,1.239893614389897e-13,5.3871931757817766e-12,2.210544397430536e-11,5.921676815732577e-11,1.2763982904506424e-10,2.398702439296953e-10,4.0951517135349096e-10,6.507814410208508e-10,9.779339655041756e-10,-2.2323439638122766e-13,-1.1208611231893991e-13,-3.249232835935379e-14,-2.566898859878179e-13,-8.482756985626116e-13,-1.9519101924526014e-12,-3.668221723141288e-12,-6.0436540393937564e-12,-9.063887476051514e-12,-1.2651361691051217e-11,-1.6667207162858275e-11,-2.091765009228809e-11,-1.685407750033327e-17,-2.6714244984039317e-16,-1.3312462449605818e-15,-4.114581634285679e-15,-9.757483521111994e-15,-1.951449847799186e-14,-3.460859726770078e-14,-5.606742600406463e-14,-8.45502788919961e-14,-1.201759163687249e-13,2.5409950325182917e-21,8.080418028406766e-20,6.071400006185329e-19,2.5199915190372686e-18,7.53779991484328e-18,1.8287319388525155e-17,3.8315743684307844e-17,7.19583543059237e-17,1.2404029474090165e-16,1.994037350564389e-16,-3.829736926313598e-24,-2.4218830772687015e-22,-2.704133255775281e-21,-1.4773766337372544e-20,-5.435724199485963e-20,-1.55270837673208e-19,-3.7145745998231377e-19,-7.786417887369478e-19,-1.4723231667860786e-18,-2.5615074562680054e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002,-0.5003001200440204,-1.3335700715486813e-6,-2.6671069512606475e-6,-4.000591863653347e-6,-5.334035202577673e-6,-6.667490865696455e-6,-8.001070282536188e-6,-9.33495603433817e-6,-1.0669414964381022e-5,-1.2004810678042644e-5,-1.3341615332650374e-5,-6.9042069911472195e-12,-6.202492597595482e-12,-7.463453494672278e-12,-3.0306238993389463e-12,-7.416453554955973e-12,7.869748759805794e-13,4.424538928696332e-11,1.535026947421887e-10,3.658404303115715e-10,7.238779101351943e-10,1.2739597844077873e-9,2.0643847287161057e-9,3.143534072061928e-9,-7.736074092454875e-13,-3.884504482579553e-13,-1.1261310850717932e-13,-8.894958631086252e-13,-2.9386596386759323e-12,-6.759228384490247e-12,-1.2695879630507122e-11,-2.0903428788053162e-11,-3.132409741999238e-11,-4.367933186601414e-11,-5.747725156149515e-11,-7.203594106221491e-11,-5.921598486977159e-17,-9.385759965179677e-16,-4.6770446465050834e-15,-1.4454990073501353e-14,-3.427670031090025e-14,-6.854479898755485e-14,-1.2154571485870397e-13,-1.968710441518298e-13,-2.9680522527924454e-13,-4.217151446936447e-13,9.904076953521803e-21,3.1487947187302446e-19,2.3650419865742692e-18,9.811511375683603e-18,2.933098128386106e-17,7.111299600601309e-17,1.4889511831883297e-16,2.7944310256835874e-16,4.814017371764964e-16,7.734910432446012e-16,-1.3625761264592566e-23,-8.616780018199587e-22,-9.620993525084307e-21,-5.256335277464659e-20,-1.9339678329722268e-19,-5.52435691065845e-19,-1.321602701975384e-18,-2.7703174730013308e-18,-5.238355626235323e-18,-9.113547418041015e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003,-0.5004502701485891,-3.0013212606933486e-6,-6.002496408284876e-6,-9.003406450924456e-6,-1.2003987279853918e-5,-1.5004256656549042e-5,-1.8004340642083648e-5,-2.1004499282778242e-5,-2.4005151366460346e-5,-2.700689806406838e-5,-3.0010545271971048e-5,-3.552413456860535e-11,-4.538793313423324e-11,-8.138226023160135e-11,-1.3680829408465465e-11,-4.5775310277037324e-11,-6.977497698188982e-11,-4.261005729364907e-11,9.37222858076999e-11,4.0995653427362796e-10,9.868590785986573e-10,1.9121218386249567e-9,3.2769545033112116e-9,5.172490523028592e-9,-1.4935410397215415e-12,-7.499941732097068e-13,-2.1743873758372645e-13,-1.7171757145525735e-12,-5.671398133281084e-12,-1.3039265973428137e-11,-2.447801058600522e-11,-4.0274134798468426e-11,-6.029974014080113e-11,-8.399766311877662e-11,-1.1039753423883059e-10,-1.3816314954370377e-10,-1.160116201106238e-16,-1.838759876901312e-15,-9.162507470543488e-15,-2.8316547875244456e-14,-6.714149797688895e-14,-1.3425247459576743e-13,-2.380261931103739e-13,-3.854602303014304e-13,-5.809638157511217e-13,-8.251500071514193e-13,2.1620660496705446e-20,6.872344239766657e-19,5.1599715864738065e-18,2.1396472966846448e-17,6.392797088367052e-17,1.548974395358453e-16,3.241113605286253e-16,6.078967580197913e-16,1.0466199515124943e-15,1.6808298236443433e-15,-2.7055024462581377e-23,-1.7109296842508795e-21,-1.9103242022292714e-20,-1.0436868572244736e-19,-3.840045779084304e-19,-1.0969046679709608e-18,-2.624146477941894e-18,-5.5006840018496974e-18,-1.040116855560769e-17,-1.8095667724394687e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004,-0.500600480352268,-5.337075753862988e-6,-1.0673711455808569e-5,-1.6009506710238837e-5,-2.1344141395461333e-5,-2.6677415169028312e-5,-3.200928619535221e-5,-3.733990883501446e-5,-4.2669670034462756e-5,-4.799922415403913e-5,-5.3329525971638094e-5,-1.1297226569756873e-10,-1.5775472856425884e-10,-3.0159418655336983e-10,-4.16030755925208e-11,-1.531537157019886e-10,-2.953818182699132e-10,-4.045112067556128e-10,-3.947118554171401e-10,-1.6141304956162421e-10,4.146374004413386e-10,1.462708468089893e-9,3.11697699605854e-9,5.511150706135915e-9,-2.254013643002226e-12,-1.1319413417927656e-12,-3.281932187767421e-13,-2.591358296115508e-12,-8.555952223723606e-12,-1.9662574323643406e-11,-3.689038179620681e-11,-6.06527047655014e-11,-9.073164466119127e-11,-1.262573412981382e-10,-1.6573514514156255e-10,-2.0712123962980206e-10,-1.7780206215806743e-16,-2.818086582704325e-15,-1.4042110670873242e-14,-4.339501393452483e-14,-1.0288732181706238e-13,-2.0570758564130589e-13,-3.646620079007556e-13,-5.90414181184037e-13,-8.896154429269831e-13,-1.2630329637167544e-12,3.7117186393793227e-20,1.1795634832776699e-18,8.853584632198911e-18,3.669625028624065e-17,1.0958220127740223e-16,2.6536083566875277e-16,5.54904401942264e-16,1.040132480846691e-15,1.7897969444697685e-15,2.872992968070962e-15,-4.2060119446340826e-23,-2.659835217795111e-21,-2.969816724362063e-20,-1.6225301862192094e-19,-5.969788878627113e-19,-1.7052633391596463e-18,-4.07953481836918e-18,-8.551440286973588e-18,-1.6169802116994405e-17,-2.8131778147234255e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,-0.5007507506881406,-8.341345037634e-6,-1.6681637492107573e-5,-2.5019874761040258e-5,-3.335515547521927e-5,-4.168672937751347e-5,-5.0014046289200337e-5,-5.8336803855591336e-5,-6.665499376008798e-5,-7.496894609258721e-5,-8.327937155469135e-5,-2.7667433441332573e-10,-4.0000809276100757e-10,-7.821838318801845e-10,-9.994890447354012e-11,-3.827999580960585e-10,-7.982255386490476e-10,-1.2645287878419482e-9,-1.6718390285243455e-9,-1.886425432652222e-9,-1.7559759020715753e-9,-1.115654058484492e-9,2.0528002924799642e-10,2.37651919350203e-9,-2.9545599283442507e-12,-1.4838388978515375e-12,-4.302481613214444e-13,-3.396543536198722e-12,-1.1210997679752632e-11,-2.5752944766573003e-11,-4.828949081034176e-11,-7.933819352637817e-11,-1.1858235871760813e-10,-1.6484658550779296e-10,-2.1613686312015956e-10,-2.6974586287265464e-10,-2.367835708801465e-16,-3.7528818604862515e-15,-1.8699693889179785e-14,-5.778658348376505e-14,-1.3700121481986583e-13,-2.738886797344409e-13,-4.854622706485777e-13,-7.858419144038585e-13,-1.1837399154561605e-12,-1.6799366121624197e-12,5.571512137453856e-20,1.7702469939316056e-18,1.3282927158906566e-17,5.5031677924388725e-17,1.6425211081470076e-16,3.975231461028181e-16,8.307808691918605e-16,1.5563340781895191e-15,2.6766011052843634e-15,4.2945583610752194e-15,-5.685928062024798e-23,-3.595717726031993e-21,-4.014768496714265e-20,-2.1934293194473413e-19,-8.070302832271798e-19,-2.3052727383810328e-18,-5.51494903226923e-18,-1.1560327202699527e-17,-2.1859265457317944e-17,-3.803015039129451e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006,-0.5009010811893145,-1.2014634266777141e-5,-2.402710727233644e-5,-3.6035314477280076e-5,-4.803726635299936e-5,-6.003114514611391e-5,-7.201536071905323e-5,-8.398860515092032e-5,-9.594990577679908e-5,-0.00010789867633648708,-0.00011983476589559546,-5.747668694815616e-10,-8.447422754560251e-10,-1.6688024354140788e-9,-2.056818247100918e-10,-8.030094790947525e-10,-1.7336069615702017e-9,-2.9027539470521733e-9,-4.183150435930993e-9,-5.419993647421808e-9,-6.437182035534398e-9,-7.044420337757559e-9,-7.04496698380584e-9,-6.243742258379863e-9,-3.523270959068286e-12,-1.7695566744563332e-12,-5.131227805005362e-13,-4.05010243580921e-12,-1.3364424999521978e-11,-3.068740860071607e-11,-5.7512565520304e-11,-9.44317780606943e-11,-1.4103614876023783e-10,-1.9589084810634886e-10,-2.565891559288762e-10,-3.198863582835352e-10,-2.8678758707777617e-16,-4.545404711651695e-15,-2.2648460455035856e-14,-6.998788809280045e-14,-1.6592181766420607e-13,-3.3168279175704367e-13,-5.878332283132554e-13,-9.513822684381338e-13,-1.4327074580179685e-12,-2.032453688059212e-12,7.663095816672377e-20,2.4343511975669188e-18,1.826043540502885e-17,7.562305106862041e-17,2.2560114363172313e-16,5.457041085434714e-16,1.139814083913051e-15,2.1340560041427126e-15,3.668267205707479e-15,5.883108879943298e-15,-6.994638386699626e-23,-4.42333159334473e-21,-4.938833825278789e-20,-2.6982833319307474e-19,-9.927816421018384e-19,-2.8358693623622936e-18,-6.784305707178691e-18,-1.4221127585989034e-17,-2.689053670833207e-17,-4.6783418094139835e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007,-0.5010514718889221,-1.6357442264257663e-5,-3.2710900908528385e-5,-4.905645148741674e-5,-6.539028977072464e-5,-8.170879122866903e-5,-9.800856972890305e-5,-0.00011428653516928024,-0.00013053994975982102,-0.00014676648265465422,-0.00016296426262023814,-1.0660971943981902e-9,-1.5804405622387335e-9,-3.138667876138722e-9,-3.7957731159723924e-10,-1.497124873702815e-9,-3.289935744273461e-9,-5.656298248641801e-9,-8.459589182877655e-9,-1.153378664726063e-8,-1.4690194635403594e-8,-1.772512583177229e-8,-2.0428253038754848e-8,-2.259131470863864e-8,-3.916794152559215e-12,-1.9672873939032923e-12,-5.704838976442373e-13,-4.502277068559733e-12,-1.4853339409589125e-11,-3.409623709163453e-11,-6.387756416064829e-11,-1.0483675749041431e-10,-1.5649899995299693e-10,-2.172528147073234e-10,-2.84418180225728e-10,-3.5440575233282765e-10,-3.232807324847343e-16,-5.1238473924504334e-15,-2.5530977385901756e-14,-7.889599566887754e-14,-1.8703936871944694e-13,-3.7388544386257455e-13,-6.625782633948727e-13,-1.0722039026371403e-12,-1.6142787113216876e-12,-2.2891970647759777e-12,9.89762154961609e-20,3.143628233284951e-18,2.3573935812273142e-17,9.759012550307327e-17,2.909977496511417e-16,7.035232367034969e-16,1.4686440627450088e-15,2.7482233597547077e-15,4.721596400005495e-15,7.569232394696861e-15,-8.00909465475953e-23,-5.064862464920388e-21,-5.655129744233992e-20,-3.089624568996511e-19,-1.1367681506195754e-18,-3.2471651708086403e-18,-7.768256709158854e-18,-1.6283666236438602e-17,-3.079056298662177e-17,-5.3568576826164134e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008,-0.5012019228201195,-2.1370261521234817e-5,-4.2733745869595164e-5,-6.408373317441512e-5,-8.541362037837003e-5,-0.00010671697926874593,-0.0001279876140113051,-0.00014921961800081363,-0.00017040742982613882,-0.0001915458881281445,-0.00021263028510592712,-1.8202234273891282e-9,-2.7114752745560956e-9,-5.400564672817739e-9,-6.462228070663699e-10,-2.5635358902940347e-9,-5.68873037778732e-9,-9.919293674620129e-9,-1.5117550277423125e-8,-2.111622930652183e-8,-2.7725239765985528e-8,-3.473938686792918e-8,-4.1946725540210595e-8,-4.913722203200912e-8,-4.120333280265324e-12,-2.0695466677144116e-12,-6.001459401301751e-13,-4.736180580668027e-12,-1.562406086491561e-11,-3.586294147194601e-11,-6.71831753085888e-11,-1.10258553079864e-10,-1.6459861617352813e-10,-2.2853240417911325e-10,-2.9928978157250654e-10,-3.731807589500164e-10,-3.4336480976767267e-16,-5.4423354139777996e-15,-2.7119175387126215e-14,-8.380841045665783e-14,-1.986957040454176e-13,-3.9720064547609943e-13,-7.038978939342152e-13,-1.1390052972242027e-12,-1.7146047321066058e-12,-2.4307997534796636e-12,1.2175743808669048e-19,3.866516137659913e-18,2.8986645025621873e-17,1.199521176086919e-16,3.5751538458214066e-16,8.638998203030235e-16,1.802477517330429e-15,3.3711318930279105e-15,5.788956224959938e-15,9.276521768092978e-15,-8.633812750137112e-23,-5.4599272467498974e-21,-6.09623601594368e-20,-3.3306186462769264e-19,-1.2254373029461659e-18,-3.500447586403327e-18,-8.374189182795669e-18,-1.7553809916279725e-17,-3.319226039360332e-17,-5.774698409059091e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009,-0.5013524340160876,-2.7053578197062145e-5,-5.40963169813267e-5,-8.111742867574775e-5,-0.00010810623173396201,-0.00013505220379964262,-0.00016194503470738343,-0.000188774679377532,-0.00021553141053450128,-0.00024220587115015532,-0.0002687891264813952,-2.917414481410454e-9,-4.358107769713089e-9,-8.694843983996342e-9,-1.0340177196854682e-9,-4.115679430611038e-9,-9.184618186929962e-9,-1.6142892624752503e-8,-2.4858880630450205e-8,-3.5172502420523556e-8,-4.690155592044751e-8,-5.984890063901411e-8,-7.381019030175947e-8,-8.858183091885166e-8,-4.14764846769919e-12,-2.0831729966375124e-12,-6.040709413835031e-13,-4.76779719095783e-12,-1.573212404886619e-11,-3.612427294133393e-11,-6.770881788399819e-11,-1.1120470823573942e-10,-1.6618442001321106e-10,-2.310667686450292e-10,-3.0320949443476387e-10,-3.791017795236878e-10,-3.4577680252611135e-16,-5.4809275421743674e-15,-2.7314348851945057e-14,-8.442307303821422e-14,-2.001842573924072e-13,-4.0024089329428157e-13,-7.093897735127466e-13,-1.1480147532956756e-12,-1.7282269931419733e-12,-2.4499149031352488e-12,1.4387619666018312e-19,4.568138844738928e-18,3.423716989333281e-17,1.4162770436322908e-16,4.219325099204191e-16,1.0190529250695366e-15,2.125087854315546e-15,3.972447998918734e-15,6.818280599867522e-15,1.0921574855624229e-14,-8.800872704596597e-23,-5.565574105628052e-21,-6.214195130957108e-20,-3.395064449709494e-19,-1.2491489012802726e-18,-3.568179494807649e-18,-8.536225551199737e-18,-1.789346735037888e-17,-3.383451401552426e-17,-5.886435932347322e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
