"","V1","V2","V3"
"V200"," 0.1990000","-0.5277878","-0.5277878"
"V201"," 0.2000000","-0.5279155","-0.5279155"
"V202"," 0.2010000","-0.5280432","-0.5280432"
"V203"," 0.2020000","-0.5281707","-0.5281707"
"V204"," 0.203000","-0.528298","-0.528298"
"V205"," 0.2040000","-0.5284252","-0.5284252"
"V206"," 0.2050000","-0.5285523","-0.5285523"
"V207"," 0.2060000","-0.5286793","-0.5286793"
"V208"," 0.2070000","-0.5288061","-0.5288061"
"V209"," 0.2080000","-0.5289327","-0.5289327"
"V210"," 0.2090000","-0.5290593","-0.5290593"
"V211"," 0.2100000","-0.5291856","-0.5291856"
"V212"," 0.2110000","-0.5293119","-0.5293119"
"V213"," 0.212000","-0.529438","-0.529438"
"V214"," 0.213000","-0.529564","-0.529564"
"V215"," 0.2140000","-0.5296898","-0.5296898"
"V216"," 0.2150000","-0.5298155","-0.5298155"
"V217"," 0.216000","-0.529941","-0.529941"
"V218"," 0.2170000","-0.5300664","-0.5300664"
"V219"," 0.2180000","-0.5301917","-0.5301917"
"V220"," 0.2190000","-0.5303168","-0.5303168"
"V221"," 0.2200000","-0.5304418","-0.5304418"
"V222"," 0.2210000","-0.5305667","-0.5305667"
"V223"," 0.2220000","-0.5306914","-0.5306914"
"V224"," 0.2230000","-0.5308159","-0.5308159"
"V225"," 0.2240000","-0.5309403","-0.5309403"
"V226"," 0.2250000","-0.5310646","-0.5310646"
"V227"," 0.2260000","-0.5311887","-0.5311887"
"V228"," 0.2270000","-0.5313127","-0.5313127"
"V229"," 0.2280000","-0.5314365","-0.5314365"
"V230"," 0.2290000","-0.5315602","-0.5315602"
"V231"," 0.2300000","-0.5316837","-0.5316837"
"V232"," 0.2310000","-0.5318071","-0.5318071"
"V233"," 0.2320000","-0.5319304","-0.5319304"
"V234"," 0.2330000","-0.5320535","-0.5320535"
"V235"," 0.2340000","-0.5321765","-0.5321765"
"V236"," 0.2350000","-0.5322993","-0.5322993"
"V237"," 0.2360000","-0.5324219","-0.5324219"
"V238"," 0.2370000","-0.5325444","-0.5325444"
"V239"," 0.2380000","-0.5326668","-0.5326668"
"V240"," 0.239000","-0.532789","-0.532789"
"V241"," 0.2400000","-0.5329111","-0.5329111"
"V242"," 0.241000","-0.533033","-0.533033"
"V243"," 0.2420000","-0.5331548","-0.5331548"
"V244"," 0.2430000","-0.5332764","-0.5332764"
"V245"," 0.2440000","-0.5333979","-0.5333979"
"V246"," 0.2450000","-0.5335192","-0.5335192"
"V247"," 0.2460000","-0.5336404","-0.5336404"
"V248"," 0.2470000","-0.5337614","-0.5337614"
"V249"," 0.2480000","-0.5338823","-0.5338823"
"V250"," 0.249000","-0.534003","-0.534003"
"V251"," 0.2500000","-0.5341236","-0.5341236"
"V252"," 0.251000","-0.534244","-0.534244"
"V253"," 0.2520000","-0.5343642","-0.5343642"
"V254"," 0.2530000","-0.5344843","-0.5344843"
"V255"," 0.2540000","-0.5346043","-0.5346043"
"V256"," 0.2550000","-0.5347241","-0.5347241"
"V257"," 0.2560000","-0.5348437","-0.5348437"
"V258"," 0.2570000","-0.5349632","-0.5349632"
"V259"," 0.2580000","-0.5350826","-0.5350826"
"V260"," 0.2590000","-0.5352017","-0.5352017"
"V261"," 0.2600000","-0.5353208","-0.5353208"
"V262"," 0.2610000","-0.5354396","-0.5354396"
"V263"," 0.2620000","-0.5355583","-0.5355583"
"V264"," 0.2630000","-0.5356769","-0.5356769"
"V265"," 0.2640000","-0.5357953","-0.5357953"
"V266"," 0.2650000","-0.5359135","-0.5359135"
"V267"," 0.2660000","-0.5360316","-0.5360316"
"V268"," 0.2670000","-0.5361495","-0.5361495"
"V269"," 0.2680000","-0.5362673","-0.5362673"
"V270"," 0.2690000","-0.5363849","-0.5363849"
"V271"," 0.2700000","-0.5365024","-0.5365024"
"V272"," 0.2710000","-0.5366197","-0.5366197"
"V273"," 0.2720000","-0.5367368","-0.5367368"
"V274"," 0.2730000","-0.5368538","-0.5368538"
"V275"," 0.2740000","-0.5369706","-0.5369706"
"V276"," 0.2750000","-0.5370872","-0.5370872"
"V277"," 0.2760000","-0.5372037","-0.5372037"
"V278"," 0.27700","-0.53732","-0.53732"
"V279"," 0.2780000","-0.5374362","-0.5374362"
"V280"," 0.2790000","-0.5375522","-0.5375522"
"V281"," 0.280000","-0.537668","-0.537668"
"V282"," 0.2810000","-0.5377837","-0.5377837"
"V283"," 0.2820000","-0.5378992","-0.5378992"
"V284"," 0.2830000","-0.5380145","-0.5380145"
"V285"," 0.2840000","-0.5381297","-0.5381297"
"V286"," 0.2850000","-0.5382447","-0.5382447"
"V287"," 0.2860000","-0.5383596","-0.5383596"
"V288"," 0.2870000","-0.5384743","-0.5384743"
"V289"," 0.2880000","-0.5385888","-0.5385888"
"V290"," 0.2890000","-0.5387031","-0.5387031"
"V291"," 0.2900000","-0.5388173","-0.5388173"
"V292"," 0.2910000","-0.5389313","-0.5389313"
"V293"," 0.2920000","-0.5390452","-0.5390452"
"V294"," 0.2930000","-0.5391589","-0.5391589"
"V295"," 0.2940000","-0.5392724","-0.5392724"
"V296"," 0.2950000","-0.5393857","-0.5393857"
"V297"," 0.2960000","-0.5394989","-0.5394989"
"V298"," 0.2970000","-0.5396119","-0.5396119"
"V299"," 0.2980000","-0.5397247","-0.5397247"
"V300"," 0.2990000","-0.5398374","-0.5398374"
"V301"," 0.3000000","-0.5399499","-0.5399499"
"V302"," 0.3010000","-0.5400622","-0.5400622"
"V303"," 0.3020000","-0.5401744","-0.5401744"
"V304"," 0.3030000","-0.5402864","-0.5402864"
"V305"," 0.3040000","-0.5403982","-0.5403982"
"V306"," 0.3050000","-0.5405098","-0.5405098"
"V307"," 0.3060000","-0.5406213","-0.5406213"
"V308"," 0.3070000","-0.5407325","-0.5407325"
"V309"," 0.3080000","-0.5408437","-0.5408437"
"V310"," 0.3090000","-0.5409546","-0.5409546"
"V311"," 0.3100000","-0.5410654","-0.5410654"
"V312"," 0.3110000","-0.5411759","-0.5411759"
"V313"," 0.3120000","-0.5412864","-0.5412864"
"V314"," 0.3130000","-0.5413966","-0.5413966"
"V315"," 0.3140000","-0.5415066","-0.5415066"
"V316"," 0.3150000","-0.5416165","-0.5416165"
"V317"," 0.3160000","-0.5417262","-0.5417262"
"V318"," 0.3170000","-0.5418358","-0.5418358"
"V319"," 0.3180000","-0.5419451","-0.5419451"
"V320"," 0.3190000","-0.5420543","-0.5420543"
"V321"," 0.3200000","-0.5421633","-0.5421633"
"V322"," 0.3210000","-0.5422721","-0.5422721"
"V323"," 0.3220000","-0.5423807","-0.5423807"
"V324"," 0.3230000","-0.5424892","-0.5424892"
"V325"," 0.3240000","-0.5425974","-0.5425974"
"V326"," 0.3250000","-0.5427055","-0.5427055"
"V327"," 0.3260000","-0.5428134","-0.5428134"
"V328"," 0.3270000","-0.5429211","-0.5429211"
"V329"," 0.3280000","-0.5430287","-0.5430287"
"V330"," 0.329000","-0.543136","-0.543136"
"V331"," 0.3300000","-0.5432432","-0.5432432"
"V332"," 0.3310000","-0.5433502","-0.5433502"
"V333"," 0.332000","-0.543457","-0.543457"
"V334"," 0.3330000","-0.5435636","-0.5435636"
"V335"," 0.3340000","-0.5436701","-0.5436701"
"V336"," 0.3350000","-0.5437763","-0.5437763"
"V337"," 0.3360000","-0.5438824","-0.5438824"
"V338"," 0.3370000","-0.5439883","-0.5439883"
"V339"," 0.3380000","-0.5440939","-0.5440939"
"V340"," 0.3390000","-0.5441994","-0.5441994"
"V341"," 0.3400000","-0.5443048","-0.5443048"
"V342"," 0.3410000","-0.5444099","-0.5444099"
"V343"," 0.3420000","-0.5445148","-0.5445148"
"V344"," 0.3430000","-0.5446196","-0.5446196"
"V345"," 0.3440000","-0.5447241","-0.5447241"
"V346"," 0.3450000","-0.5448285","-0.5448285"
"V347"," 0.3460000","-0.5449327","-0.5449327"
"V348"," 0.3470000","-0.5450366","-0.5450366"
"V349"," 0.3480000","-0.5451404","-0.5451404"
"V350"," 0.349000","-0.545244","-0.545244"
"V351"," 0.3500000","-0.5453474","-0.5453474"
"V352"," 0.3510000","-0.5454506","-0.5454506"
"V353"," 0.3520000","-0.5455537","-0.5455537"
"V354"," 0.3530000","-0.5456565","-0.5456565"
"V355"," 0.3540000","-0.5457591","-0.5457591"
"V356"," 0.3550000","-0.5458616","-0.5458616"
"V357"," 0.3560000","-0.5459638","-0.5459638"
"V358"," 0.3570000","-0.5460658","-0.5460658"
"V359"," 0.3580000","-0.5461677","-0.5461677"
"V360"," 0.3590000","-0.5462693","-0.5462693"
"V361"," 0.3600000","-0.5463708","-0.5463708"
"V362"," 0.361000","-0.546472","-0.546472"
"V363"," 0.3620000","-0.5465731","-0.5465731"
"V364"," 0.3630000","-0.5466739","-0.5466739"
"V365"," 0.3640000","-0.5467746","-0.5467746"
"V366"," 0.365000","-0.546875","-0.546875"
"V367"," 0.3660000","-0.5469753","-0.5469753"
"V368"," 0.3670000","-0.5470753","-0.5470753"
"V369"," 0.3680000","-0.5471752","-0.5471752"
"V370"," 0.3690000","-0.5472748","-0.5472748"
"V371"," 0.3700000","-0.5473743","-0.5473743"
"V372"," 0.3710000","-0.5474735","-0.5474735"
"V373"," 0.3720000","-0.5475726","-0.5475726"
"V374"," 0.3730000","-0.5476714","-0.5476714"
"V375"," 0.37400","-0.54777","-0.54777"
"V376"," 0.3750000","-0.5478685","-0.5478685"
"V377"," 0.3760000","-0.5479667","-0.5479667"
"V378"," 0.3770000","-0.5480647","-0.5480647"
"V379"," 0.3780000","-0.5481625","-0.5481625"
"V380"," 0.3790000","-0.5482601","-0.5482601"
"V381"," 0.3800000","-0.5483575","-0.5483575"
"V382"," 0.3810000","-0.5484547","-0.5484547"
"V383"," 0.3820000","-0.5485516","-0.5485516"
"V384"," 0.3830000","-0.5486484","-0.5486484"
"V385"," 0.384000","-0.548745","-0.548745"
"V386"," 0.3850000","-0.5488413","-0.5488413"
"V387"," 0.3860000","-0.5489374","-0.5489374"
"V388"," 0.3870000","-0.5490333","-0.5490333"
"V389"," 0.3880000","-0.5491291","-0.5491291"
"V390"," 0.3890000","-0.5492245","-0.5492245"
"V391"," 0.3900000","-0.5493198","-0.5493198"
"V392"," 0.3910000","-0.5494149","-0.5494149"
"V393"," 0.3920000","-0.5495097","-0.5495097"
"V394"," 0.3930000","-0.5496044","-0.5496044"
"V395"," 0.3940000","-0.5496988","-0.5496988"
"V396"," 0.395000","-0.549793","-0.549793"
"V397"," 0.396000","-0.549887","-0.549887"
"V398"," 0.3970000","-0.5499808","-0.5499808"
"V399"," 0.3980000","-0.5500743","-0.5500743"
"V400"," 0.3990000","-0.5501677","-0.5501677"
"V401"," 0.4000000","-0.5502608","-0.5502608"
"V402"," 0.4010000","-0.5503537","-0.5503537"
"V403"," 0.4020000","-0.5504463","-0.5504463"
"V404"," 0.4030000","-0.5505388","-0.5505388"
"V405"," 0.404000","-0.550631","-0.550631"
"V406"," 0.405000","-0.550723","-0.550723"
"V407"," 0.4060000","-0.5508148","-0.5508148"
"V408"," 0.4070000","-0.5509064","-0.5509064"
"V409"," 0.4080000","-0.5509977","-0.5509977"
"V410"," 0.4090000","-0.5510889","-0.5510889"
"V411"," 0.4100000","-0.5511798","-0.5511798"
"V412"," 0.4110000","-0.5512704","-0.5512704"
"V413"," 0.4120000","-0.5513609","-0.5513609"
"V414"," 0.4130000","-0.5514511","-0.5514511"
"V415"," 0.4140000","-0.5515411","-0.5515411"
"V416"," 0.4150000","-0.5516308","-0.5516308"
"V417"," 0.4160000","-0.5517204","-0.5517204"
"V418"," 0.4170000","-0.5518097","-0.5518097"
"V419"," 0.4180000","-0.5518987","-0.5518987"
"V420"," 0.4190000","-0.5519876","-0.5519876"
"V421"," 0.4200000","-0.5520762","-0.5520762"
"V422"," 0.4210000","-0.5521646","-0.5521646"
"V423"," 0.4220000","-0.5522527","-0.5522527"
"V424"," 0.4230000","-0.5523407","-0.5523407"
"V425"," 0.4240000","-0.5524283","-0.5524283"
"V426"," 0.4250000","-0.5525158","-0.5525158"
"V427"," 0.426000","-0.552603","-0.552603"
"V428"," 0.42700","-0.55269","-0.55269"
"V429"," 0.4280000","-0.5527767","-0.5527767"
"V430"," 0.4290000","-0.5528632","-0.5528632"
"V431"," 0.4300000","-0.5529495","-0.5529495"
"V432"," 0.4310000","-0.5530355","-0.5530355"
"V433"," 0.4320000","-0.5531213","-0.5531213"
"V434"," 0.4330000","-0.5532069","-0.5532069"
"V435"," 0.4340000","-0.5532922","-0.5532922"
"V436"," 0.4350000","-0.5533773","-0.5533773"
"V437"," 0.4360000","-0.5534621","-0.5534621"
"V438"," 0.4370000","-0.5535467","-0.5535467"
"V439"," 0.4380000","-0.5536311","-0.5536311"
"V440"," 0.4390000","-0.5537152","-0.5537152"
"V441"," 0.440000","-0.553799","-0.553799"
"V442"," 0.4410000","-0.5538827","-0.5538827"
"V443"," 0.442000","-0.553966","-0.553966"
"V444"," 0.4430000","-0.5540492","-0.5540492"
"V445"," 0.444000","-0.554132","-0.554132"
"V446"," 0.4450000","-0.5542147","-0.5542147"
"V447"," 0.4460000","-0.5542971","-0.5542971"
"V448"," 0.4470000","-0.5543792","-0.5543792"
"V449"," 0.4480000","-0.5544611","-0.5544611"
"V450"," 0.4490000","-0.5545427","-0.5545427"
"V451"," 0.4500000","-0.5546241","-0.5546241"
"V452"," 0.4510000","-0.5547053","-0.5547053"
"V453"," 0.4520000","-0.5547862","-0.5547862"
"V454"," 0.4530000","-0.5548668","-0.5548668"
"V455"," 0.4540000","-0.5549472","-0.5549472"
"V456"," 0.4550000","-0.5550273","-0.5550273"
"V457"," 0.4560000","-0.5551072","-0.5551072"
"V458"," 0.4570000","-0.5551868","-0.5551868"
"V459"," 0.4580000","-0.5552662","-0.5552662"
"V460"," 0.4590000","-0.5553453","-0.5553453"
"V461"," 0.4600000","-0.5554241","-0.5554241"
"V462"," 0.4610000","-0.5555027","-0.5555027"
"V463"," 0.4620000","-0.5555811","-0.5555811"
"V464"," 0.4630000","-0.5556591","-0.5556591"
"V465"," 0.4640000","-0.5557369","-0.5557369"
"V466"," 0.4650000","-0.5558145","-0.5558145"
"V467"," 0.4660000","-0.5558918","-0.5558918"
"V468"," 0.4670000","-0.5559688","-0.5559688"
"V469"," 0.4680000","-0.5560456","-0.5560456"
"V470"," 0.4690000","-0.5561221","-0.5561221"
"V471"," 0.4700000","-0.5561983","-0.5561983"
"V472"," 0.4710000","-0.5562743","-0.5562743"
"V473"," 0.47200","-0.55635","-0.55635"
"V474"," 0.4730000","-0.5564254","-0.5564254"
"V475"," 0.4740000","-0.5565006","-0.5565006"
"V476"," 0.4750000","-0.5565755","-0.5565755"
"V477"," 0.4760000","-0.5566501","-0.5566501"
"V478"," 0.4770000","-0.5567245","-0.5567245"
"V479"," 0.4780000","-0.5567986","-0.5567986"
"V480"," 0.4790000","-0.5568724","-0.5568724"
"V481"," 0.4800000","-0.5569459","-0.5569459"
"V482"," 0.4810000","-0.5570192","-0.5570192"
"V483"," 0.4820000","-0.5570922","-0.5570922"
"V484"," 0.4830000","-0.5571649","-0.5571649"
"V485"," 0.4840000","-0.5572374","-0.5572374"
"V486"," 0.4850000","-0.5573096","-0.5573096"
"V487"," 0.4860000","-0.5573815","-0.5573815"
"V488"," 0.4870000","-0.5574531","-0.5574531"
"V489"," 0.4880000","-0.5575244","-0.5575244"
"V490"," 0.4890000","-0.5575955","-0.5575955"
"V491"," 0.4900000","-0.5576663","-0.5576663"
"V492"," 0.4910000","-0.5577368","-0.5577368"
"V493"," 0.492000","-0.557807","-0.557807"
"V494"," 0.4930000","-0.5578769","-0.5578769"
"V495"," 0.4940000","-0.5579466","-0.5579466"
"V496"," 0.4950000","-0.5580159","-0.5580159"
"V497"," 0.496000","-0.558085","-0.558085"
"V498"," 0.4970000","-0.5581538","-0.5581538"
"V499"," 0.4980000","-0.5582223","-0.5582223"
"V500"," 0.4990000","-0.5582905","-0.5582905"
"V501"," 0.5000000","-0.5583585","-0.5583585"
"V502"," 0.5010000","-0.5584261","-0.5584261"
"V503"," 0.5020000","-0.5584935","-0.5584935"
"V504"," 0.5030000","-0.5585605","-0.5585605"
"V505"," 0.5040000","-0.5586273","-0.5586273"
"V506"," 0.5050000","-0.5586938","-0.5586938"
"V507"," 0.50600","-0.55876","-0.55876"
"V508"," 0.5070000","-0.5588258","-0.5588258"
"V509"," 0.5080000","-0.5588914","-0.5588914"
"V510"," 0.5090000","-0.5589567","-0.5589567"
"V511"," 0.5100000","-0.5590217","-0.5590217"
"V512"," 0.5110000","-0.5590864","-0.5590864"
"V513"," 0.5120000","-0.5591508","-0.5591508"
"V514"," 0.5130000","-0.5592149","-0.5592149"
"V515"," 0.5140000","-0.5592787","-0.5592787"
"V516"," 0.5150000","-0.5593422","-0.5593422"
"V517"," 0.5160000","-0.5594054","-0.5594054"
"V518"," 0.5170000","-0.5594683","-0.5594683"
"V519"," 0.5180000","-0.5595309","-0.5595309"
"V520"," 0.5190000","-0.5595932","-0.5595932"
"V521"," 0.5200000","-0.5596552","-0.5596552"
"V522"," 0.5210000","-0.5597168","-0.5597168"
"V523"," 0.5220000","-0.5597782","-0.5597782"
