"","V1","V2"
"V1","0.0","0.8"
"V2","0.0010000","0.7996975"
"V3","0.0020000","0.7991401"
"V4","0.0030000","0.7983516"
"V5","0.0040000","0.7973589"
"V6","0.0050000","0.7961926"
"V7","0.0060000","0.7948861"
"V8","0.0070000","0.7934767"
"V9","0.0080000","0.7920045"
"V10","0.0090000","0.7905131"
"V11","0.0100000","0.7890495"
"V12","0.0110000","0.7876496"
"V13","0.0120000","0.7863337"
"V14","0.0130000","0.7851195"
"V15","0.0140000","0.7840168"
"V16","0.0150000","0.7830276"
"V17","0.0160000","0.7821471"
"V18","0.0170000","0.7813614"
"V19","0.0180000","0.7806526"
"V20","0.0190000","0.7800003"
"V21","0.0200000","0.7793808"
"V22","0.0210000","0.7787678"
"V23","0.022000","0.778132"
"V24","0.023000","0.777443"
"V25","0.0240000","0.7766744"
"V26","0.0250000","0.7758001"
"V27","0.0260000","0.7747976"
"V28","0.0270000","0.7736476"
"V29","0.0280000","0.7723342"
"V30","0.0290000","0.7708452"
"V31","0.0300000","0.7691728"
"V32","0.0310000","0.7673113"
"V33","0.032000","0.765261"
"V34","0.0330000","0.7630287"
"V35","0.0340000","0.7606278"
"V36","0.0350000","0.7580782"
"V37","0.0360000","0.7554061"
"V38","0.0370000","0.7526475"
"V39","0.0380000","0.7498523"
"V40","0.039000","0.747076"
"V41","0.0400000","0.7443777"
"V42","0.0410000","0.7418206"
"V43","0.0420000","0.7394719"
"V44","0.0430000","0.7374025"
"V45","0.044000","0.735676"
"V46","0.0450000","0.7343523"
"V47","0.0460000","0.7334826"
"V48","0.0470000","0.7331013"
"V49","0.0480000","0.7332268"
"V50","0.0490000","0.7338607"
"V51","0.0500000","0.7349885"
"V52","0.0510000","0.7365799"
"V53","0.0520000","0.7385784"
"V54","0.0530000","0.7409019"
"V55","0.0540000","0.7434607"
"V56","0.0550000","0.7461587"
"V57","0.0560000","0.7488925"
"V58","0.0570000","0.7515521"
"V59","0.0580000","0.7540222"
"V60","0.0590000","0.7562042"
"V61","0.0600000","0.7580119"
"V62","0.061000","0.759374"
"V63","0.0620000","0.7602381"
"V64","0.0630000","0.7605707"
"V65","0.0640000","0.7603573"
"V66","0.0650000","0.7596021"
"V67","0.0660000","0.7583248"
"V68","0.0670000","0.7565609"
"V69","0.0680000","0.7543653"
"V70","0.0690000","0.7517956"
"V71","0.0700000","0.7489111"
"V72","0.0710000","0.7457733"
"V73","0.0720000","0.7424458"
"V74","0.0730000","0.7389939"
"V75","0.0740000","0.7354791"
"V76","0.0750000","0.7319478"
"V77","0.0760000","0.7284414"
"V78","0.0770000","0.7249968"
"V79","0.0780000","0.7216467"
"V80","0.0790000","0.7184191"
"V81","0.0800000","0.7153378"
"V82","0.0810000","0.7124222"
"V83","0.082000","0.709691"
"V84","0.0830000","0.7071688"
"V85","0.0840000","0.7048778"
"V86","0.0850000","0.7028367"
"V87","0.0860000","0.7010608"
"V88","0.0870000","0.6995615"
"V89","0.0880000","0.6983468"
"V90","0.0890000","0.6974207"
"V91","0.0900000","0.6967741"
"V92","0.0910000","0.6963833"
"V93","0.0920000","0.6962165"
"V94","0.093000","0.696234"
"V95","0.0940000","0.6963883"
"V96","0.0950000","0.6966241"
"V97","0.0960000","0.6968781"
"V98","0.0970000","0.6970848"
"V99","0.0980000","0.6971888"
"V100","0.099000","0.697134"
"V101","0.1000000","0.6968804"
"V102","0.1010000","0.6964057"
"V103","0.1020000","0.6957055"
"V104","0.1030000","0.6947927"
"V105","0.104000","0.693698"
"V106","0.1050000","0.6924649"
"V107","0.1060000","0.6911606"
"V108","0.1070000","0.6898776"
"V109","0.1080000","0.6887022"
"V110","0.1090000","0.6877136"
"V111","0.1100000","0.6869843"
"V112","0.1110000","0.6865799"
"V113","0.1120000","0.6865588"
"V114","0.1130000","0.6869657"
"V115","0.1140000","0.6877991"
"V116","0.1150000","0.6890306"
"V117","0.1160000","0.6906136"
"V118","0.1170000","0.6924831"
"V119","0.1180000","0.6945564"
"V120","0.1190000","0.6967325"
"V121","0.1200000","0.6988923"
"V122","0.1210000","0.7009159"
"V123","0.122000","0.702697"
"V124","0.1230000","0.7041304"
"V125","0.1240000","0.7051347"
"V126","0.1250000","0.7056537"
"V127","0.1260000","0.7056553"
"V128","0.1270000","0.7051322"
"V129","0.1280000","0.7041015"
"V130","0.1290000","0.7025975"
"V131","0.1300000","0.7006934"
"V132","0.1310000","0.6984823"
"V133","0.1320000","0.6960539"
"V134","0.1330000","0.6934946"
"V135","0.1340000","0.6908875"
"V136","0.1350000","0.6883127"
"V137","0.1360000","0.6858466"
"V138","0.1370000","0.6835502"
"V139","0.1380000","0.6814418"
"V140","0.1390000","0.6795231"
"V141","0.1400000","0.6777854"
"V142","0.1410000","0.6762094"
"V143","0.1420000","0.6747655"
"V144","0.1430000","0.6734137"
"V145","0.1440000","0.6721035"
"V146","0.1450000","0.6707939"
"V147","0.1460000","0.6694668"
"V148","0.147000","0.668115"
"V149","0.1480000","0.6667505"
"V150","0.1490000","0.6654038"
"V151","0.1500000","0.6641241"
"V152","0.1510000","0.6629793"
"V153","0.1520000","0.6620562"
"V154","0.1530000","0.6614394"
"V155","0.1540000","0.6612245"
"V156","0.1550000","0.6615059"
"V157","0.1560000","0.6623519"
"V158","0.1570000","0.6638053"
"V159","0.1580000","0.6658831"
"V160","0.1590000","0.6685763"
"V161","0.1600000","0.6718505"
"V162","0.1610000","0.6756467"
"V163","0.1620000","0.6798437"
"V164","0.1630000","0.6842938"
"V165","0.164000","0.688845"
"V166","0.1650000","0.6933401"
"V167","0.1660000","0.6976177"
"V168","0.1670000","0.7015116"
"V169","0.168000","0.704851"
"V170","0.1690000","0.7074972"
"V171","0.1700000","0.7093573"
"V172","0.1710000","0.7103679"
"V173","0.1720000","0.7105076"
"V174","0.1730000","0.7097968"
"V175","0.1740000","0.7082977"
"V176","0.1750000","0.7061143"
"V177","0.1760000","0.7033918"
"V178","0.1770000","0.7002863"
"V179","0.1780000","0.6969989"
"V180","0.1790000","0.6937417"
"V181","0.1800000","0.6907069"
"V182","0.1810000","0.6880669"
"V183","0.1820000","0.6859747"
"V184","0.1830000","0.6845634"
"V185","0.1840000","0.6839467"
"V186","0.1850000","0.6841991"
"V187","0.1860000","0.6853204"
"V188","0.1870000","0.6872748"
"V189","0.1880000","0.6899985"
"V190","0.1890000","0.6933999"
"V191","0.1900000","0.6973594"
"V192","0.1910000","0.7017299"
"V193","0.1920000","0.7063364"
"V194","0.1930000","0.7110135"
"V195","0.1940000","0.7156067"
"V196","0.1950000","0.7199692"
"V197","0.1960000","0.7239847"
"V198","0.1970000","0.7275676"
"V199","0.198000","0.730663"
"V200","0.1990000","0.7332469"
"V201","0.2000000","0.7353254"
"V202","0.2010000","0.7369255"
"V203","0.2020000","0.7381228"
"V204","0.2030000","0.7390134"
"V205","0.204000","0.739692"
"V206","0.2050000","0.7402519"
"V207","0.2060000","0.7407848"
"V208","0.207000","0.741381"
"V209","0.2080000","0.7421292"
"V210","0.2090000","0.7430972"
"V211","0.210000","0.744307"
"V212","0.2110000","0.7457606"
"V213","0.2120000","0.7474411"
"V214","0.2130000","0.7493127"
"V215","0.2140000","0.7513207"
"V216","0.2150000","0.7533915"
"V217","0.2160000","0.7554327"
"V218","0.2170000","0.7573597"
"V219","0.2180000","0.7590948"
"V220","0.219000","0.760568"
"V221","0.2200000","0.7617315"
"V222","0.2210000","0.7625595"
"V223","0.222000","0.763048"
"V224","0.2230000","0.7632153"
"V225","0.2240000","0.7631012"
"V226","0.2250000","0.7627554"
"V227","0.226000","0.762258"
"V228","0.2270000","0.7616982"
"V229","0.2280000","0.7611543"
"V230","0.229000","0.760694"
"V231","0.2300000","0.7603741"
"V232","0.2310000","0.7602404"
"V233","0.2320000","0.7603284"
"V234","0.233000","0.760657"
"V235","0.2340000","0.7611979"
"V236","0.2350000","0.7619042"
"V237","0.2360000","0.7627245"
"V238","0.2370000","0.7636026"
"V239","0.2380000","0.7644781"
"V240","0.2390000","0.7652857"
