"","V1","V2"
"V319","0.3180000","0.1041024"
"V320","0.3190000","0.1035057"
"V321","0.3200000","0.1029654"
"V322","0.3210000","0.1024941"
"V323","0.3220000","0.1021021"
"V324","0.3230000","0.1017978"
"V325","0.3240000","0.1015875"
"V326","0.3250000","0.1014751"
"V327","0.3260000","0.1014627"
"V328","0.3270000","0.1015503"
"V329","0.3280000","0.1017352"
"V330","0.3290000","0.1020041"
"V331","0.330000","0.102341"
"V332","0.3310000","0.1027298"
"V333","0.3320000","0.1031545"
"V334","0.333000","0.103599"
"V335","0.3340000","0.1040473"
"V336","0.3350000","0.1044831"
"V337","0.3360000","0.1048906"
"V338","0.3370000","0.1052535"
"V339","0.3380000","0.1055557"
"V340","0.3390000","0.1057813"
"V341","0.3400000","0.1059178"
"V342","0.3410000","0.1059606"
"V343","0.3420000","0.1059062"
"V344","0.3430000","0.1057541"
"V345","0.3440000","0.1055065"
"V346","0.3450000","0.1051692"
"V347","0.3460000","0.1047506"
"V348","0.3470000","0.1042623"
"V349","0.3480000","0.1037189"
"V350","0.3490000","0.1031381"
"V351","0.3500000","0.1025406"
"V352","0.3510000","0.1019499"
"V353","0.3520000","0.1013897"
"V354","0.3530000","0.1008774"
"V355","0.3540000","0.1004363"
"V356","0.3550000","0.1000861"
"V357","0.35600000","0.09984192"
"V358","0.35700000","0.09971428"
"V359","0.35800000","0.09970933"
"V360","0.35900000","0.09982872"
"V361","0.3600000","0.1000696"
"V362","0.3610000","0.1004247"
"V363","0.3620000","0.1008822"
"V364","0.363000","0.101426"
"V365","0.3640000","0.1020367"
"V366","0.3650000","0.1026984"
"V367","0.3660000","0.1033882"
"V368","0.3670000","0.1040846"
"V369","0.3680000","0.1047697"
"V370","0.369000","0.105429"
"V371","0.3700000","0.1060516"
"V372","0.3710000","0.1066301"
"V373","0.3720000","0.1071606"
"V374","0.3730000","0.1076427"
"V375","0.3740000","0.1080795"
"V376","0.3750000","0.1084775"
"V377","0.3760000","0.1088467"
"V378","0.3770000","0.1091959"
"V379","0.378000","0.109532"
"V380","0.3790000","0.1098615"
"V381","0.3800000","0.1101892"
"V382","0.3810000","0.1105181"
"V383","0.3820000","0.1108496"
"V384","0.3830000","0.1111833"
"V385","0.3840000","0.1115172"
"V386","0.3850000","0.1118473"
"V387","0.3860000","0.1121683"
"V388","0.3870000","0.1124729"
"V389","0.3880000","0.1127522"
"V390","0.389000","0.112997"
"V391","0.390000","0.113211"
"V392","0.3910000","0.1134046"
"V393","0.3920000","0.1135883"
"V394","0.3930000","0.1137729"
"V395","0.3940000","0.1139692"
"V396","0.3950000","0.1141881"
"V397","0.3960000","0.1144409"
"V398","0.3970000","0.1147388"
"V399","0.3980000","0.1150932"
"V400","0.3990000","0.1155157"
"V401","0.4000000","0.1160179"
"V402","0.4010000","0.1166117"
"V403","0.4020000","0.1172918"
"V404","0.4030000","0.1180359"
"V405","0.404000","0.118822"
"V406","0.4050000","0.1196292"
"V407","0.4060000","0.1204376"
"V408","0.4070000","0.1212285"
"V409","0.4080000","0.1219839"
"V410","0.4090000","0.1226871"
"V411","0.4100000","0.1233223"
"V412","0.4110000","0.1238747"
"V413","0.4120000","0.1243304"
"V414","0.4130000","0.1246763"
"V415","0.4140000","0.1249131"
"V416","0.4150000","0.1250688"
"V417","0.4160000","0.1251708"
"V418","0.4170000","0.1252436"
"V419","0.4180000","0.1253094"
"V420","0.4190000","0.1253872"
"V421","0.4200000","0.1254934"
"V422","0.4210000","0.1256419"
"V423","0.4220000","0.1258433"
"V424","0.4230000","0.1261061"
"V425","0.4240000","0.1264356"
"V426","0.4250000","0.1268351"
"V427","0.4260000","0.1273021"
"V428","0.4270000","0.1278013"
"V429","0.4280000","0.1282948"
"V430","0.4290000","0.1287498"
"V431","0.4300000","0.1291382"
"V432","0.431000","0.129437"
"V433","0.4320000","0.1296284"
"V434","0.4330000","0.1296991"
"V435","0.434000","0.129641"
"V436","0.435000","0.129451"
"V437","0.4360000","0.1291307"
"V438","0.4370000","0.1286868"
"V439","0.4380000","0.1281274"
"V440","0.4390000","0.1274887"
"V441","0.4400000","0.1268172"
"V442","0.4410000","0.1261535"
"V443","0.4420000","0.1255328"
"V444","0.4430000","0.1249842"
"V445","0.4440000","0.1245313"
"V446","0.445000","0.124192"
"V447","0.4460000","0.1239783"
"V448","0.4470000","0.1238966"
"V449","0.4480000","0.1239475"
"V450","0.4490000","0.1241262"
"V451","0.4500000","0.1244248"
"V452","0.4510000","0.1248194"
"V453","0.4520000","0.1252719"
"V454","0.4530000","0.1257477"
"V455","0.4540000","0.1262172"
"V456","0.4550000","0.1266547"
"V457","0.4560000","0.1270393"
"V458","0.4570000","0.1273542"
"V459","0.4580000","0.1275873"
"V460","0.4590000","0.1277306"
"V461","0.4600000","0.1277807"
"V462","0.4610000","0.1277383"
"V463","0.4620000","0.1276077"
"V464","0.4630000","0.1273996"
"V465","0.4640000","0.1271342"
"V466","0.46500","0.12683"
"V467","0.4660000","0.1265025"
"V468","0.4670000","0.1261648"
"V469","0.4680000","0.1258274"
"V470","0.4690000","0.1254979"
"V471","0.4700000","0.1251815"
"V472","0.4710000","0.1248808"
"V473","0.4720000","0.1245956"
"V474","0.4730000","0.1243233"
"V475","0.4740000","0.1240589"
"V476","0.4750000","0.1237986"
"V477","0.4760000","0.1235384"
"V478","0.4770000","0.1232758"
"V479","0.4780000","0.1230098"
"V480","0.4790000","0.1227414"
"V481","0.4800000","0.1224734"
"V482","0.48100","0.12221"
"V483","0.4820000","0.1219577"
"V484","0.4830000","0.1217243"
"V485","0.4840000","0.1215195"
"V486","0.4850000","0.1213549"
"V487","0.4860000","0.1212436"
"V488","0.487000","0.121195"
"V489","0.4880000","0.1212114"
"V490","0.4890000","0.1212932"
"V491","0.4900000","0.1214392"
"V492","0.4910000","0.1216463"
"V493","0.4920000","0.1219099"
"V494","0.4930000","0.1222235"
"V495","0.4940000","0.1225791"
"V496","0.4950000","0.1229668"
"V497","0.4960000","0.1233752"
"V498","0.4970000","0.1237912"
"V499","0.4980000","0.1241997"
"V500","0.4990000","0.1245888"
"V501","0.5000000","0.1249544"
"V502","0.5010000","0.1252931"
"V503","0.5020000","0.1256028"
"V504","0.5030000","0.1258822"
"V505","0.504000","0.126131"
"V506","0.5050000","0.1263499"
"V507","0.5060000","0.1265408"
"V508","0.5070000","0.1267063"
"V509","0.50800","0.12685"
"V510","0.5090000","0.1269767"
"V511","0.510000","0.127092"
"V512","0.5110000","0.1272006"
"V513","0.5120000","0.1273032"
"V514","0.5130000","0.1274003"
"V515","0.5140000","0.1274925"
"V516","0.5150000","0.1275798"
"V517","0.516000","0.127662"
"V518","0.5170000","0.1277384"
"V519","0.5180000","0.1278079"
"V520","0.5190000","0.1278693"
"V521","0.5200000","0.1279209"
"V522","0.5210000","0.1279606"
"V523","0.5220000","0.1279861"
"V524","0.5230000","0.1279954"
"V525","0.5240000","0.1279861"
"V526","0.525000","0.127951"
"V527","0.5260000","0.1278829"
"V528","0.5270000","0.1277755"
"V529","0.5280000","0.1276224"
"V530","0.5290000","0.1274179"
"V531","0.5300000","0.1271567"
"V532","0.5310000","0.1268338"
"V533","0.5320000","0.1264449"
"V534","0.5330000","0.1259857"
"V535","0.5340000","0.1254527"
"V536","0.5350000","0.1248423"
"V537","0.5360000","0.1241568"
"V538","0.5370000","0.1234093"
"V539","0.5380000","0.1226142"
"V540","0.5390000","0.1217863"
"V541","0.5400000","0.1209406"
"V542","0.5410000","0.1200925"
"V543","0.5420000","0.1192576"
"V544","0.543000","0.118452"
"V545","0.5440000","0.1176919"
"V546","0.545000","0.116994"
"V547","0.5460000","0.1163752"
"V548","0.5470000","0.1158526"
"V549","0.5480000","0.1154357"
"V550","0.5490000","0.1151186"
"V551","0.5500000","0.1148934"
"V552","0.5510000","0.1147506"
"V553","0.55200","0.11468"
"V554","0.5530000","0.1146701"
"V555","0.5540000","0.1147084"
"V556","0.5550000","0.1147815"
"V557","0.5560000","0.1148746"
"V558","0.5570000","0.1149722"
"V559","0.5580000","0.1150576"
"V560","0.5590000","0.1151128"
"V561","0.5600000","0.1151255"
"V562","0.5610000","0.1150984"
"V563","0.5620000","0.1150366"
"V564","0.5630000","0.1149458"
"V565","0.5640000","0.1148315"
"V566","0.5650000","0.1146996"
"V567","0.5660000","0.1145561"
"V568","0.5670000","0.1144072"
"V569","0.5680000","0.1142593"
"V570","0.569000","0.114119"
"V571","0.5700000","0.1139929"
"V572","0.571000","0.113888"
"V573","0.5720000","0.1138096"
"V574","0.5730000","0.1137498"
"V575","0.5740000","0.1136972"
"V576","0.5750000","0.1136421"
"V577","0.5760000","0.1135765"
"V578","0.577000","0.113494"
"V579","0.5780000","0.1133897"
"V580","0.5790000","0.1132606"
"V581","0.5800000","0.1131052"
"V582","0.5810000","0.1129236"
"V583","0.5820000","0.1127175"
"V584","0.5830000","0.1124905"
"V585","0.5840000","0.1122458"
"V586","0.5850000","0.1119962"
"V587","0.58600","0.11176"
"V588","0.5870000","0.1115524"
"V589","0.5880000","0.1113853"
"V590","0.589000","0.111267"
"V591","0.5900000","0.1112024"
"V592","0.5910000","0.1111932"
"V593","0.5920000","0.1112375"
"V594","0.5930000","0.1113303"
"V595","0.594000","0.111463"
"V596","0.5950000","0.1116238"
"V597","0.5960000","0.1118003"
"V598","0.5970000","0.1119773"
"V599","0.5980000","0.1121305"
"V600","0.5990000","0.1122393"
"V601","0.6000000","0.1122878"
"V602","0.6010000","0.1122647"
"V603","0.6020000","0.1121632"
"V604","0.6030000","0.1119812"
"V605","0.6040000","0.1117212"
"V606","0.60500","0.11139"
"V607","0.6060000","0.1109992"
"V608","0.6070000","0.1105647"
"V609","0.6080000","0.1101051"
"V610","0.6090000","0.1096372"
"V611","0.6100000","0.1091899"
"V612","0.611000","0.108789"
"V613","0.6120000","0.1084556"
"V614","0.6130000","0.1082057"
"V615","0.614000","0.108051"
"V616","0.6150000","0.1079981"
"V617","0.6160000","0.1080491"
"V618","0.6170000","0.1082014"
"V619","0.6180000","0.1084475"
"V620","0.6190000","0.1087754"
"V621","0.6200000","0.1091696"
"V622","0.6210000","0.1096151"
"V623","0.6220000","0.1100855"
"V624","0.6230000","0.1105554"
"V625","0.6240000","0.1110023"
"V626","0.6250000","0.1114073"
"V627","0.6260000","0.1117541"
"V628","0.6270000","0.1120299"
"V629","0.628000","0.112225"
"V630","0.6290000","0.1123325"
"V631","0.630000","0.112349"
"V632","0.631000","0.112274"
"V633","0.6320000","0.1121097"
"V634","0.6330000","0.1118611"
"V635","0.6340000","0.1115412"
"V636","0.6350000","0.1111648"
"V637","0.6360000","0.1107462"
"V638","0.6370000","0.1102997"
"V639","0.6380000","0.1098393"
"V640","0.6390000","0.1093788"
"V641","0.6400000","0.1089318"
"V642","0.6410000","0.1085119"
"V643","0.6420000","0.1081324"
"V644","0.6430000","0.1078062"
"V645","0.6440000","0.1075462"
"V646","0.6450000","0.1073605"
"V647","0.6460000","0.1072547"
"V648","0.6470000","0.1072329"
"V649","0.6480000","0.1072966"
"V650","0.6490000","0.1074442"
"V651","0.6500000","0.1076717"
"V652","0.6510000","0.1079721"
"V653","0.652000","0.108336"
"V654","0.6530000","0.1087508"
"V655","0.6540000","0.1092017"
"V656","0.6550000","0.1096707"
"V657","0.6560000","0.1101376"
"V658","0.657000","0.110586"
"V659","0.6580000","0.1109994"
"V660","0.6590000","0.1113603"
"V661","0.6600000","0.1116548"
"V662","0.6610000","0.1118733"
"V663","0.6620000","0.1120101"
"V664","0.6630000","0.1120636"
"V665","0.664000","0.112036"
"V666","0.6650000","0.1119336"
"V667","0.6660000","0.1117668"
"V668","0.6670000","0.1115495"
"V669","0.6680000","0.1113001"
"V670","0.6690000","0.1110354"
"V671","0.6700000","0.1107709"
"V672","0.6710000","0.1105247"
"V673","0.6720000","0.1103111"
"V674","0.6730000","0.1101411"
"V675","0.6740000","0.1100223"
"V676","0.675000","0.109959"
"V677","0.6760000","0.1099518"
"V678","0.6770000","0.1099982"
"V679","0.6780000","0.1100923"
"V680","0.6790000","0.1102246"
"V681","0.6800000","0.1103825"
"V682","0.6810000","0.1105527"
"V683","0.682000","0.110728"
"V684","0.6830000","0.1109032"
"V685","0.6840000","0.1110746"
"V686","0.6850000","0.1112402"
"V687","0.6860000","0.1113998"
"V688","0.6870000","0.1115548"
"V689","0.6880000","0.1117084"
"V690","0.6890000","0.1118654"
"V691","0.6900000","0.1120325"
"V692","0.6910000","0.1122179"
"V693","0.6920000","0.1124314"
"V694","0.6930000","0.1126837"
"V695","0.6940000","0.1129718"
"V696","0.6950000","0.1132837"
"V697","0.696000","0.113607"
"V698","0.6970000","0.1139283"
"V699","0.6980000","0.1142343"
"V700","0.6990000","0.1145108"
"V701","0.7000000","0.1147432"
"V702","0.7010000","0.1149167"
"V703","0.7020000","0.1150157"
"V704","0.7030000","0.1150242"
"V705","0.7040000","0.1149259"
"V706","0.7050000","0.1147045"
"V707","0.7060000","0.1143625"
"V708","0.7070000","0.1139198"
"V709","0.708000","0.113397"
"V710","0.709000","0.112815"
"V711","0.7100000","0.1121946"
"V712","0.711000","0.111557"
"V713","0.7120000","0.1109236"
"V714","0.7130000","0.1103157"
"V715","0.7140000","0.1097549"
"V716","0.7150000","0.1092632"
"V717","0.7160000","0.1088623"
"V718","0.717000","0.108574"
"V719","0.7180000","0.1084015"
"V720","0.7190000","0.1083273"
"V721","0.7200000","0.1083328"
"V722","0.7210000","0.1083999"
"V723","0.7220000","0.1085107"
"V724","0.7230000","0.1086476"
"V725","0.7240000","0.1087935"
"V726","0.7250000","0.1089315"
"V727","0.7260000","0.1090449"
"V728","0.7270000","0.1091174"
"V729","0.7280000","0.1091331"
"V730","0.7290000","0.1090764"
"V731","0.7300000","0.1089465"
"V732","0.7310000","0.1087614"
"V733","0.7320000","0.1085387"
"V734","0.7330000","0.1082951"
"V735","0.7340000","0.1080453"
"V736","0.7350000","0.1078028"
"V737","0.7360000","0.1075797"
"V738","0.7370000","0.1073863"
"V739","0.7380000","0.1072319"
"V740","0.7390000","0.1071239"
"V741","0.7400000","0.1070687"
"V742","0.741000","0.107071"
"V743","0.7420000","0.1071275"
"V744","0.7430000","0.1072189"
"V745","0.7440000","0.1073267"
"V746","0.7450000","0.1074345"
"V747","0.7460000","0.1075283"
"V748","0.7470000","0.1075963"
"V749","0.748000","0.107629"
"V750","0.749000","0.107619"
"V751","0.7500000","0.1075612"
"V752","0.7510000","0.1074529"
"V753","0.7520000","0.1072934"
"V754","0.753000","0.107084"
"V755","0.7540000","0.1068302"
"V756","0.7550000","0.1065466"
"V757","0.7560000","0.1062474"
"V758","0.7570000","0.1059453"
"V759","0.7580000","0.1056512"
"V760","0.7590000","0.1053742"
"V761","0.7600000","0.1051216"
"V762","0.7610000","0.1048991"
"V763","0.7620000","0.1047106"
"V764","0.7630000","0.1045584"
"V765","0.764000","0.104443"
"V766","0.7650000","0.1043631"
"V767","0.7660000","0.1043157"
"V768","0.7670000","0.1042975"
"V769","0.7680000","0.1043053"
"V770","0.7690000","0.1043359"
"V771","0.7700000","0.1043863"
"V772","0.7710000","0.1044531"
"V773","0.7720000","0.1045334"
"V774","0.773000","0.104624"
"V775","0.7740000","0.1047218"
"V776","0.7750000","0.1048237"
"V777","0.7760000","0.1049266"
"V778","0.7770000","0.1050275"
"V779","0.7780000","0.1051249"
"V780","0.7790000","0.1052089"
"V781","0.7800000","0.1052685"
"V782","0.7810000","0.1052948"
"V783","0.7820000","0.1052809"
"V784","0.783000","0.105222"
"V785","0.7840000","0.1051154"
"V786","0.7850000","0.1049606"
"V787","0.7860000","0.1047589"
"V788","0.7870000","0.1045139"
"V789","0.788000","0.104231"
"V790","0.7890000","0.1039177"
"V791","0.7900000","0.1035802"
"V792","0.7910000","0.1032392"
"V793","0.792000","0.102918"
"V794","0.7930000","0.1026361"
"V795","0.7940000","0.1024095"
"V796","0.7950000","0.1022505"
"V797","0.796000","0.102168"
"V798","0.7970000","0.1021669"
"V799","0.798000","0.102249"
"V800","0.7990000","0.1024122"
"V801","0.8000000","0.1026512"
"V802","0.801000","0.102957"
"V803","0.8020000","0.1033207"
"V804","0.8030000","0.1037178"
"V805","0.8040000","0.1041205"
"V806","0.8050000","0.1045049"
"V807","0.8060000","0.1048515"
"V808","0.8070000","0.1051446"
"V809","0.8080000","0.1053726"
"V810","0.8090000","0.1055278"
"V811","0.8100000","0.1056066"
"V812","0.8110000","0.1056092"
"V813","0.81200","0.10554"
"V814","0.813000","0.105407"
"V815","0.8140000","0.1052185"
"V816","0.8150000","0.1049939"
"V817","0.8160000","0.1047561"
"V818","0.8170000","0.1045245"
"V819","0.8180000","0.1043149"
"V820","0.81900","0.10414"
"V821","0.8200000","0.1040086"
"V822","0.8210000","0.1039266"
"V823","0.8220000","0.1038961"
"V824","0.823000","0.103916"
"V825","0.8240000","0.1039819"
"V826","0.825000","0.104086"
"V827","0.8260000","0.1042196"
"V828","0.827000","0.104371"
"V829","0.8280000","0.1045267"
"V830","0.8290000","0.1046755"
"V831","0.8300000","0.1048084"
"V832","0.8310000","0.1049189"
"V833","0.8320000","0.1050024"
