timestamp,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17,value18,value19,value20,value21,value22,value23,value24,value25,value26,value27,value28,value29,value30,value31,value32,value33,value34,value35,value36,value37,value38,value39,value40,value41,value42,value43,value44,value45,value46,value47,value48,value49,value50,value51,value52,value53,value54,value55,value56,value57,value58,value59,value60,value61,value62,value63,value64,value65,value66,value67,value68,value69,value70,value71,value72,value73,value74,value75,value76,value77,value78,value79,value80,value81,value82,value83,value84,value85,value86,value87,value88,value89,value90,value91,value92,value93,value94,value95,value96,value97,value98,value99,value100,value101,value102,value103,value104,value105,value106,value107,value108,value109,value110,value111,value112,value113,value114,value115,value116,value117,value118,value119,value120,value121,value122,value123,value124,value125,value126
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001,1.9996001199653342,1.3327752053089213e-6,2.665547590577948e-6,3.998320978830341e-6,5.331111522969034e-6,6.663953795790617e-6,7.996906798348176e-6,9.330059859642849e-6,1.0663538400737933e-5,1.1997509536506108e-5,1.3332187488396116e-5,4.898597137078637e-13,-1.0157494739104716e-12,-4.121627261021687e-12,4.2135720603746445e-13,-2.9712960715790023e-13,-8.057536594757472e-12,-3.2548106442928695e-11,-8.702455517163576e-11,-1.8801017888341612e-10,-3.5492086629156273e-10,-6.096226437560487e-10,-9.759307391294585e-10,-1.4790603197750578e-9,3.214380381557496e-13,1.61136281422604e-13,4.6636762086669516e-14,3.7020321545246107e-13,1.233296846356697e-12,2.8704170778195616e-12,5.47531412991482e-12,9.189965333124385e-12,1.4095639368446336e-11,2.0206441367681916e-11,2.7465650760275433e-11,3.574507135093172e-11,1.5290147411215532e-17,2.4323147156167144e-16,1.2194978699989478e-15,3.802016205585186e-15,9.119604849300893e-15,1.85019402653788e-14,3.339273863574225e-14,5.524859363125235e-14,8.542646688268333e-14,1.250633746394067e-13,-1.4908145242477623e-21,-4.7516738969064025e-20,-3.584265461833625e-19,-1.496163448238275e-18,-4.509744627710905e-18,-1.104980910242959e-17,-2.3441316814909154e-17,-4.470353923809732e-17,-7.850718130272025e-17,-1.2906009960433996e-16,1.3091757120376056e-24,8.317291853721045e-23,9.358320995603302e-22,5.1683958964261974e-21,1.9283583861662707e-20,5.603766110335129e-20,1.3683007248709483e-19,2.937311041760008e-19,5.707606216336651e-19,1.0240774368801837e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002,1.9992004797227976,5.330732480143647e-6,1.0661371846604403e-5,1.5991846364102538e-5,2.1322123986767806e-5,2.665223196830643e-5,3.198227621821626e-5,3.731246031983529e-5,4.2643104126206726e-5,4.797466184990333e-5,5.3307739563246645e-5,2.4222085981381557e-11,3.06301022144659e-11,5.4452049857381504e-11,9.372311338095464e-12,3.103041703214353e-11,4.5749394396315825e-11,2.1981237499343084e-11,-8.3418845825562e-11,-3.2419687667112716e-10,-7.63455957297375e-10,-1.4721893400215381e-9,-2.5276211029406977e-9,-4.011388751486242e-9,1.0650409593595981e-12,5.339274431215836e-13,1.545386640195407e-13,1.2265615734377346e-12,4.085232642341232e-12,9.505014189340038e-12,1.8123102010364452e-11,3.040243120262571e-11,4.660182707335718e-11,6.675464275734288e-11,9.065694593900962e-11,1.178659987544346e-10,5.1639886752006017e-17,8.214627904877698e-16,4.1185044156433154e-15,1.2839788901241499e-14,3.079635586642813e-14,6.247588961350069e-14,1.1274821006889857e-13,1.865217506649343e-13,2.88361035884329e-13,4.2207704853385495e-13,-5.737615578021058e-21,-1.8284539036585901e-19,-1.3788677632785093e-18,-5.753679676663694e-18,-1.7335120048054894e-17,-4.245298159683578e-17,-9.001015115187477e-17,-1.7155101643772317e-16,-3.010909483751376e-16,-4.946776376261586e-16,4.492285878445061e-24,2.8539830366409933e-22,3.2112002130770545e-21,1.773475606539658e-20,6.616940008208013e-20,1.9228678879466106e-19,4.695166559603374e-19,1.0079044999209554e-18,1.958499425983689e-18,3.514003938379599e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003,1.9988010790647581,1.1993300278089949e-5,2.3986089421042386e-5,3.597789408010699e-5,4.796831102233409e-5,5.995704179215614e-5,7.194392694791728e-5,8.392897973196948e-5,9.591241903287643e-5,0.00010789470149800309,0.0001198765526546763,1.3632872635895754e-10,1.9425974995174108e-10,3.763057321493701e-10,4.9650281448959604e-11,1.8701185632924055e-10,3.7759479072487597e-10,5.648201794654003e-10,6.713503539579735e-10,6.009113144579776e-10,2.405686503959769e-10,-5.365913893118104e-10,-1.8684325590340873e-9,-3.900455193074012e-9,1.9520783666440494e-12,9.786655232460673e-13,2.832763410377172e-13,2.248014892287554e-12,7.485493584844202e-12,1.7410306412520112e-11,3.3181115034241626e-11,5.5631982974840604e-11,8.521727904398151e-11,1.219726911754115e-10,1.6549435747284342e-10,2.14937512076956e-10,9.662858548068678e-17,1.5371049583980686e-15,7.706314476082678e-15,2.4024371370076256e-14,5.762017291730088e-14,1.1688564573799774e-13,2.1092212701287328e-13,3.48893797523751e-13,5.393066379960031e-13,7.892349580012034e-13,-1.2332633521385171e-20,-3.9295435955846554e-19,-2.9625965903759965e-18,-1.235801789970374e-17,-3.7217676432314054e-17,-9.110068220940725e-17,-1.9305209834767105e-16,-3.6773272783294744e-16,-6.450414843620345e-16,-1.059174872657577e-15,8.551223464092357e-24,5.432656640608425e-22,6.11263204368188e-21,3.375872914144685e-20,1.2595576993480474e-19,3.66024635267652e-19,8.93741394441248e-19,1.9185815067209444e-18,3.728072232945259e-18,6.6890295372710376e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004,1.9984019177838213,2.1319881673031838e-5,4.263810953555379e-5,6.395308105262487e-5,8.526328864540619e-5,0.00010656736667113832,0.00012786413787719896,0.00014915265915343227,0.00017043226640599856,0.00019170261837460635,0.0002129637392136514,4.4425926422376095e-10,6.522387815860183e-10,1.2875932703313549e-9,1.590754803006576e-10,6.202774889887155e-10,1.3359255655940503e-9,2.227829737401343e-9,3.1891684882679625e-9,4.087060001692227e-9,4.765770429013665e-9,5.0504890371628535e-9,4.751587761037354e-9,3.6692722050545855e-9,2.7736017202782923e-12,1.3906006426149813e-12,4.025313773533769e-13,3.1939253248535168e-12,1.0632590286114162e-11,2.4721470506474532e-11,4.709374880355462e-11,7.891418009763023e-11,1.2080045991609193e-10,1.7276836839698737e-10,2.3420363408480565e-10,3.038625543054564e-10,1.403161734523726e-16,2.2320431705898716e-15,1.1190256804704274e-14,3.48847731148718e-14,8.366499608394817e-14,1.697104794867088e-13,3.0622330808041945e-13,5.064834102474955e-13,7.827931088229928e-13,1.1453425211640078e-12,-2.0775690899099045e-20,-6.618797234265311e-19,-4.988926728263662e-18,-2.080388785026797e-17,-6.262874777239062e-17,-1.5323147159368277e-16,-3.245504464036282e-16,-6.178856456659312e-16,-1.0832447702727232e-15,-1.7777625963292774e-15,1.2645905993086866e-23,8.034039276173363e-22,9.03961526901066e-21,4.9923816979110124e-20,1.862686471206004e-19,5.412925002118318e-19,1.321702058622792e-18,2.837278370276253e-18,5.513228743375755e-18,9.892015928306613e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,1.998002995672828,3.330985435915214e-5,6.6615633980499e-5,9.991332320892858e-5,0.00013319901525652437,0.0001664689661382422,0.00019971964809724734,0.00023294780234760896,0.00026615049095961025,0.0002993251477095057,0.00033246962771198146,1.0977806187751142e-9,1.6299761779280544e-9,3.240037665043213e-9,3.9049091436438207e-10,1.5430587000087498e-9,3.4014615476585367e-9,5.8734997995633615e-9,8.833273219368043e-9,1.2124268991595208e-8,1.5563210399595918e-8,1.8944578897504672e-8,2.2045707061768753e-8,2.463232704001728e-8,3.3904443377683425e-12,1.6999410047171169e-12,4.920963061517765e-13,3.904077358507293e-12,1.2993857773758846e-11,3.020234491147169e-11,5.7512043129424556e-11,9.632555610038218e-11,1.473695830319855e-10,2.1062915096584717e-10,2.8531580128430074e-10,3.69872281547417e-10,1.752431429189771e-16,2.7876368160380185e-15,1.3975694069132953e-14,4.3567959858085096e-14,1.0448878566450846e-13,2.1194513486167453e-13,3.824136777836325e-13,6.324536144930476e-13,9.773771885848094e-13,1.4298166379495177e-12,-3.0474202440615316e-20,-9.707252303612717e-19,-7.315212639426639e-18,-3.049523977974806e-17,-9.176945188080704e-17,-2.24431306330551e-16,-4.751261759856321e-16,-9.040934181869289e-16,-1.5841825849810454e-15,-2.5985401333105055e-15,1.6094275548773334e-23,1.0224814414331966e-21,1.1504597541203388e-20,6.353737465291689e-20,2.370616177674424e-19,6.888957308124937e-19,1.6821125458693785e-18,3.610966262501369e-18,7.016612539094752e-18,1.2589436468217773e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006,1.997604312524857,4.796257065093165e-5,9.591665711493727e-5,0.00014385383547778154,0.00019176579164102714,0.0002396443758556472,0.0002874816569006803,0.00033526997578387565,0.00038300199883652955,0.0004306707700684836,0.00047826976264231445,2.2889771450330356e-9,3.415924312749619e-9,6.81093106684567e-9,8.117623838205918e-10,3.2271879586810104e-9,7.1871954810241214e-9,1.2594949124516272e-8,1.9318254427687005e-8,2.7192832290097264e-8,3.602639313199434e-8,4.560341427911714e-8,5.5690506883699634e-8,6.604224465645304e-8,3.733221393856907e-12,1.871852895711072e-12,5.418746095912537e-13,4.298677815140202e-12,1.4305455490743194e-11,3.324542974893748e-11,6.329368203208598e-11,1.0598361859400854e-10,1.6210261044047294e-10,2.3162221019443852e-10,3.13667161367128e-10,4.065260630308355e-10,1.9643054852921454e-16,3.1247194773948915e-15,1.566602285123143e-14,4.883885354184787e-14,1.1713352217322988e-13,2.375998290191467e-13,4.287082665339624e-13,7.090117855343722e-13,1.0956425221151975e-12,1.6026856900896705e-12,-4.074317506008021e-20,-1.297662300265468e-18,-9.776849548047325e-18,-4.074526445801774e-17,-1.225706903907058e-16,-2.9963353892825047e-16,-6.340379604241239e-16,-1.2058863696542825e-15,-2.1119325052253704e-15,-3.4624953413090604e-15,1.837229877373388e-23,1.1672059718177586e-21,1.3132986486904199e-20,7.253061045739495e-20,2.706159004305172e-19,7.864037217507153e-19,1.9202028802168615e-18,4.122071281524985e-18,8.009761082884006e-18,1.4371376175715278e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007,1.9972058681332228,6.527735748314959e-5,0.00013053896586662627,0.00019576913178943772,0.0002609522609690547,0.0003260729076147206,0.0003911158237815551,0.0004560660086376064,0.000520908757608355,0.0005856297113533095,0.000650214904518139,4.252250633839667e-9,6.3615789527840045e-9,1.2703134776222354e-8,1.5057784825586816e-9,6.004098818590075e-9,1.3438393025248023e-8,2.3715925341129154e-8,3.671005421182731e-8,5.2263318102491025e-8,7.019126674487141e-8,9.028694039870124e-8,1.1232588310341333e-7,1.3607156214652008e-7,3.802329920523241e-12,1.9064606844251818e-12,5.518807188031954e-13,4.378355851163412e-12,1.457236729539134e-11,3.387188682144966e-11,6.450299374088873e-11,1.080468492709447e-10,1.6533725289689833e-10,2.363944121638834e-10,3.203992934154278e-10,4.1571148110419464e-10,2.013800073285983e-16,3.2035989309904007e-15,1.606267364710003e-14,5.008033232796787e-14,1.2012520634047157e-13,2.437002522695784e-13,4.397752106422029e-13,7.274096482625291e-13,1.1241996588621249e-12,1.644589541121132e-12,-5.080520785633387e-20,-1.6179300245534752e-18,-1.2187273440005452e-17,-5.077639317343297e-17,-1.5269314875585004e-16,-3.731189178223709e-16,-7.891821657141034e-16,-1.5002415003344329e-15,-2.6261679056086032e-15,-4.303504611071326e-15,1.9113966869788024e-23,1.214324704290079e-21,1.3663149707261377e-20,7.545858590706963e-20,2.8154034609222303e-19,8.1814991520336005e-19,1.99771921237254e-18,4.288474451689998e-18,8.33310571848748e-18,1.4951531731489228e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008,1.9968076622914768,8.525351641088446e-5,0.00017048013973202424,0.000255653025075645,0.000340745408795551,0.00042573064933602525,0.0005105822684353676,0.0005952739927901754,0.0006797797962754754,0.0007640739428017561,0.0008481310298737941,7.264320311858766e-9,1.088147925772858e-8,2.174507924358272e-8,2.570450598177847e-9,1.0264825917615766e-8,2.303259275534054e-8,4.0790804948587044e-8,6.342596688856584e-8,9.079656883346026e-8,1.2273622290571288e-7,1.5905731160229809e-7,1.9955504593355699e-7,2.4401181834993615e-7,3.667948806984064e-12,1.8388468223578936e-12,5.32240013892124e-13,4.224162957508559e-12,1.4068401461386433e-11,3.27315396127462e-11,6.241095069430023e-11,1.0471470390516087e-10,1.605709698631311e-10,2.301723177239902e-10,3.1295905329779636e-10,4.076443312365631e-10,1.9007369875943865e-16,3.0240571468319518e-15,1.516511086707661e-14,4.729323059792613e-14,1.1347385911270017e-13,2.3028756807762735e-13,4.1573575231849085e-13,6.879432771856599e-13,1.0636860528877768e-12,1.5567795363851919e-12,-5.979049211290977e-20,-1.903835166151206e-18,-1.433796106287797e-17,-5.972029773283163e-17,-1.7952729625062234e-16,-4.3851558737584994e-16,-9.270928505151218e-16,-1.7615824865019047e-15,-3.0821579585981697e-15,-5.048332866382217e-15,1.8111295597992645e-23,1.1506242435789326e-21,1.2946414777927351e-20,7.150021573646351e-20,2.6677143816216907e-19,7.752318008430765e-19,1.892923819715157e-18,4.063511723553508e-18,7.895971670611325e-18,1.416721147820904e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009,1.996409694793407,0.00010789032360950978,0.00021573755077628192,0.00032349862726963123,0.0004311305630602468,0.0005385904650692989,0.0006458355707590307,0.0007528232828289303,0.0008595112052670395,0.000965857180987549,0.0010718193312644337,1.164422284157311e-8,1.745320778023661e-8,3.489076406924727e-8,4.118712911985073e-9,1.6460004977925757e-8,3.6979606161754756e-8,6.560459331636833e-8,1.0223463899282529e-7,1.4674370108700562e-7,1.9898209683077066e-7,2.5877889136517405e-7,3.2594451992274536e-7,4.002735538538471e-7,3.4700387996909848e-12,1.739051843676692e-12,5.03188823935451e-13,3.997572959625454e-12,1.3336190677765043e-11,3.1102873287705985e-11,5.949516953987939e-11,1.0022761235211373e-10,1.5446096950750068e-10,2.227621824931477e-10,3.050985736690481e-10,4.008686220173066e-10,1.6497436466085612e-16,2.625350288604686e-15,1.3170832835737515e-14,4.109633895288193e-14,9.86735216524986e-14,2.004184130621706e-13,3.6216423967233483e-13,5.9995309642903e-13,9.287660628686225e-13,1.3611185030279947e-12,-6.67368112980354e-20,-2.1247521594961506e-18,-1.599842992593919e-17,-6.661789046153387e-17,-2.001933859700263e-16,-4.887990878789777e-16,-1.0329417661512909e-15,-1.9617796804393215e-15,-3.4307676345260354e-15,-5.616633564065238e-15,1.5314325278642008e-23,9.72930613622816e-22,1.0947069249058691e-20,6.045826790009664e-20,2.2557329247717623e-19,6.555109158382979e-19,1.6005951062949016e-18,3.4359739738868194e-18,6.6765780449238786e-18,1.1979335420523459e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
