"","V1","V2","V3"
"V94"," 0.0930000","-0.4835696","-0.4959948"
"V95"," 0.0940000","-0.4837793","-0.4929744"
"V96"," 0.0950000","-0.4838692","-0.4902281"
"V97"," 0.0960000","-0.4838653","-0.4878857"
"V98"," 0.0970000","-0.4837971","-0.4860454"
"V99"," 0.0980000","-0.4836981","-0.4847742"
"V100"," 0.0990000","-0.4836054","-0.4841077"
"V101"," 0.1000000","-0.4835598","-0.4840503"
"V102"," 0.1010000","-0.4836061","-0.4845752"
"V103"," 0.1020000","-0.4837834","-0.4856345"
"V104"," 0.1030000","-0.4841093","-0.4871202"
"V105"," 0.1040000","-0.4845939","-0.4888873"
"V106"," 0.1050000","-0.4852374","-0.4907977"
"V107"," 0.1060000","-0.4860302","-0.4927207"
"V108"," 0.1070000","-0.4869531","-0.4945325"
"V109"," 0.1080000","-0.4879767","-0.4961166"
"V110"," 0.1090000","-0.4890623","-0.4973635"
"V111"," 0.1100000","-0.4901621","-0.4981718"
"V112"," 0.1110000","-0.4912363","-0.4984872"
"V113"," 0.1120000","-0.4922402","-0.4983230"
"V114"," 0.1130000","-0.4931352","-0.4977147"
"V115"," 0.1140000","-0.4938943","-0.4967173"
"V116"," 0.1150000","-0.4945015","-0.4954051"
"V117"," 0.1160000","-0.4949525","-0.4938714"
"V118"," 0.1170000","-0.4952540","-0.4922289"
"V119"," 0.1180000","-0.4954243","-0.4906093"
"V120"," 0.1190000","-0.4954895","-0.4891491"
"V121"," 0.1200000","-0.4954868","-0.4879387"
"V122"," 0.1210000","-0.4954705","-0.4870600"
"V123"," 0.1220000","-0.4954904","-0.4865674"
"V124"," 0.1230000","-0.4955915","-0.4864854"
"V125"," 0.1240000","-0.4958133","-0.4868091"
"V126"," 0.1250000","-0.4961903","-0.4875040"
"V127"," 0.1260000","-0.4967516","-0.4885063"
"V128"," 0.1270000","-0.4975214","-0.4897223"
"V129"," 0.1280000","-0.4985130","-0.4910574"
"V130"," 0.1290000","-0.4997126","-0.4923963"
"V131"," 0.1300000","-0.5010944","-0.4936150"
"V132"," 0.1310000","-0.5026256","-0.4946123"
"V133"," 0.1320000","-0.5042665","-0.4953100"
"V134"," 0.1330000","-0.5059703","-0.4956522"
"V135"," 0.1340000","-0.5076832","-0.4956061"
"V136"," 0.1350000","-0.5093445","-0.4951615"
"V137"," 0.1360000","-0.5108878","-0.4943295"
"V138"," 0.1370000","-0.5122625","-0.4931463"
"V139"," 0.1380000","-0.5134223","-0.4917084"
"V140"," 0.1390000","-0.5143301","-0.4901210"
"V141"," 0.1400000","-0.5149634","-0.4884866"
"V142"," 0.1410000","-0.5153139","-0.4869057"
"V143"," 0.142000","-0.515388","-0.485476"
"V144"," 0.1430000","-0.5152063","-0.4842930"
"V145"," 0.1440000","-0.5148038","-0.4834497"
"V146"," 0.1450000","-0.5142262","-0.4830327"
"V147"," 0.1460000","-0.5135284","-0.4830812"
"V148"," 0.1470000","-0.5127929","-0.4836007"
"V149"," 0.1480000","-0.5120985","-0.4845798"
"V150"," 0.1490000","-0.5115171","-0.4859902"
"V151"," 0.1500000","-0.5111135","-0.4877864"
"V152"," 0.1510000","-0.5109456","-0.4899057"
"V153"," 0.1520000","-0.5110643","-0.4922686"
"V154"," 0.1530000","-0.5115137","-0.4947784"
"V155"," 0.1540000","-0.5123252","-0.4973341"
"V156"," 0.1550000","-0.5134898","-0.4998537"
"V157"," 0.1560000","-0.5149739","-0.5022514"
"V158"," 0.1570000","-0.5167298","-0.5044543"
"V159"," 0.1580000","-0.5186956","-0.5064035"
"V160"," 0.1590000","-0.5207947","-0.5080541"
"V161"," 0.1600000","-0.5229366","-0.5093748"
"V162"," 0.1610000","-0.5250163","-0.5103485"
"V163"," 0.1620000","-0.5269146","-0.5109716"
"V164"," 0.1630000","-0.5285253","-0.5112486"
"V165"," 0.1640000","-0.5297525","-0.5111987"
"V166"," 0.1650000","-0.5305072","-0.5108494"
"V167"," 0.1660000","-0.5307276","-0.5102298"
"V168"," 0.1670000","-0.5303796","-0.5093692"
"V169"," 0.1680000","-0.5294562","-0.5082983"
"V170"," 0.1690000","-0.5279777","-0.5070485"
"V171"," 0.1700000","-0.5259918","-0.5056521"
"V172"," 0.1710000","-0.5235713","-0.5041421"
"V173"," 0.1720000","-0.5207959","-0.5025473"
"V174"," 0.1730000","-0.5177940","-0.5008932"
"V175"," 0.1740000","-0.5146942","-0.4992049"
"V176"," 0.1750000","-0.5116096","-0.4975069"
"V177"," 0.1760000","-0.5086377","-0.4958228"
"V178"," 0.1770000","-0.5058609","-0.4941752"
"V179"," 0.1780000","-0.5033461","-0.4925862"
"V180"," 0.1790000","-0.5011450","-0.4910768"
"V181"," 0.1800000","-0.4992936","-0.4896667"
"V182"," 0.1810000","-0.4977775","-0.4883727"
"V183"," 0.1820000","-0.4965257","-0.4872101"
"V184"," 0.1830000","-0.4954575","-0.4861894"
"V185"," 0.1840000","-0.4944844","-0.4853165"
"V186"," 0.1850000","-0.4935104","-0.4845920"
"V187"," 0.1860000","-0.4924316","-0.4840116"
"V188"," 0.1870000","-0.4911367","-0.4835662"
"V189"," 0.1880000","-0.4895067","-0.4832417"
"V190"," 0.1890000","-0.4874366","-0.4830225"
"V191"," 0.1900000","-0.4848847","-0.4828897"
"V192"," 0.1910000","-0.4818340","-0.4828209"
"V193"," 0.1920000","-0.4782938","-0.4827984"
"V194"," 0.1930000","-0.4743001","-0.4828085"
"V195"," 0.1940000","-0.4699158","-0.4828424"
"V196"," 0.1950000","-0.4652301","-0.4828956"
"V197"," 0.1960000","-0.4603590","-0.4829682"
"V198"," 0.1970000","-0.4554440","-0.4830645"
"V199"," 0.1980000","-0.4506073","-0.4831898"
"V200"," 0.1990000","-0.4459684","-0.4833633"
"V201"," 0.2000000","-0.4416350","-0.4836048"
"V202"," 0.2010000","-0.4376842","-0.4839278"
"V203"," 0.2020000","-0.4341621","-0.4843403"
"V204"," 0.2030000","-0.4310847","-0.4848439"
"V205"," 0.2040000","-0.4284369","-0.4854343"
"V206"," 0.2050000","-0.4261731","-0.4861015"
"V207"," 0.2060000","-0.4242227","-0.4868298"
"V208"," 0.2070000","-0.4225117","-0.4875895"
"V209"," 0.2080000","-0.4209189","-0.4883258"
"V210"," 0.2090000","-0.4193377","-0.4889799"
"V211"," 0.2100000","-0.4176868","-0.4894914"
"V212"," 0.2110000","-0.4159108","-0.4897986"
"V213"," 0.2120000","-0.4139799","-0.4898380"
"V214"," 0.2130000","-0.4118895","-0.4895448"
"V215"," 0.2140000","-0.4096610","-0.4888523"
"V216"," 0.2150000","-0.4073344","-0.4876996"
"V217"," 0.2160000","-0.4050004","-0.4860569"
"V218"," 0.2170000","-0.4028112","-0.4839075"
"V219"," 0.2180000","-0.4009083","-0.4812553"
"V220"," 0.2190000","-0.3994201","-0.4781256"
"V221"," 0.2200000","-0.3984612","-0.4745655"
"V222"," 0.2210000","-0.3981333","-0.4706434"
"V223"," 0.2220000","-0.3985243","-0.4664495"
"V224"," 0.2230000","-0.3997088","-0.4620950"
"V225"," 0.2240000","-0.4017316","-0.4576956"
"V226"," 0.2250000","-0.4045340","-0.4533792"
"V227"," 0.2260000","-0.4080081","-0.4492893"
"V228"," 0.2270000","-0.4120238","-0.4455516"
"V229"," 0.2280000","-0.4164292","-0.4422743"
"V230"," 0.2290000","-0.4210503","-0.4395479"
"V231"," 0.2300000","-0.4256912","-0.4374451"
"V232"," 0.2310000","-0.4301344","-0.4360211"
"V233"," 0.2320000","-0.4341412","-0.4353138"
"V234"," 0.2330000","-0.4375208","-0.4353328"
"V235"," 0.2340000","-0.4401296","-0.4360357"
"V236"," 0.2350000","-0.4418528","-0.4373583"
"V237"," 0.2360000","-0.4426226","-0.4392220"
"V238"," 0.2370000","-0.4424179","-0.4415338"
"V239"," 0.2380000","-0.4412642","-0.4441863"
"V240"," 0.2390000","-0.4392338","-0.4470575"
"V241"," 0.2400000","-0.4364453","-0.4500112"
"V242"," 0.2410000","-0.4330564","-0.4529010"
"V243"," 0.2420000","-0.4292195","-0.4556069"
"V244"," 0.2430000","-0.4251367","-0.4580072"
"V245"," 0.2440000","-0.4209965","-0.4599960"
"V246"," 0.2450000","-0.4169604","-0.4614894"
"V247"," 0.2460000","-0.4131633","-0.4624249"
"V248"," 0.2470000","-0.4097139","-0.4627619"
"V249"," 0.2480000","-0.4066940","-0.4624814"
"V250"," 0.2490000","-0.4041591","-0.4615859"
"V251"," 0.2500000","-0.4021408","-0.4600962"
"V252"," 0.2510000","-0.4006181","-0.4580584"
"V253"," 0.2520000","-0.3995255","-0.4555461"
"V254"," 0.2530000","-0.3987959","-0.4526395"
"V255"," 0.2540000","-0.3983612","-0.4494255"
"V256"," 0.2550000","-0.3981526","-0.4459971"
"V257"," 0.2560000","-0.3981007","-0.4424535"
"V258"," 0.2570000","-0.3981350","-0.4389003"
"V259"," 0.2580000","-0.3981846","-0.4354493"
"V260"," 0.2590000","-0.3981938","-0.4322002"
"V261"," 0.2600000","-0.3981511","-0.4292455"
"V262"," 0.2610000","-0.3980572","-0.4266728"
"V263"," 0.2620000","-0.3979188","-0.4245520"
"V264"," 0.2630000","-0.3977489","-0.4229357"
"V265"," 0.2640000","-0.3975666","-0.4218586"
"V266"," 0.2650000","-0.3973969","-0.4213381"
"V267"," 0.2660000","-0.3972711","-0.4213740"
"V268"," 0.2670000","-0.3972256","-0.4219494"
"V269"," 0.2680000","-0.3972793","-0.4230283"
"V270"," 0.2690000","-0.3974278","-0.4245375"
"V271"," 0.2700000","-0.3976632","-0.4263922"
"V272"," 0.2710000","-0.3979743","-0.4284998"
"V273"," 0.2720000","-0.3983468","-0.4307605"
"V274"," 0.2730000","-0.3987630","-0.4330666"
"V275"," 0.2740000","-0.3992024","-0.4353034"
"V276"," 0.2750000","-0.3996410","-0.4373485"
"V277"," 0.2760000","-0.4000552","-0.4390810"
"V278"," 0.2770000","-0.4004444","-0.4404103"
"V279"," 0.2780000","-0.4008224","-0.4412503"
"V280"," 0.2790000","-0.4012094","-0.4415383"
"V281"," 0.2800000","-0.4016326","-0.4412366"
"V282"," 0.2810000","-0.4021262","-0.4403325"
"V283"," 0.2820000","-0.4027310","-0.4388382"
"V284"," 0.2830000","-0.4034949","-0.4367909"
"V285"," 0.2840000","-0.4044728","-0.4342529"
"V286"," 0.2850000","-0.4057141","-0.4312969"
"V287"," 0.2860000","-0.4072504","-0.4280241"
"V288"," 0.2870000","-0.4091062","-0.4245577"
"V289"," 0.2880000","-0.4112925","-0.4210108"
"V290"," 0.2890000","-0.4138058","-0.4174867"
"V291"," 0.2900000","-0.4166289","-0.4140787"
"V292"," 0.2910000","-0.4197303","-0.4108702"
"V293"," 0.2920000","-0.4230648","-0.4079350"
"V294"," 0.2930000","-0.4265737","-0.4053366"
"V295"," 0.2940000","-0.4302009","-0.4031134"
"V296"," 0.2950000","-0.4338836","-0.4012536"
"V297"," 0.2960000","-0.4375608","-0.3997299"
"V298"," 0.2970000","-0.4411797","-0.3985060"
"V299"," 0.2980000","-0.4446964","-0.3975366"
"V300"," 0.2990000","-0.4480753","-0.3967674"
"V301"," 0.3000000","-0.4512895","-0.3961351"
"V302"," 0.3010000","-0.4543205","-0.3955675"
"V303"," 0.3020000","-0.4571571","-0.3949870"
"V304"," 0.3030000","-0.4597928","-0.3943473"
"V305"," 0.3040000","-0.4622322","-0.3936203"
"V306"," 0.3050000","-0.4644776","-0.3927899"
"V307"," 0.3060000","-0.4665275","-0.3918534"
"V308"," 0.3070000","-0.4683766","-0.3908216"
"V309"," 0.3080000","-0.4700159","-0.3897190"
"V310"," 0.3090000","-0.4714325","-0.3885832"
"V311"," 0.3100000","-0.4726096","-0.3874655"
"V312"," 0.3110000","-0.4735307","-0.3864191"
"V313"," 0.3120000","-0.4741752","-0.3854809"
"V314"," 0.3130000","-0.4745188","-0.3846877"
"V315"," 0.3140000","-0.4745496","-0.3840605"
"V316"," 0.3150000","-0.4742679","-0.3836043"
"V317"," 0.3160000","-0.4736861","-0.3833075"
"V318"," 0.3170000","-0.4728292","-0.3831427"
"V319"," 0.3180000","-0.4717340","-0.3830661"
"V320"," 0.3190000","-0.4704496","-0.3830184"
"V321"," 0.3200000","-0.4690288","-0.3829438"
"V322"," 0.3210000","-0.4675530","-0.3827677"
"V323"," 0.3220000","-0.4661078","-0.3824183"
"V324"," 0.3230000","-0.4647687","-0.3818428"
"V325"," 0.3240000","-0.4636022","-0.3810071"
"V326"," 0.3250000","-0.4626648","-0.3798963"
"V327"," 0.3260000","-0.4620037","-0.3785143"
"V328"," 0.3270000","-0.4616566","-0.3768837"
"V329"," 0.3280000","-0.4616516","-0.3750433"
"V330"," 0.3290000","-0.4619871","-0.3730535"
"V331"," 0.3300000","-0.4626213","-0.3710213"
"V332"," 0.3310000","-0.4635051","-0.3690502"
"V333"," 0.3320000","-0.4645845","-0.3672357"
"V334"," 0.3330000","-0.4658007","-0.3656643"
"V335"," 0.3340000","-0.4670903","-0.3644146"
"V336"," 0.3350000","-0.4683847","-0.3635564"
"V337"," 0.3360000","-0.4696109","-0.3631512"
"V338"," 0.3370000","-0.4707011","-0.3632452"
"V339"," 0.3380000","-0.4716287","-0.3638274"
"V340"," 0.3390000","-0.4723844","-0.3648549"
"V341"," 0.3400000","-0.4729705","-0.3662725"
"V342"," 0.3410000","-0.4734014","-0.3680133"
"V343"," 0.3420000","-0.4737036","-0.3699988"
"V344"," 0.3430000","-0.4739151","-0.3721382"
"V345"," 0.3440000","-0.4740863","-0.3743293"
"V346"," 0.3450000","-0.4742788","-0.3764583"
"V347"," 0.3460000","-0.4745381","-0.3784347"
"V348"," 0.3470000","-0.4748902","-0.3801993"
"V349"," 0.3480000","-0.4753490","-0.3817073"
"V350"," 0.3490000","-0.4759091","-0.3829344"
"V351"," 0.3500000","-0.4765460","-0.3838767"
"V352"," 0.3510000","-0.4772161","-0.3845510"
"V353"," 0.3520000","-0.4778567","-0.3849943"
"V354"," 0.3530000","-0.4783862","-0.3852643"
"V355"," 0.3540000","-0.4787100","-0.3854345"
"V356"," 0.355000","-0.478752","-0.385566"
"V357"," 0.3560000","-0.4784187","-0.3857312"
"V358"," 0.3570000","-0.4776414","-0.3859913"
"V359"," 0.3580000","-0.4763834","-0.3863919"
"V360"," 0.3590000","-0.4746398","-0.3869629"
"V361"," 0.3600000","-0.4724380","-0.3877187"
"V362"," 0.3610000","-0.4698371","-0.3886577"
"V363"," 0.3620000","-0.4669282","-0.3897632"
"V364"," 0.3630000","-0.4638209","-0.3910094"
"V365"," 0.3640000","-0.4606711","-0.3923577"
"V366"," 0.3650000","-0.4576827","-0.3937540"
"V367"," 0.3660000","-0.4550421","-0.3951547"
"V368"," 0.3670000","-0.4529168","-0.3965270"
"V369"," 0.3680000","-0.4514556","-0.3978489"
"V370"," 0.3690000","-0.4507886","-0.3991092"
"V371"," 0.3700000","-0.4510270","-0.4003076"
"V372"," 0.3710000","-0.4522636","-0.4014544"
"V373"," 0.3720000","-0.4545426","-0.4025668"
"V374"," 0.3730000","-0.4578096","-0.4036949"
"V375"," 0.3740000","-0.4619719","-0.4048929"
"V376"," 0.3750000","-0.4669102","-0.4062067"
"V377"," 0.3760000","-0.4724788","-0.4076737"
"V378"," 0.3770000","-0.4785056","-0.4093225"
"V379"," 0.3780000","-0.4847922","-0.4111734"
"V380"," 0.3790000","-0.4911137","-0.4132381"
"V381"," 0.3800000","-0.4972289","-0.4155201"
"V382"," 0.3810000","-0.5029528","-0.4179964"
"V383"," 0.3820000","-0.5081094","-0.4206071"
"V384"," 0.3830000","-0.5125578","-0.4232879"
"V385"," 0.3840000","-0.5162016","-0.4259731"
"V386"," 0.3850000","-0.5189880","-0.4285957"
"V387"," 0.3860000","-0.5209083","-0.4310870"
"V388"," 0.3870000","-0.5219975","-0.4333771"
"V389"," 0.3880000","-0.5223344","-0.4353943"
"V390"," 0.3890000","-0.5220205","-0.4370760"
"V391"," 0.3900000","-0.5211883","-0.4384000"
"V392"," 0.3910000","-0.5200069","-0.4393619"
"V393"," 0.3920000","-0.5186285","-0.4399702"
"V394"," 0.3930000","-0.5171872","-0.4402468"
"V395"," 0.3940000","-0.5157991","-0.4402268"
"V396"," 0.3950000","-0.5145627","-0.4399584"
"V397"," 0.3960000","-0.5135585","-0.4395031"
"V398"," 0.3970000","-0.5128495","-0.4389345"
"V399"," 0.3980000","-0.5124671","-0.4383130"
"V400"," 0.3990000","-0.5123780","-0.4376903"
"V401"," 0.4000000","-0.5125325","-0.4371103"
"V402"," 0.4010000","-0.5128744","-0.4366028"
"V403"," 0.4020000","-0.5133411","-0.4361837"
"V404"," 0.4030000","-0.5138634","-0.4358552"
"V405"," 0.4040000","-0.5143658","-0.4356055"
"V406"," 0.4050000","-0.5147662","-0.4354087"
"V407"," 0.4060000","-0.5149826","-0.4352300"
"V408"," 0.4070000","-0.5149763","-0.4350373"
"V409"," 0.4080000","-0.5147321","-0.4347881"
"V410"," 0.4090000","-0.5142507","-0.4344491"
"V411"," 0.4100000","-0.5135491","-0.4339984"
"V412"," 0.4110000","-0.5126613","-0.4334255"
"V413"," 0.4120000","-0.5116376","-0.4327309"
"V414"," 0.4130000","-0.5105451","-0.4319267"
"V415"," 0.4140000","-0.5094675","-0.4310361"
"V416"," 0.4150000","-0.5084850","-0.4300871"
"V417"," 0.4160000","-0.5076652","-0.4291249"
"V418"," 0.4170000","-0.5070750","-0.4282017"
"V419"," 0.4180000","-0.5067651","-0.4273618"
"V420"," 0.4190000","-0.5067698","-0.4266415"
"V421"," 0.4200000","-0.5071073","-0.4260690"
"V422"," 0.4210000","-0.5077794","-0.4256644"
"V423"," 0.4220000","-0.5087719","-0.4254400"
"V424"," 0.4230000","-0.5100554","-0.4254003"
"V425"," 0.4240000","-0.5115942","-0.4255387"
"V426"," 0.4250000","-0.5133319","-0.4258235"
"V427"," 0.4260000","-0.5152100","-0.4262207"
"V428"," 0.4270000","-0.5171727","-0.4266980"
"V429"," 0.4280000","-0.5191675","-0.4272254"
"V430"," 0.4290000","-0.5211450","-0.4277746"
"V431"," 0.4300000","-0.5230587","-0.4283193"
"V432"," 0.4310000","-0.5248651","-0.4288350"
"V433"," 0.4320000","-0.5265256","-0.4293004"
"V434"," 0.4330000","-0.5280157","-0.4297137"
"V435"," 0.4340000","-0.5293189","-0.4300889"
"V436"," 0.4350000","-0.5304236","-0.4304397"
"V437"," 0.4360000","-0.5313230","-0.4307801"
"V438"," 0.4370000","-0.5320155","-0.4311238"
"V439"," 0.4380000","-0.5325047","-0.4314845"
"V440"," 0.4390000","-0.5327988","-0.4318757"
"V441"," 0.4400000","-0.5329114","-0.4323108"
"V442"," 0.4410000","-0.5328587","-0.4327962"
"V443"," 0.4420000","-0.5326593","-0.4333129"
"V444"," 0.4430000","-0.5323367","-0.4338346"
"V445"," 0.4440000","-0.5319180","-0.4343314"
"V446"," 0.4450000","-0.5314345","-0.4347711"
"V447"," 0.4460000","-0.5309213","-0.4351180"
"V448"," 0.4470000","-0.5304177","-0.4353339"
"V449"," 0.4480000","-0.5299668","-0.4353774"
"V450"," 0.4490000","-0.5296140","-0.4352064"
"V451"," 0.4500000","-0.5294002","-0.4348003"
"V452"," 0.4510000","-0.5293730","-0.4341539"
"V453"," 0.4520000","-0.5295714","-0.4332744"
"V454"," 0.4530000","-0.5300230","-0.4321824"
"V455"," 0.4540000","-0.5307440","-0.4309124"
"V456"," 0.4550000","-0.5317396","-0.4295123"
"V457"," 0.4560000","-0.5330034","-0.4280437"
"V458"," 0.4570000","-0.5345179","-0.4265815"
"V459"," 0.4580000","-0.5362585","-0.4252023"
"V460"," 0.4590000","-0.5381798","-0.4239769"
"V461"," 0.4600000","-0.5402215","-0.4229803"
"V462"," 0.4610000","-0.5423276","-0.4222714"
"V463"," 0.4620000","-0.5444464","-0.4218930"
"V464"," 0.4630000","-0.5465302","-0.4218718"
"V465"," 0.4640000","-0.5485360","-0.4222187"
"V466"," 0.4650000","-0.5504249","-0.4229283"
"V467"," 0.4660000","-0.5521621","-0.4239800"
"V468"," 0.4670000","-0.5537293","-0.4253429"
"V469"," 0.4680000","-0.5551413","-0.4269568"
"V470"," 0.4690000","-0.5564207","-0.4287567"
"V471"," 0.4700000","-0.5575942","-0.4306796"
"V472"," 0.4710000","-0.5586930","-0.4326643"
"V473"," 0.4720000","-0.5597521","-0.4346515"
"V474"," 0.4730000","-0.5608110","-0.4365837"
"V475"," 0.4740000","-0.5619130","-0.4384055"
"V476"," 0.4750000","-0.5631002","-0.4400662"
"V477"," 0.4760000","-0.5643813","-0.4415384"
"V478"," 0.4770000","-0.5657451","-0.4428078"
"V479"," 0.4780000","-0.5671681","-0.4438676"
"V480"," 0.4790000","-0.5686134","-0.4447187"
"V481"," 0.4800000","-0.5700312","-0.4453695"
"V482"," 0.4810000","-0.5713587","-0.4458360"
"V483"," 0.482000","-0.572520","-0.446142"
"V484"," 0.4830000","-0.5734264","-0.4463185"
"V485"," 0.4840000","-0.5740066","-0.4463956"
"V486"," 0.4850000","-0.5742051","-0.4464002"
"V487"," 0.4860000","-0.5739798","-0.4463601"
"V488"," 0.4870000","-0.5733187","-0.4463012"
"V489"," 0.4880000","-0.5722389","-0.4462470"
"V490"," 0.4890000","-0.5707873","-0.4462187"
"V491"," 0.4900000","-0.5690401","-0.4462354"
"V492"," 0.4910000","-0.5671028","-0.4463141"
"V493"," 0.4920000","-0.5651037","-0.4464691"
"V494"," 0.4930000","-0.5631708","-0.4467129"
"V495"," 0.4940000","-0.5614820","-0.4470584"
"V496"," 0.4950000","-0.5601949","-0.4475152"
"V497"," 0.4960000","-0.5594366","-0.4480886"
"V498"," 0.4970000","-0.5593037","-0.4487797"
"V499"," 0.4980000","-0.5598623","-0.4495857"
"V500"," 0.4990000","-0.5611482","-0.4504995"
"V501"," 0.5000000","-0.5631670","-0.4515102"
"V502"," 0.5010000","-0.5658948","-0.4526039"
"V503"," 0.5020000","-0.5692169","-0.4537573"
"V504"," 0.5030000","-0.5729637","-0.4549403"
"V505"," 0.5040000","-0.5769618","-0.4561240"
"V506"," 0.5050000","-0.5810346","-0.4572806"
"V507"," 0.5060000","-0.5850021","-0.4583833"
"V508"," 0.5070000","-0.5886813","-0.4594065"
"V509"," 0.5080000","-0.5918856","-0.4603256"
"V510"," 0.5090000","-0.5944279","-0.4611174"
"V511"," 0.5100000","-0.5961888","-0.4617674"
"V512"," 0.5110000","-0.5971207","-0.4622745"
"V513"," 0.5120000","-0.5972143","-0.4626419"
"V514"," 0.5130000","-0.5965026","-0.4628758"
"V515"," 0.5140000","-0.5950609","-0.4629858"
"V516"," 0.5150000","-0.5930067","-0.4629846"
"V517"," 0.5160000","-0.5904996","-0.4628881"
"V518"," 0.5170000","-0.5877414","-0.4627156"
