"","V1","V2"
"V276","0.2750000","0.2246176"
"V277","0.2760000","0.2255808"
"V278","0.2770000","0.2265341"
"V279","0.2780000","0.2274413"
"V280","0.2790000","0.2282742"
"V281","0.2800000","0.2290201"
"V282","0.2810000","0.2296708"
"V283","0.282000","0.230223"
"V284","0.2830000","0.2306785"
"V285","0.2840000","0.2310442"
"V286","0.285000","0.231332"
"V287","0.2860000","0.2315585"
"V288","0.2870000","0.2317457"
"V289","0.2880000","0.2319203"
"V290","0.2890000","0.2321141"
"V291","0.2900000","0.2323639"
"V292","0.2910000","0.2327028"
"V293","0.2920000","0.2331325"
"V294","0.2930000","0.2336442"
"V295","0.2940000","0.2342272"
"V296","0.2950000","0.2348685"
"V297","0.296000","0.235553"
"V298","0.2970000","0.2362634"
"V299","0.29800","0.23698"
"V300","0.2990000","0.2376813"
"V301","0.3000000","0.2383433"
"V302","0.3010000","0.2389401"
"V303","0.3020000","0.2394433"
"V304","0.3030000","0.2398253"
"V305","0.3040000","0.2400889"
"V306","0.3050000","0.2402585"
"V307","0.3060000","0.2403579"
"V308","0.3070000","0.2404106"
"V309","0.3080000","0.2404389"
"V310","0.3090000","0.2404648"
"V311","0.3100000","0.2405094"
"V312","0.3110000","0.2405931"
"V313","0.3120000","0.2407357"
"V314","0.3130000","0.2409562"
"V315","0.3140000","0.2412728"
"V316","0.3150000","0.2417033"
"V317","0.3160000","0.2422474"
"V318","0.317000","0.242878"
"V319","0.3180000","0.2435679"
"V320","0.3190000","0.2442929"
"V321","0.320000","0.245031"
"V322","0.3210000","0.2457629"
"V323","0.3220000","0.2464719"
"V324","0.3230000","0.2471438"
"V325","0.3240000","0.2477668"
"V326","0.325000","0.248332"
"V327","0.3260000","0.2488328"
"V328","0.327000","0.249265"
"V329","0.3280000","0.2496303"
"V330","0.3290000","0.2499467"
"V331","0.330000","0.250234"
"V332","0.3310000","0.2505091"
"V333","0.3320000","0.2507859"
"V334","0.3330000","0.2510758"
"V335","0.3340000","0.2513874"
"V336","0.3350000","0.2517263"
"V337","0.3360000","0.2520957"
"V338","0.3370000","0.2524957"
"V339","0.3380000","0.2529238"
"V340","0.3390000","0.2533749"
"V341","0.340000","0.253841"
"V342","0.3410000","0.2543135"
"V343","0.3420000","0.2547848"
"V344","0.3430000","0.2552491"
"V345","0.3440000","0.2557019"
"V346","0.3450000","0.2561405"
"V347","0.346000","0.256564"
"V348","0.3470000","0.2569729"
"V349","0.3480000","0.2573692"
"V350","0.3490000","0.2577569"
"V351","0.3500000","0.2581412"
"V352","0.3510000","0.2585293"
"V353","0.3520000","0.2589296"
"V354","0.3530000","0.2593422"
"V355","0.3540000","0.2597571"
"V356","0.3550000","0.2601656"
"V357","0.3560000","0.2605602"
"V358","0.3570000","0.2609351"
"V359","0.3580000","0.2612857"
"V360","0.3590000","0.2616089"
"V361","0.360000","0.261903"
"V362","0.3610000","0.2621679"
"V363","0.3620000","0.2624047"
"V364","0.363000","0.262616"
"V365","0.3640000","0.2628048"
"V366","0.3650000","0.2629772"
"V367","0.3660000","0.2631597"
"V368","0.3670000","0.2633764"
"V369","0.3680000","0.2636466"
"V370","0.3690000","0.2639844"
"V371","0.3700000","0.2643986"
"V372","0.3710000","0.2648931"
"V373","0.3720000","0.2654666"
"V374","0.3730000","0.2661127"
"V375","0.37400","0.26682"
"V376","0.375000","0.267572"
"V377","0.3760000","0.2683474"
"V378","0.3770000","0.2691276"
"V379","0.3780000","0.2698747"
"V380","0.3790000","0.2705492"
"V381","0.3800000","0.2711196"
"V382","0.3810000","0.2715622"
"V383","0.3820000","0.2718614"
"V384","0.3830000","0.2720096"
"V385","0.3840000","0.2720068"
"V386","0.3850000","0.2718612"
"V387","0.3860000","0.2715888"
"V388","0.3870000","0.2712135"
"V389","0.388000","0.270767"
"V390","0.3890000","0.2702803"
"V391","0.3900000","0.2697883"
"V392","0.3910000","0.2693339"
"V393","0.3920000","0.2689521"
"V394","0.3930000","0.2686698"
"V395","0.3940000","0.2685063"
"V396","0.3950000","0.2684732"
"V397","0.396000","0.268574"
"V398","0.3970000","0.2688045"
"V399","0.3980000","0.2691527"
"V400","0.3990000","0.2695989"
"V401","0.4000000","0.2701156"
"V402","0.4010000","0.2706716"
"V403","0.4020000","0.2712453"
"V404","0.4030000","0.2718134"
"V405","0.4040000","0.2723577"
"V406","0.4050000","0.2728652"
"V407","0.4060000","0.2733284"
"V408","0.4070000","0.2737449"
"V409","0.4080000","0.2741181"
"V410","0.4090000","0.2744564"
"V411","0.4100000","0.2747736"
"V412","0.4110000","0.2750889"
"V413","0.4120000","0.2754269"
"V414","0.4130000","0.2758158"
"V415","0.4140000","0.2762694"
"V416","0.4150000","0.2767875"
"V417","0.4160000","0.2773674"
"V418","0.4170000","0.2780032"
"V419","0.4180000","0.2786861"
"V420","0.4190000","0.2794045"
"V421","0.420000","0.280144"
"V422","0.421000","0.280887"
"V423","0.4220000","0.2816134"
"V424","0.4230000","0.2822998"
"V425","0.4240000","0.2829203"
"V426","0.425000","0.283446"
"V427","0.4260000","0.2838599"
"V428","0.4270000","0.2841727"
"V429","0.4280000","0.2843991"
"V430","0.4290000","0.2845544"
"V431","0.4300000","0.2846548"
"V432","0.4310000","0.2847169"
"V433","0.4320000","0.2847583"
"V434","0.4330000","0.2847971"
"V435","0.4340000","0.2848521"
"V436","0.4350000","0.2849428"
"V437","0.4360000","0.2850895"
"V438","0.4370000","0.2853129"
"V439","0.4380000","0.2856294"
"V440","0.4390000","0.2860257"
"V441","0.4400000","0.2864809"
"V442","0.4410000","0.2869756"
"V443","0.4420000","0.2874916"
"V444","0.4430000","0.2880125"
"V445","0.444000","0.288523"
"V446","0.4450000","0.2890094"
"V447","0.4460000","0.2894595"
"V448","0.4470000","0.2898624"
"V449","0.4480000","0.2902088"
"V450","0.4490000","0.2904906"
"V451","0.4500000","0.2907017"
"V452","0.4510000","0.2908555"
"V453","0.4520000","0.2909776"
"V454","0.4530000","0.2910903"
"V455","0.4540000","0.2912126"
"V456","0.4550000","0.2913599"
"V457","0.4560000","0.2915443"
"V458","0.4570000","0.2917744"
"V459","0.4580000","0.2920556"
"V460","0.4590000","0.2923897"
"V461","0.4600000","0.2927751"
"V462","0.461000","0.293207"
"V463","0.462000","0.293679"
"V464","0.4630000","0.2941774"
"V465","0.4640000","0.2946722"
"V466","0.4650000","0.2951378"
"V467","0.4660000","0.2955538"
"V468","0.4670000","0.2959049"
"V469","0.4680000","0.2961809"
"V470","0.4690000","0.2963772"
"V471","0.470000","0.296494"
"V472","0.4710000","0.2965368"
"V473","0.4720000","0.2965165"
"V474","0.4730000","0.2964488"
"V475","0.4740000","0.2963531"
"V476","0.4750000","0.2962488"
"V477","0.4760000","0.2961763"
"V478","0.4770000","0.2961741"
"V479","0.4780000","0.2962747"
"V480","0.4790000","0.2965046"
"V481","0.4800000","0.2968843"
"V482","0.4810000","0.2974283"
"V483","0.4820000","0.2981451"
"V484","0.4830000","0.2990372"
"V485","0.4840000","0.3001013"
"V486","0.4850000","0.3013281"
"V487","0.4860000","0.3027028"
"V488","0.4870000","0.3042102"
"V489","0.4880000","0.3058105"
"V490","0.489000","0.307459"
"V491","0.4900000","0.3091152"
"V492","0.491000","0.310742"
"V493","0.4920000","0.3123067"
"V494","0.4930000","0.3137799"
"V495","0.4940000","0.3151365"
"V496","0.495000","0.316355"
"V497","0.4960000","0.3174176"
"V498","0.4970000","0.3183107"
"V499","0.4980000","0.3190241"
"V500","0.4990000","0.3195519"
"V501","0.500000","0.319911"
"V502","0.501000","0.320128"
"V503","0.5020000","0.3202286"
"V504","0.5030000","0.3202378"
"V505","0.5040000","0.3201797"
"V506","0.5050000","0.3200776"
"V507","0.5060000","0.3199543"
"V508","0.5070000","0.3198314"
"V509","0.50800","0.31973"
"V510","0.5090000","0.3196704"
"V511","0.510000","0.319672"
"V512","0.5110000","0.3197516"
"V513","0.5120000","0.3199071"
"V514","0.5130000","0.3201274"
"V515","0.5140000","0.3204018"
"V516","0.5150000","0.3207198"
"V517","0.5160000","0.3210711"
"V518","0.5170000","0.3214459"
"V519","0.5180000","0.3218346"
"V520","0.5190000","0.3222279"
"V521","0.5200000","0.3226168"
"V522","0.5210000","0.3229927"
"V523","0.522000","0.323347"
"V524","0.5230000","0.3236722"
"V525","0.5240000","0.3239714"
"V526","0.525000","0.324257"
"V527","0.52600","0.32454"
"V528","0.5270000","0.3248298"
"V529","0.5280000","0.3251341"
"V530","0.5290000","0.3254591"
"V531","0.5300000","0.3258093"
"V532","0.5310000","0.3261876"
"V533","0.5320000","0.3265954"
"V534","0.5330000","0.3270325"
"V535","0.5340000","0.3274969"
"V536","0.5350000","0.3279859"
"V537","0.5360000","0.3284929"
"V538","0.5370000","0.3290027"
"V539","0.5380000","0.3295018"
"V540","0.53900","0.32998"
"V541","0.5400000","0.3304301"
"V542","0.5410000","0.3308483"
"V543","0.5420000","0.3312335"
"V544","0.5430000","0.3315879"
"V545","0.544000","0.331917"
"V546","0.545000","0.332229"
"V547","0.5460000","0.3325355"
"V548","0.5470000","0.3328505"
"V549","0.548000","0.333185"
"V550","0.5490000","0.3335546"
"V551","0.5500000","0.3339733"
