"","V1","V2","V3"
"V65","0.064000","1.847722","1.847722"
"V66","0.065000","1.845363","1.845363"
"V67","0.066000","1.843005","1.843005"
"V68","0.067000","1.840648","1.840648"
"V69","0.068000","1.838291","1.838291"
"V70","0.069000","1.835935","1.835935"
"V71","0.07000","1.83358","1.83358"
"V72","0.071000","1.831225","1.831225"
"V73","0.072000","1.828871","1.828871"
"V74","0.073000","1.826517","1.826517"
"V75","0.074000","1.824165","1.824165"
"V76","0.075000","1.821812","1.821812"
"V77","0.076000","1.819461","1.819461"
"V78","0.07700","1.81711","1.81711"
"V79","0.07800","1.81476","1.81476"
"V80","0.07900","1.81241","1.81241"
"V81","0.080000","1.810061","1.810061"
"V82","0.081000","1.807712","1.807712"
"V83","0.082000","1.805365","1.805365"
"V84","0.083000","1.803018","1.803018"
"V85","0.084000","1.800671","1.800671"
"V86","0.085000","1.798325","1.798325"
"V87","0.08600","1.79598","1.79598"
"V88","0.087000","1.793636","1.793636"
"V89","0.088000","1.791292","1.791292"
"V90","0.089000","1.788948","1.788948"
"V91","0.090000","1.786606","1.786606"
"V92","0.091000","1.784264","1.784264"
"V93","0.092000","1.781922","1.781922"
"V94","0.093000","1.779582","1.779582"
"V95","0.094000","1.777242","1.777242"
"V96","0.095000","1.774902","1.774902"
"V97","0.096000","1.772563","1.772563"
"V98","0.097000","1.770225","1.770225"
"V99","0.098000","1.767888","1.767888"
"V100","0.099000","1.765551","1.765551"
"V101","0.100000","1.763215","1.763215"
"V102","0.101000","1.760879","1.760879"
"V103","0.102000","1.758544","1.758544"
"V104","0.10300","1.75621","1.75621"
"V105","0.104000","1.753876","1.753876"
"V106","0.105000","1.751543","1.751543"
"V107","0.106000","1.749211","1.749211"
"V108","0.107000","1.746879","1.746879"
"V109","0.108000","1.744548","1.744548"
"V110","0.109000","1.742217","1.742217"
"V111","0.110000","1.739887","1.739887"
"V112","0.111000","1.737558","1.737558"
"V113","0.11200","1.73523","1.73523"
"V114","0.113000","1.732902","1.732902"
"V115","0.114000","1.730574","1.730574"
"V116","0.115000","1.728248","1.728248"
"V117","0.116000","1.725922","1.725922"
"V118","0.117000","1.723596","1.723596"
"V119","0.118000","1.721272","1.721272"
"V120","0.119000","1.718948","1.718948"
"V121","0.120000","1.716624","1.716624"
"V122","0.121000","1.714301","1.714301"
"V123","0.122000","1.711979","1.711979"
"V124","0.123000","1.709658","1.709658"
"V125","0.124000","1.707337","1.707337"
"V126","0.125000","1.705017","1.705017"
"V127","0.126000","1.702697","1.702697"
"V128","0.127000","1.700378","1.700378"
"V129","0.12800","1.69806","1.69806"
"V130","0.129000","1.695742","1.695742"
"V131","0.130000","1.693425","1.693425"
"V132","0.131000","1.691108","1.691108"
"V133","0.132000","1.688793","1.688793"
"V134","0.133000","1.686478","1.686478"
"V135","0.134000","1.684163","1.684163"
"V136","0.135000","1.681849","1.681849"
"V137","0.136000","1.679536","1.679536"
"V138","0.137000","1.677223","1.677223"
"V139","0.138000","1.674912","1.674912"
"V140","0.1390","1.6726","1.6726"
"V141","0.14000","1.67029","1.67029"
"V142","0.14100","1.66798","1.66798"
"V143","0.14200","1.66567","1.66567"
"V144","0.143000","1.663362","1.663362"
"V145","0.144000","1.661054","1.661054"
"V146","0.145000","1.658746","1.658746"
"V147","0.146000","1.656439","1.656439"
"V148","0.147000","1.654133","1.654133"
"V149","0.148000","1.651828","1.651828"
"V150","0.149000","1.649523","1.649523"
"V151","0.150000","1.647219","1.647219"
"V152","0.151000","1.644915","1.644915"
"V153","0.152000","1.642612","1.642612"
"V154","0.15300","1.64031","1.64031"
"V155","0.154000","1.638008","1.638008"
"V156","0.155000","1.635707","1.635707"
"V157","0.156000","1.633407","1.633407"
"V158","0.157000","1.631107","1.631107"
"V159","0.158000","1.628808","1.628808"
"V160","0.159000","1.626509","1.626509"
"V161","0.160000","1.624212","1.624212"
"V162","0.161000","1.621915","1.621915"
"V163","0.162000","1.619618","1.619618"
"V164","0.163000","1.617322","1.617322"
"V165","0.164000","1.615027","1.615027"
"V166","0.165000","1.612732","1.612732"
"V167","0.166000","1.610438","1.610438"
"V168","0.167000","1.608145","1.608145"
"V169","0.168000","1.605852","1.605852"
"V170","0.16900","1.60356","1.60356"
"V171","0.170000","1.601269","1.601269"
"V172","0.171000","1.598978","1.598978"
"V173","0.172000","1.596688","1.596688"
"V174","0.173000","1.594399","1.594399"
"V175","0.17400","1.59211","1.59211"
"V176","0.175000","1.589822","1.589822"
"V177","0.176000","1.587534","1.587534"
"V178","0.177000","1.585248","1.585248"
"V179","0.178000","1.582961","1.582961"
"V180","0.179000","1.580676","1.580676"
"V181","0.180000","1.578391","1.578391"
"V182","0.181000","1.576107","1.576107"
"V183","0.182000","1.573823","1.573823"
"V184","0.18300","1.57154","1.57154"
"V185","0.184000","1.569258","1.569258"
"V186","0.185000","1.566976","1.566976"
"V187","0.186000","1.564695","1.564695"
"V188","0.187000","1.562414","1.562414"
"V189","0.188000","1.560135","1.560135"
"V190","0.189000","1.557856","1.557856"
"V191","0.190000","1.555577","1.555577"
"V192","0.191000","1.553299","1.553299"
"V193","0.192000","1.551022","1.551022"
"V194","0.193000","1.548746","1.548746"
"V195","0.19400","1.54647","1.54647"
"V196","0.195000","1.544195","1.544195"
"V197","0.19600","1.54192","1.54192"
"V198","0.197000","1.539646","1.539646"
"V199","0.198000","1.537373","1.537373"
"V200","0.1990","1.5351","1.5351"
"V201","0.200000","1.532828","1.532828"
"V202","0.201000","1.530557","1.530557"
"V203","0.202000","1.528286","1.528286"
"V204","0.203000","1.526016","1.526016"
"V205","0.204000","1.523747","1.523747"
"V206","0.205000","1.521478","1.521478"
"V207","0.20600","1.51921","1.51921"
"V208","0.207000","1.516942","1.516942"
"V209","0.208000","1.514675","1.514675"
"V210","0.209000","1.512409","1.512409"
"V211","0.210000","1.510144","1.510144"
"V212","0.211000","1.507879","1.507879"
"V213","0.212000","1.505615","1.505615"
"V214","0.213000","1.503351","1.503351"
"V215","0.214000","1.501088","1.501088"
"V216","0.215000","1.498826","1.498826"
"V217","0.216000","1.496564","1.496564"
"V218","0.217000","1.494303","1.494303"
"V219","0.218000","1.492043","1.492043"
"V220","0.219000","1.489783","1.489783"
"V221","0.220000","1.487524","1.487524"
"V222","0.221000","1.485266","1.485266"
"V223","0.222000","1.483008","1.483008"
"V224","0.223000","1.480751","1.480751"
"V225","0.224000","1.478495","1.478495"
"V226","0.225000","1.476239","1.476239"
"V227","0.226000","1.473984","1.473984"
"V228","0.227000","1.471729","1.471729"
"V229","0.228000","1.469476","1.469476"
"V230","0.229000","1.467222","1.467222"
"V231","0.23000","1.46497","1.46497"
"V232","0.231000","1.462718","1.462718"
"V233","0.232000","1.460467","1.460467"
"V234","0.233000","1.458216","1.458216"
"V235","0.234000","1.455966","1.455966"
"V236","0.235000","1.453717","1.453717"
"V237","0.236000","1.451468","1.451468"
"V238","0.237000","1.449221","1.449221"
"V239","0.238000","1.446973","1.446973"
"V240","0.239000","1.444727","1.444727"
"V241","0.240000","1.442481","1.442481"
"V242","0.241000","1.440235","1.440235"
"V243","0.242000","1.437991","1.437991"
"V244","0.243000","1.435747","1.435747"
"V245","0.244000","1.433503","1.433503"
"V246","0.245000","1.431261","1.431261"
"V247","0.246000","1.429018","1.429018"
"V248","0.247000","1.426777","1.426777"
"V249","0.248000","1.424536","1.424536"
"V250","0.249000","1.422296","1.422296"
"V251","0.250000","1.420057","1.420057"
"V252","0.251000","1.417818","1.417818"
"V253","0.25200","1.41558","1.41558"
"V254","0.253000","1.413342","1.413342"
"V255","0.254000","1.411106","1.411106"
"V256","0.25500","1.40887","1.40887"
"V257","0.256000","1.406634","1.406634"
"V258","0.257000","1.404399","1.404399"
"V259","0.258000","1.402165","1.402165"
"V260","0.259000","1.399931","1.399931"
"V261","0.260000","1.397699","1.397699"
"V262","0.261000","1.395466","1.395466"
"V263","0.262000","1.393235","1.393235"
"V264","0.263000","1.391004","1.391004"
"V265","0.264000","1.388774","1.388774"
"V266","0.265000","1.386544","1.386544"
"V267","0.266000","1.384315","1.384315"
"V268","0.267000","1.382087","1.382087"
"V269","0.268000","1.379859","1.379859"
"V270","0.269000","1.377632","1.377632"
"V271","0.270000","1.375406","1.375406"
"V272","0.271000","1.373181","1.373181"
"V273","0.272000","1.370956","1.370956"
"V274","0.273000","1.368731","1.368731"
"V275","0.274000","1.366508","1.366508"
"V276","0.275000","1.364285","1.364285"
"V277","0.276000","1.362062","1.362062"
"V278","0.277000","1.359841","1.359841"
"V279","0.27800","1.35762","1.35762"
"V280","0.279000","1.355399","1.355399"
"V281","0.28000","1.35318","1.35318"
"V282","0.281000","1.350961","1.350961"
"V283","0.282000","1.348742","1.348742"
"V284","0.283000","1.346525","1.346525"
"V285","0.284000","1.344308","1.344308"
"V286","0.285000","1.342091","1.342091"
"V287","0.286000","1.339876","1.339876"
"V288","0.287000","1.337661","1.337661"
"V289","0.288000","1.335446","1.335446"
"V290","0.289000","1.333233","1.333233"
"V291","0.29000","1.33102","1.33102"
"V292","0.291000","1.328807","1.328807"
"V293","0.292000","1.326595","1.326595"
"V294","0.293000","1.324384","1.324384"
"V295","0.294000","1.322174","1.322174"
"V296","0.295000","1.319964","1.319964"
"V297","0.296000","1.317755","1.317755"
"V298","0.297000","1.315547","1.315547"
"V299","0.298000","1.313339","1.313339"
"V300","0.299000","1.311132","1.311132"
"V301","0.300000","1.308926","1.308926"
"V302","0.30100","1.30672","1.30672"
"V303","0.302000","1.304515","1.304515"
"V304","0.303000","1.302311","1.302311"
"V305","0.304000","1.300107","1.300107"
"V306","0.305000","1.297904","1.297904"
"V307","0.306000","1.295702","1.295702"
"V308","0.3070","1.2935","1.2935"
"V309","0.308000","1.291299","1.291299"
"V310","0.309000","1.289098","1.289098"
"V311","0.310000","1.286899","1.286899"
"V312","0.3110","1.2847","1.2847"
"V313","0.312000","1.282501","1.282501"
"V314","0.313000","1.280304","1.280304"
"V315","0.314000","1.278107","1.278107"
"V316","0.31500","1.27591","1.27591"
"V317","0.316000","1.273715","1.273715"
"V318","0.31700","1.27152","1.27152"
"V319","0.318000","1.269325","1.269325"
"V320","0.319000","1.267132","1.267132"
"V321","0.320000","1.264939","1.264939"
"V322","0.321000","1.262747","1.262747"
"V323","0.322000","1.260555","1.260555"
"V324","0.323000","1.258364","1.258364"
"V325","0.324000","1.256174","1.256174"
"V326","0.325000","1.253984","1.253984"
"V327","0.326000","1.251795","1.251795"
"V328","0.327000","1.249607","1.249607"
"V329","0.328000","1.247419","1.247419"
"V330","0.329000","1.245232","1.245232"
"V331","0.330000","1.243046","1.243046"
"V332","0.331000","1.240861","1.240861"
"V333","0.332000","1.238676","1.238676"
"V334","0.333000","1.236492","1.236492"
"V335","0.334000","1.234308","1.234308"
"V336","0.335000","1.232125","1.232125"
"V337","0.336000","1.229943","1.229943"
"V338","0.337000","1.227762","1.227762"
"V339","0.338000","1.225581","1.225581"
"V340","0.339000","1.223401","1.223401"
"V341","0.340000","1.221221","1.221221"
"V342","0.341000","1.219042","1.219042"
"V343","0.342000","1.216864","1.216864"
"V344","0.343000","1.214687","1.214687"
"V345","0.34400","1.21251","1.21251"
"V346","0.345000","1.210334","1.210334"
"V347","0.346000","1.208159","1.208159"
"V348","0.347000","1.205984","1.205984"
"V349","0.34800","1.20381","1.20381"
"V350","0.349000","1.201637","1.201637"
"V351","0.350000","1.199464","1.199464"
"V352","0.351000","1.197292","1.197292"
"V353","0.352000","1.195121","1.195121"
"V354","0.35300","1.19295","1.19295"
"V355","0.35400","1.19078","1.19078"
"V356","0.355000","1.188611","1.188611"
"V357","0.356000","1.186443","1.186443"
"V358","0.357000","1.184275","1.184275"
"V359","0.358000","1.182108","1.182108"
"V360","0.359000","1.179941","1.179941"
"V361","0.360000","1.177775","1.177775"
"V362","0.36100","1.17561","1.17561"
"V363","0.362000","1.173446","1.173446"
"V364","0.363000","1.171282","1.171282"
"V365","0.364000","1.169119","1.169119"
"V366","0.365000","1.166957","1.166957"
"V367","0.366000","1.164795","1.164795"
"V368","0.367000","1.162634","1.162634"
"V369","0.368000","1.160474","1.160474"
"V370","0.369000","1.158314","1.158314"
"V371","0.370000","1.156155","1.156155"
"V372","0.371000","1.153997","1.153997"
"V373","0.37200","1.15184","1.15184"
"V374","0.373000","1.149683","1.149683"
"V375","0.374000","1.147527","1.147527"
"V376","0.375000","1.145371","1.145371"
"V377","0.376000","1.143216","1.143216"
"V378","0.377000","1.141062","1.141062"
"V379","0.378000","1.138909","1.138909"
"V380","0.379000","1.136756","1.136756"
"V381","0.380000","1.134604","1.134604"
"V382","0.381000","1.132453","1.132453"
"V383","0.382000","1.130302","1.130302"
"V384","0.383000","1.128153","1.128153"
"V385","0.384000","1.126003","1.126003"
"V386","0.385000","1.123855","1.123855"
"V387","0.386000","1.121707","1.121707"
"V388","0.38700","1.11956","1.11956"
"V389","0.388000","1.117413","1.117413"
"V390","0.389000","1.115268","1.115268"
"V391","0.390000","1.113123","1.113123"
"V392","0.391000","1.110978","1.110978"
"V393","0.392000","1.108835","1.108835"
"V394","0.393000","1.106692","1.106692"
"V395","0.39400","1.10455","1.10455"
"V396","0.395000","1.102408","1.102408"
"V397","0.396000","1.100267","1.100267"
"V398","0.397000","1.098127","1.098127"
"V399","0.398000","1.095988","1.095988"
"V400","0.399000","1.093849","1.093849"
"V401","0.400000","1.091711","1.091711"
"V402","0.401000","1.089574","1.089574"
"V403","0.402000","1.087437","1.087437"
"V404","0.403000","1.085301","1.085301"
"V405","0.404000","1.083166","1.083166"
"V406","0.405000","1.081032","1.081032"
"V407","0.406000","1.078898","1.078898"
"V408","0.407000","1.076765","1.076765"
"V409","0.408000","1.074632","1.074632"
"V410","0.409000","1.072501","1.072501"
"V411","0.41000","1.07037","1.07037"
"V412","0.411000","1.068239","1.068239"
"V413","0.41200","1.06611","1.06611"
"V414","0.413000","1.063981","1.063981"
"V415","0.414000","1.061853","1.061853"
"V416","0.415000","1.059726","1.059726"
"V417","0.416000","1.057599","1.057599"
"V418","0.417000","1.055473","1.055473"
"V419","0.418000","1.053348","1.053348"
"V420","0.419000","1.051223","1.051223"
"V421","0.420000","1.049099","1.049099"
"V422","0.421000","1.046976","1.046976"
"V423","0.422000","1.044854","1.044854"
"V424","0.423000","1.042732","1.042732"
"V425","0.424000","1.040611","1.040611"
"V426","0.425000","1.038491","1.038491"
"V427","0.426000","1.036371","1.036371"
"V428","0.427000","1.034252","1.034252"
"V429","0.428000","1.032134","1.032134"
"V430","0.429000","1.030017","1.030017"
"V431","0.4300","1.0279","1.0279"
"V432","0.431000","1.025784","1.025784"
"V433","0.432000","1.023669","1.023669"
"V434","0.433000","1.021554","1.021554"
"V435","0.43400","1.01944","1.01944"
"V436","0.435000","1.017327","1.017327"
"V437","0.436000","1.015215","1.015215"
"V438","0.437000","1.013103","1.013103"
"V439","0.438000","1.010992","1.010992"
"V440","0.439000","1.008882","1.008882"
"V441","0.440000","1.006773","1.006773"
"V442","0.441000","1.004664","1.004664"
"V443","0.442000","1.002556","1.002556"
"V444","0.443000","1.000449","1.000449"
"V445","0.444000","0.998342","0.998342"
"V446","0.4450000","0.9962361","0.9962361"
"V447","0.446000","0.994131","0.994131"
"V448","0.4470000","0.9920265","0.9920265"
"V449","0.4480000","0.9899229","0.9899229"
"V450","0.4490000","0.9878199","0.9878199"
"V451","0.4500000","0.9857177","0.9857177"
"V452","0.4510000","0.9836162","0.9836162"
"V453","0.4520000","0.9815154","0.9815154"
"V454","0.4530000","0.9794154","0.9794154"
"V455","0.4540000","0.9773161","0.9773161"
"V456","0.4550000","0.9752175","0.9752175"
"V457","0.4560000","0.9731197","0.9731197"
"V458","0.4570000","0.9710226","0.9710226"
"V459","0.4580000","0.9689262","0.9689262"
"V460","0.4590000","0.9668306","0.9668306"
"V461","0.4600000","0.9647357","0.9647357"
"V462","0.4610000","0.9626415","0.9626415"
"V463","0.4620000","0.9605481","0.9605481"
"V464","0.4630000","0.9584554","0.9584554"
"V465","0.4640000","0.9563634","0.9563634"
"V466","0.4650000","0.9542722","0.9542722"
"V467","0.4660000","0.9521818","0.9521818"
"V468","0.467000","0.950092","0.950092"
"V469","0.468000","0.948003","0.948003"
"V470","0.4690000","0.9459148","0.9459148"
"V471","0.4700000","0.9438273","0.9438273"
"V472","0.4710000","0.9417405","0.9417405"
"V473","0.4720000","0.9396545","0.9396545"
"V474","0.4730000","0.9375692","0.9375692"
"V475","0.4740000","0.9354846","0.9354846"
"V476","0.4750000","0.9334008","0.9334008"
"V477","0.4760000","0.9313178","0.9313178"
"V478","0.4770000","0.9292355","0.9292355"
"V479","0.4780000","0.9271539","0.9271539"
"V480","0.4790000","0.9250731","0.9250731"
"V481","0.480000","0.922993","0.922993"
"V482","0.4810000","0.9209137","0.9209137"
"V483","0.4820000","0.9188352","0.9188352"
"V484","0.4830000","0.9167574","0.9167574"
"V485","0.4840000","0.9146803","0.9146803"
"V486","0.485000","0.912604","0.912604"
"V487","0.4860000","0.9105284","0.9105284"
"V488","0.4870000","0.9084536","0.9084536"
"V489","0.4880000","0.9063796","0.9063796"
"V490","0.4890000","0.9043063","0.9043063"
"V491","0.4900000","0.9022337","0.9022337"
"V492","0.4910000","0.9001619","0.9001619"
"V493","0.4920000","0.8980909","0.8980909"
"V494","0.4930000","0.8960206","0.8960206"
"V495","0.4940000","0.8939511","0.8939511"
"V496","0.4950000","0.8918824","0.8918824"
"V497","0.4960000","0.8898144","0.8898144"
"V498","0.4970000","0.8877471","0.8877471"
"V499","0.4980000","0.8856807","0.8856807"
"V500","0.499000","0.883615","0.883615"
"V501","0.50000","0.88155","0.88155"
"V502","0.5010000","0.8794858","0.8794858"
"V503","0.5020000","0.8774224","0.8774224"
"V504","0.5030000","0.8753598","0.8753598"
"V505","0.5040000","0.8732979","0.8732979"
"V506","0.5050000","0.8712367","0.8712367"
"V507","0.5060000","0.8691764","0.8691764"
"V508","0.5070000","0.8671168","0.8671168"
"V509","0.508000","0.865058","0.865058"
"V510","0.5090000","0.8629999","0.8629999"
"V511","0.5100000","0.8609427","0.8609427"
"V512","0.5110000","0.8588861","0.8588861"
"V513","0.5120000","0.8568304","0.8568304"
"V514","0.5130000","0.8547754","0.8547754"
"V515","0.5140000","0.8527213","0.8527213"
"V516","0.5150000","0.8506678","0.8506678"
"V517","0.5160000","0.8486152","0.8486152"
"V518","0.5170000","0.8465633","0.8465633"
"V519","0.5180000","0.8445123","0.8445123"
"V520","0.5190000","0.8424619","0.8424619"
"V521","0.5200000","0.8404124","0.8404124"
"V522","0.5210000","0.8383637","0.8383637"
"V523","0.5220000","0.8363157","0.8363157"
"V524","0.5230000","0.8342685","0.8342685"
"V525","0.5240000","0.8322221","0.8322221"
"V526","0.5250000","0.8301765","0.8301765"
"V527","0.5260000","0.8281316","0.8281316"
"V528","0.5270000","0.8260876","0.8260876"
"V529","0.5280000","0.8240443","0.8240443"
"V530","0.5290000","0.8220018","0.8220018"
"V531","0.5300000","0.8199602","0.8199602"
"V532","0.5310000","0.8179192","0.8179192"
"V533","0.5320000","0.8158791","0.8158791"
"V534","0.5330000","0.8138398","0.8138398"
"V535","0.5340000","0.8118013","0.8118013"
"V536","0.5350000","0.8097635","0.8097635"
"V537","0.5360000","0.8077266","0.8077266"
"V538","0.5370000","0.8056904","0.8056904"
"V539","0.5380000","0.8036551","0.8036551"
"V540","0.5390000","0.8016205","0.8016205"
"V541","0.5400000","0.7995867","0.7995867"
"V542","0.5410000","0.7975537","0.7975537"
"V543","0.5420000","0.7955216","0.7955216"
"V544","0.5430000","0.7934902","0.7934902"
"V545","0.5440000","0.7914596","0.7914596"
"V546","0.5450000","0.7894298","0.7894298"
"V547","0.5460000","0.7874009","0.7874009"
"V548","0.5470000","0.7853727","0.7853727"
"V549","0.5480000","0.7833453","0.7833453"
"V550","0.5490000","0.7813188","0.7813188"
"V551","0.550000","0.779293","0.779293"
"V552","0.5510000","0.7772681","0.7772681"
"V553","0.5520000","0.7752439","0.7752439"
"V554","0.5530000","0.7732206","0.7732206"
"V555","0.5540000","0.7711981","0.7711981"
"V556","0.5550000","0.7691764","0.7691764"
"V557","0.5560000","0.7671555","0.7671555"
"V558","0.5570000","0.7651354","0.7651354"
"V559","0.5580000","0.7631161","0.7631161"
"V560","0.5590000","0.7610977","0.7610977"
"V561","0.5600000","0.7590801","0.7590801"
"V562","0.5610000","0.7570632","0.7570632"
"V563","0.5620000","0.7550472","0.7550472"
"V564","0.5630000","0.7530321","0.7530321"
"V565","0.5640000","0.7510177","0.7510177"
"V566","0.5650000","0.7490042","0.7490042"
"V567","0.5660000","0.7469914","0.7469914"
"V568","0.5670000","0.7449796","0.7449796"
"V569","0.5680000","0.7429685","0.7429685"
"V570","0.5690000","0.7409582","0.7409582"
"V571","0.5700000","0.7389488","0.7389488"
"V572","0.5710000","0.7369402","0.7369402"
"V573","0.5720000","0.7349325","0.7349325"
"V574","0.5730000","0.7329256","0.7329256"
"V575","0.5740000","0.7309195","0.7309195"
"V576","0.5750000","0.7289142","0.7289142"
"V577","0.5760000","0.7269098","0.7269098"
"V578","0.5770000","0.7249062","0.7249062"
"V579","0.5780000","0.7229034","0.7229034"
"V580","0.5790000","0.7209015","0.7209015"
"V581","0.5800000","0.7189004","0.7189004"
"V582","0.5810000","0.7169002","0.7169002"
"V583","0.5820000","0.7149008","0.7149008"
"V584","0.5830000","0.7129022","0.7129022"
"V585","0.5840000","0.7109045","0.7109045"
"V586","0.5850000","0.7089076","0.7089076"
"V587","0.5860000","0.7069116","0.7069116"
"V588","0.5870000","0.7049164","0.7049164"
"V589","0.5880000","0.7029221","0.7029221"
"V590","0.5890000","0.7009286","0.7009286"
"V591","0.590000","0.698936","0.698936"
"V592","0.5910000","0.6969442","0.6969442"
"V593","0.5920000","0.6949532","0.6949532"
"V594","0.5930000","0.6929632","0.6929632"
"V595","0.5940000","0.6909739","0.6909739"
"V596","0.5950000","0.6889856","0.6889856"
"V597","0.5960000","0.6869981","0.6869981"
"V598","0.5970000","0.6850114","0.6850114"
"V599","0.5980000","0.6830256","0.6830256"
"V600","0.5990000","0.6810407","0.6810407"
"V601","0.6000000","0.6790567","0.6790567"
"V602","0.6010000","0.6770735","0.6770735"
"V603","0.6020000","0.6750911","0.6750911"
"V604","0.6030000","0.6731097","0.6731097"
"V605","0.6040000","0.6711291","0.6711291"
"V606","0.6050000","0.6691493","0.6691493"
"V607","0.6060000","0.6671705","0.6671705"
"V608","0.6070000","0.6651925","0.6651925"
"V609","0.6080000","0.6632154","0.6632154"
"V610","0.6090000","0.6612391","0.6612391"
"V611","0.6100000","0.6592638","0.6592638"
"V612","0.6110000","0.6572893","0.6572893"
"V613","0.6120000","0.6553157","0.6553157"
"V614","0.613000","0.653343","0.653343"
"V615","0.6140000","0.6513711","0.6513711"
"V616","0.6150000","0.6494002","0.6494002"
"V617","0.6160000","0.6474301","0.6474301"
"V618","0.6170000","0.6454609","0.6454609"
"V619","0.6180000","0.6434926","0.6434926"
"V620","0.6190000","0.6415252","0.6415252"
"V621","0.6200000","0.6395587","0.6395587"
"V622","0.621000","0.637593","0.637593"
"V623","0.6220000","0.6356283","0.6356283"
"V624","0.6230000","0.6336645","0.6336645"
"V625","0.6240000","0.6317015","0.6317015"
"V626","0.6250000","0.6297395","0.6297395"
"V627","0.6260000","0.6277783","0.6277783"
"V628","0.6270000","0.6258181","0.6258181"
"V629","0.6280000","0.6238587","0.6238587"
"V630","0.6290000","0.6219003","0.6219003"
"V631","0.6300000","0.6199428","0.6199428"
"V632","0.6310000","0.6179862","0.6179862"
"V633","0.6320000","0.6160304","0.6160304"
"V634","0.6330000","0.6140756","0.6140756"
"V635","0.6340000","0.6121217","0.6121217"
"V636","0.6350000","0.6101687","0.6101687"
"V637","0.6360000","0.6082167","0.6082167"
"V638","0.6370000","0.6062655","0.6062655"
"V639","0.6380000","0.6043153","0.6043153"
"V640","0.639000","0.602366","0.602366"
"V641","0.6400000","0.6004176","0.6004176"
"V642","0.6410000","0.5984701","0.5984701"
"V643","0.6420000","0.5965236","0.5965236"
"V644","0.643000","0.594578","0.594578"
"V645","0.6440000","0.5926333","0.5926333"
"V646","0.6450000","0.5906895","0.5906895"
"V647","0.6460000","0.5887467","0.5887467"
"V648","0.6470000","0.5868048","0.5868048"
"V649","0.6480000","0.5848638","0.5848638"
"V650","0.6490000","0.5829238","0.5829238"
"V651","0.6500000","0.5809847","0.5809847"
"V652","0.6510000","0.5790466","0.5790466"
"V653","0.6520000","0.5771094","0.5771094"
"V654","0.6530000","0.5751731","0.5751731"
"V655","0.6540000","0.5732378","0.5732378"
"V656","0.6550000","0.5713035","0.5713035"
"V657","0.6560000","0.5693701","0.5693701"
"V658","0.6570000","0.5674376","0.5674376"
"V659","0.6580000","0.5655061","0.5655061"
"V660","0.6590000","0.5635755","0.5635755"
"V661","0.6600000","0.5616459","0.5616459"
"V662","0.6610000","0.5597173","0.5597173"
"V663","0.6620000","0.5577896","0.5577896"
"V664","0.6630000","0.5558629","0.5558629"
"V665","0.6640000","0.5539371","0.5539371"
"V666","0.6650000","0.5520123","0.5520123"
"V667","0.6660000","0.5500885","0.5500885"
