"","V1","V2"
"V1","0.0","0.1"
"V2","0.0010000","0.1004174"
"V3","0.0020000","0.1008338"
"V4","0.0030000","0.1012491"
"V5","0.0040000","0.1016633"
"V6","0.0050000","0.1020765"
"V7","0.0060000","0.1024886"
"V8","0.0070000","0.1028997"
"V9","0.0080000","0.1033097"
"V10","0.0090000","0.1037187"
"V11","0.0100000","0.1041267"
"V12","0.0110000","0.1045337"
"V13","0.0120000","0.1049398"
"V14","0.0130000","0.1053448"
"V15","0.014000","0.105749"
"V16","0.0150000","0.1061522"
"V17","0.0160000","0.1065545"
"V18","0.0170000","0.1069559"
"V19","0.0180000","0.1073565"
"V20","0.0190000","0.1077562"
"V21","0.0200000","0.1081551"
"V22","0.0210000","0.1085533"
"V23","0.0220000","0.1089506"
"V24","0.0230000","0.1093473"
"V25","0.0240000","0.1097432"
"V26","0.0250000","0.1101385"
"V27","0.0260000","0.1105331"
"V28","0.0270000","0.1109271"
"V29","0.0280000","0.1113206"
"V30","0.0290000","0.1117135"
"V31","0.0300000","0.1121059"
"V32","0.0310000","0.1124978"
"V33","0.0320000","0.1128893"
"V34","0.0330000","0.1132804"
"V35","0.0340000","0.1136712"
"V36","0.0350000","0.1140616"
"V37","0.0360000","0.1144518"
"V38","0.0370000","0.1148417"
"V39","0.0380000","0.1152315"
"V40","0.039000","0.115621"
"V41","0.0400000","0.1160105"
"V42","0.0410000","0.1163998"
"V43","0.0420000","0.1167891"
"V44","0.0430000","0.1171785"
"V45","0.0440000","0.1175678"
"V46","0.0450000","0.1179573"
"V47","0.0460000","0.1183468"
"V48","0.0470000","0.1187366"
"V49","0.0480000","0.1191265"
"V50","0.0490000","0.1195167"
"V51","0.0500000","0.1199071"
"V52","0.0510000","0.1202979"
"V53","0.052000","0.120689"
"V54","0.0530000","0.1210805"
"V55","0.0540000","0.1214725"
"V56","0.0550000","0.1218649"
"V57","0.0560000","0.1222578"
"V58","0.0570000","0.1226512"
"V59","0.0580000","0.1230452"
"V60","0.0590000","0.1234398"
"V61","0.0600000","0.1238351"
"V62","0.061000","0.124231"
"V63","0.0620000","0.1246275"
"V64","0.0630000","0.1250249"
"V65","0.064000","0.125423"
"V66","0.0650000","0.1258218"
"V67","0.0660000","0.1262216"
"V68","0.0670000","0.1266221"
"V69","0.0680000","0.1270235"
"V70","0.0690000","0.1274259"
"V71","0.0700000","0.1278292"
"V72","0.0710000","0.1282334"
"V73","0.0720000","0.1286386"
"V74","0.0730000","0.1290448"
"V75","0.074000","0.129452"
"V76","0.0750000","0.1298602"
"V77","0.0760000","0.1302695"
"V78","0.0770000","0.1306798"
"V79","0.0780000","0.1310913"
"V80","0.0790000","0.1315038"
"V81","0.0800000","0.1319174"
"V82","0.0810000","0.1323322"
"V83","0.082000","0.132748"
"V84","0.0830000","0.1331651"
"V85","0.0840000","0.1335832"
"V86","0.0850000","0.1340025"
"V87","0.086000","0.134423"
"V88","0.0870000","0.1348446"
"V89","0.0880000","0.1352674"
"V90","0.0890000","0.1356913"
"V91","0.0900000","0.1361164"
"V92","0.0910000","0.1365426"
"V93","0.09200","0.13697"
"V94","0.0930000","0.1373986"
"V95","0.0940000","0.1378282"
"V96","0.095000","0.138259"
"V97","0.0960000","0.1386909"
"V98","0.097000","0.139124"
